name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched
Adorn Clothing & Manufacturing,"2749 Tanager Ave, Commerce, CA 90040",Clothing store,bell gardens,,,,,,,,1
Hi Fashion Production Inc,"2933 Supply Ave, Commerce, CA 90040",Women's clothing store,bell gardens,,http://www.shoulderpads.com/,,,http://www.shoulderpads.com/index.php?controller=contact,,contact,1
Carter's,"4745 Firestone Blvd, South Gate, CA 90280",Children's clothing store,bell gardens,"Baby & kids' apparel brand known for its colorful, basic clothing & accessories.",https://www.carters.com/find-a-store?cm_mmc=Carters_Local-_-Google-_-553-_-All,,https://www.carters.com/gc-cashstar-092816.html,https://www.carters.com/contact-us?id=carters,Gift Cards,Email Us,1
Nautica,"100 Citadel Dr Space 571, Commerce, CA 90040",Clothing store,bell gardens,"Retail chain selling classic apparel, accessories & bedding inspired by the sea.",https://www.nautica.com/?utm_source=GMB&utm_medium=organic,,https://www.nautica.com/giftcard,/contactus,"
 Gift Cards
",E-mail,1
Claire's,"7102 Eastern Ave, Bell Gardens, CA 90201",Fashion accessories store,bell gardens,"Chain retailer offering an array of youth-oriented jewelry & hair accessories, plus ear piercing.",https://www.claires.com/us/store-details/?StoreID=6624&utm_source=local&utm_medium=organic&utm_campaign=gmb,,https://www.claires.com/us/gift-cards.html?utm_source=MobileLeftNav&utm_medium=GiftCards,https://www.claires.com/us/customer-service-contact/?utm_source=MobileLeftNav&utm_medium=ContactUs,  Gift Cards,  Contact Us,1
Stella Carakasi Flagship Store,"1901 Fourth St #105, Berkeley, CA 94710",Women's clothing store,berkeley,,https://www.stellacarakasi.com/,,/products/gift-card,https://www.stellacarakasi.com/pages/customer-service-contact-us,Gift Cards,Contact Us,1
Bancroft Clothing Co,"2530 Bancroft Way, Berkeley, CA 94704",Clothing store,berkeley,"Vendor of a range of merchandise including University of California, Berkeley licensed apparel.",http://www.bancroftclothing.com/,,,/index.php?sc_page=42,,TO CONTACT USCLICK HERE,1
Bear Basics,"2350 Telegraph Ave, Berkeley, CA 94704",Clothing store,berkeley,Alumni-owned shop selling University of California Berkeley apparel & accessories.,http://www.bearbasics.com/,,,,,,1
Crossroads Trading,"2330-38 Shattuck Ave, Berkeley, CA 94704",Clothing store,berkeley,"Consignment store with new & used clothing, shoes & accessories, including brand-name items.",http://www.crossroadstrading.com/,,/gift-card,http://visitor.r20.constantcontact.com/d.jsp?llr=7ghs7nbab&p=oi&m=1101051534556&sit=ad9jnowab&f=1f80dbe7-b9d1-4b95-af71-d7a154890c2b,Order A Gift Card,Join Our Newsletter,1
Earthly Goods,"2100 Vine St, Berkeley, CA 94709",Women's clothing store,berkeley,"Celebrated retailer carrying an assortment of eco-friendly women's clothing, accessories & footwear.",,,,,,,1
Bird & Bean,"3212 College Ave, Berkeley, CA 94705",Children's clothing store,berkeley,,http://www.birdandbeanshop.com/,,https://birdandbeanshop.com/giftcertificates.php,https://birdandbeanshop.com/contact/,"
Gift Certificate","
Contact",1
Foxglove,"1746 Shattuck Ave, Berkeley, CA 94709",Clothing store,berkeley,,http://www.foxglovestyle.com/,,,/contact,,Contact,1
Shop College Wear,"2175 Shattuck Ave, Berkeley, CA 94704",Clothing store,berkeley,Clothing & gift shop specializing in items with UC Berkeley & California Golden Bears logos.,http://www.shopcollegewear.com/,,/products/gift-card,/pages/contact-us,Gift Cards,Contact,1
Aiken Berkeley,"1809 Fourth St, Berkeley, CA 94710",Clothing store,berkeley,Stylish modern clothing & accessories are the draw at this hip boutique with an eco-friendly vibe.,http://aikenclothing.com/,,/collections/aiken-gift-cards,/pages/you-got-questions,gift card,Contact Us,1
Roopam Sarees,"1044 University Ave, Berkeley, CA 94710",Women's clothing store,berkeley,"Storefront carrying ethnic Indian clothing, including silk sarees, bridal attire & accessories.",,,,,,,1
Anthropologie,"750 Hearst Ave, Berkeley, CA 94710",Women's clothing store,berkeley,"Chain selling boho-chic womenswear, shoes, accessories & home decor (some feature wedding attire).",https://www.anthropologie.com/stores/4th-st-berkeley,,/gift-cards,/help/contact-us,"


                                        Gift Cards & E-Gift Cards

                                    
",Contact Us,1
Cartier,"370 N Rodeo Dr, Beverly Hills, CA 90210",Jewelry store,beverly hills,"Upmarket retailer specializing in fine jewelry, gifts & luxury timepieces in classic designs.",https://stores.cartier.com/united-states/ca/beverly-hills/370-n-rodeo-drive,,,https://www.en.cartier.com/contact-us.html ,,Contact Us,1
Malibu Clothes,"259 S Beverly Dr, Beverly Hills, CA 90212",Men's clothing store,beverly hills,"Third-floor men's retailer offering classic suits, sport coats, tuxedos & ties, plus tailoring.",http://malibuclothesbh.com/,,,/contact/,,Contact Us,1
Avant Garde Boutique,"9612 Brighton Way #5110, Beverly Hills, CA 90210",Women's clothing store,beverly hills,,http://avantgardebeverlyhills.com/,,,https://www.avantgardebeverlyhills.com/contact,,CONTACT US,1
Burberry,"301 N Rodeo Dr, Beverly Hills, CA 90210",Clothing store,beverly hills,"Venerable British brand founded in 1856 known for its trench coats, cashmere scarves & iconic check.",https://us.burberry.com/stores/beverly-hills/?utm_source=GooglePlacesYext&utm_medium=organic&utm_campaign=US4045,,/burberry-gift-card/,/customer-service/contact-us/,"
Gift Cards
",Contact Us,1
The Beverly Hills Bikini Shop,"245 S Beverly Dr, Beverly Hills, CA 90212",Swimwear store,beverly hills,"Longtime retailer for women's swimwear, including one-piece, cover-ups & bikinis in various styles.",http://www.thebeverlyhillsbikinishop.com/,,,https://www.thebeverlyhillsbikinishop.com/contact-us/,,Contact Us,1
Battaglia Shop,"332 N Rodeo Dr, Beverly Hills, CA 90210",Men's clothing store,beverly hills,"Men's clothing store features designer fashions including Italian suits, coats, shoes & accessories.",http://battaglia-beverlyhills.com/,,,"https://www.google.ca/maps/place/332 N. Rodeo Drive, Beverly Hills CA 90210",,"










",1
Tory Burch,"366 N Rodeo Dr, Beverly Hills, CA 90210",Women's clothing store,beverly hills,"Namesake chain highlighting the designer's chic, upscale women's clothing, shoes & accessories.",http://www.toryburch.com/,,,,,,1
AllSaints,"330 N Beverly Dr #328, Beverly Hills, CA 90210",Clothing store,beverly hills,"Apparel chain with its own line of stylish, edgy apparel, including leather jackets in many styles.",https://www.allsaints.com/store-locator/all-stores/usa/los-angeles/la-beverly-drive/,,/gift_card/,/help/,"
Gift Cards
",Contact Us,1
Susanna Beverly Hills,"328 S Beverly Dr A, Beverly Hills, CA 90212",Women's clothing store,beverly hills,,,,,,,,1
ISAIA Beverly Hills,"9527 Brighton Way, Beverly Hills, CA 90210",Men's clothing store,beverly hills,,https://us.isaia.it/,,,/contact-us,,Get In Touch,1
St John Boutique,"9536 Wilshire Blvd, Beverly Hills, CA 90212",Women's clothing store,beverly hills,,http://www.stjohnknits.com/,,,https://www.stjohnknits.com/contact-us/?SID=4318d300965586e2fd536f4a2f8dafef,,Need Assistance? Please call: 877.750.1171,1
Selfish  Women's Clothing & Accessories of Beverly Hills,"442 N Canon Dr, Beverly Hills, CA 90210",Clothing store,beverly hills,,,,,,,,1
GUESS,"411 N Rodeo Dr, Beverly Hills, CA 90210",Clothing store,beverly hills,"Clothing retailer known for its house-brand designer jeans, clothing & accessories for men & women.",https://stores.guess.com/en/guess/ca/beverly-hills/411-n-rodeo-drive/5039/?cmp=maps+-+google+places&utm_medium=maps&utm_source=google+places&utm_content=guess_5039,,https://shop.guess.com/GiftCard/,https://shop.guess.com/CustomerCare/ContactUs/,Gift Cards,Contact Us,1
INTERMIX,"400 N Beverly Dr, Beverly Hills, CA 90210",Women's clothing store,beverly hills,"NYC-born chain of upscale women's clothing stores, also offering on-trend shoes & accessories.",http://www.intermixonline.com/,,https://www.intermixonline.com/customer-service/cs-gift-cards.html,https://www.intermixonline.com/customer-service/customer-care/cs-contact.html,Gift Cards,Contact Us,1
Monnalisa Beverly Hills,"338 N Beverly Dr, Beverly Hills, CA 90210",Children's clothing store,beverly hills,,https://www.monnalisa.com/on/demandware.store/Sites-monnalisa-eu-Site/it_IT/Stores-StoreDetail?sid=monnalisa%20beverly%20hills,,,,,,1
English Rabbit,"9412 Brighton Way, Beverly Hills, CA 90210",Children's clothing store,beverly hills,,http://www.englishrabbit.com/,,,,,,1
Avedon Inc,"417 N Canon Dr, Beverly Hills, CA 90210",Men's clothing store,beverly hills,,https://avedonboutique.com/,,,,,,1
Rossini of Beverly Hills,"365 N Camden Dr, Beverly Hills, CA 90210",Men's clothing store,beverly hills,High-end men's clothing boutique offering imported Italian suits & custom fittings.,http://lovebeverlyhills.com/stores/view/avi-rossini-boutique-in-beverly-hills,,,/about,,Contact Us,1
Anne Michelle,"181 S Beverly Dr, Beverly Hills, CA 90212",Women's clothing store,beverly hills,,http://www.shopannemichelle.com/,,,,,,1
Battistoni,"9536 Wilshire Blvd, Beverly Hills, CA 90210",Men's clothing store,beverly hills,,http://www.battistoni.com/,,,,,,1
Boulmiche,"321 N Beverly Dr, Beverly Hills, CA 90210",Women's clothing store,beverly hills,,,,,,,,1
Kamal Beverly Hills,"407 N Bedford Dr, Beverly Hills, CA 90210",Women's clothing store,beverly hills,"High-end women's shop carrying fashionable couture by Eastern designers, including bridal ensembles.",http://www.kamalbeverlyhills.com/,,/products/gift-card,/pages/contact-us,Gift Cards,Contact Us,1
Chanel Boutique  Beverly Hills,"400 N Rodeo Dr, Beverly Hills, CA 90210",Clothing store,beverly hills,,https://services.chanel.com/en_US/storelocator/store/chanel+beverly+hills-60871.html,,,,,,1
Stefano Ricci,"270 N Rodeo Dr, Beverly Hills, CA 90210",Clothing store,beverly hills,"Outpost of the international designer of luxury accessories for men, including ties, scarves & bags.",https://www.stefanoricci.com/storelocator/beverly-hills-flagship-store/AM-01,,,,,,1
Lanvin,"260 N Rodeo Dr, Beverly Hills, CA 90210",Clothing store,beverly hills,"Retailer offering the high-end fashion house's stylish clothing, accessories & fragrances.",http://www.lanvin.com/#/en/store-locator,,,https://www.lanvin.com/us/maison/contact,,Contact Us,1
GStar RAW Store,"413 N Rodeo Dr, Beverly Hills, CA 90210",Clothing store,beverly hills,"Luxury men's & women's denim retailer also selling chic-yet-casual clothing, shoes & accessories.",https://www.g-star.com/stores/us/g-star-raw-store-beverly-hills?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=listing,,,/en_us/contact,,Press enter to go to our contact page or call customer service directly through 888-933-3301,1
Mameg,"9970 S Santa Monica Blvd, Beverly Hills, CA 90212",Clothing store,beverly hills,A thoughtful collection of designer fashions in a quaint space with exposed brick & an artsy vibe.,,,,,,,1
Escada,"9502 Wilshire Blvd, Beverly Hills, CA 90212",Clothing store,beverly hills,,http://www.escada.com/,,,/pages/contact-form,,,1
OSKA Beverly Hills,"9693 Wilshire Blvd, Beverly Hills, CA 90212",Women's clothing store,beverly hills,,https://beverlyhills.oska.com/,,,/en/contact-legal/,,"
            
                Contact & Legal
            
        ",1
Planet Blue,"409 N Beverly Dr, Beverly Hills, CA 90210",Women's clothing store,beverly hills,Outpost of a local chain known for on-trend women's threads & accessories with California flair.,http://www.shopplanetblue.com/,,,,,,1
DL Beverly Hills,"132 S Beverly Dr, Beverly Hills, CA 90212",Clothing store,beverly hills,,http://www.facebook.com/TheDLBeverlyHills,,,#,,Contact DL Beverly Hills on Messenger,1
Brioni,"459 N Rodeo Dr, Beverly Hills, CA 90210",Clothing store,beverly hills,,http://www.brioni.com/,,,,,,1
alice  olivia,"410 N Beverly Dr, Beverly Hills, CA 90210",Women's clothing store,beverly hills,,http://www.aliceandolivia.com/,,/e-gift-cards/,/contact-us/,E-Gift Cards,Contact Us,1
LOFT,"210 W Birch St, Brea, CA 92821",Women's clothing store,brea,"Women's apparel brand known for its careerwear, dresses & separates in contemporary styles.",https://stores.loft.com/us/ca/brea/210-west-birch-street.html,,,,,,1
Kaitlyn Clothing,"260 W Birch St #8, Brea, CA 92821",Women's clothing store,brea,,http://www.kaitlynclothing.com/,,,,,,1
Express,"2041 Brea Mall, Brea, CA 92821",Clothing store,brea,Fashion chain supplying contemporary house-label clothing & accessories for day & night.,https://stores.express.com/us/ca/brea/2041-brea-mall?CID=Yext,,https://www.express.com/clothing/giftcards/sec/giftCards,https://www.express.com/service/contactus.jsp,Buy Gift Cards,Contact Us,1
SUO Boutique,"110 W Birch St, Brea, CA 92821",Women's clothing store,brea,,http://www.suoboutique.com/,,https://www.suoboutique.com/giftcard,https://www.suoboutique.com/customer-care,GIFT CARD,Contact Us >,1
Men's Wearhouse,"985 E Birch St Suite B, Brea, CA 92821",Men's clothing store,brea,"Menswear chain offering brand-name formal & casual attire, shoes & accessories, plus tuxedo rentals.",https://www.menswearhouse.com/store-locator/2706?utm_source=google&utm_medium=listing&utm_content=2706&utm_campaign=CA,,https://www.menswearhouse.com/gift-cards,https://www.menswearhouse.com/support,Gift Cards,Contact Us,1
Talbots,"1114 Brea Mall, Brea, CA 92821",Women's clothing store,brea,"Women's apparel chain offering workwear, dresses, casual clothes & accessories in classic styles.",https://www.talbots.com/online/?cmp=ppc-gmb-yext-&utm_source=gmb&utm_medium=cpc&utm_campaign=yext&utm_content=&utm_term=,,https://www.talbots.com/gift-card/PGIFTCARD.html?intcmp=20200316_mommenuimage_giftcard,https://www.talbots.com/contactus,"

Gift Cards
",Contact Us,1
JCPenney,"400 Brea Mall, Brea, CA 92821",Clothing store,brea,"Chain department store selling a wide selection of brand-name clothing, footwear, furniture & more.",https://stores.jcpenney.com/ca/brea/clothing-stores-brea-ca-2648.html,,https://www.jcpenney.com/m/gift-card-m2?pageId=pg40053400007&cm_re=S1-_-M2-_-GIFTCARDS_DESKTOP,https://www.jcpenney.com/m/customer-service?pageId=pg100053,Gift Cards,Contact Us,1
Stitch & Feather,"3389 E Imperial Hwy D3, Brea, CA 92823",Women's clothing store,brea,,http://stitchandfeather.com/,,/collections/gift-cards,/pages/contact,GIFT CARDS,Contact & Locations,1
New2You Label Xchange,"50 Sand Creek Rd #10, Brentwood, CA 94513",Clothing store,brentwood,"Retailer for gently used, brand-name apparel & accessories, plus consignment services.",https://www.new2youlx.com/,,/products/gift-card,,Gift Cards,,1
Plush Boutique,"2545 Sand Creek Rd Suite 146, Brentwood, CA 94513",Clothing store,brentwood,,http://www.plushboutiquebrentwood.com/,,/products/gift-card,/pages/contact,Gift Card ,Contact,1
TJ Maxx,"2450 Sand Creek Rd, Brentwood, CA 94513",Clothing store,brentwood,"Retail chain featuring stylish brand-name apparel, shoes & accessories, plus housewares.",https://tjmaxx.tjx.com/store/index.jsp,,,,,,1
Chico's,"2455 Sand Creek Rd #124, Brentwood, CA 94513",Clothing store,brentwood,"Clothing chain offering women's fashions including careerwear, dressy separates & more.",https://stores.chicos.com/s/chico-s-streets-of-brentwood,,https://www.chicos.com/store/page.jsp?id=114109276,https://www.chicos.com/store/page.jsp?id=37,Gift Cards,Contact Us,1
Casual City,"71 Sand Creek Rd # E, Brentwood, CA 94513",Men's clothing store,brentwood,,http://casualcitypro5.com/,,,,,,1
Tillys,"2505 Sand Creek Rd, Brentwood, CA 94513",Clothing store,brentwood,"SoCal-born chain stocking surf- & skate-inspired brand-name clothing, shoes & accessories.",https://www.tillys.com/store?StoreID=0100,,https://www.tillys.com/gift-cards-landing.html,/help-contact,Gift Cards,Contact Us,1
Torrid,"2535 Sand Creek Rd Ste 124, Brentwood, CA 94513",Plus size clothing store,brentwood,"Women's clothing chain known for its trendy plus-size cocktail dresses, jeans, lingerie & footwear.",https://www.torrid.com/?utm_source=GMBlisting&utm_medium=organic,,https://www.torrid.com/giftcertpurchase,/help/,Gift Cards,Contact Us,1
Hollister Co,"2505 Sand Creek Rd Ste 140, Brentwood, CA 94513",Clothing store,brentwood,Trendy chain retailer with Southern California-inspired apparel & accessories aimed at young adults.,https://www.hollisterco.com/shop/us/clothing-stores/US/Brentwood/CA/30672,,,,,,1
Maurices,"2535 Sand Creek Rd Suite 100, Brentwood, CA 94513",Women's clothing store,brentwood,"Women's clothing chain for current fashions in a range of sizes, plus footwear & accessories.",https://locations.maurices.com/us/ca/brentwood/2535-sand-creek-road?y_source=1_MTE2ODg5MzMtNzE1LWxvY2F0aW9uLndlYnNpdGU=,,https://www.maurices.com/account/giftcard-landing-page.jsp,,Gift Cards,,1
Millennium Clothing,"8550 Beach Blvd, Buena Park, CA 90620",Clothing store,buena park,"Roomy retailer featuring brand-name casual apparel for men & women, including jeans & caps.",http://www.millenniumclothing.com/,,,http://www.millenniumclothing.com/Articles.asp?ID=252,,Contact Us,1
Imvely,"6980 Beach Blvd., #H-114, Buena Park, CA 90621",Women's clothing store,buena park,,http://en.imvely.com/,,,,,,1
Common Clothing Company,"8200 Commonwealth Ave, Buena Park, CA 90621",Clothing store,buena park,,,,,,,,1
Ross Dress for Less,"8361 On the Mall, Buena Park, CA 90620",Clothing store,buena park,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",http://www.rossstores.com/,,/gift-cards,/contact-us,Gift Cards,Contact Us,1
Ross Dress for Less,"5895 Lincoln Ave, Buena Park, CA 90620",Clothing store,buena park,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",http://www.rossstores.com/,,/gift-cards,/contact-us,Gift Cards,Contact Us,1
Fashion Q,"8372 On the Mall #232, Buena Park, CA 90620",Women's clothing store,buena park,"Retailer of on-trend apparel, shoes & accessories for women in regular & plus sizes.",https://www.buenaparkdowntown.com/store/fashion-q/2137036164/2138806290,,,/contact-us/,,Contact Us,1
Target,"7530 Orangethorpe Ave, Buena Park, CA 90621",Clothing store,buena park,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.",https://www.target.com/sl/buena-park/2082,,/c/gift-cards/-/N-5xsxu,,Gift Cards,,1
Snoopy's Camp Store,"8039 Beach Blvd, Buena Park, CA 90620",Children's clothing store,buena park,"Upbeat shop at Knott's Berry Farm featuring Snoopy- & Peanuts-themed clothing, gifts & souvenirs.",http://knotts.com/,,,https://www.knotts.com/help/contact-us,,"


Contact Us    ",1
TJ Maxx,"8201 On the Mall, Buena Park, CA 90620",Clothing store,buena park,"Retail chain featuring stylish brand-name apparel, shoes & accessories, plus housewares.",https://tjmaxx.tjx.com/store/index.jsp,,,,,,1
Q Plus,,Women's clothing store,buena park,,,,,,,,1
Great Pacific Clothing Co,"7033 Orangethorpe Ave # C, Buena Park, CA 90621",Clothing store,buena park,,,,,,,,1
The District,"8370 On the Mall #249, Buena Park, CA 90620",Men's clothing store,buena park,,https://www.suitdistrict.com/pages/contact-us,,,/pages/contact-us,,Contact Us,1
Le Born,"6970 Beach Blvd, Buena Park, CA 90621",Clothing store,buena park,,,,,,,,1
Allo & Lugh Buena Park,"6940 Beach Blvd #H-110, Buena Park, CA 90621",Baby clothing store,buena park,,http://www.instagram.com/alloandlugh_usa,,,,,,1
It Style,,Clothing store,buena park,,,,,,,,1
Fashion Q Plus,"8308 On the Mall, Buena Park, CA 90620",Clothing store,buena park,,https://www.buenaparkdowntown.com/store/fashion-q-plus/2137036165/2138806291,,,/contact-us/,,Contact Us,1
My Treasure,"5301 Beach Blvd, Buena Park, CA 90621",Fashion accessories store,buena park,,https://my-treasure.business.site/,,,,,Contact,1
Queen Bee Couture,"7439 La Palma Ave #263, Buena Park, CA 90620",Women's clothing store,buena park,,,,,,,,1
Hello Fashion Gorgeous,"Buena Park, CA 90621",Clothing store,buena park,,,,,,,,1
MBW,,Clothing store,buena park,,,,,,,,1
ALLABOUTBEBE,"8111 Commonwealth Ave, Buena Park, CA 90621",Baby clothing store,buena park,,,,,,,,1
Fortoby,"6481 Orangethorpe Ave STE 21, Buena Park, CA 90620",Women's clothing store,buena park,,,,,,,,1
T Shirt City,,Clothing store,buena park,,,,,,,,1
Wendy's Fashion,"7591 10th St, Buena Park, CA 90621",Clothing store,buena park,,,,,,,,1
Lloas,,Women's clothing store,buena park,,,,,,,,1
Ecoland Inc,"6131 Orangethorpe Ave, Buena Park, CA 90620",Clothing store,buena park,,http://ecolandinc.com/,,,,,,1
Overland Gun Shop,"Stage Coach Road, Buena Park, CA 90620",Clothing store,buena park,,,,,,,,1
Epilogue,"8282 On the Mall, Buena Park, CA 90620",Clothing store,buena park,,,,,,,,1
Belle Plus,"8372 On the Mall, Buena Park, CA 90620",Women's clothing store,buena park,,,,,,,,1
Tiffany Gift,,Clothing store,buena park,,,,,,,,1
Shabang's Dezine,"Buena Park, CA 90621",Clothing store,buena park,,,,,,,,1
Bonitas Bridal,"8370D On the Mall #246, Buena Park, CA 90620",Bridal shop,buena park,,,,,,,,1
Vans,"8311 On the Mall, Buena Park, CA 90620",Shoe store,buena park,Retail store featuring the brand's surfing & skateboarding-inspired shoes & casualwear.,http://www.vans.com/,,https://www.vans.com/gift-card.html,/utility/contact-us.html,Gift Card,Contact Us,1
Zucca,"Buena Park, CA 90621",Clothing store,buena park,,,,,,,,1
Gold Trails Hotel,"8039 Beach Blvd, Buena Park, CA 90620",Women's clothing store,buena park,,,,,,,,1
Studio Mare,"Commonwealth Ave, Buena Park, CA 90621",Clothing store,buena park,,,,,,,,1
Noah Ne,"5141 Beach Blvd ste c, Buena Park, CA 90621",Clothing store,buena park,,https://noah-ne.business.site/?utm_source=gmb&utm_medium=referral,,,,,Contact,1
Peanuts Headquarters,"8039 Beach Blvd, Buena Park, CA 90620",Boutique,buena park,,https://www.knotts.com/explore/california-marketplace,,,https://www.knotts.com/help/contact-us,,"


Contact Us    ",1
Louis Castel,"5121 Beach Blvd Unit A, Buena Park, CA 90621",Clothing store,buena park,,http://www.louiscastel.com/,,,,,,1
Wedding Design Center WDC Gown,"8220 On the Mall, Buena Park, CA 90620",Boutique,buena park,,http://www.wdcgown.com/,,,/contact-us.html,,"
										Contact Us
									",1
TSF Design California Wholesale Clothing  Young Contemporary Fashion,"14747 Artesia Blvd, La Mirada, CA 90638",Clothing store,buena park,,https://www.tsfdesign.com/pages/contact-tsf-design,,,/pages/contact-tsf-design,,"
        Contact us
      ",1
Who's Poppin' Clothing,,Clothing store,buena park,,,,,,,,1
Sports Treasures,"8308 On the Mall, Buena Park, CA 90620",Sportswear store,buena park,,http://www.sports-treasures.com/,,,/index.php/contact-us,,Contact Us,1
Shop Sara Jane,"6950 Beach Blvd e204, Buena Park, CA 90621",Clothing store,buena park,,http://www.shopbjclothes.com/,,,https://shopbjclothes.com/contact-us/,,Contact Us,1
Geeky Mamas,"8308 On the Mall, Buena Park, CA 90620",Clothing store,buena park,,http://www.geekymamas.com/,,,#,,Contact Geeky Mamas Store on Messenger,1
Clint Tux Shoppe,"8405 La Palma Ave, Buena Park, CA 90620",Tuxedo shop,buena park,,http://www.clintsformalwear.com/,,,http://clintstuxshop.com/contact/,,Contact,1
One crazy creation TShirts,,Clothing store,buena park,,,,,,,,1
Big 5 Sporting Goods,"8990 Knott Ave, Buena Park, CA 90620",Clothing store,buena park,"Chain retailer providing a full range of sporting & outdoor equipment, shoes & apparel.",http://www.big5sportinggoods.com/,,/store/details/Big%205+Gift-Card/6910990040050/_/A-5076831#.W38NV5NKjWY,/store/global/contact.jsp,"
									Gift Cards",Contact Us,1
3 People,"5244 Beach Blvd, Buena Park, CA 90621",Clothing store,buena park,,https://www.instagram.com/3_ppl/,,,,,,1
Fhn Love Inc,"6900 Knott Ave, Buena Park, CA 90621",Clothing store,buena park,,,,,,,,1
RayDogTV,,Clothing store,buena park,,,,,,,,1
Marshalls & HomeGoods,"5895 Lincoln Ave, Buena Park, CA 90620",Clothing store,buena park,"Retail chain offering brand-name clothing, accessories, shoes & housewares.",https://www.marshalls.com/,,https://marshalls.cashstar.com/store/recipient?locale=en-us,https://www.marshalls.com/us/store/jump/topic/Contact-Us/3200004,,Contact Us,1
Urban Outfitters,"330 N San Fernando Blvd, Burbank, CA 91502",Clothing store,burbank,"Chain with a hipster vibe known for on-trend fashions, accessories & quirky home-decor items.",https://www.urbanoutfitters.com/stores/burbank,,/gift-cards,/help/contact-us,Gift Cards,Contact Us,1
Gap Factory,"301 N San Fernando Blvd, Burbank, CA 91502",Clothing store,burbank,,https://www.gap.com/stores/ca/burbank/gap-2416.html,,"/customerService/info.do?cid=2116&mlink=39813,8846349,GiftCard&clink=8846349",,Check Gift Card Balances,,1
Swift Vintage,"3216 W Magnolia Blvd, Burbank, CA 91505",Vintage clothing store,burbank,,http://iloveswift.com/,,,//www.hugedomains.com/contact.cfm,,Contact Us,1
audrey * k,"3414 W Magnolia Blvd, Burbank, CA 91505",Vintage clothing store,burbank,"Women's clothing boutique carrying vintage-inspired pieces, plus accessories & home decor.",http://www.audreyk.com/,,,,,,1
Playclothes,"3100 W Magnolia Blvd, Burbank, CA 91505",Vintage clothing store,burbank,"Quirky shop stocking a selection of vintage threads for men & women in unique, Victorian-style digs.",http://www.playclothesvintage.com/,,,/contact-us,,contact us ,1
Newstar Active Wear Inc,"699 N Victory Blvd, Burbank, CA 91502",Clothing store,burbank,Spacious shop offering sneakers & contemporary athletic apparel for men & women.,https://newstaractive.com/,,,,,,1
Fashion Nova,"201 E Magnolia Blvd, Burbank, CA 91502",Clothing store,burbank,"Local women's apparel store offering contemporary, casual separates & nightclub fashions.",http://www.fashionnova.com/,,https://www.fashionnova.com/products/gift-cards,https://support.fashionnova.com/hc/en-us/requests/new?ticket_form_id=360000489212,FOR YOUR VALENTINE. SHOP GIFT CARDS.,Contact Us!,1
Toadstool Farm,"1388 N Catalina St, Burbank, CA 91505",Vintage clothing store,burbank,,https://www.toadstoolfarmvintage.com/,,,/pages/contact-us,,Get In Touch,1
New York & Company,"201 E Magnolia Blvd, Burbank, CA 91502",Women's clothing store,burbank,"Women's chain offering contemporary dresses, suits & separates, plus fashion accessories.",http://www.nyandcompany.com/locations/ca/burbank-town-center/,,/gift-cards/N-103754/,/static/contact/, Gift Cards , CONTACT US ,1
Nordstrom Rack Burbank Empire Center,"1601 N Victory Pl, Burbank, CA 91502",Clothing store,burbank,,https://stores.nordstromrack.com/us/ca/burbank/1601-n-victory-place?utm_source=google&utm_medium=organic&utm_campaign=rack&utm_content=354&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=rack,,https://rack.giftcard.nordstrom.com/,https://www.nordstromrack.com/contactus,Gift Cards,Contact Us,1
Slone Vintage,"3208 W Magnolia Blvd, Burbank, CA 91505",Vintage clothing store,burbank,,https://shopthrilling.com/collections/slone-vintage,,/products/gift-card,/pages/contact,"
            Gift Card
          ",Contact Us,1
Therapy Stores,"1348 Burlingame Ave, Burlingame, CA 94010",Boutique,burlingame,"Contemporary shop (part of a small chain) showcases clothing, home goods, shoes & accessories.",http://therapystores.com/,,/products/gift-card,/pages/contact-us,"
GIFT CARDS
","
                          Contact Us
                        ",1
loft boutique,"1316 Burlingame Ave, Burlingame, CA 94010",Women's clothing store,burlingame,,,,,,,,1
Morning Glory,"1436 Burlingame Ave, Burlingame, CA 94010",Women's clothing store,burlingame,"Fashion-forward, eclectic women's clothing & accessory boutique with elegant furnishings.",http://morninggloryboutique.com/,,,,,,1
Sam Malouf Authentic Luxury,"1460 Burlingame Ave, Burlingame, CA 94010",Clothing store,burlingame,"Upscale boutique with designer clothing, brand-name footwear & premium accessories for men & women.",http://sammalouf.com/,,/collections/gift-cards,,"
Gift Cards
",,1
Trina Turk  Burlingame Boutique,"1223 Burlingame Ave, Burlingame, CA 94010",Women's clothing store,burlingame,,https://www.trinaturk.com/,,,/pages/contact-us,,"
                          Contact Us
                        ",1
Les Deux Copines,"1433 Burlingame Ave, Burlingame, CA 94010",Women's clothing store,burlingame,"Compact, chic women’s clothing & accessory boutique emphasizing French & European designers.",http://www.lesdeuxcopines.com/,,,/pages/location,,"
Find Us
",1
babyGap,"1390 Burlingame Ave, Burlingame, CA 94010",Baby clothing store,burlingame,,https://www.gap.com/stores/ca/burlingame/gap-9614.html,,,,,,1
