name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched,state,zipcode,store_type
Melanie's Day Spa,"111 Dean St, Taunton, MA 02780",Day spa,Taunton,https://www.melaniesdayspa.com/,,,"
            Gift Cards
          ",https://www.melaniesdayspa.com/store,https://www.melaniesdayspa.com/contact,"
            Contact
          ",1,MA,02780,beauty_salon
Regina's,"1160 Main St, Clinton, MA 01510",Beauty salon,Clinton,http://www.pizzeriaregina.com/,,,GIFT CARDS,https://shop.reginapizzeria.com,http://www.pizzeriaregina.com/contact.html,CONTACT,1,MA,01510,beauty_salon
Hair Cosmopolitan,"601 Donald Lynch Blvd # 1157, Marlborough, MA 01752",Beauty salon,Marlborough,https://www.haircosmopolitan.com/,,,Gift Card,https://www.haircosmopolitan.com/collections/digital-gift-card,https://www.haircosmopolitan.com/pages/contact-us,Contact Us,1,MA,01752,beauty_salon
Beautiful People Salon & Spa,"2 Hammerhead Pl, Cromwell, CT 06416",Beauty salon,Cromwell,http://www.bpsalon.com/,,,Gift Certificates,https://www.thegiftcardcafe.com/cart/index.php?storeID=12071,https://bpsalon.com/contact-us/,Contact,1,CT,06416,beauty_salon
Jeffrey Robert Salon,"732 Southbridge St, Auburn, MA 01501",Beauty salon,Auburn,http://www.jeffreyrobertsalon.com/,,,Gift Cards,https://jeffreyrobertsalon.com/gift-cards/,https://jeffreyrobertsalon.com/contact/,Contact Us,1,MA,01501,beauty_salon
Roc's Unisex Salon,"221 Main St, Marlborough, MA 01752",Hair salon,Marlborough,http://www.rocsunisexsalon.com/,,,Gift Certificates,https://rocsunisexsalon.com/gift-certificates/,https://rocsunisexsalon.com/contact/,Contact,1,MA,01752,beauty_salon
Heaven Scent Advanced Skin Care,"213 Main St, Hudson, MA 01749",Facial spa,Hudson,http://heavenscent.skincaretherapy.net/,,"Spa in a charming house offering unique facials & other skincare services, plus brow waxing & reiki.",Gift Certificates,http://heavenscent.skincaretherapy.net/gift-certificates,http://heavenscent.skincaretherapy.net/your-contact-information,Your Contact Information,1,MA,01749,beauty_salon
Essential Therapies Day Spa,"1094 Main St, Bolton, MA 01740",Day spa,Bolton,http://www.etdayspa.com/,,,  Gift Certificates ,http://www.etdayspa.com/essential-therapies/gift-certificates,http://www.etdayspa.com/essential-therapies/contact-us,"
 
Contact 
",1,MA,01740,beauty_salon
Rio Medical Aesthetics,"265 Washington St, Hudson, MA 01749",Beauty salon,Hudson,http://riomedical.net/,,,Gift Cards,https://riomedical.com/shop/,https://riomedical.com/contact-us/,Contact Us,1,MA,01749,beauty_salon
RenovoMD  Medical Aesthetics  Jean Casello MD,"96 W Main St, Northborough, MA 01532",Medical spa,Northborough,https://renovomd.com/,,,Gift Cards,https://renovomd.millenniumegift.com,https://renovomd.com/contact-us/,Contact Us,1,MA,01532,beauty_salon
Hand and Stone Massage and Facial Spa,"5 Highland Common E, Hudson, MA 01749",Massage therapist,Hudson,https://www.handandstonehudson.com/,,,Instant Gift Cards,https://handstone.boomtime.com/lgift,https://www.handandstonehudson.com/#,Contact Us,1,MA,01749,beauty_salon
Sage & Grace an Organic Salon,"g, 2940, 232 Chandler St, Worcester, MA 01609",Hair salon,Worcester,http://www.sageandgracesalon.com/,,,GIFT CARDS,https://squareup.com/gift/XX1X3XSTAQJMW/order,https://www.sageandgracesalon.com/contact,CONTACT US,1,MA,01609,beauty_salon
Corporate Nails And Spa,"44 Margin St, Peabody, MA 01960",Nail salon,Peabody,http://www.corporatenailsandspa.com/,,,Read more,http://www.corporatenailsandspa.com/gift-certificate,http://www.corporatenailsandspa.com/contact-us/,Contact Us,1,MA,01960,beauty_salon
Skin Rejuvenation Center & Spa,"105 Water St, Danvers, MA 01923",Beauty salon,Danvers,http://www.skinrejuvenationctr.com/,,,"
Instagram post 2288684639135278166_9313883558

",https://www.instagram.com/p/B_DCo2mjSRW/,https://skinrejuvenationctr.com/contact-us/,Contact,1,MA,01923,beauty_salon
Pink & White Nail Spa,"110 Newbury St, Danvers, MA 01923",Nail salon,Danvers,http://www.pinknwhitenails.com/,,,Gift Cards,https://www.pinknwhitenails.com/gift-cards,https://www.pinknwhitenails.com/contact,Book a treatment,1,MA,01923,beauty_salon
Tranquility Massage and Spa,"252 Elliott St, Beverly, MA 01915",Massage spa,Beverly,http://www.tranquilitymassage-spa.com/,,,Shop,http://tranquilitymassage-spa.com/gift-certificates/,http://tranquilitymassage-spa.com/contact-directions/,Contact & Directions,1,MA,01915,beauty_salon
Beverly Athletic Club,"7 Reservoir Rd, Beverly, MA 01915",Spa,Beverly,https://beverlyathletic.com/,,,GIFT CARDS,https://clients.mindbodyonline.com/classic/ws?studioid=2499&stype=42,https://beverlyathletic.com/contact-us/,CONTACT US,1,MA,01915,beauty_salon
Mayfair On the Hill,"81 W Cedar St, Boston, MA 02114",Beauty salon,Boston,http://www.mayfaironthehill.com/,,,"
        Gift Cards Available
    ",https://squareup.com/gift/SJCST5X9GNRB7/order,http://www.mayfaironthehill.com/contact-us.php,Contact us,1,MA,02114,beauty_salon
Simply Erinn's Unisex Hair Salon,"268 Brookline St, Cambridge, MA 02139",Beauty salon,Cambridge,https://www.simplyerinns.com/,,,,https://simplyerinns.salontarget.com/egift/?guestonly=guestonly,https://www.simplyerinns.com/contact/,Contact,1,MA,02139,beauty_salon
Jeanne Lee,"115 Newbury St, Boston, MA 02116",Beauty salon,Boston,http://www.jeannesalon.com/,,,gift certificate,http://www.jeannesalon.com/gift_certificate.html,http://www.jeannesalon.com/contact.html,contact,1,MA,02116,beauty_salon
SoHo NAIL BAR,"418 Tremont St, Boston, MA 02116",Nail salon,Boston,http://www.sohonailbar.com/,,,GIFT CARDS,https://www.sohonailbar.com/gift-card,https://www.sohonailbar.com/contact-us-1,CONTACT,1,MA,02116,beauty_salon
Boston's Nails & Spa,"665 Boylston St 2nd floor, Boston, MA 02116",Nail salon,Boston,http://www.bostonsnailsandspa.com/,,,Gift Cards,http://www.bostonsnailsandspa.com/gift-cards,http://www.bostonsnailsandspa.com/contact,Contact,1,MA,02116,beauty_salon
Salon Marc Harris,"4 Avery St, Boston, MA 02111",Beauty salon,Boston,http://salonmarcharris.com/,,,Gift Cards,https://online-booking.salonbiz.com/olb/web_booking.home?%20wbid=c253t201408081139ptu485mzThB583M45A5e8&theme=779,,,1,MA,02111,beauty_salon
RISE Beauty Studio Co,"316 Newbury St 4th floor, Boston, MA 02115",Beauty salon,Boston,http://www.risebeautystudio.com/,,,Buy A Gift Certificate,https://www.vagaro.com/risebeautystudioco1/gift-certificates,http://risebeautystudio.com/contact/,CONTACT,1,MA,02115,beauty_salon
Lord's & Lady's Hair Salon,"450 Belgrade Ave, West Roxbury, MA 02132",Beauty salon,West Roxbury,http://www.lordsandladys.com/,,,PURCHASE A GIFT CARD TODAY,https://lordsandladys.salonultimate.com/clientWeb/login?brand=3&z=1586305097,http://www.lordsandladys.com/contact,"
            Contact
          ",1,MA,02132,beauty_salon
Sugaring Boston,"221 Newbury St floor 2, Boston, MA 02116",Waxing hair removal service,Boston,http://www.bostonsugaring.com/,,,Gift Cards,https://squareup.com/gift/AZJXQ3GZ2G974/order,,,1,MA,02116,beauty_salon
Salon Euphoria,"333 Washington St #221, Boston, MA 02108",Hair salon,Boston,http://www.saloneuphoria.com/,,,Gift Cards,https://squareup.com/gift/4387D3G6WXB70/order,http://www.saloneuphoria.com/tel:6177427951,(617) 742-7951,1,MA,02108,beauty_salon
Toscana Organic European Day Spa & Salon,"231 Newbury St, Boston, MA 02116",Day spa,Boston,http://www.toscanadayspa.com/,,,"
        $ GIFT CARD
      ",http://www.toscanadayspa.com/gift-card,,,1,MA,02116,beauty_salon
House of Ivy,"699 E Broadway, Boston, MA 02127",Beauty salon,Boston,http://houseofivysb.com/,,,Shop,https://www.vagaro.com/houseofivy/gift-certificates,https://www.houseofivysb.com/book-online,CONTACT,1,MA,02127,beauty_salon
SkinHealth Centers Med Spa Boston,"37 Newbury St 5th floor, Boston, MA 02116",Medical spa,Boston,http://www.skinhealthcenters.com/,,,Purchase Instant Gift Certificates,https://skinhealth.boomtime.com/lgift,https://www.skinhealthcenters.com/contact-us,Contact,1,MA,02116,beauty_salon
CSpa  Boston Skin & Massage Studio,"715 Boylston St #510, Boston, MA 02116",Day spa,Boston,https://www.cspaboston.com/,,,Gift Card,https://www.cspaboston.com/gift-card-packages,https://www.cspaboston.com/contact,CONTACT,1,MA,02116,beauty_salon
Le Visage Spa in Boston,"125 Broad St, Boston, MA 02110",Spa,Boston,http://www.levisageboston.com/,,,Gift Cards,https://levisageboston.com/products/gift-cards/,https://visitor.r20.constantcontact.com/d.jsp?llr=fnplqatab&p=oi&m=1119929875877&sit=upnna4mjb&f=8ee68127-51d2-44e8-af1c-efffadec639f,Email Specials,1,MA,02110,beauty_salon
Brad Duncan Skin Care,"530 Tremont St, Boston, MA 02116",Skin care clinic,Boston,http://www.bradduncanskincare.com/,,,Gift Cards,http://www.bradduncanskincare.com/products/gift-card,http://www.bradduncanskincare.com/pages/contact,"
            Contact
          ",1,MA,02116,beauty_salon
Rowes Wharf Health Club and Spa,"70 Rowes Wharf, Boston, MA 02110",Fitness center,Boston,https://www.bhh.com/,,,Gift cards,https://www.privatelabelcard.com/?siteid=wwwbhhcom,https://www.bhh.com/cdn-cgi/l/email-protection#63010b0b0b06020f170b000f160123010b0b4d000c0e,"
                            Contact us
                        ",1,MA,02110,beauty_salon
Follain,"65 Charles St, Boston, MA 02114",Beauty supply store,Boston,https://follain.com/,,,SHOP,https://follainbeauty.myshopify.com/products/follain-gift-card,,,1,MA,02114,beauty_salon
Bliss Spa & Salon,"419 Andover St #5001, North Andover, MA 01845",Hair salon,North Andover,http://www.blissspaandsalon.com/,,,Gift Card ,http://blissspa.boomtime.com/lgift,https://www.blissspaandsalon.com,Contact,1,MA,01845,beauty_salon
Elle Salon,"328 Main St, Reading, MA 01867",Hair salon,Reading,http://ellesalonreading.com/,,,E-Gift Card,https://ellesalons.salontarget.com/egift/?guestonly=guestonly,https://ellesalonreading.com/contact-us/,Contact,1,MA,01867,beauty_salon
Polished Spa,"539 Calef Hwy, Epping, NH 03042",Day spa,Epping,http://www.polishedspanh.com/,,,"
								Purchase a Polished Gift Certificate
							",http://www.secure-booker.com/PolishedSpa1/ShopOnline/GiftCertificate.aspx,http://www.polishedspanh.com/location--contact.html,"
								Location & Contact
							",1,NH,03042,beauty_salon
Med Spa Rowley,"225 Newburyport Turnpike, Rowley, MA 01969",Medical spa,Rowley,http://backstagesalonandspa.com/,,,GIFT CARDS,http://backstagesalonandspa.com/gift-cards/,http://backstagesalonandspa.com/contact/,CONTACT,1,MA,01969,beauty_salon
Meredith Whole Living Center,"48 Main St, Meredith, NH 03253",Spa and health club,Meredith,https://www.meredithwholeliving.com/,,,GIFT CARDS,https://www.meredithwholeliving.com/gift-cards,https://www.meredithwholeliving.com/mailto:info@meredithwholeliving.com,Contact,1,NH,03253,beauty_salon
Salon Exquisite,"395 Chandler St, Worcester, MA 01602",Beauty salon,Worcester,http://www.salonexquisite.net/,,,Purchase a Gift Card>>,https://salonexquisite.salontarget.com/egift/?guestonly,https://www.salonexquisite.net/contact-us,Contact Us,1,MA,01602,beauty_salon
Crystalline Awaken,"730 Main St, Boylston, MA 01505",Spa,Boylston,http://www.crystallineawaken.com/,,,Gift Certificate Boylston,https://go.booker.com/location/CrystallineAwaken/buy/gift-certificate,http://www.crystallineawaken.com/#,"



Send Message
",1,MA,01505,beauty_salon
Truth Organic Spa and Wellness Center,"55 N Main St, North Grafton, MA 01536",Day spa,North Grafton,http://www.truthorganicspa.com/,,,PURCHASEÂ AÂ GIFTÂ CARD,https://clients.mindbodyonline.com/classic/ws?studioid=116170&stype=42&sLoc=0&giftCardID=174,,,1,MA,01536,beauty_salon
Escape Salon Aveda,"Prudential Tower, 800 Boylston St, Boston, MA 02199",Beauty salon,Boston,http://escapesalonaveda.com/,,,Buy Gift Cards,https://squareup.com/gift/TGP18ASAXDPJP/order,https://www.escapesalonaveda.com/appointments,Contact,1,MA,02199,beauty_salon
Orlanda's International Day Spa,"233 Bridge St, North Weymouth, MA 02191",Beauty salon,North Weymouth,http://orlandasdayspa.com/,,,Gift Certificates,http://orlandasdayspa.com/gift-certificates,http://orlandasdayspa.com/contact,Contact,1,MA,02191,beauty_salon
Hair Essentials Salon,"97 Pleasant St, South Weymouth, MA 02190",Beauty salon,South Weymouth,http://www.thehairessentialssalon.com/,,,"

			Gift Cards
		
",http://www.thehairessentialssalon.com/gift-cards.html,http://www.thehairessentialssalon.com/contact-us.html,"
						Contact Us
					",1,MA,02190,beauty_salon
La Novita Salon & Spa,"1395 N Main St # D, Randolph, MA 02368",Beauty salon,Randolph,http://lanovitasalon.com/,,,Gift Cards,http://lanovita.salontarget.com/egift/?guestonly=guestonly,https://v2.lanovitasalon.com/contact/#reviews,Reviews,1,MA,02368,beauty_salon
Milton Nails & Spa,"450 Granite Ave, Milton, MA 02186",Nail salon,Milton,http://miltonnailsandspa.com/,,,Gift Cards,http://miltonnailsandspa.com/gift-cards/,http://miltonnailsandspa.com/contacts/,Contacts and Directions,1,MA,02186,beauty_salon
Zona Salons Weymouth,"1132 Main St, South Weymouth, MA 02190",Hair salon,South Weymouth,http://www.zonaprofessional.com/,,,SHOP GIFT CARDS HERE,http://www.zonaprofessional.com/gift-certificates,https://docs.google.com/forms/d/e/1FAIpQLSegPVcNCHWvu1B9lSUul6It3xIvjb1_KUTz3Aaka1DEQl-AHQ/viewform,CONTACTLESSRETAIL DELIVERY,1,MA,02190,beauty_salon
Aesop Santana Row,"333 Santana Row, San Jose, CA 95128",Cosmetics store,San Jose,http://www.aesop.com/,,Australian company known for its high-end plant-based products for body & hair.,Check Gift Card balance,http://www.aesop.com/us/r/gift-card-balance/,https://assistance.aesop.com/hc/en-us/requests/new,Contact us,1,CA,95128,beauty_salon
Aesop Stanford Shopping Center,"660 Stanford Shopping Center Unit 126C, Palo Alto, CA 94304",Cosmetics store,Palo Alto,http://aesop.com/,,Australian company known for its high-end plant-based products for body & hair.,Check Gift Card balance,http://aesop.com/us/r/gift-card-balance/,https://assistance.aesop.com/hc/en-us/requests/new,Contact us,1,CA,94304,beauty_salon
Hair Mechanix,"22 Summer St, North Brookfield, MA 01535",Beauty salon,North Brookfield,http://www.hairmechanixhairsalon.com/,,,E-Gift Card,https://hairmechanix.salontarget.com/egift/?guestonly=guestonly,,,1,MA,01535,beauty_salon
Shimmer Hair Designs [?],"1 E Main St, West Brookfield, MA 01585",Hair salon,West Brookfield,https://www.shimmerhairdesigns.com/,,,"  

ORDER GIFT CARD
",https://squareup.com/gift/KK50HNPYDCZB4/order,https://www.shimmerhairdesigns.com/#FINDUS," FIND US

",1,MA,01585,beauty_salon
Azana Salon and Spa,"200 N Moorland Rd, Brookfield, WI 53005",Beauty salon,Brookfield,http://www.azanaspa.com/,,,PRINT GIFT CERTIFICATES,https://www.azanaspa.com/index.php/purchase-gift-certificates/,https://www.azanaspa.com/index.php/contact-form/,Contact Form,1,WI,53005,beauty_salon
29ten Salon,"2910 N Brookfield Rd, Brookfield, WI 53045",Beauty salon,Brookfield,https://www.29tensalon.com/,,,click here.,https://go.booker.com/location/29ten/buy/gift-certificate,https://www.29tensalon.com/contact/,contact,1,WI,53045,beauty_salon
Roots Salon,"16750 W Bluemound Rd, Brookfield, WI 53005",Beauty salon,Brookfield,https://www.myrootssalon.com/,,,GIFT CARDS,https://myrootssalon.securetree.com/,https://www.myrootssalon.com/mailto:nikam@myrootssalon.com,Contact Nika,1,WI,53005,beauty_salon
Silhouettes Salon,"164B West St, Ware, MA 01082",Beauty salon,Ware,http://www.silhouettessalon.net/,,,Gift Certificates,http://www.silhouettessalon.net/cab,http://www.silhouettessalon.net/contact,Contact,1,MA,01082,beauty_salon
A Younger You Medical Spa,"18900 W Bluemound Rd Suite 112, Brookfield, WI 53045",Beauty salon,Brookfield,https://ayoungeryou.com/,,,Gift Cards,https://squareup.com/gift/NNN2R3XRCMVS5/order,https://ayoungeryou.com/contact/,Contact,1,WI,53045,beauty_salon
Simple Indulgence Day Spa,"598 Main St, Fiskdale, MA 01518",Day spa,Fiskdale,http://www.simpleindulgencedayspa.com/,,,GIFT CERTIFICATES,https://www.simpleindulgencedayspa.com/gift-certificates,https://www.simpleindulgencedayspa.com/contact,CONTACT,1,MA,01518,beauty_salon
Hair Gallery Salon & Spa,"454 Main St, Fiskdale, MA 01518",Hair salon,Fiskdale,http://thehairgallerysalonandspa.com/,,,Gift Cards,https://hgsalonandspa.localgiftcards.com/,http://thehairgallerysalonandspa.com/contact-us,Contact Us ,1,MA,01518,beauty_salon
Signature Salon & Spa,"1424 Big Bend Rd, Waukesha, WI 53189",Beauty salon,Waukesha,http://www.signaturesalonandspa.com/,,,Gift Cards,http://www.signaturesalonandspa.com/AboutWaukesha/Gifts,http://www.signaturesalonandspa.com/Contact,262-547-6600,1,WI,53189,beauty_salon
Rejuvenis Spa,"50 Elm St, Southbridge, MA 01550",Massage spa,Southbridge,http://www.rejuvenisspa.com/,,,,https://www.rejuvenisspa.com/services/gift-cards-available/,,,1,MA,01550,beauty_salon
Voguecare Electrolysis & Skin Care,"39 Elm St #101, Southbridge, MA 01550",Skin care clinic,Southbridge,http://www.voguecare.com/,,,GIFT CERTIFICATES,https://www.voguecare.com/gift-certificates,,,1,MA,01550,beauty_salon
The Aveda Experience Center - Brookfield Square,"95 N Moorland Rd, Brookfield, WI 53005",Beauty supply store,Brookfield,http://nerolisalonspa.com/,,,GIFT CARDS,https://www.nerolisalonspa.com/gift-cards/,https://www.nerolisalonspa.com/online-reservation-locations/,Book Now,1,WI,53005,beauty_salon
In Balance Healing Massage and Bodywork Center,"394 E Main St, East Brookfield, MA 01515",Massage therapist,East Brookfield,http://www.inbalancemassage.net/,,,Gift Certificates Available,http://inbalancemassage.net/gift-certificate/,http://inbalancemassage.net/contact-us/,Contact Us,1,MA,01515,beauty_salon
Neiman Marcus,"20 Hudson Yards, New York, NY 10001",Cosmetics store,New York,https://www.neimanmarcus.com/,,,Gift Cards,https://www.neimanmarcus.com/c/gifts-gift-cards-cat4110745?navpath=cat000000_cat000672_cat4110745,"https://www.google.com/maps/place/Neiman+Marcus/@40.753405,-74.0031977,17z/data=!3m1!4b1!4m5!3m4!1s0x89c25981e0717989:0x751a431108adf57d!8m2!3d40.753405!4d-74.001009",,1,NY,10001,beauty_salon
Infinity MedISpa,"365 Boston Post Rd #210, Sudbury, MA 01776",Medical spa,Sudbury,https://infinitymedicalspa.com/,,, Gift Cards,https://www.giftfly.com/shop/infinity-medspa,https://infinitymedicalspa.com/contact-us/,Contact Us,1,MA,01776,beauty_salon
Release WellBeing Center,"201 Turnpike Rd, Westborough, MA 01581",Massage therapist,Westborough,http://releasewellbeingcenter.com/,,,Memberships & Gift Cards,https://releasewellbeingcenter.com/membership/,https://releasewellbeingcenter.com/contact/,Contact,1,MA,01581,beauty_salon
PhoRaya Thai Spa,"900 Huntington Ave, Boston, MA 02115",Thai massage therapist,Boston,http://www.phorayathaispa.com/,,,Gift Cards Available Here!! ,https://squareup.com/gift/JX4RVP0T6W2CD/order,https://www.phorayathaispa.com/contact-us,Contact Us,1,MA,02115,beauty_salon
Bagardi Laser Center,"2001 Beacon St #303, Brighton, MA 02135",Laser hair removal service,Brighton,http://www.bagardilaserhairremoval.com/,,,"
",https://squareup.com/gift/BJ37YBB4K9K39/order,http://www.bagardilaserhairremoval.com/contact-us.aspx,Contact Us,1,MA,02135,beauty_salon
The Beauty Studio,"212 Sumner St, Newton Centre, MA 02459",Hair removal service,Newton Centre,http://www.beautystudiothreading.com/,,,"Purchase Gift Card




",https://squareup.com/gift/08M5WFXWG4BG3/order,https://www.beautystudiothreading.com/contact-us,Contact Us,1,MA,02459,beauty_salon
Citrus Aveda Spa & Salon,"662 Revere Beach Blvd, Revere, MA 02151",Day spa,Revere,http://citrusspaboston.com/,,,Gift Certificates,https://citrusspaboston.com/gift-certificates/,https://citrusspaboston.com/contact/,Contact,1,MA,02151,beauty_salon
Everbare,"137 Newbury St 6th floor, Boston, MA 02116",Waxing hair removal service,Boston,http://www.everbare.com/,,,Purchase Gift Certificates,https://www.thegiftcardcafe.com/cart/index.php?storeID=12649,,,1,MA,02116,beauty_salon
Skin Studio,"697 Cambridge St #206, Brighton, MA 02135",Skin care clinic,Brighton,http://skinstudioboston.com/,,,Instant Gift Certificates,http://bit.ly/1zfU0DT,https://skinstudioboston.com/contact-us/,Contact Us,1,MA,02135,beauty_salon
Spa Lapis,"1776 Massachusetts Ave, Cambridge, MA 02140",Spa,Cambridge,http://www.spalapis.com/,,,Learn More,https://www.spalapis.com/gift-cards,,,1,MA,02140,beauty_salon
Visions Salon,"16 Washington St, Canton, MA 02021",Nail salon,Canton,https://visionshaircanton.com/,,,,https://www.thegiftcardcafe.com/cart/index.php?storeID=11034,https://visionshaircanton.com/find-us/,find us,1,MA,02021,beauty_salon
The Salon 16 West,"16 West Rd, Orleans, MA 02653",Beauty salon,Orleans,http://www.thesalon16west.com/,,,Gift Card,https://www.thesalon16west.com/gift-card,https://www.thesalon16west.com/contact,Contact,1,MA,02653,beauty_salon
Sisters' Salon & Spa,"117 Pleasant St, Nantucket, MA 02554",Beauty salon,Nantucket,http://www.nantucketspasalon.com/,,,Gift Card,https://www.nantucketspasalon.com/gift-card,,,1,MA,02554,beauty_salon
The Face Place & Spa,"1344 Washington St #1655, Hanover, MA 02339",Day spa,Hanover,http://faceplaceandspa.com/,,,BUY GIFT CARDS,https://www.secure-booker.com/thefaceplace/ShopOnline/GiftCards.aspx,,,1,MA,02339,beauty_salon
Amy's Salon,"1179 Massachusetts Ave, Arlington, MA 02476",Hair salon,Arlington,http://amyssalonarlington.com/,,,Buy Gift Card,https://amyssalon.salontarget.com/egift/?guestonly=guestonly,https://amyssalonarlington.com/contact/,Contact,1,MA,02476,beauty_salon
188 Fine Men's Salons  Morristown,"40 W Park Pl, Morristown, NJ 07960",Barber shop,Morristown,http://eighteeneight.com/,,,Purchase E-Gift Cards,https://eighteeneight.zenoti.com/webstore/GiftCards.aspx?WebstoreType=0&centerid=6514c103-913a-4b32-b46e-cac06574d1a0,https://eighteeneight.com/morristown-nj/contact/,Contact,1,NJ,07960,beauty_salon
Deja Vu Hair Design,"12032 Belair Rd, Kingsville, MD 21087",Beauty salon,Kingsville,http://dejavusalonandspa.net/,,,,http://dejavusalonandspa.net/giftcertificates.html,http://dejavusalonandspa.net/contactus.html,"
Contact Us
",1,MD,21087,beauty_salon
J&L Hair Studio,"1371 Massachusetts Ave, Arlington, MA 02476",Hair salon,Arlington,http://jandlhairstudio.com/,,,Gift Cards,https://jandlhairstudio.salontarget.com/egift/?guestonly=guestonly,https://jandlhairstudio.com/contact-arlington-hair-salon/,Contact,1,MA,02476,beauty_salon
Famous Hair,"548 Emily Dr, Clarksburg, WV 26301",Hair salon,Clarksburg,https://www.signaturestyle.com/,,,Gift Cards ,https://www.signaturestyle.com/gift-cards.html,https://www.signaturestyle.com/about-signature-style/contact-us.html,Contact Us,1,WV,26301,beauty_salon
Tuscan Sun Spa & Salon  Morgantown,"401 Boyers Ave, Morgantown, WV 26505",Beauty salon,Morgantown,https://www.tuscanspaandsalon.com/,,,Buy Gift Cards,https://tuscansunspa.millenniumegift.com,https://tuscanspaandsalon.com/contact-us/,,1,WV,26505,beauty_salon
Renewcalm,"160 Baldwin St, West Springfield, MA 01089",Day spa,West Springfield,https://renewcalm.com/,,,"
                Gift Cards
              ",https://renewcalm.com/gift-cards,https://renewcalm.com/contact,"
                Contact
              ",1,MA,01089,beauty_salon
Zona Salons Norwell,"10 Washington St, Norwell, MA 02061",Hair salon,Norwell,http://zonaprofessional.com/,,,SHOP GIFT CARDS HERE,http://www.zonaprofessional.com/gift-certificates,https://docs.google.com/forms/d/e/1FAIpQLSegPVcNCHWvu1B9lSUul6It3xIvjb1_KUTz3Aaka1DEQl-AHQ/viewform,CONTACTLESSRETAIL DELIVERY,1,MA,02061,beauty_salon
Leonardo's Salon & Spa,"1604 Hancock St, Quincy, MA 02169",Hair salon,Quincy,https://leonardossalon.net/,,,Gift Cards,https://leonardossalon.net/gift-cards/,https://leonardossalon.net/contact/,Contact,1,MA,02169,beauty_salon
Studio Ten Hair Salon,"10 Sea St, Weymouth, MA 02191",Hair salon,Weymouth,http://www.studiotenhairsalon.com/,,,eGift Cards,https://squareup.com/gift/BGYHFHJAWHVXK/order,http://www.studiotenhairsalon.com/contact.html,Contact,1,MA,02191,beauty_salon
Satori Salon Ithaca,"840 Hanshaw Rd, Ithaca, NY 14850",Hair salon,Ithaca,https://satorisalonithaca.com/,,,Instant Gift Certificate,https://na0.meevo.com/EgiftApp/order?tenantId=100044,,,1,NY,14850,beauty_salon
Gloria and Company,"211 Alden Rd, Fairhaven, MA 02719",Beauty salon,Fairhaven,https://www.gloriaandcompany.com/,,,Gift Cards,https://www.gloriaandcompany.com/gift-cards,,,1,MA,02719,beauty_salon
Texture Salon Medfield,"14 B N Meadows Rd, Medfield, MA 02052",Hair salon,Medfield,http://www.texturesalonmedfield.com/,,"Chic local salon with haircuts & color treatments, plus facial waxing & makeup application.",Online Booking/Gift cards,https://app.salonrunner.com/customer/index.jsp?id=27163,https://www.texturesalonmedfield.com/contact-us-policies,Contact Us~Policies,1,MA,02052,beauty_salon
The DuDa Spa,"53 Green St, Portsmouth, NH 03801",Spa,Portsmouth,http://thedudaspa.com/,,,Gift Cards,https://www.thedudaspa.com/gift-certificates/,https://www.thedudaspa.com/contact/,Contact,1,NH,03801,beauty_salon
Rectify Barbershop & Beauty Alcove,"90 Copeland Dr, Mansfield, MA 02048",Hair salon,Mansfield,http://www.rectifybba.com/,,,"PURCHASE A GIFT CARD




",https://gift-cards.phorest.com/salons/rectifybarbershopandbeautyalco,,,1,MA,02048,beauty_salon
Spa Larimar,"516 Hawthorn St, Dartmouth, MA 02747",Health and beauty shop,Dartmouth,http://www.spalarimar.com/,,,"
            Gift Cards
          ",http://www.spalarimar.com/gift-cards,http://www.spalarimar.com/contact-us,"
            Contact/ Hours
          ",1,MA,02747,beauty_salon
Sky Spa,"451 Walpole St, Norwood, MA 02062",Nail salon,Norwood,http://www.myskyspa.com/,,,GIFT CERTIFICATES,https://myskyspa.com/gc/,https://myskyspa.com/contact-us/,CONTACT US,1,MA,02062,beauty_salon
PureLuxe,"118 Needham St, Newton, MA 02464",Nail salon,Newton,http://www.pureluxenewton.com/,,,SHOP NOW,https://go.booker.com/location/Pureluxe/buy/gift-certificate,http://www.pureluxenewton.com/contact,Contact Us,1,MA,02464,beauty_salon
Rina's Studio,"277 Linden St, Wellesley, MA 02482",Waxing hair removal service,Wellesley,http://www.rina-studio.com/,,,,http://www.rina-studio.com/gift_certificate.html,http://www.rina-studio.com/contact.html,,1,MA,02482,beauty_salon
BlushTan Wellesley,"562 Washington St, Wellesley, MA 02482",Beauty salon,Wellesley,http://www.blushtan.com/,,,here,https://blvd.me/blushtan-hq/gift-cards,,,1,MA,02482,beauty_salon
Chemistry Hair Studio,"278 Central Ave, Dover, NH 03820",Hair salon,Dover,http://www.chemistryhairstudio.co/,,,Gift Certificate,http://www.chemistryhairstudio.co/gift-certificate,http://www.chemistryhairstudio.co/contact,Contact,1,NH,03820,beauty_salon
Park West Salon,"90 Lowell St, Arlington, MA 02476",Hair salon,Arlington,http://www.parkwestsalon.com/,,,Purchase a Gift card From Park West Salon,https://clients.mindbodyonline.com/asp/main_shop.asp?pMode=2&tabID=3,http://www.parkwestsalon.com/contact,"
                Contact
              ",1,MA,02476,beauty_salon
