name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,state,zipcode,store_type
Bank Street Bookstore,"2780 Broadway, New York, NY 10025",Book store,New York,http://www.bankstreetbooks.com/,,"Independent stop for children's books & teachers' supplies, plus puppet shows & storytelling events.",,http://www.bankstreetbooks.com/bank-street-bookstore-gift-card,http://www.bankstreetbooks.com/contact-us,Contact Us,NY,10025,book_store
East Meets West  Ocean County Mall,"1201 Hooper Ave, Toms River, NJ 08753",Gift shop,Toms River,http://www.eastmeetswestusa.com/,,,Gift Certificates,https://www.eastmeetswestusa.com/index.php/shop-by/gift-certificates.html,http://www.eastmeetswestusa.com/contacts,Contact Us,NJ,08753,book_store
Green Apple Books,"506 Clement St, San Francisco, CA 94118",Book store,San Francisco,http://www.greenapplebooks.com/,,"More than 60,000 new & 100,000 used books fill the shelves at this beloved bookstore.",Gift Cards,http://www.greenapplebooks.com/gift-cards,,,CA,94118,book_store
Nantucket Bookworks,"25 Broad St, Nantucket, MA 02554",Book store,Nantucket,https://www.nantucketbookpartners.com/,,,ONLINE GIFT CARDS,https://www.nantucketbookpartners.com/online-only-gift-code,https://www.nantucketbookpartners.com/contact-0,CONTACT US,MA,02554,book_store
Proud Mary Gifts,"1110 Great Plain Ave unit a, Needham, MA 02492",Gift shop,Needham,http://www.proudmarygifts.com/,,,Gift Certificates,http://www.proudmarygifts.com/giftcertificates.php,,,MA,02492,book_store
Blue Willow Bookshop,"14532 Memorial Dr, Houston, TX 77079",Book store,Houston,http://www.bluewillowbookshop.com/,,"Independent bookstore with a large selection for adults & children, plus games, gifts & events.",Gift Cards,http://www.bluewillowbookshop.com/gift-card,,,TX,77079,book_store
Rose & Dove Specialty Gift Shop,"565 Chickering Rd, North Andover, MA 01845",Gift shop,North Andover,http://www.roseanddove.com/,,,"
          BUY NOW
        ",http://www.roseanddove.com/collections/gift-cards,,,MA,01845,book_store
Book Culture LIC,"26-09 Jackson Ave, Long Island City, NY 11101",Book store,Long Island City,http://www.bookculture.com/,,,Gift Cards,http://www.bookculture.com/gift-cards,http://www.bookculture.com/contact-us,Contact Us,NY,11101,book_store
Square Books Jr,"111 Courthouse Square, Oxford, MS 38655",Book store,Oxford,http://www.squarebooks.com/,,,Gift Cards,http://www.squarebooks.com/gift-cards,http://www.squarebooks.com/about,Contact Us,MS,38655,book_store
Off Square Books,"129 Courthouse Square, Oxford, MS 38655",Book store,Oxford,https://www.squarebooks.com/,,,Gift Cards,https://www.squarebooks.com/gift-cards,https://www.squarebooks.com/contact,Contact Us,MS,38655,book_store
R Julia Bookstore,"423 Main St, Middletown, CT 06457",Book store,Middletown,https://www.wesleyanrjjulia.com/,,,Gift Cards,https://www.wesleyanrjjulia.com/shop_product_detail.asp?catalog_group_id=NQ&catalog_group_name=QXBwYXJlbA&catalog_id=14&catalog_name=R2lmdHM&pf_id=717ffd4fd2ba486&product_name=V2VzbGV5YW4gUmogSnVsaWEgR2lmdCBDYXJk&type=1&target=shop_product_list.asp,https://www.wesleyanrjjulia.com/site_about_us.asp?,Store Hours / Contact Us,CT,06457,book_store
Atlantic Accents,"307 Commercial St # 4, Provincetown, MA 02657",Gift shop,Provincetown,http://www.atlanticaccents.com/,,,Gift Certificates,https://www.atlanticaccents.com/gift-certificates-c-49.html,https://www.atlanticaccents.com/contact_us.html,Contact Us,MA,02657,book_store
Fountain Bookstore Inc,"1312 E Cary St, Richmond, VA 23219",Book store,Richmond,http://www.fountainbookstore.com/,,"This charming, indie shop operating since 1978 sells fiction, nonfiction, greeting cards & more.","Gift Cards, Online Gift Codes, & More!",http://www.fountainbookstore.com/gifts,,,VA,23219,book_store
Book People,"536 Granite Ave # A, Richmond, VA 23226",Book store,Richmond,http://www.bookpeoplerichmond.com/,,,,http://www.bookpeoplerichmond.com/buy-gift-card,http://www.bookpeoplerichmond.com/contact,Contact,VA,23226,book_store
bbgb,"3003 W Cary St, Richmond, VA 23221",Book store,Richmond,http://www.bbgbbooks.com/,,,gift cards,http://www.bbgbbooks.com/gift-cards,,,VA,23221,book_store
Lift Bridge Book Shop,"45 Main St, Brockport, NY 14420",Book store,Brockport,http://www.liftbridgebooks.com/,,,,http://www.liftbridgebooks.com/lift-bridge-gift-certificate,http://www.liftbridgebooks.com/our-email-address,Contact Information,NY,14420,book_store
Old Scrolls Book Shop,"4578 NY-247, Stanley, NY 14561",Book store,Stanley,http://www.oldscrolls.com/,,,,https://www.oldscrolls.com/?page=shop/buygc,https://www.oldscrolls.com/?page=shop/contactus,,NY,14561,book_store
Nature's Body Art & Soulstice Shop,"1 Tuna Wharf, Rockport, MA 01966",Gift shop,Rockport,http://www.soulsticeshop.com/,,,Gift Certificates,http://www.soulsticeshop.com/collections/web-gift-certificates,,,MA,01966,book_store
Star Cat Books,"157 S Main St Box 924, Bradford, VT 05033",Book store,Bradford,http://www.starcatbooks.com/,,,Gift certificates!,//starcatbooks.com/2020/03/24/gift-certificates/,//starcatbooks.com/find-us/,Find us,VT,05033,book_store
Occult Book Store,"2032 W Grand Ave., Chicago, IL 60612",Book store,Chicago,http://www.occultbookstore.com/,,Extensive collection of books on magic & spiritual practices plus workshops by psychics & healers.,"

  
  
  @media screen and (min-width: 750px) { 
    #ProductCardImage-featured-collections-4436266156102 {
      max-width: 183px;
      max-height: 86px;
    }
    #ProductCardImageWrapper-featured-collections-4436266156102 {
      max-width: 183px;
      max-height: 86px;
    }
   } 
  
  
    
    @media screen and (max-width: 749px) {
      #ProductCardImage-featured-collections-4436266156102 {
        max-width: 183px;
        max-height: 750px;
      }
      #ProductCardImageWrapper-featured-collections-4436266156102 {
        max-width: 183px;
      }
    }
  









Gift Certificate


$10.00

",http://www.occultbookstore.com/collections/magic-spells-1/products/gift-certificate,http://www.occultbookstore.com/pages/contact-us,"
                  Contact Us
                ",IL,60612,book_store
Malaprop's BookstoreCafe,"55 Haywood St, Asheville, NC 28801",Book store,Asheville,http://www.malaprops.com/,,"Independent outfit for fiction & nonfiction works, plus book clubs, author events & organic coffee.",Great Reads & More,http://www.malaprops.com/malaprops-101-best-books-2018,http://www.malaprops.com/authors,Contact Us/FAQs,NC,28801,book_store
A Room of One's Own,"315 W Gorham St, Madison, WI 53703",Book store,Madison,http://www.roomofonesown.com/,,,$10,https://www.roomofonesown.com/product/gift-certificate-1000,http://www.roomofonesown.com/storehistory,Contact & Location,WI,53703,book_store
Riffraff bookstore and bar,"60 Valley St #107A, Providence, RI 02909",Book store,Providence,http://www.riffraffpvd.com/,,"Cozy bookstore offering rare titles, events & free Wi-Fi, with a bar for espresso, beer & cocktails.","
            Gift Cards
          ",http://www.riffraffpvd.com/gift-cards,http://www.riffraffpvd.com/contact,"
            Contact
          ",RI,02909,book_store
Symposium Books,"240 Westminster St, Providence, RI 02903",Book store,Providence,http://www.symposiumbooks.com/,,,"
              GIFT CARDS
            ",http://www.symposiumbooks.com/collections/sb-gift-certificates,http://www.symposiumbooks.com/pages/events,"
                    EVENTS | CONTACT
                  ",RI,02903,book_store
Magpie Kids,"95 Elm St, Somerville, MA 02144",Toy store,Somerville,http://www.magpiekids.com/,,,gift certificates,http://www.magpiekids.com/products/gift-certificate,http://www.magpiekids.com/pages/contact-us,contact us,MA,02144,book_store
MBTAgifts,"1735 Massachusetts Ave, Cambridge, MA 02138",Gift shop,Cambridge,http://www.mbtagifts.com/,,,Gift Cards,http://www.mbtagifts.com/products/gift-card,http://www.mbtagifts.com/pages/contact-us,Contact Us,MA,02138,book_store
Homeslice,"1 Bow Market Way #29, Somerville, MA 02143",Gift shop,Somerville,http://www.homesliceshop.com/,,,"
              Gift Cards
            ",http://www.homesliceshop.com/collections/gift-cards,http://www.homesliceshop.com/pages/contact,"
            Contact
          ",MA,02143,book_store
Battenkill Books LLC,"15 E Main St, Cambridge, NY 12816",Book store,Cambridge,http://www.battenkillbooks.com/,,,https://www.battenkillbooks.com/battenkill-books-gift-certificate,https://www.battenkillbooks.com/battenkill-books-gift-certificate,http://www.battenkillbooks.com/contact,Contact Us,NY,12816,book_store
Learned Owl Book Shop,"204 N Main St, Hudson, OH 44236",Book store,Hudson,http://learnedowl.com/,,,,http://learnedowl.com/gift-card-01-0,http://visitor.r20.constantcontact.com/d.jsp?llr=rohyqxbab&p=oi&m=1101374692817&sit=xh8u8bubb&f=7331723f-ab19-490b-8ce5-f358b87ff3f7,Click here to sign up,OH,44236,book_store
Wakefield Books,"160 Old Tower Hill Rd # L, Wakefield, RI 02879",Book store,Wakefield,http://wakefieldbooks.com/,,, ,http://wakefieldbooks.com/wakefield-books-store-gift-certificate,http://wakefieldbooks.com/contact,Contact Us,RI,02879,book_store
Bluestockings Bookstore Cafe & Activist Center,"172 Allen St, New York, NY 10002",Book store,New York,http://www.bluestockings.com/,,"Volunteer-run bookshop/cafe with titles, readings & workshops devoted to feminism & social activism.",Gift Certificates,http://bluestockings.com/gift-certificates/,http://bluestockings.com/contact/,CONTACT US,NY,10002,book_store
William Stout Publishers,"1328 S 51st St, Richmond, CA 94804",Book store,Richmond,https://stoutbooks.com/,,,Gifts,https://stoutbooks.com/collections/gift-certificates,https://stoutbooks.com/pages/contact-us,Contact,CA,94804,book_store
B K Collections,"342 State St, Los Altos, CA 94022",Gift shop,Los Altos,http://www.bkcollectionslosaltos.com/,,,Gift Card,http://www.bkcollectionslosaltos.com/gift-cards,http://www.bkcollectionslosaltos.com/contact,Contact,CA,94022,book_store
Mysterious Book Shop,"58 Warren St, New York, NY 10007",Book store,New York,http://www.mysteriousbookshop.com/,,"Bookstore with a floor-to-ceiling stock of new, used, rare & collectible crime & suspense titles.","

",http://www.mysteriousbookshop.com/products/mysterious-gift-card,http://www.mysteriousbookshop.com/pages/about-us,Contact Us,NY,10007,book_store
MainStreet Bookends of Warner,"16 E Main St, Warner, NH 03278",Book store,Warner,https://www.mainstreetbookends.com/,,,Gift Certificate,https://www.mainstreetbookends.com/gift-certificate,https://www.mainstreetbookends.com/contact,Contact Us,NH,03278,book_store
Longfellow Books,"1 Monument Sq, Portland, ME 04101",Book store,Portland,http://www.longfellowbooks.com/,,"Familiar, well-organized bookshop with an extensive variety of new & used titles.",Get 'em a gift certificate!,http://www.longfellowbooks.com/gift-certificate,http://www.longfellowbooks.com/contact-0,Contact Us,ME,04101,book_store
Crow Bookshop,"14 Church St, Burlington, VT 05401",Book store,Burlington,http://www.crowbooks.com/,,,,http://www.crowbooks.com/crow-bookshop-online-gift-certificate,http://www.crowbooks.com/contact-us,contact us,VT,05401,book_store
Roundabout Books,"900 Northwest Mount Washington Drive #110, Bend, OR 97703",Book store,Bend,http://www.roundaboutbookshop.com/,,,ROUNDABOUT GIFT CARD,http://www.roundaboutbookshop.com/roundabout-gift-card,http://www.roundaboutbookshop.com/contact-us,CONTACT US,OR,97703,book_store
Western Associated Students Bookstore,"516 High St, Bellingham, WA 98225",Book store,Bellingham,https://www.bookstore.wwu.edu/,,,Gift Cards,https://bookstore.wwu.edu/ePOS?store=444&form=shared3%2fcardcenter%2fmain%2ehtml&design=444,https://www.bookstore.wwu.edu/ePOS/this_category=179&store=444&form=robots/catalog.html&design=444,Contacts & FAQs,WA,98225,book_store
East City Bookshop,"645 Pennsylvania Ave. SE #100, Washington, DC 20003",Book store,Washington,http://www.eastcitybookshop.com/,,"Independent, neighborhood shop offering books in all genres & gifts, plus regular community events.",Gift Cards,http://www.eastcitybookshop.com/gift-card,http://www.eastcitybookshop.com/contact-us,Contact,DC,20003,book_store
Solid State Books,"600F H St NE, Washington, DC 20002",Book store,Washington,http://www.solidstatebooksdc.com/,,"Indie neighborhood source for books with a coffee bar serving caffeinated drinks, beer & wine.",Gift Cards & Merch,https://solid-state-books.square.site/,http://www.solidstatebooksdc.com/contact,Contact,DC,20002,book_store
Page 158 Books,"415 Brooks St unit b, Wake Forest, NC 27587",Book store,Wake Forest,http://www.page158books.com/,,,online gift certificate,https://loom.ly/bFcO6tY,,,NC,27587,book_store
Poor Richard's Books,"233 W Broadway St, Frankfort, KY 40601",Gift shop,Frankfort,http://www.poorrichardsbooksky.com/,,,,http://www.poorrichardsbooksky.com/gift-cards,http://www.poorrichardsbooksky.com/contact,Contact Us,KY,40601,book_store
Elsie Kaye Glassworks,"3 Union St #2, Westborough, MA 01581",Gift shop,Westborough,https://www.elsiekaye.com/,,,Gift Cards,https://www.elsiekaye.com/collections/gift-cards,https://www.elsiekaye.com/pages/contact-us,Contact Us,MA,01581,book_store
The Paper Mouse,"1274 Washington St, West Newton, MA 02465",Gift shop,West Newton,http://www.thepapermouse.com/,,,e-Gift Cards,http://www.thepapermouse.com/collections/e-gift-cards,http://www.thepapermouse.com/pages/contact-us,Contact Us,MA,02465,book_store
Eagle Trading Co,"116 E 59th St, New York, NY 10022",Used book store,New York,http://www.argosybooks.com/,,Six-story bookstore stocking an enormous array of antiquarian and out-of-print volumes since 1925.,"
Explore >
",http://www.argosybooks.com/gift-certificates.php,https://www.argosybooks.com/contact.php,Contact Us,NY,10022,book_store
Bromfield Pen Shop,"5 Bromfield St, Boston, MA 02108",Pen store,Boston,http://www.bromfieldpenshop.com/,,"Emporium specializing in everyday, rare & collectible pens, plus engraving & repair services.",Gift Certificates,https://bromfieldpenshop.com/product-category/categories/gifts/gift-certificates/,https://bromfieldpenshop.com/contact/,Contact,MA,02108,book_store
The University Store on Fifth,"4000 Fifth Ave, Pittsburgh, PA 15213",Book store,Pittsburgh,http://www.pittuniversitystore.com/,,,Gift Cards,http://www.pittuniversitystore.com/MerchDetail?MerchID=478032&num=0&start=1&end=2&type=1&CategoryName=INSITE%20GIFT%20CARDS&CatID=14995&Name=INSITE%20GIFT%20CARDS#.WNpep6JO,http://www.pittuniversitystore.com/SiteText?id=83063,Contact Us,PA,15213,book_store
Spoonbill & Sugartown Books,"218 Bedford Ave, Brooklyn, NY 11249",Used book store,Brooklyn,http://www.spoonbillbooks.com/,,"Cozy independent bookstore selling used & new copies of rare art, architecture & design titles.",GIFT CERTIFICATES,https://www.spoonbillbooks.com/category-s/159.htm,https://www.spoonbillbooks.com/category-s/103.htm,CONTACT,NY,11249,book_store
Catland,"987 Flushing Ave, Brooklyn, NY 11206",Book store,Brooklyn,http://www.catlandbooks.com/,,"Spiritual supply hub with books, candles & crystals, plus other metaphysical accessories & events.",Gift Certificates,http://www.catlandbooks.com/giftcards,http://www.catlandbooks.com/contact,"
            Contact
          ",NY,11206,book_store
RJ Julia Booksellers,"768 Boston Post Rd, Madison, CT 06443",Book store,Madison,http://www.rjjulia.com/,,,Gift Cards,http://www.rjjulia.com/rj-julia-gift-card,https://www.rjjulia.com/contact-info,Contact,CT,06443,book_store
River Bend Bookshop,"2217 Main St, Glastonbury, CT 06033",Book store,Glastonbury,https://www.riverbendbookshop.com/,,,River Bend Bookshop Gift Card,https://www.riverbendbookshop.com/river-bend-bookshop-gift-card,https://www.riverbendbookshop.com/contact,Contact Us,CT,06033,book_store
Root and Press LLC,"623 Chandler St, Worcester, MA 01602",Book store,Worcester,https://rootandpress.com/,https://rootandpress.com/breakfast-and-lunch/,,Gift Cards and Gear,https://rootandpress.com/online-gift-cards/,https://rootandpress.com/contact/,Contact,MA,01602,book_store
