name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,state,zipcode,store_type
Creative Floral Designs,"12158 Tech Rd, Silver Spring, MD 20904",Florist,Silver Spring,https://mycreativefloral.com/,,,,,https://mycreativefloral.com//contact-us/,Contact,MD,20904,florist
The Little Flower Cottage,"31 Tilden Rd, Scituate, MA 02066",Florist,Scituate,http://www.thelittleflowercottage.com/,,,,,http://www.thelittleflowercottage.com/contact,Contact,MA,02066,florist
Summer Stone Flower Co,"218 Summer St, Norwell, MA 02061",Florist,Norwell,https://www.summerstoneflowerco.com/,,,,,https://www.summerstoneflowerco.com/contact,Contact,MA,02061,florist
Floral Affairs,"324 Deerfield St, Greenfield, MA 01301",Florist,Greenfield,http://www.floralaffairsofgreenfield.com/,,,,,https://www.floralaffairsofgreenfield.com/contact_us.php,Contact Us,MA,01301,florist
Conway Florist & Gifts,"725 4th Ave, Conway, AR 72032",Florist,Conway,https://www.conwayfloristandgifts.com/,,,,,https://www.flowershopnetwork.com/contactus,Contact FSN,AR,72032,florist
Conways Classic Touch,"2850 Prince St A, Conway, AR 72034",Florist,Conway,http://www.conwaysclassictouch.net/,,,,,https://www.facebook.com/conwaysclassictouch," 
",AR,72034,florist
Ye Olde Daisy Shoppe Inc,"1308 Oak St, Conway, AR 72034",Florist,Conway,http://www.yeoldedaisy.net/,,,,,https://www.facebook.com/YeOldeDaisyShoppe/?ref=aymt_homepage_panel&eid=ARDd-3xRJdJTc9IC2p4KOayiuTJF4XTjomYJc7klo3ayuHRLDNb_uT-Gi83t-CBX-Jzy-IZnlDfG3KaD#," 
",AR,72034,florist
Jordans 501 Florist,"2452 Church St, Conway, SC 29526",Florist,Conway,https://www.jordans501florist.com/,,,,,https://www.jordans501florist.com/contact_us.php,Contact Us,SC,29526,florist
Granny's Florist,"1225 16th Ave, Conway, SC 29526",Florist,Conway,https://www.grannysflorist.com/,,,,,https://www.grannysflorist.com/contact_us.php,Contact Us,SC,29526,florist
Ruthie's Flower Shop,"328 White Mountain Hwy, Conway, NH 03818",Florist,Conway,https://ruthiesflowershop.com/,,,,,https://ruthiesflowershop.com/contact/,Contact,NH,03818,florist
Country Garden Florals and Gifts,"284 High St, Greenfield, MA 01301",Florist,Greenfield,https://countrygardenfloralsandgift.com/,,,,,https://countrygardenfloralsandgift.com/tel:4137735468,413-773-5468,MA,01301,florist
BILO,"115 Willbrook Blvd, Pawleys Island, SC 29585",Florist,Pawleys Island,https://www.bi-lo.com/,,,,,https://www.bi-lo.com/about/contact,Contact ,SC,29585,florist
Mayesh Wholesale Florist Inc North Phoenix Branch,"1805 W Crest Ln, Phoenix, AZ 85027",Wholesale florist,Phoenix,http://www.mayesh.com/,,,,,http://www.mayesh.com/contact-us,Contact Us,AZ,85027,florist
Black Dahlia Inc,"691 Walt Whitman Rd, Melville, NY 11747",Florist,Melville,https://blackdahliainc.com/,,,,,http://blackdahliainc.com/wedding-consultation,Contact Us,NY,11747,florist
Karla Cassidy Designs,"10 Garden St, Danvers, MA 01923",Flower designer,Danvers,http://www.karlacassidydesigns.com/,,,,,http://www.karlacassidydesigns.com/contact,Contact,MA,01923,florist
Annabelle's Flowers,"28 Cedar St, Foxborough, MA 02035",Florist,Foxborough,https://www.annabellesflowers.com/,,,,,https://www.annabellesflowers.com/contact_us.php,Contact Us,MA,02035,florist
Sweetbriar Florist and Perennials,"16 East St, North Grafton, MA 01536",Florist,North Grafton,http://www.sweetbriarflorist.com/,,,,,http://sweetbriarflorist.com/contact/,"
							Contact Us
						",MA,01536,florist
Lilium Florist Too llc,"350 Kennedy Dr, Putnam, CT 06260",Florist,Putnam,http://liliumflorist.com/,,,,,https://www.liliumflorist.com/contact_us.php,Contact Us,CT,06260,florist
Victor's Flowers & Gifts,"16 E Blackwell St, Dover, NJ 07801",Florist,Dover,http://www.victorsflowers.com/,,,,,http://www.facebook.com/victorsflowers/?ref=bookmarks," 
",NJ,07801,florist
JenMor Florist,"2109 S Dupont Hwy, Dover, DE 19901",Florist,Dover,http://www.jenmor.com/,,,,,//www.jenmor.com/contactus.html,Contact Us,DE,19901,florist
Bobola Florist,"5268 Forrest Ave #5108, Dover, DE 19904",Florist,Dover,http://www.bobolaflorist.com/,,,,,https://www.facebook.com/Bobola-Farm-Florist-169672469721559/," 
",DE,19904,florist
Plant Flower & Garden Shop Dover,"909 N Walnut St unit b, Milford, DE 19963",Florist,Milford,https://www.doverflorist.net/,,,,,https://www.doverflorist.net/contact_us.php,Contact Us,DE,19963,florist
Baker Florist,"1616 N Walnut St, Dover, OH 44622",Florist,Dover,http://www.bakerflorist.com/,,,,,https://www.facebook.com/bakerflorist/," 
",OH,44622,florist
Fortin Gage Flowers & Gifts,"86 W Pearl St, Nashua, NH 03060",Florist,Nashua,http://www.fortingage.com/,,,,,https://fortingage.com/contact-us/,Contact Us,NH,03060,florist
Flower Outlet,"165 Amherst St, Nashua, NH 03060",Florist,Nashua,http://www.nashuafloweroutlet.com/,,,,,https://nashuafloweroutlet.com/contacts/,Contact Us,NH,03060,florist
Merrimack Flower Shop & Greenhouse,"4 Railroad Ave, Merrimack, NH 03054",Florist,Merrimack,http://www.merrimackflowershop.com/,,,,,https://www.merrimackflowershop.com/contact_us.php,Contact Us,NH,03054,florist
Floral Keepsakes by Lauri,"46 Bush Hill Rd, Hudson, NH 03051",Florist,Hudson,http://www.floralkeepsakesbylauri.com/,,,,,http://www.floralkeepsakesbylauri.com/contact-usdirections.html,"
				Contact Us/Directions
			",NH,03051,florist
Ladybug Florist of Leicester,"1050 S Main St, Leicester, MA 01524",Florist,Leicester,https://www.ladybugfloristofleicester.com/,,,,,https://www.ladybugfloristofleicester.com/contact_us.php,Contact Us,MA,01524,florist
Worcester Flower Shop,"808 Pleasant St, Worcester, MA 01602",Florist,Worcester,http://www.worcesterflowershoponline.com/,,,,,https://checkout.bloomnetcommerce.com/service/contact/?s=ecRcI69KUmP9YEWtd3E3GMAEXUD9R2Es6dDyogHguWA%3D,"

 Contact
",MA,01602,florist
Robinson's Greenhouse,"444 S Washington St, Kimberly, WI 54136",Florist,Kimberly,http://www.robinsonflorists.com/,,,,,http://www.robinsonflorists.com/contact/4394101,CONTACT,WI,54136,florist
Stix n Stones llc,"1029 Storrs Rd, Storrs, CT 06268",Florist,Storrs,http://www.stixnstonesct.com/,,,,,http://www.stixnstonesct.com/contact-us/,Contact Us,CT,06268,florist
Quackin' Grass Nursery,"16 Laurel Hill Rd, Brooklyn, CT 06234",Florist,Brooklyn,https://www.quackingrassnursery.com/,,,,,https://www.quackingrassnursery.com/Contact,Contact,CT,06234,florist
Flowers by Lisa,"33 Hemingway Ave, East Haven, CT 06512",Florist,East Haven,https://www.flowersbylisap.net/,,,,,https://www.flowersbylisap.net/contact_us.php,Contact Us,CT,06512,florist
Chatham Flowers and Gifts,"2117 NY-203, Chatham, NY 12037",Florist,Chatham,http://www.chathamflowersandgifts.com/,,,,,https://www.facebook.com/ChathamFlowersandGifts," 
",NY,12037,florist
Rosery Flower Shop,"128 Green St, Hudson, NY 12534",Florist,Hudson,http://www.roseryflowers.com/,,,,,https://www.roseryflowers.com/contact-information/,Contact Us,NY,12534,florist
Vivek Flowers,"1734 Oak Tree Rd #6, Edison, NJ 08820",Florist,Edison,http://www.vivekflowers.com/,,,,,http://www.vivekflowers.com/#,,NJ,08820,florist
Vivek flowers,"3158 NJ-27, Kendall Park, NJ 08824",Florist,Kendall Park,https://www.vivekflowers.com/,,,,,https://www.vivekflowers.com/#,,NJ,08824,florist
Audrey's Flower Shop,"38 Railroad Ave, Gloucester, MA 01930",Florist,Gloucester,http://www.audreysflorist.com/,,,,,https://www.audreysflorist.com/contact_us.php,Contact Us,MA,01930,florist
Meredith McCarthy Floral Design & Event Styling,"18 Market St, Ipswich, MA 01938",Florist,Ipswich,http://www.meredithmccarthyfloraldesign.com/,,,,,http://www.meredithmccarthyfloraldesign.com/contact-us,"
                Contact Us
              ",MA,01938,florist
Sage Floral Studio,"274 Main St, Gloucester, MA 01930",Florist,Gloucester,http://www.sagefloralstudio.com/,,,,,http://www.sagefloralstudio.com/contact,"
                  Contact
                ",MA,01930,florist
Blossom Floral Design,"615 N Michigan St, South Bend, IN 46601",Florist,South Bend,http://www.blossomfloraldesignalways.com/,,,,,https://www.blossomfloraldesignalways.com,Contact,IN,46601,florist
Derby Farm Flowers & Gardens,"218 Massachusetts Ave, Arlington, MA 02474",Florist,Arlington,http://www.derby-farm-flowers.com/,,,,,http://www.derby-farm-flowers.com/#,Find Us!,MA,02474,florist
Agnew FloristWatertown,"587 Main St, Watertown, CT 06795",Florist,Watertown,https://www.agnewflorist.com/,,,,,https://www.facebook.com/AgnewFlorist," 
",CT,06795,florist
Fancy Florists,"853 Niagara Falls Blvd, Amherst, NY 14226",Florist,Amherst,http://www.fancyflorist.com/,,,,,https://www.fancyflorist.com/contact-us.html,  Contact Us ,NY,14226,florist
Teleflora LLC,"190 Center St, Wallingford, CT 06492",Dried flower shop,Wallingford,http://www.teleflora.com/,,,,,http://www.teleflora.com/aboutUs/order_inquiry.jsp,Contact Customer Service,CT,06492,florist
Pennock Floral West Springfield,"100 Myron St, West Springfield, MA 01089",Wholesale florist,West Springfield,https://www.pennock.com/,,,,,https://preferred.pennock.com/contact_us.cfm,Contact,MA,01089,florist
Flowers By Dick & Son Inc,"935 W Nimisila Rd, Akron, OH 44319",Florist,Akron,https://www.dickandson.com/,,,,,//www.dickandson.com/contactus.html,Contact Us,OH,44319,florist
Flowers From The Heart,"2595 Avenue G NW, Winter Haven, FL 33880",Florist,Winter Haven,https://flowersfromtheheart1.com/,,"Store offering floral arrangements for any occasion, plus gift baskets, candles & greeting cards.",,,https://flowersfromtheheart1.com/contact-us/,Contact,FL,33880,florist
Art of Flowers,"165 Weston Rd, Weston, FL 33326",Florist,Weston,https://www.artofflowersweston.com/,,,,,https://artofflowersweston.com/contacts,"
Contact Us
",FL,33326,florist
Miss Daisy's Flowers & Gifts,"1024 W Main St, Leesburg, FL 34748",Florist,Leesburg,https://www.missdaisysflowers.com/,,,,,https://www.missdaisysflowers.com/contact/,"

 Contact Us
",FL,34748,florist
River's Edge Garden Center,"12 Auburn Street Extension, Framingham, MA 01701",Garden center,Framingham,http://iloveriversedge.com/,,,,,https://www.iloveriversedge.com/contact-us,CONTACT US,MA,01701,florist
Howard's of Framingham,"1127 Worcester Rd, Framingham, MA 01701",Garden center,Framingham,http://www.howardsmulchandsheds.com/,,,,,http://www.howardsmulchandsheds.com/Contact_Us.html,,MA,01701,florist
DBMB Bonsai and Saikei,"484 Marlboro St, Keene, NH 03431",Florist,Keene,http://www.newhampshirebonsai.com/,,,,,http://www.newhampshirebonsai.com/contact,,NH,03431,florist
James Murray Florist Inc,"213 Greenwich Ave, Goshen, NY 10924",Florist,Goshen,http://www.jamesmurrayflorist.com/,,,,,https://www.jamesmurrayflorist.com/contact_us.php,Contact Us,NY,10924,florist
Tom's Greenhouses and Florist,"123 Montgomery St, Goshen, NY 10924",Florist,Goshen,http://www.tomsgreenhousesandflorist.com/,,,,,https://www.facebook.com/tomsgreenhousesandflorist/," 
",NY,10924,florist
Lily & Vine floral Design,"405 Migeon Ave, Torrington, CT 06790",Florist,Torrington,http://www.lilyandvine.com/,,,,,https://lilyandvine.com/contacts,"
Contact Us
",CT,06790,florist
Alders Wholesale Florist Inc,"110 Egbertson Rd, Campbell Hall, NY 10916",Florist,Campbell Hall,http://www.alderswholesaleflorist.com/,,,,,http://www.alderswholesaleflorist.com/contact.htm,Contact,NY,10916,florist
Wooden Wagon Floral Shoppe,"214 W Pike St, Goshen, IN 46526",Florist,Goshen,https://www.woodenwagonfloral.com/,,,,,https://www.woodenwagonfloral.com/contact_us.php,Contact Us,IN,46526,florist
Jay's Florist,"5679 Buckwheat Rd, Milford, OH 45150",Florist,Milford,http://www.jaysflorist.com/,,,,,https://www.facebook.com/jays.florist.7/?rf=135040416545462#!/jays.florist.7?fref=ts," 
",OH,45150,florist
West View Florist Inc,"1717 Cassopolis St, Elkhart, IN 46514",Florist,Elkhart,https://www.westviewflorist.com/,,,,,https://www.facebook.com/westviewflorist/," 
",IN,46514,florist
Expressions By Elizabeth,"838 Lila Ave, Milford, OH 45150",Florist,Milford,http://www.cincyflorist.com/,,,,,https://www.cincyflorist.com/contact_us.php,Contact Us,OH,45150,florist
Natasha Miskovsky Gardens,"393 Brick Kiln Rd, East Falmouth, MA 02536",florists,East Falmouth,https://natashamiskovskygardens.com/,,,,,https://natashamiskovskygardens.com/contact/,Contact,MA,02536,florist
Snelgrove's Chocolatier Florist Online Store,"154 Broad St, Windsor, CT 06095",Florist,Windsor,http://www.snelgrovesfloral.com/,,,,,http://www.snelgrovesfloral.com/pages/contact-us,Contact Us ,CT,06095,florist
Jordan Florist,"10 Palisado Ave, Windsor, CT 06095",Florist,Windsor,http://www.jordanfloristofwindsor.com/,,,,,https://www.facebook.com/pages/Jordan-Florist/146859145359487," 
",CT,06095,florist
The Florist at Mandy's Spring Nursery,"1637a Co Rd 28, Granville, NY 12832",Florist,Granville,http://www.floristatmandys.com/,,,,,https://www.floristatmandys.com/contact_us.php,CONTACT US,NY,12832,florist
Village Flower BasketGardens,"1090 River Rd, Granville, OH 43023",Florist,Granville,http://www.villageflowerbasket.com/,,,,,https://www.villageflowerbasket.com/contact,CONTACT,OH,43023,florist
Stems Market,"4445 Chicago Dr SW, Grandville, MI 49418",Florist,Grandville,http://www.stemsmarket.com/,,,,,https://www.stemsmarket.com/pages/contact/,Contact,MI,49418,florist
Kennicott Cleveland,"9550 Granger Rd, Cleveland, OH 44125",Wholesale florist,Cleveland,https://www.kennicott.com/,,,,,https://www.kennicott.com/contact-us/,Contact Us,OH,44125,florist
Laschi's Garden Center,"20 Ayers Village Rd, Methuen, MA 01844",Garden center,Methuen,http://laschisgardencenter.com/,,,,,http://laschisgardencenter.com/contact.html,,MA,01844,florist
Kara's Flowers and Victorian Gardens,"148 Cataldo Way, Groveland, FL 34736",Florist,Groveland,http://www.victorianfloristshop.com/,,,,,http://www.victorianfloristshop.com/contact-us.html,"
				Contact Us
			",FL,34736,florist
Katherines Florist,"677 FL-50, Clermont, FL 34711",Florist,Clermont,http://www.katherinesflorist.com/,,"Quaint flower shop with selections of floral arrangements, plants, gift baskets, candles & balloons.",,,http://www.katherinesflorist.com/page/contact-us,Contact us,FL,34711,florist
Clermont Florist and Wine Shop,"487 W Hwy 50, Clermont, FL 34711",Florist,Clermont,https://www.clermontflorist.com/,,Family-owned flower shop selling floral arrangements for all occasions plus bottles of wine.,,,"https://www.google.com/maps/place/Clermont+Florist+and+Wine+Shop/@28.5510324,-81.7651461,17z/data=!4m13!1m7!3m6!1s0x88e78e91fccdcd5d:0x3db7a3b431753a79!2s487+FL-50,+Clermont,+FL+34711!3b1!8m2!3d28.5510277!4d-81.7629574!3m4!1s0x88e78e91e33e3321:0x8ece84a2a3b12c2e!8m2!3d28.551028!4d-81.762957","
	Find Us
	",FL,34711,florist
Halladay's Flowers & Company Store,"59 Square, Bellows Falls, VT 05101",Florist,Bellows Falls,http://www.halladays.com/,,,,,http://www.halladays.com/#footer,contact us,VT,05101,florist
The Wild Dahlia,"299 Oak St, Pembroke, MA 02359",Flower designer,Pembroke,http://www.thewilddahlia.com/,,,,,http://www.thewilddahlia.com/#contact,Contact,MA,02359,florist
The Little Flower Shop of Hampden,"60 Main Rd N Ste E, Hampden, ME 04444",Florist,Hampden,https://www.hampdenflorist.com/,,,,,https://www.facebook.com/Hampden-Floral-177483435611970/," 
",ME,04444,florist
Broad Brook Gardens,"938 Sullivan Ave, South Windsor, CT 06074",Florist,South Windsor,http://www.broadbrookgardens.com/,,,,,https://broadbrookgardens.com/contacts,"
Contact Us
",CT,06074,florist
Feather & Bloom,"122 Mountain Rd, Suffield, CT 06078",Florist,Suffield,https://featherandbloomct.squarespace.com/,,,,,https://featherandbloomct.squarespace.com/contact,Contact,CT,06078,florist
The Modest Florist,"3601R Chestnut Ave R, Baltimore, MD 21211",Florist,Baltimore,http://themodestflorist.com/,,,,,http://themodestflorist.com/tel:410-753-4420,"

",MD,21211,florist
Flower Power Farm,"126 S Main St, East Windsor, CT 06088",Garden center,East Windsor,http://www.flowerpowerfarms.com/,,,,,https://www.flowerpowerfarms.com/contact/,Contact,CT,06088,florist
Chapel Hill Floral,"453 Hammond St, Bangor, ME 04401",Florist,Bangor,http://www.chapelhillfloral.net/,,,,,http://www.facebook.com/chapelhillfloral," 
",ME,04401,florist
Bridgewater Florist,"32 Central Square, Bridgewater, MA 02324",Florist,Bridgewater,https://bridgewaterfloristma.net/,,,,,https://bridgewaterfloristma.net//contact-us/,Contact,MA,02324,florist
Xavier's Flower Shop,"200 William S Canning Blvd, Fall River, MA 02721",Florist,Fall River,https://xaviersflowershop.com/,,,,,https://xaviersflowershop.com//contact-us/,Contact,MA,02721,florist
Willie's Primitive Attic and Flower Shop,"83 W Main St, Hancock, MD 21750",Florist,Hancock,http://williesprimitiveatticandfloral.com/,,,,,http://williesprimitiveatticandfloral.com/contact-us.html,Contact Us,MD,21750,florist
Murrieta VIP Florist,"25030 Hancock Ave, Murrieta, CA 92562",Florist,Murrieta,http://www.murrietavipflorist.com/,,,,,https://www.facebook.com/murrietaflorist/," 
",CA,92562,florist
Hatfield Floral & Gifts,"1250 Bethlehem Pike # F, Hatfield, PA 19440",Florist,Hatfield,https://www.hatfieldflorist.com/,,,,,https://www.facebook.com/Hatfield-Florist-1624333614524167," 
",PA,19440,florist
Genuardi Florist,"850 S Valley Forge Rd, Lansdale, PA 19446",Florist,Lansdale,http://www.genuardiflorist.com/,,,,,https://www.facebook.com/Genuardi-Florist-198087163593635/," 
",PA,19446,florist
Freshwater Farms,"1 Kipkam Rd, Atkinson, NH 03811",Florist,Atkinson,https://www.freshwaterfarms.net/,,,,,https://freshwaterfarms.net/contact-us/,Contact Us,NH,03811,florist
Susanne's Weddings,"472 NH-111, Hampstead, NH 03841",Florist,Hampstead,http://www.susannesweddings.com/,,,,,http://www.susannesweddings.com/index.php#!/Contact,Contact,NH,03841,florist
CeBola design,"85 Bricketts Mill Rd, Hampstead, NH 03841",Florist,Hampstead,http://www.ceboladesign.com/,,,,,http://www.ceboladesign.com/contact-us.html,CONTACT US,NH,03841,florist
Invited Design Studio,"472 NH-111, Hampstead, NH 03841",Florist,Hampstead,http://www.inviteddesignstudio.com/,,,,,http://www.inviteddesignstudio.com/contact,CONTACT,NH,03841,florist
Argyle Floral,"2489 Lake Wallenpaupack Rd, Hawley, PA 18428",Florist,Hawley,http://www.cathysflowercottage.com/,,,,,https://www.argylefloral.com/contact_us.php,Contact Us,PA,18428,florist
Anthony's Florist,"50 N Beacon St, Watertown, MA 02472",Florist,Watertown,http://anthonysfloristwatertown.com/,,"Contemporary & traditional floral arrangements, plants, gift baskets & flowers for events.",,,https://anthonyswatertownflorist.com/#contact,Contact,MA,02472,florist
Hawley Flower Shop,"54 Main Ave, Hawley, PA 18428",Florist,Hawley,http://www.hawleyflowershop.com/,,,,,https://www.facebook.com/pages/category/Florist/Hawley-Flower-Shop-Gifts-2220615001385450/," 
",PA,18428,florist
Lakeside Florist,"5739 F.M. 3097, Rockwall, TX 75032",Florist,Rockwall,https://www.lakesideflorist.net/,,"Neighborhood shop for flowers, plants & custom-designed wedding & special-occasion arrangements.",,,https://www.facebook.com/LakesideRockwall/," 
",TX,75032,florist
Bloom Flowers & Gifts,"3316 SW I St, Bentonville, AR 72712",Florist,Bentonville,http://www.bloomnwa.com/,,,,,https://bloomnwa.com/contacts,"
Contact Us
",AR,72712,florist
Hingham Square Flowers,"68 South St, Hingham, MA 02043",Florist,Hingham,http://www.hinghamsquareflowers.net/,,,,,https://www.hinghamsquareflowers.net/contact_us.php,Contact Us,MA,02043,florist
Sunnywoods Florist,"251 Main St, Chatham, NJ 07928",Florist,Chatham,http://www.sunnywoods.com/,,,,,https://www.sunnywoods.com/contact_us.php,Contact Us,NJ,07928,florist
Hinsdale Flower Shop,"17 W 1st St, Hinsdale, IL 60521",Florist,Hinsdale,https://www.hinsdaleflowershop.com/,,,,,https://www.facebook.com/HinsdaleFlowerShop," 
",IL,60521,florist
Glenda's Lakewood Flowers,"332 E Lakewood Blvd #100, Holland, MI 49424",Florist,Holland,http://www.lakewoodflowersholland.com/,,,,,https://www.lakewoodflowersholland.com/contact_us.php,Contact Us,MI,49424,florist
Lamberts Garden Center,"1 Cape Rd, Mendon, MA 01756",Garden center,Mendon,http://www.lambertsflowers.com/,,,,,http://www.lambertsflowers.com/contact,Late Summer and Fall,MA,01756,florist
Floral Designs by Gene at Flower Gallery and Gifts,"619 Broadway, Revere, MA 02151",Florist,Revere,http://www.flowergalleryrevere.com/,,"Family-run florist offering traditional & exotic arrangements for various occasions, with delivery.",,,https://www.facebook.com/Flower-Gallery-Revere-107405522612988/," 
",MA,02151,florist
Jamaica Plain Florist,"3573 Washington St, Jamaica Plain, MA 02130",Florist,Jamaica Plain,https://jamaicaplainflorist.com/,,,,,https://jamaicaplainflorist.com/contact-us/,Contact,MA,02130,florist
Taylor's Floral Art,"3489 Edison Way, Menlo Park, CA 94025",Florist,Menlo Park,http://jfloralart.com/,,"This flower service offers unique, elegant arrangements, orchids & corsages for special occasions.",,,https://www.google.com/maps/place/?q=place_id:ChIJuUU9BECjj4ARjtEcm22bqZM,Find us,CA,94025,florist
Floras Avenue,"233 Main St, Huntington, NY 11743",Florist,Huntington,http://www.florasavenue.com/,,,,,http://www.florasavenue.com/contact,Contact,NY,11743,florist
Archer's Flowers & Gallery,"523 11th St, Huntington, WV 25701",Florist,Huntington,http://www.archersflowers.com/,,,,,http://www.archersflowers.com/service/contact/,"

 Contact
",WV,25701,florist
Town & Country Flowers & Gifts,"2807 Theater Ave, Huntington, IN 46750",Florist,Huntington,https://www.huntingtonflowers.com/,,,,,https://www.facebook.com/huntingtonflowers," 
",IN,46750,florist
Huntington Nursery & Florists,"2964 W Park Dr, Huntington, IN 46750",Florist,Huntington,http://huntingtonnursery.com/,,,,,https://huntingtonnursery.com/contact/,Contact Us,IN,46750,florist
Love N' Bloom Flower Shop Huntington Beach,"18822 Beach Blvd Suite #101, Huntington Beach, CA 92648",Florist,Huntington Beach,http://www.lovenbloom.com/,,,,,http://www.lovenbloom.com/tel:7145931236,(714) 593-1236,CA,92648,florist
A Secret Garden Florist,"714 E Adams Ave UNIT 108, Huntington Beach, CA 92648",Florist,Huntington Beach,http://www.hbsecretgardenflorist.com/,,,,,https://www.facebook.com/gvthemonster3," 
",CA,92648,florist
A Pocket Full of Petals,"5934 Warner Ave, Huntington Beach, CA 92649",Florist,Huntington Beach,http://www.apocketfullofpetals.com/,,,,,http://www.apocketfullofpetals.com/tel:714-840-6447,"

",CA,92649,florist
Dave's Flowers,"18685 Main St, Huntington Beach, CA 92648",Florist,Huntington Beach,https://davesflowershb.com/,,,,,https://davesflowershb.com/contacts,"
Contact Us
",CA,92648,florist
Riff Flower Shop & Greenhouses,"202 Main St, Lancaster, NH 03584",Florist,Lancaster,http://www.riffflowershop.net/,,,,,https://www.riffflowershop.net/contact_us.php,Contact Us,NH,03584,florist
Lancaster Floral Design and Garden Center,"306 Main St, Lancaster, NH 03584",Florist,Lancaster,http://www.lancasterfloraldesign.net/,,,,,http://www.lancasterfloraldesign.net/contact-us/,Contact Us,NH,03584,florist
El Jardin Flower & Garden Room,"258 N Queen St, Lancaster, PA 17603",Florist,Lancaster,https://www.eljardinflowerandgarden.com/,,,,,https://www.eljardinflowerandgarden.com/contact_us.php,Contact Us,PA,17603,florist
Cherry Blossom Floral Design,"240 Union St, Littleton, NH 03561",Florist,Littleton,http://www.cherryblossomfloral.com/,,,,,http://www.cherryblossomfloral.com/page/contact-us,Contact us,NH,03561,florist
Neffsville Flower Shoppe,"2700 Lititz Pike, Lancaster, PA 17601",Florist,Lancaster,https://www.neffsvilleflowershoppe.com/,,,,,https://www.google.com/maps/place/?q=place_id:ChIJE_xCNB0jxokReNJRhgOmNVc,Find us,PA,17601,florist
Beeutiful Flowers and Gifts,"344 W Ave I, Lancaster, CA 93534",Florist,Lancaster,https://www.gonzalezflowershop.com/,,,,,https://www.gonzalezflowershop.com/contact_us.php,Contact Us,CA,93534,florist
Floral Mischief,"36 Homeward Ave, Uxbridge, MA 01569",Florist,Uxbridge,http://floralmischief.com/,,,,,https://policies.google.com/privacy,Privacy Policy,MA,01569,florist
Wayside Floral Boutique,"1050 S Main St, Leicester, MA 01524",Florist,Leicester,http://waysidefloral.com/,,,,,http://waysidefloral.com/contact.html,"
								Contact
							",MA,01524,florist
PIGMINT Floral Studio,"2020 N College Ave, Fayetteville, AR 72703",Florist,Fayetteville,http://www.pigmint.com/,,,,,https://shoppigmint.com/contacts/,Contact Us,AR,72703,florist
Flora Verdura,"45 Trapelo Rd, Lincoln, MA 01773",Wholesale florist,Lincoln,http://www.floraverdura.com/,,,,,http://floraverdura.com/connect/,Contact,MA,01773,florist
Lincoln Flower Shop,"595 Chapel St, New Haven, CT 06511",Florist,New Haven,https://www.lincolnflowershop.com/,,,,,https://www.lincolnflowershop.com/contact_us.php,Contact Us,CT,06511,florist
Creative Blooms flower shop inc,"57 Fleming St, Lincoln, ME 04457",Florist,Lincoln,http://www.creativebloomsflowershop.com/,,,,,https://www.creativebloomsflowershop.com/contact_us.php,Contact Us,ME,04457,florist
OBriens Farm Hill Florist & Garden Center,"224 Main St, Stoneham, MA 02180",Florist,Stoneham,https://www.obriensfarmhillflorist.com/,,,,,https://www.obriensfarmhillflorist.com/contact-us/,Contact Us,MA,02180,florist
Bouquet To Go,"89 S Main St, Centerville, MA 02632",Florist,Centerville,https://www.michellesbouquet.com/,,,,,https://www.michellesbouquet.com/contact,"
            Contact
          ",MA,02632,florist
The Flower Spot,"17 Linwood St, Arlington, MA 02474",Florist,Arlington,https://www.theflowerspotflorist.com/,,"Family-owned florist offering flowers & arrangements for weddings, funerals, proms & any occasion.",,,https://www.theflowerspotflorist.com/contact_us.php,Contact Us,MA,02474,florist
Britton Designs,"Mallard Ln, Sandown, NH 03873",Florist,Sandown,http://brittondesigns.com/,,,,,https://brittondesigns.com/get-in-touch/,"


 
get in touch

",NH,03873,florist
Flora Ventures,"2 Exeter Rd, Newmarket, NH 03857",Florist,Newmarket,http://www.floraventures.com/,,,,,//www.floraventures.com/contactus.html,Contact Us,NH,03857,florist
Inkwell Flowers,"98 Main St, Newmarket, NH 03857",Florist,Newmarket,http://www.inkwellflowers.com/,,,,,http://www.inkwellflowers.com/contact-us,"
                Contact Us
              ",NH,03857,florist
Erica's Garden LLC,"285 Calef Hwy Unit 14, Epping, NH 03042",Florist,Epping,https://ericasgardenllc.com/,,,,,https://ericasgardenllc.com/Contact-Form.html,Contact,NH,03042,florist
Soulfly Creative,"80 Lafayette Rd, North Hampton, NH 03862",Florist,North Hampton,https://www.soulflycreative.com/,,,,,https://www.soulflycreative.com,CONTACT,NH,03862,florist
Effective Fundraising Solutions,"15 Londonderry Rd # 10, Londonderry, NH 03038",Florist,Londonderry,http://www.effectivefundraisingsolutions.com/,,,,,http://www.effectivefundraisingsolutions.com/contact/,Contact,NH,03038,florist
Delahunty Garden & Landscape Center,"41 Range Rd, Windham, NH 03087",Garden center,Windham,http://delahuntys.com/,,"Large nursery with various plants & trees, plus a shop for gifts, gardening supplies & bouquets.",,,https://www.delahuntys.com/contact,Contact,NH,03087,florist
Exeter Flower Shop,"55 Main St, Exeter, NH 03833",florists,Exeter,http://www.exeterflowershop.com/,,,,,//www.exeterflowershop.com/contactus.html?source=header,,NH,03833,florist
