name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,state,zipcode,store_type
Krase Hair Salon,"400 Washington St # 2, Norwell, MA 02061",Beauty salon,Norwell,http://www.krasehairsalon.com/,,,Click Here to purchase e-gift certificates,https://krasehairsalon.salontarget.com/egift/?guestonly=guestonly,http://www.krasehairsalon.com/contact.html,CONTACT US,MA,02061,beauty_salon
Simply Erinn's Unisex Hair Salon,"268 Brookline St, Cambridge, MA 02139",Beauty salon,Cambridge,https://www.simplyerinns.com/,,,,https://simplyerinns.salontarget.com/egift/?guestonly=guestonly,https://www.simplyerinns.com/contact/,Contact,MA,02139,beauty_salon
PARLR,"14 River Way Suite 201, Framingham, MA 01701",Beauty salon,Framingham,http://www.theparlr.com/,,,Gift Cards,https://clients.mindbodyonline.com/ASP/main_shop.asp?studioid=152446&tg=&vt=&lvl=&stype=42&view=&trn=0&page=&catid=&prodid=&date=3%2f24%2f2020&classid=0&prodGroupId=&sSU=&optForwardingLink=&qParam=&justloggedin=&nLgIn=&pMode=2&loc=1,https://www.theparlr.com/contact,Book Services,MA,01701,beauty_salon
Bliss Nails Studio,"682 Rancho Shopping Ctr, Los Altos, CA 94024",Beauty salon,Los Altos,https://www.blisslosaltos.com/,,,"
Gift Certificates
",https://go.booker.com/location/BlissLosAltos/buy/gift-certificate,https://www.blisslosaltos.com/contact-us,"
Contact Us
",CA,94024,beauty_salon
Lena Harrington Therapeutic Massage & Wellness,"at The Stationery Factory, 63 Flansburg Ave, Dalton, MA 01226",Massage therapist,Dalton,http://lenaharrington.com/,,,Gift Certificates,http://lenaharrington.com/pages/gift-certificates,http://lenaharrington.com/pages/contact,Contact,MA,01226,beauty_salon
Therapeutic Massage & Wellness by Jessica St John LMT RN,"399 1/2 Main Street 2nd Floor, Ste. 2F, Dalton Ave, Dalton, MA 01226",Massage therapist,Dalton,http://jessica-st-john.massagetherapy.com/,,,Gift Certificates,http://jessica-st-john.massagetherapy.com/gift-certificates,,,MA,01226,beauty_salon
Elle Day Spa At The Crowne Plaza,"1 West St, Pittsfield, MA 01201",Day spa,Pittsfield,http://www.elledayspa.com/,,,GIFT CERTIFICATES,https://onlineservices.prosoinc.com/psgconline/gcmain.asp?cl=15364,http://www.elledayspa.com/contact.html,CONTACT,MA,01201,beauty_salon
Classic Faces Day Spa and Boutique,"215 Newbury St #210, Peabody, MA 01960",Beauty salon,Peabody,http://www.classicfaces.com/,,,Gift Cards,http://classicfaces.com/our-services/gift-cards-and-gifts/,http://classicfaces.com/our-location/contact-us/,Contact Us,MA,01960,beauty_salon
Elephant Salon and Spa,"141 Summit St suite a, Peabody, MA 01960",Beauty salon,Peabody,http://elephantsalonandspa.com/,,,"

",https://www.instagram.com/p/B-pP3w5AmLB/,,,MA,01960,beauty_salon
Maison Esthetique Christiane Bourque Spa,"94 High St, Danvers, MA 01923",Spa,Danvers,http://www.maisonesthetique.net/,,,Gift Cards,https://maisonesthetique.net/gift-cards/,,,MA,01923,beauty_salon
Salon Industria,"618 State Rd, Dartmouth, MA 02747",Hair salon,Dartmouth,http://salonindustria.com/,,,Gift Cards,https://squareup.com/gift/8N06SK2J6J36R/order,http://salonindustria.com/industria,Industria,MA,02747,beauty_salon
Celia's Face & Body,"74 State Rd, North Dartmouth, MA 02747",Facial spa,North Dartmouth,http://www.celias.skincaretherapy.net/,,,Gift Certificates,http://www.celias.skincaretherapy.net/gift-certificates,http://www.celias.skincaretherapy.net/contact-information,Contact Information,MA,02747,beauty_salon
188 Fine Men's Salons  Westwood MA,"143 University Ave, Westwood, MA 02090",Hair salon,Westwood,https://eighteeneight.com/,,,Purchase E-Gift Cards,https://eighteeneight.zenoti.com/webstore/GiftCards.aspx?WebstoreType=0&centerid=d9afcabf-04d7-4ffa-b989-c8549a6e4ed8,https://eighteeneight.com/westwood-ma/contact/,CONTACT,MA,02090,beauty_salon
Essential Advanced Skincare and Medspa,"358 Washington St #101, Dedham, MA 02026",Spa,Dedham,http://www.essentialmedspa.com/,,,"PURCHASE A GIFT CARD




",https://squareup.com/gift/9M6GCSZB6SZG5/order,,,MA,02026,beauty_salon
Lowish The Salon,"617 Central Ave, Deerfield, IL 60015",Beauty salon,Deerfield,https://renudayspa.com/,,,Gift Certificates,https://go.booker.com/location/renudayspa/buy/gift-certificate,https://renudayspa.com/contact-us/,Contact Us,IL,60015,beauty_salon
SBaba Skincare,"710 Main St, Yarmouth Port, MA 02675",Facial spa,Yarmouth Port,http://www.sbabaskincare.com/,,,"
				SB Shop / Contact Info
			",http://www.sbabaskincare.com/sb-gift-cards.html,http://www.sbabaskincare.com/sb-gift-cards.html,"
				SB Shop / Contact Info
			",MA,02675,beauty_salon
Solstice Day Spa,"408 Main St, Hyannis, MA 02601",Day spa,Hyannis,http://www.solsticedayspa.com/,,,"
				Gift Cards
			",http://www.solsticedayspa.com/gift-cards.html,http://www.solsticedayspa.com/contact.html,"
				Contact
			",MA,02601,beauty_salon
Cape Cod Body & Soul,"16 Sunset Pines Rd, South Yarmouth, MA 02664",Massage therapist,South Yarmouth,https://www.capecodbodyandsoul.com/,,,Gift Certificates,https://www.capecodbodyandsoul.com/shop-1,https://www.capecodbodyandsoul.com/contact,Contact,MA,02664,beauty_salon
Le Petite Day Spa Chatham,"35 Cross St, Chatham, MA 02633",Day spa,Chatham,http://www.thelepetitedayspa.com/,,,GIFT CERTIFICATES,https://www.thelepetitedayspa.com/gift-certificates,https://www.thelepetitedayspa.com/contact,CONTACT,MA,02633,beauty_salon
Four Elements Salon & Spa,"632 State Rd, Westport, MA 02790",Beauty salon,Westport,http://fourelementssalonandspa.com/,,,Gift Card,https://fourelements.boomtime.com/lgift,https://fourelementssalonandspa.com/contact/,Contact,MA,02790,beauty_salon
Inspiration Hair Studio and Day Spa,"278 N Main St, Uxbridge, MA 01569",Hair salon,Uxbridge,http://www.inspirationhairstudio-dayspa.com/,,,Gift Certificates,http://www.inspirationhairstudio-dayspa.com/gift-certificates,,,MA,01569,beauty_salon
Caterina Sorrenti LLC,"277 Linden St #203, Wellesley, MA 02482",Beauty salon,Wellesley,http://www.rina-studio.com/,,,,http://www.rina-studio.com/gift_certificate.html,http://www.rina-studio.com/contact.html,,MA,02482,beauty_salon
More Than Hair Day Spa,"1381 Bridge St, Dracut, MA 01826",Spa,Dracut,http://www.morethanhair.com/,,"Day spa offering hair styling, coloring & treatments, plus waxing, massages, facials & mani-pedis.","
Click here to send an Instant Gift Certificate
",https://morethan.boomtime.com/lgift,,,MA,01826,beauty_salon
Paula's Nail Designs & Spa,"184 Main St, Oxford, MA 01540",Nail salon,Oxford,https://paulasnaildesigns.ismynailpro.com/,,,Gift Certificates,https://paulasnaildesigns.ismynailpro.com/gift-certificates,https://paulasnaildesigns.ismynailpro.com/contact-information,Contact Information,MA,01540,beauty_salon
Color Trends Hair Salon,"25 Merrit Pkwy #5, Nashua, NH 03062",Beauty salon,Nashua,http://www.colortrendshairsalon.com/,,,"
Today is the day to pick up your retail curbside! 

",https://www.instagram.com/p/B-hT3UcAGJt/,http://colortrendshairsalon.com/contact-us-2/,Contact Us,NH,03062,beauty_salon
Serenity Spa & Salon,"Applewood Plaza, 315 Middlesex Rd STE 1, Tyngsborough, MA 01879",Beauty salon,Tyngsborough,http://www.serenityspaandsalon.com/,,,Gift Cards,http://www.serenityspaandsalon.com/uncategorized/gift-cards/,http://www.serenityspaandsalon.com/uncategorized/contact-2/,Contact,MA,01879,beauty_salon
Cassandra Salon & Spa,"225 Daniel Webster Hwy, Nashua, NH 03060",Beauty salon,Nashua,http://www.cassandrasalon.com/,,,Gift Cards,http://www.cassandrasalon.com/gift-cards/,http://www.cassandrasalon.com/contact-us/,Contact Us,NH,03060,beauty_salon
Natural Nails and Spa Tyngsborough,"22 Westford Rd, Tyngsborough, MA 01879",Nail salon,Tyngsborough,http://naturalnailsandspa.us/,,,E-Gift,http://naturalnailsandspa.us/gift-card,http://naturalnailsandspa.us/contactus,Contact Us,MA,01879,beauty_salon
Face Studio,"696 Plain St #2b, Marshfield, MA 02050",Day spa,Marshfield,https://www.facestudiomarshfield.com/,,,"
            Gift Cards
          ",https://www.facestudiomarshfield.com/gift-cards,https://www.facestudiomarshfield.com/contact-1,"
            Contact
          ",MA,02050,beauty_salon
Visual Changes Inc,"100 Shaker Rd, East Longmeadow, MA 01028",Beauty salon,East Longmeadow,http://www.visualchangesinc.com/,,,"

",http://www.visualchangesinc.com/gift_cards.html,http://www.visualchangesinc.com/contact.html,Contact,MA,01028,beauty_salon
Manee Massage,"28 Holyoke St, Easthampton, MA 01027",Massage therapist,Easthampton,http://themassageshoppe.massagetherapy.com/,,,Gift Certificates,http://themassageshoppe.massagetherapy.com/gift-certificates,,,MA,01027,beauty_salon
Paul Joseph's Hair & Nail Salon,"163 Washington St # 1, North Easton, MA 02356",Beauty salon,North Easton,http://www.pauljosephssalon.com/,,,E-Gift Cards,https://pauljosephssalon.salontarget.com/egift/?guestonly=guestonly,http://www.pauljosephssalon.com/hair-salon-washington-street-ma-contact.html,Contact,MA,02356,beauty_salon
Makeovers Salon  Spa,"594 Washington St, South Easton, MA 02375",Day spa,South Easton,http://www.makeoverssalon.com/,,,Gift Card,http://makeoverssalon.com/gift-card/,http://makeoverssalon.com/contact/,Contact,MA,02375,beauty_salon
Salon Safe,"1235 Tatamy Rd, Easton, PA 18045",Beauty salon,Easton,http://www.amarehairsalon.com/,,,e-Gift cards,http://www.squareup.com/gift/HPDT9R2AZQ4BW/order,https://www.amarehairsalon.com/contact,CONTACT,PA,18045,beauty_salon
Colonial House Day Spa,"142 Washington St, North Easton, MA 02356",Day spa,North Easton,http://www.colonialhousedayspa.com/,,,Instant Gift Certificates,http://www.colonialhousedayspa.com/instantgiftcertificates.html,http://www.colonialhousedayspa.com/contactus.html,Contact Us,MA,02356,beauty_salon
Sea Salt Luxury Spa Studio,"4 North Street, Mashpee, MA 02635",Hairdresser,Mashpee,http://seasaltsalonspa.com/,,,GIFT CERTIIFCATES,http://s.thegiftcardcafe.com/RuJ2oA,https://www.seasaltsalonspa.com/contact,CONTACT,MA,02635,beauty_salon
The Living Seed Yoga & Holistic Health Center,"521 Main St, New Paltz, NY 12561",Yoga studio,New Paltz,http://www.thelivingseed.com/,,,"
            Gift Cards
          ",http://www.thelivingseed.com/gift-cards,http://www.thelivingseed.com/connect,"
            Contact & Directions
          ",NY,12561,beauty_salon
Zinnia Skin and Body Care,"25 Main St #211, Northampton, MA 01060",Day spa,Northampton,http://www.zinniaskinandbodycare.com/,,,Buy Gift Certificate ,https://squareup.com/gift/TVZNP4V7XWBYC/order,http://www.zinniaskinandbodycare.com/contact-1,Contact,MA,01060,beauty_salon
Christie & Co Salon,"2364 Bell Blvd, Bayside, NY 11360",Beauty salon,Bayside,http://www.christiesalon.com/,,,GIFT CARDS,https://christiesalon.com/?page_id=97,https://christiesalon.com/?page_id=31,CONTACT,NY,11360,beauty_salon
Sundara Hair Studio,"37 Topsfield Rd, Ipswich, MA 01938",Beauty salon,Ipswich,http://www.sundarahairstudio.com/,,,Gift Certificates,http://www.sundarahairstudio.com/gift-certificates,http://www.sundarahairstudio.com/contact,Contact,MA,01938,beauty_salon
Dolce Vita Salon,"614 College Ave, Santa Rosa, CA 95404",Beauty salon,Santa Rosa,http://dolcevitasalon-sr.com/,,,Gift Certificates,https://dolcevitasalon-sr.com/gift-certificates/,https://dolcevitasalon-sr.com/contact-us/,Contact Us,CA,95404,beauty_salon
Laura Lanes Skin Care,"242 Essex St, Salem, MA 01970",Beauty salon,Salem,http://www.lauralanes.com/,,,Buy a Gift Card Now,http://www.lauralanes.com/gift-cards,http://www.lauralanes.com/contact-us/,Contact Us,MA,01970,beauty_salon
Angel Nails,"2632 Broadway, New York, NY 10025",Nail salon,New York,https://snailzapp.com/,,,Gift CardZ,https://snailzapp.com/gift-card,https://snailzapp.com/mailto:info@snailzapp.com,Contact Us,NY,10025,beauty_salon
Serenity In the City Salon & Spa,"269 Middlesex Ave, Medford, MA 02155",Beauty salon,Medford,http://serenityinthecitymedford.com/,,,"Gift Cards
",https://www.egiftcardexpress.com/live/6/,https://www.serenityinthecitymedford.com/index.php/contacts,"Contact
",MA,02155,beauty_salon
Soma Salon and Spa AVEDA,"471 Artisan Way, Somerville, MA 02145",Hair salon,Somerville,http://www.somaaveda.com/,,,GIFT CARDS,http://somasalon.salontarget.com/egift/?guestonly=guestonly,https://www.somaaveda.com/about/contact-us/,Contact Us,MA,02145,beauty_salon
Euphoria Day Spa,"145 Bridge St, Fairhaven, MA 02719",Day spa,Fairhaven,http://www.euphoriaday-spa.com/,,,,http://euphoriaday-spa.com/contact-directions-phone-hours/,http://euphoriaday-spa.com/contact-directions-phone-hours/,Contact,MA,02719,beauty_salon
The Indigo Spa Company,"26 S Water St c, New Bedford, MA 02740",Day spa,New Bedford,http://theindigospacompany.com/,,,Purchase Gift Card,https://www.secure-booker.com/indigospa/ShopOnline/GiftCards.aspx,https://www.theindigospacompany.com/contact,Contact,MA,02740,beauty_salon
BB Nails & spa salon,"469 Stafford Rd, Fall River, MA 02721",Beauty salon,Fall River,http://www.bbnail.com/,,,Buy Gift Card,http://www.bbnail.com/sell-giftcard,http://www.bbnail.com/contact-us,Contact Us,MA,02721,beauty_salon
Glow Hair Skin & Harmony,"1153 Wilbur Ave, Somerset, MA 02725",Hair salon,Somerset,http://www.glowhairskinandharmony.com/,,,BUY A GIFT CARD,https://go.booker.com/location/glowhairskinandharmony/buy/gift-certificate,,,MA,02725,beauty_salon
Bellezza Salon Medspa,"221 Main St, Falmouth, MA 02540",Hair salon,Falmouth,http://www.spabellezza.com/,,,Gift Cards,https://www.spabellezza.com/gift-cards/,https://www.spabellezza.com/contact/,Contact,MA,02540,beauty_salon
De Paris Nails,"1600 Falmouth Rd # 31, Centerville, MA 02632",Beauty salon,Centerville,https://deparisnails.com/,,,,https://deparisnails.com/Gift Certificates.htm,,,MA,02632,beauty_salon
Summerfield Spa,"800 Falmouth Rd STE 104A, Mashpee, MA 02649",Day spa,Mashpee,http://summerfieldspa.com/,,,Gift Cards,https://summerfieldspa.com/product/spa-gift-cards/,https://summerfieldspa.com/contact/,Contact,MA,02649,beauty_salon
Premier Hair & Body Care,"456 Lancaster St, Leominster, MA 01453",Beauty salon,Leominster,http://www.premierhairandbodycare.com/,,,Gift Cards,http://www.premierhairandbodycare.com/catalog.html,http://www.premierhairandbodycare.com/Contact_Us.html,Contacts,MA,01453,beauty_salon
Mia Bella Spa,"12 Main St, Leominster, MA 01453",Beauty salon,Leominster,http://www.miabellaspa.com/,,,Buy Instant Gift Certificate Now!,https://miabellaspa.boomtime.com/lgift,,,MA,01453,beauty_salon
Green Tangerine Spa & Salon,"238 Patriot Pl, Foxborough, MA 02035",Beauty salon,Foxborough,http://www.greentangerinespa.com/,,,"
        Gift Cards
      ",https://gt.salonultimate.com/checkout/giftCard?brand=1,http://www.greentangerinespa.com/contact,Contact,MA,02035,beauty_salon
Strand Salon & Spa,"272 Chauncy St, Mansfield, MA 02048",Beauty salon,Mansfield,http://www.strandsalonspa.com/,,,Gift Certificates,https://www.strandsalonspa.com/gift-certificates/,https://www.strandsalonspa.com/contact/,Contact,MA,02048,beauty_salon
Amore Hair Design,"1 Fowler St, Mansfield, MA 02048",Hair salon,Mansfield,http://amorehairdesign.com/,,,"
				Gift Cards & Products
			",http://amorehairdesign.com/giftcardsproducts.html,http://amorehairdesign.com/contact.html,"
				Contact
			",MA,02048,beauty_salon
Rectify Barbershop & Beauty Alcove,"90 Copeland Dr, Mansfield, MA 02048",Hair salon,Mansfield,http://www.rectifybba.com/,,,"PURCHASE A GIFT CARD




",https://gift-cards.phorest.com/salons/rectifybarbershopandbeautyalco,,,MA,02048,beauty_salon
Amazing Skin Care & Spa USA LLC,"60 Nicholas Rd Suite 4, Framingham, MA 01701",Facial spa,Framingham,http://www.amazingskincarespausa.com/,,,Gift Certficates,http://www.amazingskincarespausa.com/product-category/gift-certificates/,https://www.amazingskincarespausa.com/contact/,Contact,MA,01701,beauty_salon
Zinc Day Spa Med Spa Nails,"37 E Central St, Franklin, MA 02038",Skin care clinic,Franklin,http://www.zincspa.com/,,,Gift Certificates ,http://www.zincspa.com/shop.htm,http://www.zincspa.com/contact.htm,Contact,MA,02038,beauty_salon
Bellezza Day Spa Inc,"72 Grove St, Franklin, MA 02038",Day spa,Franklin,http://bellezzaspafranklin.com/,,,Gift Certificates,http://bellezzaspafranklin.com/Online_Gift_Certificates.html,http://bellezzaspafranklin.com/Contact_Us.html,Contact Us,MA,02038,beauty_salon
Lynne's Place Laser*SkinCare*Beauty,"863 County St, Somerset, MA 02726",Laser hair removal service,Somerset,http://lynnesplacespa.com/,,,Gift Cards,http://lynnesplacespa.com/gift-cards.html,,,MA,02726,beauty_salon
Relaxing Solutions Spa,"1167 Ashley Blvd, New Bedford, MA 02745",Massage therapist,New Bedford,https://www.relaxingsolutionsspa.com/,,,,https://www.relaxingsolutionsspa.com/INSTANT-GIFT-CERTIFICATES.html,https://www.relaxingsolutionsspa.com/Contact-Us.html,,MA,02745,beauty_salon
Origins,"Valley Fair Shopping Center, 2855 Stevens Creek Blvd #1050, Santa Clara, CA 95050",Cosmetics store,Santa Clara,http://www.origins.com/,,,"
    Gift Cards
  ",http://www.origins.com/giftcards,http://www.origins.com/customer-service-contact-us,Email Us,CA,95050,beauty_salon
Breeze Salon & Day Spa,"1019 W University Ave, Georgetown, TX 78628",Beauty salon,Georgetown,http://www.breezesalon.com/,,,Gift Cards,http://www.breezesalon.com/gift-cards/,https://breezesalon.com/about/contact-us/,Contact Us,TX,78628,beauty_salon
Salon Sarah,"400 Del Webb Blvd, Georgetown, TX 78633",Beauty salon,Georgetown,http://www.salonsarah.net/,,,Gift Certificates,http://stylenet.com/SalonSarah/gift-certificates,http://www.salonsarah.net/contact-us,"400 Del Webb Blvd #102 | Georgetown, TX 78633",TX,78633,beauty_salon
George at Four Seasons Salon,"2828 Pennsylvania Ave NW, Washington, DC 20007",Beauty salon,Washington,http://georgefourseasonssalon.com/,,,"
                        GIFT CARD
                      ",http://georgefourseasonssalon.com/#gift-card-section,,,DC,20007,beauty_salon
Salon Leau,"3240 P St NW, Washington, DC 20007",Beauty salon,Washington,https://salonleau.com/,,,Vouchers/Gift Certificates,https://salonleau.com/vouchers-gift-certificates/,https://salonleau.com/contact-us/,Contact Us,DC,20007,beauty_salon
Refresh Hair Design Studio,"901 Parkway Ave #3, Elkhart, IN 46516",Hair salon,Elkhart,http://www.refresh-hds.com/,,"Salon offering hair styling & coloring, plus extensions, waxing & makeup services.",gift cards,https://squareup.com/gift/AZA1YG8H1TM8X/order,http://www.refresh-hds.com/contacts.html,contact us,IN,46516,beauty_salon
LIVE Spa and Wellness,"302 S Main St, Goshen, IN 46526",Spa,Goshen,http://www.daylasolspa.com/,,,,http://www.daylasolspa.com/Gift-Cards.html,,,IN,46526,beauty_salon
Revive by Sarka,"11 Beach St, Vineyard Haven, MA 02568",Spa,Vineyard Haven,http://revivebysarka.com/,,,Gift Cards,http://revivebysarka.com/?page_id=1559,http://revivebysarka.com/?page_id=2799,Contact us,MA,02568,beauty_salon
Truth Organic Spa and Wellness Center,"55 N Main St, North Grafton, MA 01536",Day spa,North Grafton,http://www.truthorganicspa.com/,,,PURCHASEÂ AÂ GIFTÂ CARD,https://clients.mindbodyonline.com/classic/ws?studioid=116170&stype=42&sLoc=0&giftCardID=174,,,MA,01536,beauty_salon
LaFrance Glam Studio,"97 Main St, South Grafton, MA 01560",Beauty salon,South Grafton,https://www.lafranceglamartistry.com/,,,"

",https://www.instagram.com/p/B92_gdPgF5j/,https://www.lafranceglamartistry.com/contact,contact,MA,01560,beauty_salon
Rivkah's Hair Studio,"72 E Main St, Westborough, MA 01581",Beauty salon,Westborough,http://www.rivkahshairstudio.com/,,,Buy a Gift Card,https://rivkahs.salontarget.com/egift/?guestonly=guestonly,https://rivkahshairstudio.com/contact-us/,Contact,MA,01581,beauty_salon
Salon Richard Anthony,"12 Milford St, Upton, MA 01568",Beauty salon,Upton,http://www.salonrichardanthony.net/,,,E-Gift Cards,https://salonrichardanthony.salontarget.com/egift/?guestonly=guestonly,http://www.salonrichardanthony.net/javascript: void(0),Contact Us,MA,01568,beauty_salon
European Touch Beauty Salon,"43 E Oak St, Chicago, IL 60611",Beauty salon,Chicago,http://www.bentleyhb.com/,,,Gift Cards,https://go.booker.com/location/BentleyHairBeautySalon/buy/gift-certificate,https://bentleyhb.com/contact/,Contact,IL,60611,beauty_salon
DHotel Spa by SkinCatering,"1 Country Club Rd, Holyoke, MA 01040",Day spa,Holyoke,http://www.dhotelspa.com/,,,,https://www.secure-booker.com/SkinCateringDHotelspa/ShopOnline/GiftCertificate.aspx,https://dhotelspa.com/about/#contact,Contact,MA,01040,beauty_salon
Hairdresser On Fire LLC,"176 Broad St, Windsor, CT 06095",Hair salon,Windsor,http://www.hairdresseronfire.com/,,,Gift Certificates,http://clients.mindbodyonline.com/ws.asp?studioid=11831&stype=42,,,CT,06095,beauty_salon
Sole Salon,"5689 Bay St, Emeryville, CA 94608",Hair salon,Emeryville,http://www.solesalon.com/,,,"
              
                Gift Cards
              
            ",http://www.solesalon.com/collections/gift-cards,,,CA,94608,beauty_salon
Julie's Pure Bliss,"647 N Main St, Sheffield, MA 01257",Waxing hair removal service,Sheffield,https://www.jpurebliss.com/,,,"#mask-comp-jwjwmqa0img-svg * {fill: #fff; stroke: #fff; stroke-width: 0;}








",https://www.jpurebliss.com/shop,https://www.jpurebliss.com/contact,Contact,MA,01257,beauty_salon
California Skin Institute,"2100 Forest Ave Facial Room 1, San Jose, CA 95128",Skin care clinic,San Jose,https://californiaskininstitute.com/,,,,https://californiaskininstitute.com/gift-certificate,https://californiaskininstitute.com/general-inquiry/,Contact Us,CA,95128,beauty_salon
LoKs Salon,"172 Bridge St, Groton, CT 06340",Beauty salon,Groton,http://www.loks-salon.com/,,,Purchase eGift Card,https://squareup.com/gift/AJA78AQSYQM04/order,,,CT,06340,beauty_salon
Design Her Eyes,"3 Ferry St Suite 1, Haverhill, MA 01835",Beauty salon,Haverhill,http://designhereyes.com/,,,Buy Now,https://www.vagaro.com/designhereyes/gift-certificates,http://designhereyes.com/tel:9789146058,(978) 914-6058,MA,01835,beauty_salon
Insideout Health & Wellness,"162 Main St #9, Wenham, MA 01984",Day spa,Wenham,http://www.insideouthw.com/,,,Gift Certificates,https://www.secure-booker.com/insideouthw/ShopOnline/GiftCertificate.aspx,https://www.insideouthw.com/contact-us/,Contact,MA,01984,beauty_salon
Salon 124 Hamilton Mill,"3521 Braselton Hwy, Dacula, GA 30019",Beauty salon,Dacula,https://www.salon124.com/,,,Gift Cards,https://salon124.millenniumegift.com/,https://www.salon124.com/contact/,Contact,GA,30019,beauty_salon
Lavender Nail Spa,"355 Santana Row, San Jose, CA 95128",Beauty salon,San Jose,http://www.lavandenailspa.com/,,,,http://www.lavandenailspa.com/parties_gift_cards.html,http://www.lavandenailspa.com/contact_us.php,,CA,95128,beauty_salon
Deb's Shear Perfection,"560 Rte 20, New Lebanon, NY 12125",Beauty salon,New Lebanon,http://debsshearperfection.com/,,,Gift Certificates,http://debsshearperfection.com/gift-certificates/,,,NY,12125,beauty_salon
The Face Place & Spa,"1344 Washington St #1655, Hanover, MA 02339",Day spa,Hanover,http://faceplaceandspa.com/,,,BUY GIFT CARDS,https://www.secure-booker.com/thefaceplace/ShopOnline/GiftCards.aspx,,,MA,02339,beauty_salon
HaVy Nail & Beauty Bar,"2057 Washington St #300, Hanover, MA 02339",Nail salon,Hanover,http://www.havynailbeautybar.com/,,,Buy Gift Card,https://www.havynailbeautybar.com/shop,https://www.havynailbeautybar.com/contact,Contact Us,MA,02339,beauty_salon
Zona Salons Norwell,"10 Washington St, Norwell, MA 02061",Hair salon,Norwell,http://zonaprofessional.com/,,,SHOP GIFT CARDS HERE,http://www.zonaprofessional.com/gift-certificates,https://docs.google.com/forms/d/e/1FAIpQLSegPVcNCHWvu1B9lSUul6It3xIvjb1_KUTz3Aaka1DEQl-AHQ/viewform,CONTACTLESSRETAIL DELIVERY,MA,02061,beauty_salon
Shimmer Hair Designs [?],"1 E Main St, West Brookfield, MA 01585",Hair salon,West Brookfield,https://www.shimmerhairdesigns.com/,,,"  

ORDER GIFT CARD
",https://squareup.com/gift/KK50HNPYDCZB4/order,https://www.shimmerhairdesigns.com/#FINDUS," FIND US

",MA,01585,beauty_salon
Citrus Aveda Spa & Salon,"662 Revere Beach Blvd, Revere, MA 02151",Day spa,Revere,http://citrusspaboston.com/,,,Gift Certificates,https://citrusspaboston.com/gift-certificates/,https://citrusspaboston.com/contact/,Contact,MA,02151,beauty_salon
Masjah Studios,"181 MA-137, Harwich, MA 02645",Massage therapist,Harwich,http://www.themasjahcenter.com/,,,COLIV20 Gift Card donation for first responders,https://www.masjahstudios.com/plans-pricing,https://www.masjahstudios.com/contact-us,Contact us,MA,02645,beauty_salon
Smooth Affairs,"The Mill District, 68 Cowls Rd, Amherst, MA 01002",Spa,Amherst,http://www.smoothaffairs.com/,,,Gift Cards!,https://squareup.com/gift/Y8NDCAB6P5KNP/order,http://www.smoothaffairs.com/tel:4134754624,413-475-4624,MA,01002,beauty_salon
Thomas Michael's of Nyc,"1095 Texas Palmyra Hwy, Honesdale, PA 18431",Beauty salon,Honesdale,https://www.thomasmichaelsofnyc.com/,,,Gift Cards,https://www.thomasmichaelsofnyc.com/../giftcertificate.php?cat=3,https://www.thomasmichaelsofnyc.com/#,Contact Us,PA,18431,beauty_salon
Utopia Salon and Day Spa,"2557 US-6, Hawley, PA 18428",Beauty salon,Hawley,http://www.utopiasalonanddayspa.com/,,,Gift Certificates,http://www.utopiasalonanddayspa.com/gift-certificates,http://www.utopiasalonanddayspa.com/contact-us/,Contact Us,PA,18428,beauty_salon
Heath Hair Salon & Spa,"201 Hubbard Dr, Heath, TX 75032",Hair salon,Heath,http://www.heathhairsalonandspa.com/,,,"
                Perks & Gift Cards
              ",http://www.heathhairsalonandspa.com/perks,http://www.heathhairsalonandspa.com/contact,"
                  Contact Us
                ",TX,75032,beauty_salon
Fellow Barber  Market St,"973 Market St, San Francisco, CA 94103",Barber shop,San Francisco,http://www.fellowbarber.com/,,,"






",http://www.fellowbarber.com/collections/fellow/products/gift-card-for-in-store-services,http://www.fellowbarber.com/pages/contact,Contact us,CA,94103,beauty_salon
Studio Ten Hair Salon,"10 Sea St, Weymouth, MA 02191",Hair salon,Weymouth,http://www.studiotenhairsalon.com/,,,eGift Cards,https://squareup.com/gift/BGYHFHJAWHVXK/order,http://www.studiotenhairsalon.com/contact.html,Contact,MA,02191,beauty_salon
Littlefield Salon,"1187 Sea St, Quincy, MA 02169",Hair salon,Quincy,http://www.littlefield1187.com/,,,GIFT CARDS,https://squareup.com/store/littlefield1187,,,MA,02169,beauty_salon
Paul Conzo Day Spa and Hair Salon,"490 Shrewsbury St, Worcester, MA 01604",Day spa,Worcester,http://www.paulconzo.com/,,,Gift Cards,http://www.paulconzo.com/hair-salon-shrewsbury-street-ma-gift-cards.html,http://www.paulconzo.com/hair-salon-shrewsbury-street-ma-contact.html,Contact,MA,01604,beauty_salon
Bellisimo Med Spa and Laser Center,"372 Chandler St, Worcester, MA 01602",Medical spa,Worcester,https://www.bellisimospa.com/,,,Gift Cards,https://bellisimospa.com/product/gift-card/,https://bellisimospa.com/contact/,Contact Us,MA,01602,beauty_salon
Quinn Vise Hair Design & CO,"217 E 24th St Ste 120, Holland, MI 49423",Beauty salon,Holland,https://www.quinnvise.com/,,,Gift Cards,https://www.giftfly.com/shop/quinn-vise-hair-design,https://quinnvise.com/contact/,Contact,MI,49423,beauty_salon
