name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,state,zipcode,store_type
Provincetown Bookshop,"246 Commercial St, Provincetown, MA 02657",Book store,Provincetown,http://homeportpress.com/,,,,,https://homeportpress.com/contact-us/,Contact Us,MA,02657,book_store
Rizzoli Bookstore,"1133 Broadway, New York, NY 10010",Book store,New York,http://www.rizzolibookstore.com/,,"Storied bookstore in a townhouse specializing in illustrated tomes, literature & European magazines.",,,http://www.rizzolibookstore.com/contact,Contact Us,NY,10010,book_store
Gift at the Gardner,"25 Evans Way, Boston, MA 02115",Gift shop,Boston,http://gift.gardnermuseum.org/,,,,,http://gift.gardnermuseum.org/pages/contact-us,Contact Us,MA,02115,book_store
CC Lowell Art Supply Co & Custom Picture Framing,"455 Pleasant St, Worcester, MA 01609",Art supply store,Worcester,http://www.cclowell.com/,,,,,http://www.cclowell.com/send-us-a-message,Contact Us,MA,01609,book_store
Barrow Book Store,"79 Main St #2, Concord, MA 01742",Book store,Concord,http://barrowbookstore.weebly.com/,,,,,https://www.barrowbookstore.com/contact,Contact,MA,01742,book_store
Bridge Street Books,"2814 Pennsylvania Ave NW, Washington, DC 20007",Book store,Washington,http://bridgestreetbooks.com/,,"Stalwart independent bookseller specializing in politics, cultural studies, poetry & philosophy.",,,http://bridgestreetbooks.com/contact-us,Contact Us,DC,20007,book_store
Second Glance,"2 Pond Rd # 1, Gloucester, MA 01930",Thrift store,Gloucester,http://www.foodpantry.org/,,,,,http://www.foodpantry.org/04b_Contact_Us/index.html,Contact Us,MA,01930,book_store
Penguin Gift Shop,"26 Main St, Northampton, MA 01060",Gift shop,Northampton,http://www.penguingiftshop.com/,,,,,http://www.penguingiftshop.com/mailto:penguin@bway.net,Contact Us,MA,01060,book_store
Light of Day Bindery,"38 Burts Pit Rd, Northampton, MA 01060",Bookbinder,Northampton,http://www.deasasso.com/,,,,,https://deasasso.com/bindery/contact-dea-sasso-light-of-day-bindery,Contact,MA,01060,book_store
Grafton Country Store,"2 Grafton Common, Grafton, MA 01519",Gift shop,Grafton,http://www.graftoncountrystore.net/,,,,,http://www.graftoncountrystore.net/contact/,Contact,MA,01519,book_store
Goodwill,"480 E Agate Ave, Granby, CO 80446",Thrift store,Granby,http://mountainfamilycenter.org/,,,,,https://www.mountainfamilycenter.org/contact/,CONTACT,CO,80446,book_store
Lineco Inc,"517 Main St, Holyoke, MA 01041",Art supply store,Holyoke,http://www.lineco.com/,,,,,https://www.lineco.com/contacts/,Contact Us,MA,01041,book_store
Readers' Garden Book Store,"143 Broadway East, Granville, OH 43023",Book store,Granville,http://readersgardenohio.com/,,,,,http://readersgardenohio.com/#contact,"

contact us
",OH,43023,book_store
VGCC Bookstore,"200 Community College Rd, Henderson, NC 27536",Book store,Henderson,https://www.vgccbookstore.com/,,,,,https://www.vgccbookstore.com/contact-us,Contact Us,NC,27536,book_store
The Colophon Book Shop,"101 Water St, Exeter, NH 03833",Book store,Exeter,http://www.colophonbooks.com/,,,,,https://www.colophonbooks.com/contact.php,Contact,NH,03833,book_store
UNH Bookstore,"83 Main St, Durham, NH 03824",Book store,Durham,http://unh.bncollege.com/,,,,,http://unh.bncollege.com/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=29555,Contact Us,NH,03824,book_store
Charlotte Elliott and The Bookstore Next Door,"837 W 36th St, Baltimore, MD 21211",Book store,Baltimore,http://www.charlotteelliottinc.com/,,,,,http://charlotteelliottinc.com/pages/contact-us,Contact Us,MD,21211,book_store
North Wind Books,"601 Quincy St, Hancock, MI 49930",Book store,Hancock,https://bookstore.finlandia.edu/,,,,,https://bookstore.finlandia.edu/pages/contact-us,"
        Contact Us
      ",MI,49930,book_store
Corner Thrift Shop,"697 Main St, Harwich, MA 02645",Thrift store,Harwich,http://www.firstchurchofharwich.org/,,,,,http://www.firstchurchofharwich.org/contact/,Contact,MA,02645,book_store
Murphy's General Store,"540 MA-28, Harwich Port, MA 02646",Gift shop,Harwich Port,http://www.murphysgeneralstore.com/,,,,,http://www.murphysgeneralstore.com/pages/contact-us,"
We are temporarily closed due to the pandemic, but please shop here or contact us directly to schedule a FREE local delivery (Harwich, Chatham, Dennis and Brewster)!
",MA,02646,book_store
Village Toy Store,"1069 Main St, Brewster, MA 02631",Toy store,Brewster,https://www.thevillagetoystorebrewster.com/,,,,,https://www.thevillagetoystorebrewster.com/contact,Contact Us,MA,02631,book_store
Our LadyThe Cape Thrift Shop,"11 MA-6A, Brewster, MA 02631",Thrift store,Brewster,http://www.ourladyofthecape.org/,,,,,http://www.ourladyofthecape.org/contact/,Contact,MA,02631,book_store
Whately Antiquarian Book Center,"US-5 & State Road, North Hatfield, MA 01066",Used book store,North Hatfield,http://whatelybookcenter.weebly.com/,,,,,http://whatelybookcenter.weebly.com/contact-us.html,"
                				Contact Us
                			",MA,01066,book_store
Paragraphs Bookstore,"229 S Main St, Mt Vernon, OH 43050",Book store,Mt Vernon,http://www.paragraphsbookstore.com/,,,,,http://www.constantcontact.com/jmml/email-marketing.jsp,Email Marketing,OH,43050,book_store
Kick's Mix Bookstore,"38 S 3rd St, Newark, OH 43055",Book store,Newark,http://kicksmixbookstore.com/,,,,,http://kicksmixbookstore.com/contact,Contact Us,OH,43055,book_store
Corner Shop At The First Congregational Church,"1180 Main St, Holden, MA 01520",Thrift store,Holden,http://www.fccholden.org/,,,,,http://www.fccholden.org/mailto:churchoffice@fccholden.org,Contact Us,MA,01520,book_store
Rubin Campus Center,"100 Institute Rd, Worcester, MA 01609",Book store,Worcester,http://www.wpi.edu/,,,,,http://www.wpi.edu/contact?url=https%3A//www.wpi.edu/offices,Contact Us,MA,01609,book_store
Seed To Stem,"138 Green St #3, Worcester, MA 01604",Gift shop,Worcester,http://www.seedtostemhome.com/,,,,,https://www.seedtostemhome.com/contact,Contact,MA,01604,book_store
The Boston Shaker,"69 Holland St, Somerville, MA 02144",Book store,Somerville,http://www.thebostonshaker.com/,,This smart shop featuring a range of cocktail-making supplies & books also offers mixology classes.,,,https://www.thebostonshaker.com/about/contact/,Contact,MA,02144,book_store
Stafford Thrift Shop,"2 River Rd # 101, Stafford Springs, CT 06076",Thrift store,Stafford Springs,http://www.staffordct.org/,,,,,http://www.staffordct.org/contact.php,Contact,CT,06076,book_store
Readers World,"194 S River Ave, Holland, MI 49423",Book store,Holland,https://readersworldbookstore.com/,,,,,https://readersworldbookstore.com/contact-readers-world-bookstore/,Contact,MI,49423,book_store
Hope Bookstore,"141 E 12th St, Holland, MI 49423",Book store,Holland,https://www.hope.edu/,,,,,https://hope.edu/index.html,"
Contact Hope College

",MI,49423,book_store
SE Shires Co Showroom,"2 Evergreen Ln, Hopedale, MA 01747",Music store,Hopedale,https://www.seshires.com/,,,,,https://www.seshires.com/contactus,"
                  Contact
                ",MA,01747,book_store
Artisans In the Square,"63 South St, Hingham, MA 02043",Gift shop,Hingham,http://www.artisansinthesquare.com/,,,,,http://www.artisansinthesquare.com/contact.html,"
				Contact
			",MA,02043,book_store
The Dog Eared Book,"450 E Main St, Palmyra, NY 14522",Book store,Palmyra,http://www.thedogearedbook.com/,,,,,https://www.thedogearedbook.com/contact-us/,Contact Us,NY,14522,book_store
Empire Books & News,"30 Pullman Sq, Huntington, WV 25701",Book store,Huntington,http://www.empirebooksandnews.com/,,,,,https://empirebooksandnews.com/contact-us/,Contact Us,WV,25701,book_store
Mystery Train,"21 Main St, Gloucester, MA 01930",Music store,Gloucester,http://www.mysterytrainrecords.com/,,,,,https://mysterytrainrecords.com/contact/,Contact,MA,01930,book_store
Willis Monie Books,"139 Main St, Cooperstown, NY 13326",Used book store,Cooperstown,https://www.wilmonie.com/,,,,,https://www.wilmonie.com/contact.php,Contact,NY,13326,book_store
Mass Audubon Shop,"208 S Great Rd, Lincoln, MA 01773",Gift shop,Lincoln,https://www.massaudubon.org/,,,,,https://www.massaudubon.org/contact-us,Contact Us,MA,01773,book_store
Allison B Goodsell Rare Books at the Kingston Hill Store,"2528 Kingstown Rd, Kingston, RI 02881",Rare book store,Kingston,http://www.abgbooks.com/,,,,,http://www.abgbooks.com/store.htm,,RI,02881,book_store
The Book Shack,"14145 7th St, Dade City, FL 33525",Book store,Dade City,http://www.mybookshack.com/,,,,,http://www.mybookshack.com/contact.html,Contact,FL,33525,book_store
Lazarus House,"121 Essex St, Lawrence, MA 01840",Thrift store,Lawrence,https://lazarushouse.org/,,,,,https://lp.constantcontactpages.com/su/YPoVpTM,Newsletter,MA,01840,book_store
Signs of Life,"722 Massachusetts St, Lawrence, KS 66044",Book store,Lawrence,http://www.signsoflifebooks.com/,,,,,http://www.signsoflifebooks.com/contact,Contact Us,KS,66044,book_store
Homespun,"739 Massachusetts Ave, Lexington, MA 02420",Gift shop,Lexington,http://thewaldorfschool.org/,,,,,http://thewaldorfschool.org/contact,"
            Contact
          ",MA,02420,book_store
Firefly Moon Gifts,"1764 Massachusetts Ave, Lexington, MA 02420",Gift shop,Lexington,http://www.fireflymoongift.com/,,,,,http://www.fireflymoongift.com/contact-us-1,CONTACT US,MA,02420,book_store
The Toy Shop of Concord,"89 Thoreau St, Concord, MA 01742",Toy store,Concord,http://www.concordtoys.com/,,,,,https://www.concordtoys.com/contact,Contact Us,MA,01742,book_store
Blue Bag Records,"2325 Massachusetts Ave, Cambridge, MA 02140",Record store,Cambridge,http://www.bluebagrecords.com/,,,,,https://bluebagrecords.com/contact/,Write to Us,MA,02140,book_store
Echo Point Books & Media,"22 Browne Ct #100, Brattleboro, VT 05301",Book store,Brattleboro,https://www.echopointbooks.com/,,,,,https://www.echopointbooks.com/contact,"
                  Contact
                ",VT,05301,book_store
Experienced Goods Thrift Store,"77 Flat St, Brattleboro, VT 05301",Thrift store,Brattleboro,http://www.brattleborohospice.org/,,,,,https://brattleborohospice.org/contact-us,Contact,VT,05301,book_store
Mountain Wanderer Book & Maps,"57 Main St, Lincoln, NH 03251",Book store,Lincoln,http://www.mountainwanderer.com/,,,,,http://www.mountainwanderer.com/contact-us.php,Contact Us,NH,03251,book_store
Fordham University  Rose Hill Campus Bookstore,"441 E Fordham Rd, The Bronx, NY 10458",Book store,The Bronx,http://www.fordham.edu/,,"Campus store providing textbooks, university apparel, school supplies, electronics & home goods.",,,http://www.fordham.edu/contact_us,Contact Us,NY,10458,book_store
Abraham Lincoln Book Shop Inc,"824 W Superior St, Chicago, IL 60642",Book store,Chicago,http://alincolnbookshop.com/,,,,,https://alincolnbookshop.com/contact/,Contact & Email Mailing List,IL,60642,book_store
Robert's Bookshop,"3412 SW Hwy 101, Lincoln City, OR 97367",Book store,Lincoln City,http://www.robertsbookshop.com/,,,,,http://www.robertsbookshop.com/page/contactus, Contact Us,OR,97367,book_store
San Jose State University Spartan Bookstore,"211 S 9th St, San Jose, CA 95112",Book store,San Jose,http://sjsu.bncollege.com/,,,,,http://sjsu.bncollege.com/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=65133,Contact Us,CA,95112,book_store
EIN For Higher Learning Supply,"733 Chapin St Suite #102, Ludlow, MA 01056",Book store,Ludlow,http://hlsupplyco.com/,,,,,http://hlsupplyco.com/contact.html,CONTACT,MA,01056,book_store
Genealogical Publishing Co Inc,"3600 Clipper Mill Rd # 260, Baltimore, MD 21211",Book store,Baltimore,http://www.genealogical.com/,,,,,https://genealogical.com/contact/,Contact,MD,21211,book_store
Big Blue Bargains,"(In Rear), 297 Forest Ave, Swampscott, MA 01907",Thrift store,Swampscott,http://www.bigbluebargains.org/,,,,,http://www.bigbluebargains.org/hours-location/,Contact,MA,01907,book_store
Dogtown Book Shop,"132 Main St, Gloucester, MA 01930",Used book store,Gloucester,https://www.dogtownbooks.com/,,,,,https://www.dogtownbooks.com/contact-us,Contact Us,MA,01930,book_store
Sweetwater Trading Company,"33 Atlantic Ave, Marblehead, MA 01945",Gift shop,Marblehead,http://sweetwaterandco.com/,,,,,https://www.sweetwaterandco.com/contact,Directions & Contact Us,MA,01945,book_store
GoldenWest Marketing,"1630 W Covina Blvd SPC 92, San Dimas, CA 91773",Book store,San Dimas,http://www.gwest.org/,,,,,http://www.gwest.org/mailto:support@gwest.org,"
Contact Us",CA,91773,book_store
Under the Sun,"22 Water St, Woods Hole, MA 02543",Gift shop,Woods Hole,http://www.underthesunwoodshole.com/,,,,,http://www.underthesunwoodshole.com/contact-under-the-sun-woods-hole-ma,About/Contact US,MA,02543,book_store
Kind Goods,"85 Main St, Maynard, MA 01754",Gift shop,Maynard,http://www.kindgoodsmarket.com/,,,,,https://www.kindgoodsmarket.com/copy-of-contact,Contact,MA,01754,book_store
Magpie,"416 Highland Ave, Somerville, MA 02144",Gift shop,Somerville,https://magpie-store.com/,,"Compact shop specializing in local, handmade crafts, including  jewelry, cards, stationery & gifts.",,,https://magpie-store.com/pages/contact-us,Contact Us,MA,02144,book_store
Trinity Church Thrift Shop,"131 W Emerson St, Melrose, MA 02176",Thrift store,Melrose,http://trinitymelrose.org/,,"Veteran thrift shop supporting Trinity Church selling used clothing, home goods & books since 1978.",,,https://trinitymelrose.org/contact-us/,Contact Us,MA,02176,book_store
Bethany House Hope Chest,"1134 Main St, Millis, MA 02054",Thrift store,Millis,http://bethanyhouseministry.com/,,,,,http://www.bethanyhouseministries.org/contact-us/,Contact Us,MA,02054,book_store
THISNTHAT Thrift shop,"1360 Lincoln Ave, San Jose, CA 95125",Thrift store,San Jose,http://www.thriftbox.org/,,"Benefiting a children's hospital, this volunteer-run store sells used clothes, toys & accessories.",,,http://www.thriftbox.org/contact-us.html,"
								Contact Us
							",CA,95125,book_store
American Girl Consignment,"95 Washington St, Holliston, MA 01746",Toy store,Holliston,http://www.americangirlconsignment.com/,,,,,http://americangirlconsignment.com/contact/,Contact,MA,01746,book_store
Kingston Community House,"Main St, Kingston, NH 03848",Thrift store,Kingston,http://www.kingstonthrift.org/,,,,,http://www.kingstonthrift.org/contact-us.html,CALL OUR SHOP,NH,03848,book_store
Adler Hobby Game Center,"515 Daniel Webster Hwy, Merrimack, NH 03054",Game store,Merrimack,http://adlerhobby.net/,,,,,http://adlerhobby.net/contact,Contact,NH,03054,book_store
Andover Thrift Shop,"10 Park St, Andover, MA 01810",Thrift store,Andover,http://www.andoverthriftshop.com/,,,,,http://www.andoverthriftshop.com/contact-us/,Contact Us,MA,01810,book_store
Reynolds Flowers,"410 Plymouth St, Middleborough, MA 02346",Gift shop,Middleborough,http://www.reynoldsflowers.net/,,,,,http://www.reynoldsflowers.net/page/contact-us,Contact Us,MA,02346,book_store
Women's Community Committee IncThrift Shop,"623 Valencia St, San Francisco, CA 94110",Thrift store,San Francisco,http://www.communitythriftsf.org/,,,,,https://www.communitythriftsf.org/contact-us/,Contact,CA,94110,book_store
The Whiz Store,"122 Turnpike Rd, Westborough, MA 01581",Game store,Westborough,http://www.thewhizstore.com/,,,,,http://www.thewhizstore.com/contact,Contact,MA,01581,book_store
Athena's Home Novelties,"640 Winter St, Woonsocket, RI 02895",Gift shop,Woonsocket,https://www.athenashn.com/,,,,,https://www.athenashn.com/contactus.asp,Contact Us,RI,02895,book_store
Inner City Business Ventures,"330 M.L.K. Jr Blvd, Roxbury, MA 02119",Book store,Roxbury,http://multiculturalbookworld.com/,,,,,http://multiculturalbookworld.com/contact.html,Contact Us,MA,02119,book_store
The Bureau Drawer Thrift Shop,"105 Adams St, Quincy, MA 02169",Thrift store,Quincy,http://interfaithsocialservices.org/,,,,,https://interfaithsocialservices.org/contact-us/,Contact Us,MA,02169,book_store
Turning the Page,"477 Main St, Monroe, CT 06468",Book store,Monroe,https://www.turningthepagebooks.com/,,,,,https://www.turningthepagebooks.com/contact-us,Contact Us,CT,06468,book_store
Barnes & Noble at Monroe College,"31 Lecount Pl, New Rochelle, NY 10801",Book store,New Rochelle,http://monroe-newrochelle.bncollege.com/,,,,,http://monroe-newrochelle.bncollege.com/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=62556,Contact Us,NY,10801,book_store
Carpe Diem Fine Books,"245 Pearl St, Monterey, CA 93940",Book store,Monterey,http://www.carpediemfinebooks.com/,,,,,https://www.carpediemfinebooks.com/contact.php,Contact,CA,93940,book_store
Luminata Books & Gifts,"631 Cass St, Monterey, CA 93940",Used book store,Monterey,http://www.luminatabooks.com/,,,,,http://www.luminatabooks.com/contact.html,"
Contact
",CA,93940,book_store
Atlantis Fantasyworld,"1020 Cedar St, Santa Cruz, CA 95060",Comic book store,Santa Cruz,http://www.atlantisfantasyworld.com/,,,,,http://www.atlantisfantasyworld.com/contact.htm,,CA,95060,book_store
American Cancer Society Discovery Shop,"39 E Main St, Los Gatos, CA 95030",Thrift store,Los Gatos,https://www.cancer.org/,,,,,https://www.cancer.org/tel:800.227.2345,"
800.227.2345",CA,95030,book_store
The Latin Mass Magazine,"82 E Allendale Rd, Saddle River, NJ 07458",Magazine store,Saddle River,http://www.latinmassmagazine.com/,,,,,http://www.latinmassmagazine.com/contact/contact_main.html,"
",NJ,07458,book_store
871 Fine Arts,"20 Hawthorne St, San Francisco, CA 94105",Book store,San Francisco,http://www.artbook.com/,,"Lofty shop with a selection of new & out-of-print books on contemporary art, plus a gallery space.",,,http://www.artbook.com/aboutus.html,CONTACT,CA,94105,book_store
Friends of the Library Bookstore,"4886 Boiling Brook Pkwy, Rockville, MD 20852",Used book store,Rockville,http://www.folmc.org/,,"Modest bookstore featuring an ample selection of new & used books, movies, video games & music.",,,https://www.folmc.org/contact/,Contact,MD,20852,book_store
Lone Star College CyFair Bookstore,"9191 Barker Cypress Rd, Cypress, TX 77433",Book store,Cypress,http://www.lonestar.edu/,,,,,https://services.lonestar.edu/contactdirectory/,Contact Directory,TX,77433,book_store
Cardinal Bookstore,"2405 E College Way, Mt Vernon, WA 98273",Book store,Mt Vernon,http://www.cardinalbookstore.com/,,,,,https://eposweb-617.sequoiars.com/ePOS?this_category=17&store=617&form=shared3%2fgm%2fmain%2ehtml&design=617,Contact Us,WA,98273,book_store
MARCUS,"34 Langley Rd, Newton, MA 02459",Book store,Newton,http://www.shopmarcus.com/,,,,,http://www.shopmarcus.com/pages/contact-us-1,"
              STYLING
            ",MA,02459,book_store
This 'n' That From Habitat,"403 Ashley Falls Rd, Canaan, CT 06018",Thrift store,Canaan,https://www.habitatnwct.org/,,,,,https://www.habitatnwct.org/about/contact-us/,Contact Us,CT,06018,book_store
Salem Night Tour,"127 Essex St, Salem, MA 01970",Gift shop,Salem,http://www.salemghosttours.com/,,,,,http://www.salemghosttours.com/Newdisigncontact.html,Contact,MA,01970,book_store
Prince Books,"109 Main St, Norfolk, VA 23510",Book store,Norfolk,http://www.prince-books.com/,,,,,https://www.facebook.com/princebooksnorfolk/,,VA,23510,book_store
University Village Bookstore at ODU,"4417 Monarch Way, Norfolk, VA 23508",Book store,Norfolk,https://www.odu.edu/,,,,,https://www.odu.edu/about/contact,Contact the University,VA,23508,book_store
Tru Books,"3155 Main St, Hartford, CT 06120",Book store,Hartford,http://www.trubooks.com/,,,,,http://www.trubooks.com/contact/,Contact,CT,06120,book_store
Truth That Rocks Bookstore & Solid Grounds Coffee Lounge,"1100 New Rd, Northfield, NJ 08225",Christian book store,Northfield,http://truththatrocks.com/,,,,,http://truththatrocks.com/contact,Contact,NJ,08225,book_store
Bookman,"320 E Katella Ave, Orange, CA 92867",Used book store,Orange,http://www.ebookman.com/,,,,,http://www.facebook.com/pages/Orange-CA/Bookman-Book-Store/132491993451623,,CA,92867,book_store
Book Carnival,"348 S Tustin St, Orange, CA 92866",Used book store,Orange,http://www.annesbookcarnival.com/,,,,,https://www.annesbookcarnival.com/contact-us/,Contact Us,CA,92866,book_store
Kepler's Books,"1010 El Camino Real #100, Menlo Park, CA 94025",Book store,Menlo Park,http://www.keplers.com/,,"Stalwart local bookstore with many titles & magazines, plus a variety of book clubs & author events.",,,http://www.keplers.com/hours_directions,Contact,CA,94025,book_store
Country Candle Co Inc  Laurence Candle  Egan Church supply,"10 West St, Millbury, MA 01527",Gift shop,Millbury,http://www.laurencecandle.com/,,,,,http://www.laurencecandle.com/contact.php,CONTACT US,MA,01527,book_store
Maine Bookhouse,"1545 Main St, Oxford, ME 04270",Book store,Oxford,http://www.themainebookhouse.com/,,,,,https://themainebookhouse.com/contact.php,Contact,ME,04270,book_store
Celtic Cove Catholic Bookstore,"1120 S Lapeer Rd #150, Oxford, MI 48371",Book store,Oxford,https://celticcovecatholicbookstore.org/,,,,,https://celticcovecatholicbookstore.org/pages/contact-us,Location & Hours,MI,48371,book_store
Holgate Toys,"22 Lowell St, Pepperell, MA 01463",Toy store,Pepperell,http://holgatetoy.com/,,,,,https://pepperell.com/contact-us/,Contact Us,MA,01463,book_store
Rabelais  Fine Books on Food & Drink,"2 Main St #18-214, Biddeford, ME 04005",Rare book store,Biddeford,http://www.rabelaisbooks.com/,,,,,https://www.rabelaisbooks.com/contact.php,Find Us /Contact Us,ME,04005,book_store
Appletree Books,"12419 Cedar Rd, Cleveland, OH 44106",Book store,Cleveland,http://appletree-books.com/,,,,,https://appletree-books.com/#contact,Contact,OH,44106,book_store
Brick Row Book Shop,"49 Geary St #230, San Francisco, CA 94108",Used book store,San Francisco,http://www.brickrow.com/,,"Merchant of used & rare books, particularly English & American literature, plus appraisal services.",,,https://www.brickrow.com/contact.php,Contact,CA,94108,book_store
Princeton University Store,"36 University Pl, Princeton, NJ 08540",Book store,Princeton,https://pustore.com/,,,,,https://pustore.com/pages/contact,Contact Us,NJ,08540,book_store
Caliban Book Shop,"410 S Craig St, Pittsburgh, PA 15213",Book store,Pittsburgh,http://www.calibanbooks.com/,,,,,https://www.calibanbooks.com/contact-us/,Contact Us,PA,15213,book_store
Librarium,"126 Black Bridge Rd, East Chatham, NY 12060",Used book store,East Chatham,http://www.thelibrarium.com/,,,,,http://www.thelibrarium.com/page/contact-us, Contact Us,NY,12060,book_store
Ed Conroy Book Buyer,"272 Smith Hill Rd, Troy, NY 12180",Used book store,Troy,http://www.edconroybooks.com/,,,,,http://www.edconroybooks.com/message.aspx,Send us a Message,NY,12180,book_store
The Book Market Sales And Trading Center,"2365 Plainfield Rd, Crest Hill, IL 60403",Used book store,Crest Hill,https://bookmarketjoliet.com/,,,,,https://bookmarketjoliet.com/#,Contact & Hours,IL,60403,book_store
Princeton Book & Bible,"405 1st St, Princeton, MN 55371",Christian book store,Princeton,http://www.princetonbookandbible.com/,,,,,http://www.princetonbookandbible.com/mailto:info@princetonbookandbible.com,"
		Contact Us",MN,55371,book_store
The Hatter's Bookshop,"935 Mercer St, Princeton, WV 24740",Book store,Princeton,https://thehattersbookshop.com/,,,,,https://thehattersbookshop.com/contact/,Contact,WV,24740,book_store
Monty's,"350 Commercial St, Provincetown, MA 02657",Gift shop,Provincetown,https://montysprovincetown.com/,,,,,https://montysprovincetown.com/contact/,Contact,MA,02657,book_store
Salt Supply,"353 Commercial St #2356, Provincetown, MA 02657",Gift shop,Provincetown,http://saltsupplystore.com/,,,,,http://saltsupplystore.com/contact,"
            CONTACT
          ",MA,02657,book_store
Paradies Shops,"464 S Bremen St # 1, East Boston, MA 02128",Gift shop,East Boston,http://paradieslagardere.com/,,,,,http://paradieslagardere.com/contact-us,Contact,MA,02128,book_store
Old North Church Gift Shop,"Gift Shop, 193 Salem St building b, Boston, MA 02113",Gift shop,Boston,http://www.oldnorth.com/,,,,,https://oldnorth.com/contact-us/,Contact,MA,02113,book_store
MultiCultural Children's Bookstore,"2200 Hilltop Mall Rd #1116, Richmond, CA 94806",Book store,Richmond,http://multiculturalbookstore.com/,,,,,https://www.multiculturalbookstore.com/contact,CONTACT,CA,94806,book_store
Hollander Books,"843 24th Ave, San Francisco, CA 94121",Book store,San Francisco,https://www.hollanderbooks.com/,,,,,https://www.hollanderbooks.com/contact.php,Contact,CA,94121,book_store
The Cathedral Shop,"The Plaza, 2121 Harrison Street Located On, Oakland, CA 94612",Book store,Oakland,https://www.ctlcathedral.org/,,"Shop connected to the Roman Catholic Cathedral of the Light, offering a range of books & gifts.",,,https://www.ctlcathedral.org/contact-us,Contact Us,CA,94612,book_store
Friends' Bookstore,"101 2nd St SE, Rochester, MN 55904",Book store,Rochester,http://www.rochesterpubliclibrary.org/,,,,,http://www.rochesterpubliclibrary.org/my-rpl/contact-us,Contact Us,MN,55904,book_store
Book Review,"1618 US-52 N, Rochester, MN 55901",Comic book store,Rochester,http://www.bookreviewmn.com/,,,,,http://www.bookreviewmn.com/contactus.shtml,Contact Us,MN,55901,book_store
RCTC Bookstore,"851 30th Ave SE, Rochester, MN 55904",Book store,Rochester,http://bookstore.roch.edu/,,,,,http://bookstore.roch.edu/Contact,Contact Us,MN,55904,book_store
Greenwood Books,"123 East Ave, Rochester, NY 14604",Used book store,Rochester,http://greenwoodbookstore.com/,,,,,http://greenwoodbookstore.com/contact.php,Location,NY,14604,book_store
Nazareth College Bookstore,"4245 East Ave, Rochester, NY 14618",Book store,Rochester,http://www.naz.bncollege.com/,,,,,http://www.naz.bncollege.com/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=48053,Contact Us,NY,14618,book_store
Saint Mary's University of Minnesota Bookstore,"Michael H. Toner Student Center, 700 Terrace Heights, Winona, MN 55987",Book store,Winona,https://st-marys.bncollege.com/,,,,,https://st-marys.bncollege.com/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=46553,Contact Us,MN,55987,book_store
Great Bay Community College,"320 Corporate Dr, Portsmouth, NH 03801",Book store,Portsmouth,http://www.greatbay.edu/,,,,,http://www.greatbay.edu/about/department-contact-info,College Directory,NH,03801,book_store
Carol Lee's Cottage,"24 Bearskin Neck, Rockport, MA 01966",Gift shop,Rockport,https://carolleescottage.com/,,,,,https://carolleescottage.com/contact-carol-lees-cottage/#hours,Hours,MA,01966,book_store
American Stonecraft,"100 Hanover St, Boston, MA 02108",Gift shop,Boston,https://www.americanstonecraft.com/,,,,,https://www.americanstonecraft.com/contact/,Contact,MA,02108,book_store
Hermit Hill Books,"95 Main St, Poultney, VT 05764",Used book store,Poultney,http://www.hermithillbooks.com/,,,,,http://www.hermithillbooks.com/contact.php,Contact,VT,05764,book_store
Roost & Company,"40 Front St, Salem, MA 01970",Gift shop,Salem,http://www.roostandcompany.com/,,,,,http://www.roostandcompany.com/javascript:void();,Contact us,MA,01970,book_store
Trinity Book Store,"300 Summit St, Hartford, CT 06106",Book store,Hartford,http://trinity.bncollege.com/,,,,,http://trinity.bncollege.com/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=44056,Contact Us,CT,06106,book_store
Joye,"196 Front St #1330, Scituate, MA 02066",Gift shop,Scituate,http://www.joyegifts.com/,,,,,http://www.joyegifts.com/contact-us,"
Contact Us
",MA,02066,book_store
Joie De Vivre,"1792 Massachusetts Ave, Cambridge, MA 02140",Gift shop,Cambridge,http://www.joiedevivre.net/,,"Compact quirky shop sells a range of whimsical toys, jewelry, books & gifts in an upbeat atmosphere.",,,http://www.joiedevivre.net/mailto:info@joiedevivre.net?subject=I%20was%20on%20your%20website%20and%20wanted%20to%20ask%20you, contact ,MA,02140,book_store
Tokai,"1815 Massachusetts Ave, Cambridge, MA 02140",Gift shop,Cambridge,http://www.tokaigifts.com/,,"Relaxed shop features traditional Japanese housewares, clothing & gifts in an intimate interior.",,,http://www.tokaigifts.com/contact,Contact,MA,02140,book_store
Market Block Books,"290 River St, Troy, NY 12180",Book store,Troy,https://www.bhny.com/,,,,,https://www.bhny.com/contact-us,Contact,NY,12180,book_store
