name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched
Royal Jewelers,"58 Main St, Andover, MA 01810",Jewelry store,andover,https://royaljewelers.com/,,"Long-running store featuring designer jewelry & Swiss watches, plus repair services.",,,https://royaljewelers.com/contact-royal/,Contact Royal,1
Gunamuna,,Baby store,andover,,,,,,,,1
Berkeley Shoes Zapatos Aqui,"225 Broadway #107, Methuen, MA 01844",Clothing store,andover,,,,,,,,1
White House Black Market,,Clothing store,andover,,,,,,,,1
Banana Republic,"1515 Market St, Lynnfield, MA 01940",Clothing store,andover,https://bananarepublic.gap.com/stores/ma/lynnfield/banana-republic-3751.html,,"Clothing chain featuring classic, stylish pieces for men & women, plus shoes & accessories.",,,,,1
Windsor,"210 Andover St, Peabody, MA 01960",Women's clothing store,andover,https://www.windsorstore.com/blogs/store-locator/ma-peabody-peabody-northshore-mall,,"Trendy apparel & accessories for young women, including special-occasion dresses, jeans & basics.","
                    Gift Cards
                  ",/blogs/support/gift-cards,/pages/contact-us,"
                    Contact Us
                  ",1
Target,,Clothing store,andover,,,,,,,,1
Hey Chick,"75 Middlesex Turnpike Suite #1309, Burlington, MA 01803",Women's clothing store,andover,https://shopheychick.com/,,,,,/pages/contact-us,Contact Us,1
Ankodia Traders,"1086 Main St, Tewksbury, MA 01876",Bridal shop,andover,http://www.bridalfiesta.com/,,,,,,,1
Old Navy,"100 Independence Way, Danvers, MA 01923",Clothing store,andover,https://oldnavy.gap.com/stores/ma/danvers/oldnavy-5541.html,,"Chain with a wide range of clothing for the family from jeans to loungewear, plus fun accessories.",Check Gift Card Balances,"/customerService/info.do?cid=35433&mlink=5151,8562444,3&clink=8562444",,,1
Ocean State Job Lot,"97 Main St, North Reading, MA 01864",Clothing store,andover,https://www.oceanstatejoblot.com/store-details?storeid=252,,"Retail chain for home goods, apparel, grocery items & more at closeout prices.",,,,,1
The Andover Shop,"22 Holyoke St, Cambridge, MA 02138",Clothing store,andover,http://www.theandovershop.com/,,"Longtime traditional menswear shop offering classic, preppy styles & made-to-measure suiting.",,,https://theandovershop.com/contacts/,"Contact
",1
BCBGMAXAZRIA at Macy's,"210 Andover St 2nd Floor, Peabody, MA 01960",Clothing store,andover,https://locations.bcbg.com/us/ma/peabody/210-andover-st.html?utm_source=yext&utm_medium=listings,,Women's clothing chain featuring designer collections ranging from chic workwear to evening gowns.,,,http://www.bcbg.com/en/contactus/?campaign=146&utm_campaign=146&utm_content=footer_contactus&utm_medium=pages&utm_source=yext,Contact Us,1
Gap,,Clothing store,andover,,,,,,,,1
Carter's,"65 Main St space 79, Stoneham, MA 02180",Children's clothing store,andover,https://www.carters.com/find-a-store?cm_mmc=Carters_Local-_-Google-_-1216-_-All,,"Baby & kids' apparel brand known for its colorful, basic clothing & accessories.",Gift Cards,https://www.carters.com/gc-cashstar-092816.html,https://www.carters.com/contact-us?id=carters,Email Us,1
Work 'N Gear,"327 Broadway, Saugus, MA 01906",Work clothes store,andover,http://www.workngear.com/,,"Retailer of workwear, shoes & more for use in security, industrial & health-care environments.",,,/contactus,"



									Need
								
								    Help
								

",1
Girl Scout Shop,"143 Abbot St, Andover, MA 01810",Gift shop,andover,http://girlscoutshop.org/,,,Gift Cards,/GIFTS/GIFT-CARDS,/contact-us,Contact Us,1
H&M,"1277 Broadway, Saugus, MA 01906",Clothing store,andover,https://www2.hm.com/en_us/index.html,,"Chain retailer supplying on-trend clothing, swimwear, accessories & shoes.","
                            Gift Cards",/en_us/women/gift-cards/gift-card.html,/en_us/customer-service/contact.html,Contact,1
Garage,,Women's clothing store,andover,,,,,,,,1
Lady Grace Intimate Apparel,"238 W Cummings Park, Woburn, MA 01801",Lingerie store,andover,http://www.ladygrace.com/,,,,,https://www.ladygrace.com,Contact,1
White House Black Market,"1315 Market St, Lynnfield, MA 01940",Clothing store,andover,https://www.whitehouseblackmarket.com/store/,,"Women's apparel chain supplying modern dresses, separates & workwear, primarily in black & white.",Gift Cards,/store/page/the-perfect-gift-white-house-black-market/117509275,/store/page/contact-us/22,Contact Us,1
Ann Taylor,"75 Middlesex Turnpike, Burlington, MA 01803",Women's clothing store,andover,https://stores.anntaylor.com/ma/burlington/75-middlesex-turnpike.html,,"Women's apparel chain focusing on fashionable office wear, casual separates, shoes & accessories.",Gift Cards,https://www.anntaylor.com/gift-cards?cid2=yext_gift_cards,,,1
OshKosh B'gosh,"331 Broadway Ste 3, Saugus, MA 01906",Children's clothing store,andover,https://www.oshkosh.com/find-a-store?cm_mmc=OshKosh_Local-_-Google-_-2191-_-All,,Long-standing retail chain selling casual apparel & accessories for babies & kids.,Gift Cards,https://www.oshkosh.com/gc-cashstar-okbg-092816.html,https://www.oshkosh.com/contact-us?id=oshkosh,Email Us,1
Carter's,"100 Independence Way Space #W131B, Danvers, MA 01923",Children's clothing store,andover,https://www.carters.com/find-a-store?cm_mmc=Carters_Local-_-Google-_-490-_-All,,"Baby & kids' apparel brand known for its colorful, basic clothing & accessories.",Gift Cards,https://www.carters.com/gc-cashstar-092816.html,https://www.carters.com/contact-us?id=carters,Email Us,1
PartyFavors,,Hat shop,andover,,,,,,,,1
Brims Hat Corporation,"210 Essex Street please use rear entrance, Lawrence, MA 01840",Hat shop,andover,,,,,,,,1
Windsor,"99 Rockingham Park Blvd, Salem, NH 03079",Women's clothing store,andover,https://www.windsorstore.com/blogs/store-locator/nh-salem-salem-the-mall-at-rockingham-park,,"Trendy apparel & accessories for young women, including special-occasion dresses, jeans & basics.","
                    Gift Cards
                  ",/blogs/support/gift-cards,/pages/contact-us,"
                    Contact Us
                  ",1
OshKosh B'Gosh,"Redstone Shopping Center, 65 Main St, Stoneham, MA 02180",Clothing store,andover,https://www.oshkosh.com/,,Long-standing retail chain selling casual apparel & accessories for babies & kids.,Gift Cards,https://www.oshkosh.com/gc-cashstar-okbg-092816.html,https://www.oshkosh.com/contact-us?id=oshkosh,Email Us,1
Zumiez,"99 Rockingham Park Blvd, Suite W249, Level 2, Salem, NH 03079",Clothing store,andover,http://www.zumiez.com/storelocator/store/index/id/1096/us/nh/salem/mall-at-rockingham-park?utm_source=google+my+business&utm_medium=organic&utm_content=mall+at+rockingham+park&utm_campaign=store+locations,,"Chain retailer offering trendy, brand-name clothing & shoes, plus gear for skate- & snowboarders.","
                            Gift Cards                        ",https://www.zumiez.com/gift-cards.html,https://www.zumiez.com/help/contact-us/,Contact Us,1
OshKosh B'gosh,"6H Wayside Rd, Burlington, MA 01803",Children's clothing store,andover,https://www.oshkosh.com/find-a-store?cm_mmc=OshKosh_Local-_-Google-_-224-_-All,,Long-standing retail chain selling casual apparel & accessories for babies & kids.,Gift Cards,https://www.oshkosh.com/gc-cashstar-okbg-092816.html,https://www.oshkosh.com/contact-us?id=oshkosh,Email Us,1
Lane Bryant,"6 Wayside Rd, Burlington, MA 01803",Plus size clothing store,andover,https://stores.lanebryant.com/ma/burlington/6-wayside-rd?sid=NS:Google:GMB,,"Women's clothing chain with fashionable plus-size clothing, lingerie, shoes & accessories.",Gift Cards,https://www.lanebryant.com/account/giftcard-landing-page.jsp,,,1
JJill,"95 Burlington Mall Road, Burlington, MA 01803",Women's clothing store,andover,http://locations.jjill.com/ma/burlington/37/,,"Womenswear chain for stylish, casual clothing in a wide range of sizes, plus accessories & shoes.",E-Gift Cards,https://www.jjill.com/e-gift-card,https://www.jjill.com/jjill-contact-us,Contact Us,1
La Esquina Cache Tailoring&WesternUnion,"275 Broadway, Lawrence, MA 01841",Tailor,andover,http://www.facebook.com/laesquinacachetailoringwesternunion,,,,,,,1
Carter's,"6Q, Wayside Rd, Burlington, MA 01803",Children's clothing store,andover,https://www.carters.com/find-a-store?cm_mmc=Carters_Local-_-Google-_-427-_-All,,"Baby & kids' apparel brand known for its colorful, basic clothing & accessories.",Gift Cards,https://www.carters.com/gc-cashstar-092816.html,https://www.carters.com/contact-us?id=carters,Email Us,1
Zumiez,"75 Middlesex Turnpike #1101A, Burlington, MA 01803",Clothing store,andover,http://www.zumiez.com/storelocator/store/index/id/1250/us/ma/burlington/burlington-mall?utm_source=google+my+business&utm_medium=organic&utm_content=burlington+mall&utm_campaign=store+locations,,"Chain retailer offering trendy, brand-name clothing & shoes, plus gear for skate- & snowboarders.","
                            Gift Cards                        ",https://www.zumiez.com/gift-cards.html,https://www.zumiez.com/help/contact-us/,Contact Us,1
Madewell,"75 Middlesex Turnpike, Burlington, MA 01803",Clothing store,andover,https://stores.madewell.com/en/madewell-burlington-mall,,"Chain featuring stylish apparel for women, including denim jeans, plus accessories, shoes & bags.",Gift Card,https://www.madewell.com/giftcard,https://www.madewell.com/contact-us.html,Contact Us,1
Zumiez,"1201 Broadway S211A, Saugus, MA 01906",Clothing store,andover,http://www.zumiez.com/storelocator/store/index/id/1263/us/ma/saugus/square-one-mall?utm_source=google+my+business&utm_medium=organic&utm_content=square+one+mall&utm_campaign=store+locations,,"Chain retailer offering trendy, brand-name clothing & shoes, plus gear for skate- & snowboarders.","
                            Gift Cards                        ",https://www.zumiez.com/gift-cards.html,https://www.zumiez.com/help/contact-us/,Contact Us,1
White House Black Market,,Clothing store,andover,,,,,,,,1
Bobbles & Lace,"139 Washington St, Marblehead, MA 01945",Women's clothing store,andover,http://www.bobblesandlace.com/,,,Gift Cards,https://www.bobblesandlace.com/gift-cards/,,,1
make it yours boutique,,Boutique,andover,,,,,,,,1
Parent Teen Stories,"Kimball Rd, Boxford, MA 01921",Clothing store,andover,,,,,,,,1
Rose & Dove Specialty Gift Shop,"565 Chickering Rd, North Andover, MA 01845",Gift shop,andover,http://www.roseanddove.com/,,,"
          BUY NOW
        ",/collections/gift-cards,,,1
Chico's,"210 Andover St Spc E188, Peabody, MA 01960",Clothing store,andover,https://stores.chicos.com/s/chico-s-northshore-mall,,"Clothing chain offering women's fashions including careerwear, dressy separates & more.",Gift Cards,https://www.chicos.com/store/page.jsp?id=114109276,https://www.chicos.com/store/page.jsp?id=37,Contact Us,1
REI,"279 Salem St, Reading, MA 01867",Clothing store,andover,https://www.rei.com/stores/reading.html,,"Retail chain carrying gear, apparel & footwear for a wide range of outdoor & fitness activities.",,,,,1
Champions Choice,"760 Main St, Wilmington, MA 01887",Sportswear store,andover,https://www.chchne.com/,,,,,https://www.chchne.com/contact-champions-choice/,Contact Us Today   ,1
Bobbles & Lace,"225 Newbury St, Boston, MA 02116",Clothing store,andover,http://www.bobblesandlace.com/,,"Branch of local boutique chain for women's apparel & accessories, from casual basics to hip styles.",Gift Cards,https://www.bobblesandlace.com/gift-cards/,,,1
David's Bridal,"8-10 Newbury St, Danvers, MA 01923",Bridal shop,andover,https://www.davidsbridal.com/?utm_source=YextGMB&utm_medium=OrganicSearch&utm_term=35&utm_content=Link&utm_campaign=WebsiteListing,,"Retail chain specializing in bridal gowns, prom dresses & formalwear plus related accessories.",David's Bridal Gift Card,/Content_SpecialOffers_dbgc,/contactUsView?homepage=module,"
David’s Bridal
",1
Chico's,"325 Market St, Lynnfield, MA 01940",Clothing store,andover,https://stores.chicos.com/s/chico-s-marketstreet-lynnfield,,"Clothing chain offering women's fashions including careerwear, dressy separates & more.",Gift Cards,https://www.chicos.com/store/page.jsp?id=114109276,https://www.chicos.com/store/page.jsp?id=37,Contact Us,1
Savers,"139 Endicott St, Danvers, MA 01923",Thrift store,andover,https://stores.savers.com/ma/danvers/savers-thrift-store-1139.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,,1
Bella Bridal Shoppe,"339 W Cummings Park, Woburn, MA 01801",Bridal shop,andover,,,"Long-running, chandelier-lit store showcasing an array of wedding gowns in sophisticated styles.",,,,,1
Savers,"9 Plaistow Rd Unit 9-A, Plaistow, NH 03865",Thrift store,andover,https://stores.savers.com/nh/plaistow/savers-thrift-store-1219.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,,1
Olympia Sports,"90 Pleasant Valley St, Methuen, MA 01844",Sporting goods store,andover,http://www.olympiasports.net/,,"Sporting chain stocking brand-name clothing, footwear, accessories & equipment.",,,/contact-us.html,"
    Contact Us
",1
Rags,"4 Dock St, Edgartown, MA 02539",Clothing store,aquinnah,,,,,,,,1
FROCK,"13 Beach Street Extension, Vineyard Haven, MA 02568",Women's clothing store,aquinnah,,,,,,,,1
MV ALLSTON,"15 Circuit Ave, Oak Bluffs, MA 02557",Women's clothing store,aquinnah,http://www.mvallston.com/,,,,,/pages/contact-directions,GET HERE,1
Sleek MV,"30 Main St, Vineyard Haven, MA 02568",Clothing store,aquinnah,https://www.instagram.com/mvsleek/,,,,,,,1
Liberty House,"89 Water St, Woods Hole, MA 02543",Clothing store,aquinnah,http://libertyhousecapecod.com/,,,,,http://libertyhousecapecod.com/contact-us/,Contact Us,1
Nochi,"29 Main St, Vineyard Haven, MA 02568",Clothing store,aquinnah,http://www.nochimv.com/,,,GIFT CERTIFICATES,https://www.nochimv.com/gift-card,https://www.nochimv.com/contact,CONTACT,1
Bryn WalkerPacific Cotton,"16 Main St, Vineyard Haven, MA 02568",Clothing store,aquinnah,http://www.brynwalker.com/,,,,,/contact,"
            Contact
          ",1
Megan's Jewelry and Dresses,"33 Winter St, Edgartown, MA 02539",Clothing store,aquinnah,,,,,,,,1
SolaBryn Walker,"21 Kelly St, Edgartown, MA 02539",Women's clothing store,aquinnah,http://www.brynwalker.com/,,,,,/contact,"
            Contact
          ",1
BD Gear,"11 Water St B, Vineyard Haven, MA 02568",Clothing store,aquinnah,http://www.theblackdog.com/,,,Gift Card Balance,/pages/gift-card-balance,/pages/contact-us,Contact Us,1
Soft as a Grape,"14 Circuit Ave, Oak Bluffs, MA 02557",Clothing store,aquinnah,https://softasagrape.com/,,,,,https://softasagrape.com/contact/,Contact,1
The Black Dog Cafe,"509 State Rd, Vineyard Haven, MA 02568",Clothing store,aquinnah,http://www.theblackdog.com/,https://cdn.shopify.com/s/files/1/1296/0139/files/BDCAFE_7_15_15.pdf?9752634365088216503,"Retailer selling casualwear, accessories & gifts with its signature dog logo for men, women & kids.",Gift Card Balance,/pages/gift-card-balance,/pages/contact-us,Contact Us,1
Martha's Vineyard,"697 State Rd, Vineyard Haven, MA 02568",Boutique,aquinnah,http://bananasgallery.com/,,,,,,,1
So Summer & Co,"395 State Rd, Vineyard Haven, MA 02568",Clothing store,aquinnah,,,,,,,,1
Johnny Cupcakes,"45 Circuit Ave, Oak Bluffs, MA 02557",Clothing store,aquinnah,http://www.johnnycupcakes.com/,,,,,,,1
The Black Dog General StoreCLOSED,"37 Circuit Ave, Oak Bluffs, MA 02557",Clothing store,aquinnah,http://www.theblackdog.com/,,"Retailer selling casualwear, accessories & gifts with its signature dog logo for men, women & kids.",Gift Card Balance,/pages/gift-card-balance,/pages/contact-us,Contact Us,1
underground fashion,"316 Gifford St UNIT 6, Falmouth, MA 02540",Women's clothing store,aquinnah,http://www.undergroundfashion.co/,,,GIFT CARDS,/collections/gift-cards,/pages/contact-us,Contact us ,1
Reel Island Clothing Co,"24 Kennebec Ave, Oak Bluffs, MA 02557",Clothing store,aquinnah,https://m.facebook.com/Reel-Island-Co-Of-Marthas-Vineyard-180325459348085/,,,,,,,1
Island Trading Co  Hats & Sunglasses,"11 Oak Bluffs Ave, Oak Bluffs, MA 02557",Clothing store,aquinnah,,,,,,,,1
It's Me,,Clothing store,aquinnah,,,,,,,,1
Real Bodies Clothing,"100 Palmer Ave, Falmouth, MA 02540",Clothing store,aquinnah,http://www.realbodies.com/allstyles.htm,,,,,mailto:contact@realbodies.com?subject=comment,contact@realbodies.com,1
The Locker Room,"33 Circuit Ave, Oak Bluffs, MA 02557",Clothing store,aquinnah,,,,,,,,1
Biba,"53 Main St B, Vineyard Haven, MA 02568",Clothing store,aquinnah,https://www.biba.in/,,,,,https://www.biba.in/contact-us,Contact Us,1
Livin E Z Inc,"226 Main St, Falmouth, MA 02540",Clothing store,aquinnah,,,,,,,,1
Vineyard Vines,"27 N Water St, Edgartown, MA 02539",Clothing store,aquinnah,http://vineyardvines.com/,,"Preppy chain for the whole family, inspired by Martha's Vineyard, including signature print ties.",gift cards,/giftcards,https://www.vineyardvines.com/contact,Contact,1
BeYOUtiful Collective,,Women's clothing store,aquinnah,,,,,,,,1
Xwearcom,"193 Main St, Falmouth, MA 02540",Clothing store,aquinnah,http://www.x-wear.com/,,,,,/pages/contact-us,"
          Contact Us

          
            







",1
Puritan Cape Cod,"199 Main St, Falmouth, MA 02540",Clothing store,aquinnah,http://puritancapecod.com/,,,Gift Cards,https://puritancapecod.com/gift-card/,https://puritancapecod.com/contact/,Contact,1
Liberty House,"119 Palmer Ave, Falmouth, MA 02540",Clothing store,aquinnah,http://libertyhousecapecod.com/,,,,,http://libertyhousecapecod.com/contact-us/,Contact Us,1
Cape Chic,"176 Main St, Falmouth, MA 02540",Clothing store,aquinnah,http://www.capechic.com/,,,,,/pages/contact-us,Contact Us,1
Megan's Jewelry and Dresses,"5 Oak Bluffs Ave, Oak Bluffs, MA 02557",Clothing store,aquinnah,https://m.facebook.com/megansdressesmv/about,,,,,,,1
Country Woolens,"842 Main Rd, Westport, MA 02790",Clothing store,aquinnah,http://countrywoolens.com/,,,,https://www.countrywoolens.com/shop/Mothers-Day-Gift-Bundles-FREE-20-Gift-Card-With-Purchase.htm,#,Contact Us,1
The Black Dog General StoreCLOSED,"214 Main St, Falmouth, MA 02540",Clothing store,aquinnah,http://www.theblackdog.com/,,"Retailer selling casualwear, accessories & gifts with its signature dog logo for men, women & kids.",Gift Card Balance,/pages/gift-card-balance,/pages/contact-us,Contact Us,1
Green Eyed Daisy,"199 Main St, Falmouth, MA 02540",Women's clothing store,aquinnah,http://greeneyeddaisy.com/,,,,,https://greeneyeddaisy.com/pages/contact-us,Contact Us,1
Lilly Pulitzer Falmouth,"199 Main St, Falmouth, MA 02540",Women's clothing store,aquinnah,https://www.lillypulitzer.com/store/details/?StoreID=80228-284&utm_source=local&utm_medium=local&utm_campaign=GMB-284,,"A colorful boutique stocking the designer's chic, printed resort- & beachwear for women.",,,,,1
Maxwell & Co,"200 Main St, Falmouth, MA 02540",Clothing store,aquinnah,,,,,,,,1
Faherty Brand,,Clothing store,aquinnah,,,,,,,,1
Calico,"173 Union St, New Bedford, MA 02740",Women's clothing store,aquinnah,https://www.shopcalico.com/,,"Womenswear boutique featuring a stylish inventory of casualwear, including jeans, shoes & jewelry.","
       The Perfect Gift  👇
     ",/products/shopcalico-com-online-gift-card,/pages/contact-us,Contact Us,1
Port Cargo,"156 Main St, Falmouth, MA 02540",Clothing store,aquinnah,,,,,,,,1
TJ Maxx,"137 Teaticket Hwy, East Falmouth, MA 02536",Clothing store,aquinnah,https://tjmaxx.tjx.com/store/index.jsp,,"Retail chain featuring stylish brand-name apparel, shoes & accessories, plus housewares.",,,,,1
Rosebud Kids,"10 S Summer St, Edgartown, MA 02539",Children's clothing store,aquinnah,,,,,,,,1
FROCK,,Clothing store,aquinnah,,,,,,,,1
CONRADO Clothing,"The Workshop Gallery, 32 Beach Rd, Vineyard Haven, MA 02568",Clothing store,aquinnah,http://www.shopconrado.com/,,,,,,,1
Molinos,"303 Main St, Falmouth, MA 02540",Clothing store,aquinnah,,,,,,,,1
Martha's Vineyard Beach Boutique  Unique Gifts and Beach Supplies,"23 Winter St #15, Edgartown, MA 02539",Gift shop,aquinnah,https://mvbeachboutique.wixsite.com/edgartown-gift-shop,,,,,https://www.marthasvineyardescaperoom.com,CONTACT,1
Kids & Company,"728 Dartmouth St, Dartmouth, MA 02748",Children's clothing store,aquinnah,,,,,,,,1
Stefanie Wolf Designs,"12 N Water St, Edgartown, MA 02539",Jewelry store,aquinnah,http://stefaniewolf.com/,,,,,/pages/contact-the-studio,"
          Contact",1
Tidal Effects,"24 Spring Bars Rd #2a, Falmouth, MA 02540",Clothing store,aquinnah,http://www.tidaleffectscapecod.com/,,,,,/contact.html,"
		    Contact
		  ",1
Purple Poppy,"21 Central Square, Mashpee, MA 02649",Clothing store,aquinnah,https://www.purplepoppy.com/,,,,,https://www.purplepoppy.com/contact-us/,Contact ,1
story,"352 Main St, Falmouth, MA 02540",Women's clothing store,aquinnah,,,,,,,,1
R B Western Wear,"210 County St, New Bedford, MA 02740",Western apparel store,aquinnah,https://r-b-western-wear.business.site/,,,,,,Contact,1
Madrag,"1024 Kings Hwy, New Bedford, MA 02745",Women's clothing store,aquinnah,http://www.madrag.com/,,,GIFT CARDS,https://balance.clutch.com/madrag,Contact_Us.aspx,CONTACT,1
Citrine Boutique Martha's Vineyard,"9 Main St, Vineyard Haven, MA 02568",Boutique,aquinnah,,,,,,,,1
EbLens,"1 Fairhaven Commons Way, Fairhaven, MA 02719",Clothing store,aquinnah,http://www.eblens.com/,,Retail chain stocking brand-name streetwear & footwear for men & women.,,,,,1
American Eagle Store,"106 N Dartmouth Mall, North Dartmouth, MA 02747",Clothing store,aquinnah,http://storelocations.ae.com/us/ma/north-dartmouth/106-north-dartmouth-mall.html,,"Chain selling trendy casualwear, shoes, accessories & loungewear for guys & girls.",,,,,1
Sneakers The Boss,"2130, 1707 Acushnet Ave, New Bedford, MA 02746",Clothing store,aquinnah,http://www.elchuchobeatzmusic.com/,,,,,//www.blogger.com/rearrange?blogID=1542687222067876164&widgetType=ContactForm&widgetId=ContactForm1&action=editWidget&sectionId=sidebar-right-2-1,"

",1
767 Exchange,"14 William St, Fairhaven, MA 02719",Clothing store,aquinnah,,,,,,,,1
PCX Apparel,"1024 Kings Hwy, New Bedford, MA 02745",Clothing store,aquinnah,https://www.pcxapparel.com/stores-1,,,,,/general-customer-contact,"
            CONTACT
          ",1
PacSun,"200 N Dartmouth Mall, North Dartmouth, MA 02747",Clothing store,aquinnah,https://www.pacsun.com/,,"Chain supplying casual, California-inspired, brand-name clothing, swimwear & accessories.",Gift Cards,https://www.pacsun.com/giftcards,,,1
Soft as a Grape,"20 Central Square, Mashpee, MA 02649",Clothing store,aquinnah,,,,,,,,1
Hollister Co,"138 N Dartmouth Mall Space 1336, Dartmouth, MA 02747",Clothing store,aquinnah,https://www.hollisterco.com/shop/us/clothing-stores/US/Dartmouth/MA/31399,,Trendy chain retailer with Southern California-inspired apparel & accessories aimed at young adults.,,,,,1
Express,"200 N Dartmouth Mall, North Dartmouth, MA 02747",Clothing store,aquinnah,https://stores.express.com/us/ma/north-dartmouth/200-n-dartmouth-mall?CID=Yext,,Fashion chain supplying contemporary house-label clothing & accessories for day & night.,Buy Gift Cards,https://www.express.com/clothing/giftcards/sec/giftCards,https://www.express.com/service/contactus.jsp,Contact Us,1
lululemon,"66 Main St, Edgartown, MA 02539",Sportswear store,aquinnah,https://shop.lululemon.com/stores/us/marthas-vineyard/marthas-vineyard,,High-end yoga-focused chain featuring stylish athletic wear & accessories.,,,"https://www.google.com/maps/search/?api=1&query=11 South Summer Street, Martha's Vineyard, MA, US 02539","11 South Summer Street, Martha's Vineyard, MA, US 02539
          ",1
Hot Topic,"200 N Dartmouth Mall Space #1142, North Dartmouth, MA 02747",Clothing store,aquinnah,http://www.hottopic.com/store-details?StoreID=0600,,"Teen-oriented chain known for rock/pop-culture-inspired T-shirts, plus accessories & body jewelry.",Gift Cards,https://www.hottopic.com/giftcertpurchase,https://www.hottopic.com/contactus,"



Customer Service
",1
Justice,"136 N Dartmouth Mall, Dartmouth, MA 02747",Children's clothing store,aquinnah,https://stores.shopjustice.com/ma/dartmouth/136-dartmouth-mall,,"Apparel chain supplying on-trend clothing, accessories & more for tweens.",Gift Cards,#Footer-giftCardsLinks,,,1
Target,"479 State Rd, North Dartmouth, MA 02747",Clothing store,aquinnah,https://www.target.com/sl/north-dartmouth/2167,,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.",Gift Cards,/c/gift-cards/-/N-5xsxu,,,1
LLBean,"7 Market St, Mashpee, MA 02649",Clothing store,aquinnah,https://www.llbean.com/llb/shop/516522,,"Retailer offering a variety of outdoor apparel & footwear, plus sporting & camping gear.",Gift Cards,https://www.llbean.com/llb/shop/505?nav=gn@metricsPageToken@,,,1
St Vincent De paul THRIFT SHOP,"FALM-33 18 016, #001, East Falmouth, MA 02536",Clothing store,aquinnah,,,,,,,,1
Lilly Pulitzer Mashpee Commons,"18 Market St, Mashpee, MA 02649",Women's clothing store,aquinnah,https://www.lillypulitzer.com/store/details/?StoreID=80228-286&utm_source=local&utm_medium=local&utm_campaign=GMB-286,,"A colorful boutique stocking the designer's chic, printed resort- & beachwear for women.",,,,,1
Little Anchor Boutique,"424 E Falmouth Hwy, East Falmouth, MA 02536",Clothing store,aquinnah,https://little-anchor-boutique.myshopify.com/,,,,,/pages/contact-us,Contact Us,1
Marshalls,"6 Charles St, Mashpee, MA 02649",Clothing store,aquinnah,https://www.marshalls.com/,,"Retail chain offering brand-name clothing, accessories, shoes & housewares.",,https://marshalls.cashstar.com/store/recipient?locale=en-us,https://www.marshalls.com/us/store/jump/topic/Contact-Us/3200004,Contact Us,1
Sports Haven,"5 Beach St, Vineyard Haven, MA 02568",Sporting goods store,aquinnah,http://www.mvsportshaven.com/,,,,,http://mvsportshaven.com/athletic-merchandise/contact/,Contact,1
Collection,,Boutique,aquinnah,,,,,,,,1
White House Black Market,"8 Market St #106, Mashpee, MA 02649",Clothing store,aquinnah,https://www.whitehouseblackmarket.com/store/,,"Women's apparel chain supplying modern dresses, separates & workwear, primarily in black & white.",Gift Cards,/store/page/the-perfect-gift-white-house-black-market/117509275,/store/page/contact-us/22,Contact Us,1
Jos A Bank,"21, 102 Steeple St Building 11-B Suite, Mashpee, MA 02649",Men's clothing store,aquinnah,https://www.josbank.com/store-locator/mashpee-ma-837?utm_source=google&utm_medium=listing&utm_content=837&utm_campaign=MA,,"Menswear chain offering house-label suits, dress shirts & pants, plus sportswear & accessories.",Gift Cards,https://www.josbank.com/c/gift-cards,https://www.josbank.com/support,Contact Us,1
Burlington,,Clothing store,aquinnah,,,,,,,,1
NICZOE,,Women's clothing store,aquinnah,,,,,,,,1
Cottage Haven Interiors,"18 Beach St, Vineyard Haven, MA 02568",Clothing store,aquinnah,http://www.cottagehaveninteriors.com/,,,,,/pages/contact-us,Contact Us,1
The Black Dog OutletCLOSED,"Crossing, 2421 Cranberry Hwy Suite 406, Wareham, MA 02571",Clothing store,aquinnah,http://www.theblackdog.com/,,"Retailer selling casualwear, accessories & gifts with its signature dog logo for men, women & kids.",Gift Card Balance,/pages/gift-card-balance,/pages/contact-us,Contact Us,1
Claudia,"51 Main St, Edgartown, MA 02539",Jeweler,aquinnah,http://www.claudiamv.com/,,,,,,,1
Talbots Plus,"Mashpee Commons, 7 Steeple St, Mashpee, MA 02649",Women's clothing store,aquinnah,https://www.talbots.com/online/?cmp=ppc-gmb-yext-&utm_source=gmb&utm_medium=cpc&utm_campaign=yext&utm_content=&utm_term=,,"Women's apparel chain offering workwear, dresses, casual clothes & accessories in classic styles.","

Gift Cards
",https://www.talbots.com/gift-card/PGIFTCARD.html?intcmp=20200316_mommenuimage_giftcard,https://www.talbots.com/contactus,Contact Us,1
Slade Formalwear Inc,"227 Rhode Island Ave, Fall River, MA 02724",Formal wear store,aquinnah,http://www.sladeformalwear.com/,,,,,https://www.tuxedobysarno.com/contact/,Contact Us,1
LOFT,"2421 Cranberry Hwy, Wareham, MA 02571",Women's clothing store,aquinnah,https://stores.loft.com/us/ma/wareham/2421-cranberry-highway.html,,"Women's apparel brand known for its careerwear, dresses & separates in contemporary styles.",,,,,1
Martha's Gift Store,,Clothing store,aquinnah,,,,,,,,1
