name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt
Ono Hawaiian BBQ,1401 S Lower Sacramento Rd Suite 120,Hawaiian,lodi,,,,,,,
Wienerschnitzel,220 S Cherokee Ln,Fast Food,lodi,,,,,,,
Subway,2620 Reynolds Ranch Pkwy Suite 120,Sandwich,lodi,,,,,,,
Franco's Kitchen,10 W Oak St,American,lodi,,,,,,,
A&W 1919 Stand Plaque,13 W Pine St,Fast Food,lodi,,,,,,,
Menchie's Frozen Yogurt,Lodi,FroYo,lodi,,,,,,,
Juice It Up,Lodi,Restaurant,lodi,,,,,,,
Club De Nutricion y antojitos mexicanos,Lodi,Mexican,lodi,,,,,,,
Mr Pickle's Sandwich Shop,Lodi,Sandwich,lodi,,,,,,,
Deli Delicious,Lodi,Sandwich,lodi,,,,,,,
Riaza Wines,Lodi,Winery,lodi,,,,,,,
Jamba,Lodi,Restaurant,lodi,,,,,,,
Bubbles N Birds,Lodi,Restaurant,lodi,,,,,,,
Michael David Winery,Lodi,Winery,lodi,,,,,,,
La Botte Italian Restaurant,"812 N H St, Lompoc, CA 93436",Italian,lompoc,"Classic Italian fare & daily specials, plus local & Italian wines, served in a comfortable setting.",http://www.labotteitalianrestaurant.com/,http://places.singleplatform.com/la-botte-italian-restaurant/menu?ref=google,,https://labotteitalianrestaurant.com/contact-us/,,Contact Us
Floriano's Mexican Food,"1129 N H St, Lompoc, CA 93436",Mexican,lompoc,"Colorful, no-frills Mexican restaurant & butcher shop preparing tacos, burritos & grilled fare.",http://www.florianos.net/,http://florianos.net/,,contact.html,,
Sissy's Uptown Cafe,"112 S I St, Lompoc, CA 93436",American,lompoc,"Warm, family-owned restaurant featuring traditional American meals & an extensive wine selection.",https://sissysuptowncafe.com/,http://places.singleplatform.com/sissys-uptown-cafe/menu?ref=google,,,,
Angela's Restaurant,"115 S J St, Lompoc, CA 93436",Mexican,lompoc,,http://angelasmexicanfood.com/,,,,,
Alfie's Fish & Chips,"610 N H St, Lompoc, CA 93436",Restaurant,lompoc,,http://alfiesfish.com/,http://www.alfiesfish.com/menu.html,,contact-us.html,,Contact Us
American Host Catering,"113 N I St, Lompoc, CA 93436",American,lompoc,,https://www.facebook.com/pages/American-Host-Catering/118740364806670,,,,,
ChowYa,"713 E Ocean Ave, Lompoc, CA 93436",Asian Fusion,lompoc,,,,,,,
Herb Home Thai Restaurant,"426 N H St, Lompoc, CA 93436",Thai,lompoc,,http://www.herbhomethairestaurant.com/,https://herbhomethairestaurant.com/MenusPortal.html,,,,
Dong Hae Sushi,"600 N H St, Lompoc, CA 93436",Sushi,lompoc,"Straightforward restaurant serving California rolls, spicy tuna & other Japanese seafood fare.",,,,,,
Suvans Kitchen,"129 W Central Ave E, Lompoc, CA 93436",Thai,lompoc,"Unadorned counter serve preparing traditional Thai, Laotian & Chinese eats for dine-in or takeout.",,,,,,
Bravo Pizza,"129 W Central Ave # C2, Lompoc, CA 93436",Pizza,lompoc,"Compact, upbeat, counter-serve joint baking personal pies & large specialty pizzas for 20+ years.",https://bravopizzadelivery.com/,,,,,
Cajun Kitchen Cafe,"1508 N H St, Lompoc, CA 93436",Louisianan,lompoc,,http://www.lompoccajunkitchen.com/,,,https://www.lompoccajunkitchen.com/contact,,CONTACT
Thai Fast Food,"1133 N H St STE B, Lompoc, CA 93436",Thai,lompoc,,,,,,,
Wild West Pizza & Grill,"1137 N H St, Lompoc, CA 93436",Pizza,lompoc,,http://www.wildwestpizza.menu/,http://www.wildwestpizza.menu/,,,,
Tom's,"115 E College Ave #13, Lompoc, CA 93436",Hamburger,lompoc,"Known for its creative burgers, this low-key American  eatery also serves sandwiches & breakfast.",http://tomsburgersa2z.com/,http://tomsburgersa2z.com/menu.html,,,,
QQ Aloha BBQ,"515 W Central Ave, Lompoc, CA 93436",Barbecue,lompoc,,https://qqalohatogo.com/,https://qqalohatogo.com/,,#contact,,Contact Us
El Toro Bronco,"1030 N H St, Lompoc, CA 93436",Mexican,lompoc,"Unpretentious spot serving Mexican favorites inspired by family recipes, including seafood platters.",http://www.eltorobronco.com/,http://places.singleplatform.com/el-toro-bronco/menu?ref=google,,/contact,,Contact
Valle Eatery  Bar,"1201 N H St, Lompoc, CA 93436",American,lompoc,,https://www.valleeatery.com/,https://www.valleeatery.com/,,/contact-page,,"
            Contact Us
          "
Mariscos El Palmar,"722 E Ocean Ave, Lompoc, CA 93436",Mexican,lompoc,,http://www.elpalmarrestaurant.co/,,,,,
Umami ya Sushi,"4518, 697 N H St, Lompoc, CA 93436",Sushi,lompoc,,https://umami-ya-sushi.business.site/,,,,,Contact
Pizza Garden,"1017 N H St, Lompoc, CA 93436",Pizza,lompoc,,http://www.lompocpizzagarden.com/,http://pizzagarden.hungerrush.com/,,tel:8057369999,,(805) 736-9999
Eddie's Grill,"1325 N H St, Lompoc, CA 93436",Grill,lompoc,,http://eddiesgrills.com/,,,contact.html,,contactLocations
Lompoc Restaurant,"925 N H St, Lompoc, CA 93436",American,lompoc,,,,,,,
Solvang Brewing Company,"234 N H St, Lompoc, CA 93436",Brewery,lompoc,,http://solvangbrewing.com/locations/lompoc/,,,,,
Burrito Loco Restaurant,"1412 N H St, Lompoc, CA 93436",Mexican,lompoc,,,http://places.singleplatform.com/burrito-loco-restaurant/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,
Thai Cuisine,"920 N I St, Lompoc, CA 93436",Thai,lompoc,,https://website--5707418526974160221249-thairestaurant.business.site/?utm_source=gmb&utm_medium=referral,http://places.singleplatform.com/thai-cuisine-59/menu?ref=google,,,,Contact
Applebee's Grill  Bar,"621 W Central Ave, Lompoc, CA 93436",Restaurant,lompoc,Full-service chain bar & grill providing hearty American eats in an informal setting.,https://www.applebees.com/en/restaurants-lompoc-ca/621-w-central-ave-77052?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,http://www.applebees.com/menu,,,,
Tacos y Mariscos La Michoacana,"1009 N A St, Lompoc, CA 93436",Mexican,lompoc,,https://www.facebook.com/Tacos-y-Mariscos-La-Michoacana-Mexican-Restaurant-161704387181096/,,,#,,Contact Tacos y Mariscos La Michoacana Mexican Restaurant on Messenger
Tacos El Tizon 1,"1145 N H St STE C, Lompoc, CA 93436",Mexican,lompoc,,https://www.tacoseltizon.com/,https://www.doordash.com/,,,,
Super Grill,"910 N H St, Lompoc, CA 93436",Mexican,lompoc,,,,,,,
Panda Express,"4180 N 1st St, San Jose, CA 95134",Chinese,lompoc,"Fast-food chain for Chinese standards, including some health-conscious options.",https://www.pandaexpress.com/userlocation/1937/CA/San-Jose/4180-N-First-St,https://www.pandaexpress.com/menu/entrees,/giftcards,/contactus,Gift Cards,Contact Panda
Mi Amore Pizza and Pasta,"1321 N H St Ste M, Lompoc, CA 93436",Italian,lompoc,,https://www.miamorepizza.com/,,,,,
The Village Coffee Stop Cafe & Catering,"3734 Constellation Rd suite j, Lompoc, CA 93436",Restaurant,lompoc,,https://the-village-coffee-stop-cafe-catering.business.site/,,,,,Contact
The Beach,"131 N I St #6720, Lompoc, CA 93436",Pizza,lompoc,,http://thebeachlompoc.com/,,,,,
Old Town Kitchen & Bar,"319 E Ocean Ave, Lompoc, CA 93436",Restaurant,lompoc,,https://www.oldtownkitchenlompoc.com/,http://places.singleplatform.com/old-town-kitchen--bar/menu?ref=google,,/contact,,Location & Hours
Toro Loco,"1780 Francisco Blvd, Pacifica, CA 94044",Mexican,lompoc,"Laid-back locale with exposed brick featuring homestyle Mexican, Peruvian & Latin American food.",https://m.facebook.com/pages/El-Toro-Loco/105923049449649,http://places.singleplatform.com/el-toro-loco-2/menu?ref=google,,,,
PJ's Deli,"128 W College Ave, Lompoc, CA 93436",Restaurant,lompoc,,https://www.facebook.com/lompocpjsdeli,,,,,
Hangar 7 Lompoc,"107 W Ocean Ave, Lompoc, CA 93436",Restaurant,lompoc,,http://www.hangar7lompoc.com/,,,,,
Sake Sushi & Korean BBQ,"1325 N H St, Lompoc, CA 93436",Sushi,lompoc,,http://www.sakesushi-party.com/,http://places.singleplatform.com/sake-sushi--korean-bbq/menu?ref=google,,,,
Rice Bowl,"117 W Ocean Ave, Lompoc, CA 93436",Chinese,lompoc,,,,,,,
Ocean's Seven Cafe,"1515 E Ocean Ave, Lompoc, CA 93436",Restaurant,lompoc,,https://lompocvmc.com/locations/lvmc/amenities/cafe,,,,,
The Habit Burger Grill,"1413 N H St, Lompoc, CA 93436",Fast Food,lompoc,"Charbroiled burgers star at this fast-food chain also offering deli-type sandwiches, salads & fries.",https://www.habitburger.com/,,https://www.habitburger.com/gift-cards/,https://www.habitburger.com/contact-us/,Gift Cards,Contact Us
Cafe San Martin,"112 N A St, Lompoc, CA 93436",Mexican,lompoc,,,,,,,
Sushi Teri Lompoc,"213 W Ocean Ave, Lompoc, CA 93436",Japanese,lompoc,Local outpost of a small casual chain serving Japanese cuisine & a wide variety of signature rolls.,http://sushiteri.com/sushi-teri-lompoc/sushi-teri-lompoc-menu/,,,,,
Toro Loco,"200 E Ocean Ave, Lompoc, CA 93436",Mexican,lompoc,,http://www.tacolocolompoc.com/,,,contact.html,,Contact
La Reyna,"401 W Ocean Ave, Lompoc, CA 93436",Mexican,lompoc,,,,,,,
Orcutt Burgers Vandenberg Village,"3787 Constellation Rd, Lompoc, CA 93436",Hamburger,lompoc,,http://orcuttburgers.com/,http://places.singleplatform.com/village-burgers/menu?ref=google,,/contact-us,,"

                                        Contact                                                            
"
Round Table Pizza,,Pizza,lompoc,,,,,,,
South Side Coffee Co,"105 S H St, Lompoc, CA 93436",Restaurant,lompoc,,https://m.facebook.com/southsidecoffeecompany/,,,,,
Mr Taco,"3734 Constellation Rd C, Lompoc, CA 93436",Mexican,lompoc,,http://www.mrtacolompoc.com/,http://www.mrtacolompoc.com/our-menu,,,,
Subway,"811 Ocean St, Santa Cruz, CA 95060",Sandwich,lompoc,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://order.subway.com/en-us/restaurant/59794/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=59794&utm_campaign=evergreen-2020,https://order.subway.com/en-us/restaurant/59794/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acquisition&utm_content=59794&utm_campaign=yxt-restaurant-listing-allyear-2020&cid=0:tx:0:swy-web:0:0&segment_code=0,,,,
Fosters Freeze,"1120 E Ocean Ave, Lompoc, CA 93436",Fast Food,lompoc,Branch of a longtime California-based fast-food chain serving burgers & soft-serve ice cream.,http://www.fostersfreeze.com/,,,https://www.fostersfreeze.com/contact-us/,,Contact
Blaze Pizza,"1405 N H St, Lompoc, CA 93436",Pizza,lompoc,"Hip counter-serve pizzeria dishing up crispy, thin-crust pies made with creative toppings & sauces.",http://blazepizza.com/,,,,,
Wendy's,"1102 N H St, Lompoc, CA 93436",Fast Food,lompoc,Fast-food burger chain serving sides such as chili & baked potatoes.,https://locations.wendys.com/united-states/ca/lompoc/1102-n.-h-street?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,https://menu.wendys.com/en_US/categories/?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,http://www.wendysgiftcards.com/#/home,https://www.wendys.com/contact-us,gift card portal.,Contact page
Pizza Hut,"226 W Alma Ave Suite 40, San Jose, CA 95110",Pizza,lompoc,Family-friendly chain known for its made-to-order pizzas.,https://locations.pizzahut.com/ca/san-jose/226-west-alma-ave,https://www.pizzahut.com/,https://buypizzahutcards.com/Giftcard,,Gift Cards,
McDonald's,"835 N H St, Lompoc, CA 93436",Fast Food,lompoc,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",https://www.mcdonalds.com/us/en-us/location/CA/LOMPOC/835-NORTH-H-ST/1716.html?cid=RF:YXT:GMB::Clicks,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=RF:YXT_LS:SI::MGBM,,/us/en-us/contact-us.html,,Contact Us
Taco Bell,"1548 N H St, Lompoc, CA 93436",Fast Food,lompoc,"Fast-food chain serving Mexican-inspired fare such as tacos, quesadillas & nachos.",https://locations.tacobell.com/ca/lompoc/1548-north-h-street.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=027775&utm_content=website,https://www.tacobell.com/food?store=027775&utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=027775&utm_content=menu,https://www.tacobell.com/gift-cards,https://www.tacobell.com/contact-us,Gift Cards,Contact Us
Little Caesars Pizza,"1133 N H St, Lompoc, CA 93436",Pizza,lompoc,"Carry-out chain featuring chicken wings, signature breadsticks & pizza tossed from housemade dough.",https://littlecaesars.com/en-us/store/2156?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=2156,https://littlecaesars.com/en-us/order,,,,
Dogfather's hot dogs,"1701 E Ocean Ave, Lompoc, CA 93436",Fast Food,lompoc,,,,,,,
Carl's Jr,"625 N H St, Lompoc, CA 93436",Fast Food,lompoc,"Fast-food chain known for its variety of piled-high burgers & meal combos, plus shakes.",https://www.carlsjr.com/?utm_source=Yext&utm_medium=Visit%20Website&utm_campaign=Homepage,https://www.carlsjr.com/menu?utm_source=Yext&utm_medium=Visit%20Website&utm_campaign=Menu,https://carlsjr.ourgiftcards.com/,https://www.carlsjr.com/contact,"

",Contact Us
Taqueria Don Tacho,614 N H St,Mexican,lompoc,,,,,,,
Budget Cafe,7017 832 E Ocean Ave,Diner,lompoc,,,,,,,
Burger King,1153 N H St,Fast Food,lompoc,,,,,,,
KFC,1401 N H St,Chicken,lompoc,,,,,,,
Giant Manhattan Pizza,1412 Burton Mesa Blvd,Pizza,lompoc,,,,,,,
Jack in the Box,539 N H St,Fast Food,lompoc,,,,,,,
Subway,1137 10 N H St Suite C Space D,Sandwich,lompoc,,,,,,,
Subway,1206 W Ocean Ave,Sandwich,lompoc,,,,,,,
Orcutt Burgers,3787 Constellation Rd,Restaurant,lompoc,,,,,,,
Subway,721 W Central Ave,Sandwich,lompoc,,,,,,,
Subway,3734 Constellation Rd Unit A2,Sandwich,lompoc,,,,,,,
Taqueiria La Roca,427 N H St,Restaurant,lompoc,,,,,,,
Wingstop,1413 N H St,Chicken Wings,lompoc,,,,,,,
McDonald's,701 W Central Ave,Fast Food,lompoc,,,,,,,
Domino's Pizza,700C N H St,Pizza Delivery,lompoc,,,,,,,
Sassafrass Lompoc,129 North V St,Restaurant,lompoc,,,,,,,
Hoptions Taproom,234 N H St,Restaurant,lompoc,,,,,,,
Hoptions Taproom,119 W Maple Ave,Restaurant,lompoc,,,,,,,
Murazushi,,Restaurant,lompoc,,,,,,,
Lompoc Tortilla Shop,138 N D St,Manufacturer,lompoc,,,,,,,
1108WestChestnut Ave,1108 W Chestnut Ave apt b,Restaurant,lompoc,,,,,,,
Tachito,610 N H St,Mexican,lompoc,,,,,,,
Nick's on 2nd Long Beach,"4901 2nd St, Long Beach, CA 90803",American,long beach,Modern taverna serves up classic American comfort food in an intimate space with walls of glass.,http://nicksrestaurants.com/nicks-on-2nd/,http://nicksrestaurants.com/wp-content/uploads/nicks-on-2nd-lunch-dinner-menu.pdf,http://nicksrestaurants.com/gift-cards/,http://nicksrestaurants.com/contact/,Gift Cards,Contact Us
Parkers' Lighthouse,"435 Shoreline Village Drive, Long Beach, CA 90802",Seafood,long beach,"Mesquite-grilled seafood, sushi, steaks & a robust wine list, plus harbor views & live music.",http://www.parkerslighthouse.com/,http://parkerslighthouse.com/menu/,https://selectrestaurants.cardfoundry.com/giftcards.php,http://parkerslighthouse.com/contact/,,Contact
Long Beach Cafe,"615 E Ocean Blvd, Long Beach, CA 90802",Breakfast,long beach,"Long-standing casual Greek cafe serving a big comfort-food menu, including all-day breakfasts.",http://www.thelongbeachcafe.com/,http://www.thelongbeachcafe.com/menu.html,,,,
555 East American Steakhouse,"555 E Ocean Blvd, Long Beach, CA 90802",Steak,long beach,"Destination steak specialist with traditional wood-&-leather decor, plus an extensive wine list.",http://www.555east.com/,http://555east.com/#MENU,http://kingsseafood.securetree.com/Landing-Page/,#CONTACT,GIFT CARDS,CONTACT
Yard House  Takeout & Delivery Available,"401 Shoreline Village Drive, Long Beach, CA 90802",New American,long beach,High-end sports-bar chain with a huge menu of New American fare & an extensive list of draft beers.,https://www.yardhouse.com/locations/ca/long-beach/long-beach-shoreline-village/8301?cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_dt:20190131_sn:gmb_gt:long-beach-ca-8301_pl:locurl_rd:1001,https://www.yardhouse.com/menu-listing/eat?cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_dt:20190131_sn:gmb_gt:long-beach-ca-8301_pl:menu_rd:1001,/gift-cards,/contact-us,,Contact Us
Saint & Second,"4828 2nd St, Long Beach, CA 90803",New American,long beach,"Hip, casual spot for American fare including burgers & flatbreads, along with classic cocktails.",http://www.saintandsecond.com/,http://saintandsecond.com/,,#contact,,Contact
Tequila Jack's Restaurant and Cantina,"407 Shoreline Village Dr, Long Beach, CA 90802",Mexican,long beach,Refined dining rooms serving Mexican fare & cocktails with harbor views & a waterfront deck.,http://www.tequilajacks.com/,http://www.tequilajacks.com/menu.html,,contact.html,,Contact
George's Greek Cafe,"135 Pine Ave, Long Beach, CA 90802",Greek,long beach,Hearty Greek staples dished up in a casual setting with large murals & weekly belly-dancing shows.,http://georgesgreekcafe.com/,http://www.georgesgreekcafe.com/menu/lunch/,,/contact/,,Contact
Pier 76 Fish Grill,"95 Pine Ave, Long Beach, CA 90802",Seafood,long beach,"Airy, industrial-chic eatery presenting a focused menu of seasonal American seafood & craft beers.",http://www.pier76fishgrill.com/,https://www.pier76fishgrill.com/menu,,,,
King's Fish House,"100 W Broadway, Long Beach, CA 90802",Seafood,long beach,"Relaxed chain offering an extensive menu of fish & seafood, plus beer, wine & cocktails.",http://kingsfishhouse.com/longbeach,http://kingsfishhouse.com/longbeach,http://kingsseafood.securetree.com/Landing-Page/,/contact,GIFT CARDS,CONTACT
Boathouse on the Bay,"190 N Marina Dr, Long Beach, CA 90803",Seafood,long beach,Upscale bar/eatery with water views preparing premium steak & seafood classics in open-view kitchen.,http://www.boathouseonthebay.com/,https://www.boathouseonthebay.com/lunch-menu/,https://boathouseonthebay.securetree.com/,https://www.boathouseonthebay.com/contact/,Gift CardsSurprise Your Friends and FamilyBuy Securely Online!,Contact
Schooner Or Later,241 N Marina Dr,American,long beach,,,,,,,
Rock Bottom Restaurant & Brewery,1 Pine Ave,Grill,long beach,,,,,,,
Tantalum Restaurant,6272 Pacific Coast Hwy,Asian Fusion,long beach,,,,,,,
Sir Winston's,1126 Queens Hwy,Fine Dining,long beach,,,,,,,
Fuego,700 Queensway Dr,Latin American,long beach,,,,,,,
Creme De La Crepe,400 E 1st St,French,long beach,,,,,,,
PF Chang's,340 S Pine Ave,Chinese,long beach,,,,,,,
La Traviata,301 N Cedar Ave,Italian,long beach,,,,,,,
Roe Seafood,5374 2nd St,Seafood,long beach,,,,,,,
Panxa Cocina,3937 E Broadway,Nuevo Latino restaurant,long beach,,,,,,,
Ellie's,204 Orange Ave,Italian,long beach,,,,,,,
Jongewaard's Bake n Broil,3697 Atlantic Ave,Familyfriendly,long beach,,,,,,,
Chianina Steakhouse,5716 2nd St,Steak,long beach,,,,,,,
Belmont Brewing Co,25 39th Pl,Brewery,long beach,,,,,,,
Modica's Deli,455 E Ocean Blvd,Restaurant,long beach,,,,,,,
Queensview Steakhouse,435 Shoreline Village Drive,Steak,long beach,,,,,,,
The Ordinarie  an American Tavern,210 The Promenade N,Lunch,long beach,,,,,,,
Phnom Penh Noodle Shack,1644 Cherry Ave,Cambodian,long beach,,,,,,,
Gladstone's Long Beach,330 S Pine Ave,Seafood,long beach,,,,,,,
Cambodian Town Food and Music,3240 Pacific Coast Hwy,Cambodian,long beach,,,,,,,
Sura Korean BBQ & Tofu House Restaurant  Long Beach,621 Atlantic Ave,Korean,long beach,,,,,,,
James Republic,500 E 1st St,American,long beach,,,,,,,
Loaded Cafe Restaurants Long Beach,1101 CA1,Breakfast,long beach,,,,,,,
Playa Amor Mexican Cocina,6527 Pacific Coast Hwy,Seafood,long beach,,,,,,,
Nico's Restaurant,5760 2nd St,New American,long beach,,,,,,,
Phil Trani's,3490 Long Beach Blvd,European,long beach,,,,,,,
The Auld Dubliner,71 S Pine Ave,Irish pub,long beach,,,,,,,
Thai District,149 Linden Ave ste e,Thai,long beach,,,,,,,
The Crooked Duck,5096 CA1,American,long beach,,,,,,,
AMMATOLI mediterranean bites,285 E 3rd St,Restaurant,long beach,,,,,,,
The Reef,880 S Harbor Scenic Dr,Restaurant,long beach,,,,,,,
Los Compadres,3229 E Anaheim St,Mexican,long beach,,,,,,,
La Parolaccia Osteria  Long Beach,2945 E Broadway,Italian,long beach,,,,,,,
Enrique's Mexican Restaurant,6210 Pacific Coast Hwy,Mexican,long beach,,,,,,,
Claim Jumper Restaurants,6501 CA1,American,long beach,,,,,,,
BObeau kitchen  roof tap,144 Pine Ave,French,long beach,,,,,,,
Domenico's Belmont Shore,5339 2nd St,Italian,long beach,,,,,,,
Big Catch Seafood House,150 E Broadway,Seafood,long beach,,,,,,,
Open Sesame,5215 2nd St,Mediterranean,long beach,,,,,,,
The Crab Pot Restaurant and Bar,215 N Marina Dr,Seafood,long beach,,,,,,,
Cafe Piccolo,3222 E Broadway,Italian,long beach,,,,,,,
Aji Peruvian Cuisine,2308 E 4th St,Peruvian,long beach,,,,,,,
Plunge,1900 E Ocean Blvd,Traditional American,long beach,,,,,,,
Simmzy's Restaurant Long Beach,5271 2nd St,Gastropub,long beach,,,,,,,
Pike Restaurant & Bar,1836 E 4th St,Seafood,long beach,,,,,,,
Claire's At the Museum,2300 E Ocean Blvd,American,long beach,,,,,,,
Bubba Gump Shrimp Co,87 Aquarium Way,Seafood,long beach,,,,,,,
Taste winebeerkitchen,3506 E Broadway,Restaurant,long beach,,,,,,,
Naples Rib Company,5800 2nd St,Barbecue,long beach,,,,,,,
RESTAURATION,2708 E 4th St,American,long beach,,,,,,,
PRIME by Shenandoah,3701 E 4th St,Southern,long beach,,,,,,,
Beachwood BBQ and Brewing,210 E 3rd St,Barbecue,long beach,,,,,,,
Cafe Gazelle,191 La Verne Ave,Italian,long beach,,,,,,,
Louisiana Charlie's,429 Shoreline Village Drive,Seafood,long beach,,,,,,,
The Pan,3550 Long Beach Blvd,New American,long beach,,,,,,,
Cafe Sevilla of Long Beach,140 Pine Ave,Spanish,long beach,,,,,,,
Berth 55Fish Market and Seafood Deli Restaurant,555 Pico Ave,Restaurant,long beach,,,,,,,
Utopia Good Food & Fine Art,445 E 1st St,Fine Dining,long beach,,,,,,,
La Creperie Cafe,4911 2nd St,French,long beach,,,,,,,
Joe Jost's,2803 E Anaheim St,Restaurant,long beach,,,,,,,
Manaow Thai,3618 E Broadway,Thai,long beach,,,,,,,
Long Beach Thai Restaurant,3109 E Anaheim St,Thai,long beach,,,,,,,
Kihon,5662 2nd St,Sushi,long beach,,,,,,,
Bites,100 Oceangate p295,Restaurant,long beach,,,,,,,
Omelette Inn,318 Pine Ave,Breakfast,long beach,,,,,,,
Islands Restaurant Long Beach Pike,55 S Pine Ave,American,long beach,,,,,,,
Picarelli's,6204 Pacific Coast Hwy,Italian,long beach,,,,,,,
Gaslamp Music  Bar  Kitchen,6251 CA1,Grill,long beach,,,,,,,
La Strada,4716 2nd St,Italian,long beach,,,,,,,
Seabirds Kitchen,975 E 4th St,Restaurant,long beach,,,,,,,
Tokyo Wako,310 S Pine Ave,Japanese,long beach,,,,,,,
Broadway Pizza & Grill,120 E Broadway,Pizza,long beach,,,,,,,
Starling Diner,4114 E 3rd St,Diner,long beach,,,,,,,
Lola's Mexican Cuisine,2030 E 4th St 1049,Mexican,long beach,,,,,,,
Under The Sun,244 E 3rd St,Raw food restaurant,long beach,,,,,,,
Di Piazza's,5205 Pacific Coast Hwy,Italian,long beach,,,,,,,
The Social List,2105 E 4th St 1004,Modern European,long beach,,,,,,,
Buono's Pizzeria,250 W Ocean Blvd A,Pizza,long beach,,,,,,,
Ahimsa Vegan Cafe,340 E 4th St,Vegan,long beach,,,,,,,
Q Smokehouse,300 S Pine Ave,Barbecue,long beach,,,,,,,
California Pizza Kitchen at The Pike Outlets,61 S Pine Ave 195 Rainbow Harbor Spc C,Pizza,long beach,,,,,,,
InNOut Burger,6391 CA1,Hamburger,long beach,,,,,,,
Buona Gente,5205 2nd St,Italian,long beach,,,,,,,
Alegria Cocina Latina,115 Pine Ave,Latin American,long beach,,,,,,,
Long Beach Restaurant,333 E Ocean Blvd,Grill,long beach,,,,,,,
Lucille's Smokehouse BBQ,6257 2nd St,Barbecue,long beach,,,,,,,
Islands Restaurant Long Beach Towne Center,7531 Carson Blvd B2,American,long beach,,,,,,,
VUE Bar  Restaurant,2640 North Lakewood Blvd Penthouse Level,Grill,long beach,,,,,,,
District Wine,144 Linden Ave,Wine bar,long beach,,,,,,,
InNOut Burger,4600 E Los Coyotes Diagonal,Hamburger,long beach,,,,,,,
Outback Steakhouse,20 W Shoreline Dr,Steak,long beach,,,,,,,
Michael's Pizzeria Naples,5616 2nd St,Pizza,long beach,,,,,,,
Octopus Japanese Restaurant,200 S Pine Ave,Japanese,long beach,,,,,,,
Los Compadres,1144 Pine Ave,Mexican,long beach,,,,,,,
PADRE,525 E Broadway,Gastropub,long beach,,,,,,,
Roe Xpress,188198 Claremont Ave,Takeout Restaurant,long beach,,,,,,,
Tasty Food To Go  Thai & Lao,2015 E 10th St,Thai,long beach,,,,,,,
Kpasta,6218 Pacific Coast Hwy,Italian,long beach,,,,,,,
Chili's Grill & Bar,30 W Shoreline Dr,Tex Mex,long beach,,,,,,,
qrious palate,955 E Anaheim St,American,long beach,,,,,,,
Polly's Pies Restaurant & Bakery,3490 Atlantic Ave,Restaurant,long beach,,,,,,,
Chelsea Chowder House & Bar,1126 Queens Hwy,Seafood,long beach,,,,,,,
Original Roadhouse Grill,7391 Carson Blvd,Grill,long beach,,,,,,,
Dog Haus Biergarten Long Beach,210 E 3rd St,Hot Dog,long beach,,,,,,,
ChickfilA,4401 Pacific Coast Hwy,Fast Food,long beach,,,,,,,
Aki Sushi Bar & Bai Plu Thai Restaurant,1626 E 7th St,Thai,long beach,,,,,,,
Tepechi Restaurant,1440 Santa Fe Ave,Mexican,long beach,,,,,,,
Chen's Chinese Restaurant,2131 E Broadway,Chinese,long beach,,,,,,,
Hamburger Mary's,330 Pine Ave,Grill,long beach,,,,,,,
Hokkaido Seafood Buffet,3032 Cherry Ave,Buffet,long beach,,,,,,,
Green Field Churrascaria,5305 Pacific Coast Hwy,Brazilian,long beach,,,,,,,
Meant To Be Cafe,969 E Broadway,Restaurant,long beach,,,,,,,
Santa Fe Importers Long Beach,1401 Santa Fe Ave,Italian,long beach,,,,,,,
Fresh Kabobs,145 E 4th St,Indian,long beach,,,,,,,
Acapulco Restaurant & Cantina,6270 Pacific Coast Hwy,Mexican,long beach,,,,,,,
Blue Bird Sushi,1532 E Broadway,Sushi,long beach,,,,,,,
La Guanaquita,801 CA1,Salvadoran,long beach,,,,,,,
Cafe 301,301 E Ocean Blvd,Breakfast,long beach,,,,,,,
Promenade Cafe,1126 Queens Hwy,Restaurant,long beach,,,,,,,
American Steak & Fries,700 Pine Ave,American,long beach,,,,,,,
InNOut Burger,4041 N Lakewood Blvd,Hamburger,long beach,,,,,,,
TGI Fridays,7221 Carson Blvd,Restaurant,long beach,,,,,,,
Taco Shore Long Beach,5316 2nd St,Restaurant,long beach,,,,,,,
El Sauz Restaurant,1616 E Anaheim St,Mexican,long beach,,,,,,,
Poke Bar,525 E 1st St,Hawaiian,long beach,,,,,,,
Queens Wharf Restaurant,555 Pico Ave,Seafood,long beach,,,,,,,
