name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched
Massage Envy,"9824 Mission Gorge Rd Ste D, Santee, CA 92071",Massage spa,el cajon,,https://locations.massageenvy.com/california/santee/9824-mission-gorge-road-ste-d.html,,,mailto:clinic0453@massageenvy.com,,CONTACT US,1
Sonia,"266 N Magnolia Ave UNIT 201, El Cajon, CA 92020",Hairdresser,el cajon,,,,,,,,1
Avia Salon and Day Spa,"5500 Grossmont Center Dr, La Mesa, CA 91942",Beauty salon,el cajon,,http://aviasalonanddayspa.com/,,http://stylenet.com/AviaSalonandDaySpa/giftcertificates/,http://stylenet.com/AviaSalonandDaySpa/contact-us/,Gift Certificates,Contact Us,1
Supercuts,"3024 El Cajon Blvd, San Diego, CA 92104",Beauty salon,el cajon,,http://www.supercuts.com/,,/gift-cards.html,#,"
												Gift Cards ",contact number link,1
Templeton Beauty Salon,"321 S Main St A, Templeton, CA 93465",Beauty salon,el paso de robles (paso robles),,http://aveda.com/,,/gift-cards,/customer-service-contact-us-page,egift card,EMAIL US,1
Sally Beauty,"156 Niblick Rd, Paso Robles, CA 93446",Beauty supply store,el paso de robles (paso robles),"Cosmetics chain offering brand-name beauty products & supplies, including salon equipment.",https://www.sallybeauty.com/store-details/?showMap=true&horizontalView=true&lat=35.615762&long=-120.685966_utm_source=GMBlisting&utm_medium=organic,,/hair/gift-cards/,https://www.sallybeauty.com/customer-service/email-sally/,Gift Cards,Contact Us,1
13th Street Barbers,"1315 Park St, Paso Robles, CA 93446",Hair salon,el paso de robles (paso robles),,,,,,,,1
Headhunters Barber Services,"1220 Spring St, Paso Robles, CA 93446",Hair salon,el paso de robles (paso robles),,,,,,,,1
Vessel Day Spa,"1530 Spring St, Paso Robles, CA 93446",Day spa,el paso de robles (paso robles),,http://www.vesseldayspa.com/,,,http://vesseldayspa.com/hours-location/,,Contact us,1
Men's Room Barber Shop,"705 Golden Hill Rd #104, Paso Robles, CA 93446",Hair salon,el paso de robles (paso robles),,http://mensroombarbershop.com/,,,https://www.mensroombarbershop.com/contact/,,Contact Our Milwaukee Barber Shop,1
The 9's,"420 S Main St, Templeton, CA 93465",Beauty salon,el paso de robles (paso robles),,https://www.facebook.com/the9sTempleton,,,#,,Contact The 9's on Messenger,1
Spa at Allegretto,,Massage spa,el paso de robles (paso robles),,,,,,,,1
Sakura Spa & Massage,"840 13th St suite h, Paso Robles, CA 93446",Spa,el paso de robles (paso robles),,,,,,,,1
Genuine Beauty,,Beauty salon,el paso de robles (paso robles),,,,,,,,1
Heart & Soles Day Spa Salon,"5405 El Camino Real, Atascadero, CA 93422",Beauty salon,el paso de robles (paso robles),,http://www.handsdayspa.com/,,#gift-certificate,#contact,Gift Certificate,Contact,1
Salty but Sweet Sunless Tanning at Sugar,"1244 Pine St, Paso Robles, CA 93446",Tanning salon,el paso de robles (paso robles),,https://saltybutsweetsunless.glossgenius.com/,,,/contact,,Contact,1
Central Coast Medical Aesthetics,"2120 Golden Hill Rd Ste. 201, Paso Robles, CA 93446",Medical spa,el paso de robles (paso robles),,https://ccmaofpasorobles.com/,,,/contact,," CONTACT

",1
Replenish Massage,"1940 Spring St, Paso Robles, CA 93446",Day spa,el paso de robles (paso robles),,,,,,,,1
He's Massage SPA,"145 Niblick Rd, Paso Robles, CA 93446",Spa,el paso de robles (paso robles),,,,,,,,1
Vintage Vixxen Designs Mobile Salon Boutique,,Beauty salon,el paso de robles (paso robles),,,,,,,,1
Kiki Reiki at Avalon,"1728 Spring St, Paso Robles, CA 93446",Spa,el paso de robles (paso robles),,,,,,,,1
SPS,,Spa,el paso de robles (paso robles),,,,,,,,1
Planet Fitness,"1131 Creston Rd #97, Paso Robles, CA 93446",Spa,el paso de robles (paso robles),,http://www.planetfitness.com/gyms/paso-robles-ca-474,,,http://www.facebook.com/Planet.Fitness.PasoRobles.CA,,Find us on Facebook,1
Sport Clips Haircuts of Camino Village Plaza,"276 N El Camino Real Suite D, Encinitas, CA 92024",Hair salon,encinitas,,https://haircutmenencinitasca.com/?utm_source=Rio&utm_medium=GMB,,,https://www.sportclips.com/about-us/contact-us,,Contact Us,1
Imagine Hair Design,"1441 Encinitas Blvd #124, Encinitas, CA 92024",Hair salon,encinitas,,http://www.sandiegohairsalon.co/,,,https://sandiegohairsalon.co/contact/,,Contact,1
Bare Waxing Studio,"Suite 100 Studio #20, 285 N El Camino Real, Encinitas, CA 92024",Waxing hair removal service,encinitas,,http://www.barewaxingstudio.com/,,,,,,1
Sweethread,"1034 N Coast Hwy 101, Encinitas, CA 92024",Hair removal service,encinitas,,http://www.sweethread.com/,,,https://www.sweethread.com/contact,,Contact,1
Brazilia Skin Care & Day Spa Encinitas,"1486 Encinitas Blvd, Encinitas, CA 92024",Beauty salon,encinitas,,http://www.braziliaskincare.com/,,,,,,1
Serafino For Hair,"1225 Windsor Rd, Cardiff, CA 92007",Beauty salon,encinitas,,,,,,,,1
Chimera Salon,"142 N El Camino Real #104, Encinitas, CA 92024",Hair salon,encinitas,,,,,,,,1
NC's Nails,"257 N El Camino Real C, Encinitas, CA 92024",Nail salon,encinitas,,,,,,,,1
Silk Threading Salon,"274 N El Camino Real Suite F, Encinitas, CA 92024",Beauty salon,encinitas,,,,,,,,1
The Garden Spa,"466 N Coast Hwy 101, Encinitas, CA 92024",Day spa,encinitas,,http://thegardenspaonline.com/,,/products/gift-card,/pages/contact-us,"
Gift Cards
","
Contact Us
",1
Four Moons Spa,"775 N Vulcan Ave, Encinitas, CA 92024",Spa,encinitas,,https://fourmoonsspa.com/,,https://go.booker.com/location/FourMoonsSpa/buy/gift-certificate,https://fourmoonsspa.com/contact-us/,Gift Card,Contact Us,1
The Studio By Vanity,"705 N Vulcan Ave, Encinitas, CA 92024",Hair salon,encinitas,"Charming hair salon in a cozy house setup, offering cuts & color for women, men & kids, plus waxing.",http://thestudiobyvanity.com/,,,https://cldhandcraftedhair.com/contact-us/,,Contact Us,1
Happy Hour Laser & Botox,"317 N El Camino Real #304, Encinitas, CA 92024",Laser hair removal service,encinitas,,http://happyhourlaser.com/,,,http://visitor.r20.constantcontact.com/d.jsp?llr=fvv4kyfab&p=oi&m=1105697167013,,Join Our Email List »,1
Alexis K,"344 S Cedros Ave, Solana Beach, CA 92075",Beauty salon,encinitas,,http://alexiskbeauty.com/,,,/our-juice,,"
            CONTACT
          ",1
Tiffany Lauryn,"345 S Coast Hwy 101 f2, Encinitas, CA 92024",Facial spa,encinitas,,,,,,,,1
The Beauty Mark Medical Spa,"317 N El Camino Real #304, Encinitas, CA 92024",Medical spa,encinitas,,http://www.thebeautymarkmedspa.com/,,,/contact-us,," Contact Us

",1
Breathe Health and Wellness,"960 2nd St #201, Encinitas, CA 92024",Beauty salon,encinitas,,http://breatheencinitas.com/,,,http://breatheencinitas.com/contact-us/,,Contact,1
Bassett Salon Solutions  Encinitas Store,"257 N El Camino Real a, Encinitas, CA 92024",Beauty supply store,encinitas,,http://www.4bassett.com/,,,/Contact_s/1904.htm,,Contact Us,1
Luminous Skin Care by Meli,"1354 N Coast Hwy 101 b, Encinitas, CA 92024",Facial spa,encinitas,,http://skincarebymeli.com/,,,https://www.skincarebymeli.com/contact,,Contact,1
SugarCoated Skincare,"1042 S Coast Hwy 101, Encinitas, CA 92024",Skin care clinic,encinitas,,http://www.sugarcoatedskincare.com/,,gift-certificates.html,contact.html,,Contact SugarCoated Skincare and Kristin Fennema,1
Tara's Esthetics,"285 N El Camino Real #101, Encinitas, CA 92024",Waxing hair removal service,encinitas,,http://taraesthetics.wix.com/tara,,,https://taraesthetics.wixsite.com/tara/contact,,CONTACT,1
EnviouSkin,"960 S Coast Hwy 101 #108, Encinitas, CA 92024",Day spa,encinitas,,,,,,,,1
Solomon and Co Hair Studio,"1114 N Coast Hwy 101 Ste 9, Encinitas, CA 92024",Hair salon,encinitas,,https://squareup.com/appointments/book/C90J8M0C7TJK3/solomon-co-hair-studio-encinitas-ca,,https://squareup.com/gift/1GNANCYXKD9NC/order,,"
                        Buy now
                      ",,1
Running With Scissors,"285 N El Camino Real, Encinitas, CA 92024",Hair salon,encinitas,,http://www.heatherfarino.com/,,,https://www.runningwithscissorsencinitas.com,,Contact,1
Mele Wahine Electrolysis & Permanent Makeup,"1040 2nd St, Encinitas, CA 92024",Electrolysis hair removal service,encinitas,,http://www.melewahine.com/,,,,,,1
Coastal Electrolysis,"619 S Vulcan Ave #102, Encinitas, CA 92024",Electrolysis hair removal service,encinitas,,http://www.coastalelectrolysis.com/,,,/contact-1,,Contact,1
Salon Divine & Spa,"135 Hwy 101, Solana Beach, CA 92075",Beauty salon,encinitas,,http://www.salondivineandspa.com/,,,contact.html,,Contact,1
Irie June skincare,"171 Calle Magdalena STE 102, Encinitas, CA 92024",Facial spa,encinitas,,http://iriejune.com/,,,https://policies.google.com/privacy,,Privacy Policy,1
Aesthetically Pleasing Medical Spa Inc,"285 N El Camino Real STE 204, Encinitas, CA 92024",Medical spa,encinitas,,http://www.apmedspa.com/,,,,,,1
KAT Beauty,"2121 Newcastle Ave, Cardiff, CA 92007",Beauty salon,encinitas,,https://www.katbeautyco.com/,,/egift-cards,/contact,"
            EGIFT CARDS
          ","
            CONTACT US
          ",1
Sola Salon Studios,"166 Solana Hills Dr, Solana Beach, CA 92075",Beauty salon,encinitas,,https://www.solasalonstudios.com/locations/solana-beach,,,/contact-us,,Contact Us,1
Future Faces Skin Care,"351 Santa Fe Dr #220, Encinitas, CA 92024",Facial spa,encinitas,,http://www.futurefacesskincare.com/map-and-directions/,,http://futurefacesskincare.com/gift-certificate/,,Gift Certificate,,1
Linda's Hair Nails & Rflxlgy,"124 Lomas Santa Fe Dr UNIT 205, Solana Beach, CA 92075",Nail salon,encinitas,,,,,,,,1
Pacific Coast Hair Studio,"233 N Hwy 101, Solana Beach, CA 92075",Beauty salon,encinitas,,,,,,,,1
iAesthetics,"334 Encinitas Blvd Suite A, Encinitas, CA 92024",Skin care clinic,encinitas,,http://www.iaesthetics.us/,,,/contact-information,,Contact information,1
Just 2 Divas,"285 N El Camino Real, Encinitas, CA 92024",Hair salon,encinitas,,,,,,,,1
Honey Comb Salon,"136 S Cedros Ave, Solana Beach, CA 92075",Beauty salon,encinitas,,,,,,,,1
Dvora Dawson Salon By The Cove,"128 S Acacia Ave, Solana Beach, CA 92075",Beauty salon,encinitas,,http://www.hairbydvora.com/,,,https://www.hairbydvora.com/contact/,,Contact,1
Diva Salon,"2739 Via De La Valle, Del Mar, CA 92014",Beauty salon,encinitas,,http://www.divasalonspas.com/,,,,,,1
Simply SkinSational,"1354 N Coast Hwy 101 unit b, Encinitas, CA 92024",Waxing hair removal service,encinitas,,http://www.simplyskinsational.com/,,,tel:7608097484,,(760) 809-7484,1
Advanced Clinical Aesthetics,"169 Saxony Rd #106, Encinitas, CA 92024",Spa,encinitas,,http://www.advancedclinicalaesthetics.com/,,,http://www.advancedclinicalaesthetics.com/contact/,,Contact,1
SalonCentric,"2501 El Camino Real, San Mateo, CA 94403",Beauty supply store,encinitas,,http://www.saloncentric.com/,,,/requestsalesconsultant,,Request a sales consultant,1
Natural Skin Care  Ann B Colton RN LE ABC Skin Care,"Skin, A Naturopathic Clinic, 681 Encinitas Blvd #316, Encinitas, CA 92024",Skin care clinic,encinitas,,,,,,,,1
West Coast Store Support,"7750 El Camino Real, Carlsbad, CA 92009",Beauty salon,encinitas,,https://www.supercuts.com/,,/gift-cards.html,#,"
												Gift Cards ",contact number link,1
Sugaring By The Sea,"524 2nd St, Encinitas, CA 92024",Hair removal service,encinitas,,https://www.sugaringbythesea.com/,,,/contact,,Contact,1
Permanent Makeup by Shannon,"502 Summer View Cir, Encinitas, CA 92024",Beauty salon,encinitas,,,,,,,,1
Empire Beauty Supply Co,"127 N El Camino Real # F # F, Encinitas, CA 92024",Cosmetics store,encinitas,,http://empirebeautysupply.com/,,,,,,1
Lice Clinics of America San Diego,"2236 Encinitas Blvd Suite H, Encinitas, CA 92024",Hair salon,encinitas,,http://www.lcasandiego.com/,,,https://www.lcasandiego.com/contact-us/,,CONTACT,1
Pure Life Thai Spa,"2149 Newcastle Ave, Cardiff, CA 92007",Day spa,encinitas,,https://purelifethaispa.com/,,,https://purelifethaispa.com/contact-us/,,Contact Us,1
Illusions Hair Styling,"718 N Coast Hwy 101, Encinitas, CA 92024",Hair salon,encinitas,,,,,,,,1
Flutter Lash & Skin Studio,"7130 Avenida Encinas #202, Carlsbad, CA 92011",Beauty salon,encinitas,,http://flutterskinstudio.com/,,,https://www.flutterskinstudio.com,,CONTACT,1
Pistachio Cut & Color Bar An AVEDA Salon,"6965 El Camino Real #206, Carlsbad, CA 92009",Hair salon,encinitas,,http://www.pistachiohair.com/,,https://pistachiohair.com/menu/gift-cards/,https://pistachiohair.com/contact/,Gift Cards,Contact,1
Luminous Nails & Spa,"427 Santa Fe Dr, Encinitas, CA 92024",Nail salon,encinitas,,,,,,,,1
Kristin Schulte Hairstylist at Station Salon,"345 S Coast Hwy 101 suite q, Encinitas, CA 92024",Hairdresser,encinitas,,,,,,,,1
Amazing Lash Studio,"3457 Via Montebello #152, Carlsbad, CA 92009",Beauty salon,encinitas,,https://www.amazinglashstudio.com/studios/ca/carlsbad/la-costa,,,,,,1
Daniz Hair Design at Jean Claude Salon Del Mar,,Beauty salon,encinitas,,http://www.danizsalon.com/,,,,,,1
Shag Salon Encinitas,"205 S El Camino Real suite c, Encinitas, CA 92024",Hair salon,encinitas,,http://www.shagencinitas.com/,,,tel:7608155741,,(760) 815-5741,1
TONE hair studio,"1053 S Coast Hwy 101 #2, Encinitas, CA 92024",Hair salon,encinitas,,http://caitlincolors.glossgenius.com/,,,/contact,,Contact,1
Dreamy Skin Studio,"345 S Coast Hwy 101, Encinitas, CA 92024",Facial spa,encinitas,,http://www.dreamyskinstudio.com/,,,,,,1
Rituals Hair Studio,"1053 S Coast Hwy 101, Encinitas, CA 92024",Hair salon,encinitas,,http://ritualsencinitas.com/,,,,,,1
Moxie Studio,"2146 Encinitas Blvd Suite 104, Encinitas, CA 92024",Hair salon,encinitas,,https://moxie-studio.business.site/?utm_source=gmb&utm_medium=referral,,,,,Contact,1
InhaleAveda Hair,"910 2nd St, Encinitas, CA 92024",Hairdresser,encinitas,,,,,,,,1
CosmoProf  Curbside Pickup or Same Day Delivery,"623 Encinitas Blvd, Encinitas, CA 92024",Beauty supply store,encinitas,,https://stores.cosmoprofbeauty.com/ca/encinitas/salon-supply-encinitas-ca-8874.html?utm_source=GMBlisting&utm_medium=organic,,,/contact-us,,ContactUs,1
My Salon Suite,"1356 W Valley Pkwy ste f ste f, Escondido, CA 92029",Beauty salon,escondido,,http://www.mysalonsuite.com/escondido,,,#popup-form-contact,,"
Contact
",1
Supercuts,"1511 E Valley Pkwy a6, Escondido, CA 92027",Beauty salon,escondido,,https://www.supercuts.com/locations/ca/escondido/vineyard-square-haircuts-82157.html,,/gift-cards.html,#,"
												Gift Cards ",Store Contact Number,1
Classic Styles,"614 S Escondido Blvd, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Salon De Belleza Mexico,"327 E Grand Ave, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Mc Glincy Salon,"145 S Orange St, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Hair Attitudes,"1028 W Valley Pkwy, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
All Seasons Nails Hair & Wax,"1507 E Valley Pkwy #2, Escondido, CA 92027",Nail salon,escondido,,http://allseasonnailhairwax.com/,,/giftcards,/contact,Gift Cards,Contact US,1
Supercuts,"501 W Felicita Ave #102, Escondido, CA 92025",Beauty salon,escondido,,https://www.supercuts.com/locations/ca/escondido/felicita-town-centre-haircuts-81017.html,,/gift-cards.html,#,"
												Gift Cards ",Store Contact Number,1
Hair Delight Nail Spa,"335 W Felicita Ave, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Angel Hair Nails & Spa,"370 W Washington Ave, Escondido, CA 92025",Beauty salon,escondido,,http://angelhairnailsspa.com/,,,http://angelhairnailsspa.com/contact-us/,,"

            Contact Us        
",1
TNN Beauty,"330 W Felicita Ave suite c-10, Escondido, CA 92025",Beauty salon,escondido,,http://www.tnnbeauty.com/,,,/contact/,,CONTACT,1
423 Uptown Salon,"423 W Grand Ave, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Bonita's Hair Studio,"323 W Grand Ave, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Irma's Hair Design,"134 N Kalmia St, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Brow  Arrow Beauty Co,"104 W Grand Ave STE D, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Design Lines,"416 W 2nd Ave, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Jasmine Hair & Nails,"935 W Mission Ave e, Escondido, CA 92025",Nail salon,escondido,,,,,,,,1
Lash La Rue,"645 N Escondido Blvd, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Marcela,"1525 S Escondido Blvd, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Florence's Hair Chalet,"2205 E Valley Pkwy F, Escondido, CA 92027",Beauty salon,escondido,,,,,,,,1
Suzette Hair Studio,"423 W Grand Ave, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Kim Hair Studio,"1736 E Valley Pkwy, Escondido, CA 92027",Beauty salon,escondido,,,,,,,,1
Blush & Silk Waxing Salon,"405 E Grand Ave, Escondido, CA 92025",Beauty salon,escondido,,https://blushandsilkwaxing.com/,,,,,,1
Gloria's Beauty Shop,"2054 E Valley Pkwy, Escondido, CA 92027",Beauty salon,escondido,,,,,,,,1
Rosie's Threading Salon,"342 W El Norte Pkwy UNIT 105, Escondido, CA 92026",Beauty salon,escondido,,,,,,,,1
Diamond's Hair Nail Lash,"431 W 13th Ave, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Schulken Kimberly,"1900 Sunset Dr, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Glamour Hair & Nails,"124 W El Norte Pkwy, Escondido, CA 92026",Beauty salon,escondido,,,,,,,,1
Glamour Brows,"1210 Auto Park Way Suite J, Escondido, CA 92029",Beauty salon,escondido,,,,,,,,1
Everlasting Brows & Beauty,"111 N Ivy St, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Eyebrow Threading Salon,"306 W El Norte Pkwy Suite L, Escondido, CA 92026",Beauty salon,escondido,,http://www.sdthreading.com/,,gifts.html,contact.html,,,1
Euphoria European Hair Design Studio,"505 S Escondido Blvd, Escondido, CA 92025",Hair salon,escondido,,http://www.euphoriavaporoutlet.com/,,,,,,1
Queen Threading,"337 W Felicita Ave, Escondido, CA 92025",Beauty salon,escondido,,http://queenthreading.com/,,,http://queenthreading.com/contact-us/,, Contact us,1
my PENNY LANE,"246 E Grand Ave, Escondido, CA 92058",Beauty salon,escondido,,,,,,,,1
Brows n More,"200 Via Rancho Pkwy #489, Escondido, CA 92025",Beauty salon,escondido,,http://www.browsnmore.com/,,,#CONTACT,, CONTACT US,1
Lili's Nails & Hair,"1057 S Escondido Blvd, Escondido, CA 92025",Nail salon,escondido,,,,,,,,1
Jean Marc De Angelis Studio,"1205 Auto Park Way #205, Escondido, CA 92029",Beauty salon,escondido,,,,,,,,1
Mon Cherie Lash & Esthetician,"250 E Grand Ave, Escondido, CA 92025",Beauty salon,escondido,,https://moncherieca.com/,,,https://moncherieca.com/#contact,,CONTACT,1
Cha Chas and Brows,"154 E Grand Ave, Escondido, CA 92025",Beauty salon,escondido,,https://www.chachasandbrows.com/,,,/contact,,"
                Contact
              ",1
Skin Works,"231 S Juniper St, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Ten Fancy Nails,"1339 E Valley Pkwy, Escondido, CA 92027",Beauty salon,escondido,,,,,,,,1
Cyn City Lashes,"Inside The Skylight Building, 254 E Grand Ave, Escondido, CA 92025",Beauty salon,escondido,,http://www.cyncitylashes.com/,,,,,,1
Locs of Luv,"501 S Escondido Blvd, Escondido, CA 92025",Beauty salon,escondido,,https://locsofluv.com/contact-us-2/,,,https://locsofluv.com/contact-us-2/,,Contact Us,1
Lang Sheilah,"429 N Escondido Blvd, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Lashbar Escondido,"840 W Valley Pkwy #270, Escondido, CA 92025",Beauty salon,escondido,,http://www.lashbar.com/escondido,,,,,,1
Che Bangs the Salon,"985 Woodland Pkwy #118, San Marcos, CA 92069",Beauty salon,escondido,,http://www.chebangssalon.com/,,,https://www.salonbuilder.com/website/171477/contact.asp,,Contact,1
Jts Hair Salon,"1601 S Escondido Blvd, Escondido, CA 92025",Hair salon,escondido,,,,,,,,1
Salon Republic Escondido,"200 E Via Rancho Pkwy Ste 135, Escondido, CA 92025",Beauty salon,escondido,,http://salonrepublic.com/escondido/,,,http://salonrepublic.com/contact,,Contact Us,1
Curler & Comb,"755 N Quince St C, Escondido, CA 92025",Beauty salon,escondido,,,,,,,,1
Lavish Blonde,"342 W El Norte Pkwy UNIT 120, Escondido, CA 92026",Beauty salon,escondido,,,,,,,,1
Hair Studio,"200 Via Rancho Pkwy, Escondido, CA 92025",Hair salon,escondido,,https://www.westfield.com/northcounty/stores/all-stores/hair-studio/37147,,/northcounty/stores/Gift%20Cards,,Gift Cards,,1
April Dawn Hair,"Salon Republic, 200 E. Via Rancho Pkwy #135, Studio 209, Escondido, CA 92025",Beauty salon,escondido,,http://www.aprildawnhair.com/,,,http://aprildawnhair.com/contact/,,Contact,1
Katie M Salon,"248 E Grand Ave, Escondido, CA 92025",Beauty salon,escondido,,http://katiem.com/,,,/connect/contact-form,,Contact Form ,1
Hair Shop,,Beauty salon,escondido,,,,,,,,1
Phenix Salon Suites,"342 W El Norte Pkwy, Escondido, CA 92026",Hair salon,escondido,,http://phenixsalonsuitesca.com/,,,http://phenixsalonsuitesca.com/contact/,,LOCATION,1
Family Salon,"2425 E Valley Pkwy, Escondido, CA 92027",Hair salon,escondido,,,,,,,,1
Edge,"555 W Country Club Ln # D, Escondido, CA 92026",Nail salon,escondido,,,,,,,,1
Diamonds Salon & Day Spa,"431 W 13th Ave, Escondido, CA 92025",Beauty salon,escondido,,http://tracyssalon-spa.payflorist.com/,,,,,,1
Beauty & Spa Escondido,"1855 S. Center City Parkway Store 1875A, Escondido, CA 92025",Beauty salon,escondido,,http://beautyandspaescondido.com/,,,,,,1
Ulta Beauty,"1266 Auto Park Way Ste A, Escondido, CA 92029",Beauty salon,escondido,"Chain with a diverse selection of cosmetics & other beauty products, plus on-site salon services.",https://www.ulta.com/stores/escondido-ca-1276,,,,,,1
Be Lash and Wax Studio,"200 E Via Rancho Pkwy, Escondido, CA 92025",Beauty salon,escondido,,http://www.belashnwaxstudio.com/,,,/contact,,"
                Contact
              ",1
Perfect Day,,Beauty salon,escondido,,,,,,,,1
Sola Salon Studios,"2055 Montiel Rd UNIT 109, San Marcos, CA 92069",Beauty salon,escondido,,https://www.solasalonstudios.com/locations/san-marcos,,,/contact-us,,Contact Us,1
Broadway Salon,"609 N Broadway a, Escondido, CA 92025",Hair salon,escondido,,https://www.broadwaysalon.biz/,,,#contact,,contact,1
Prestige Nail & Spa,"1835 Centre City Parkway # M, Escondido, CA 92025",Nail salon,escondido,,http://www.prestigenailsandspa.com/,,,,,,1
Just 4 U Salon & Spa,"935 W Mission Ave suite e, Escondido, CA 92025",Nail salon,escondido,,,,,,,,1
Lash Dolls beauty bar,"254 E Grand Ave, Escondido, CA 92025",Beauty salon,escondido,,https://lash-dolls-beauty-bar.business.site/?utm_source=gmb&utm_medium=referral,,,,,Contact,1
Nostalgia Hair Studio,"1204 S Escondido Blvd, Escondido, CA 92025",Hair salon,escondido,,,,,,,,1
Shape Threading Salon,"711 Center Dr UNIT 104, San Marcos, CA 92069",Beauty salon,escondido,,http://shapethreadingsalon.com/,,,/contact-us,,Contact Us,1
Inspirit Nails & Spa,"945 W Valley Pkwy Suite F, Escondido, CA 92025",Nail salon,escondido,,https://inspiritnailsandspa.com/,,,,,,1
Elegant Nails & Spa,"331 W Felicita Ave, Escondido, CA 92025",Nail salon,escondido,,https://elegantnailandspa.com/,,,tel:7607477784,,(760) 747-7784,1
Lighten Up Hair Studio,"218 E Grand Ave, Escondido, CA 92025",Hair salon,escondido,,https://lighten-up-hair-studio.business.site/,,,,,Contact,1
Sunflower Nails & Spa,"1356 W Valley Pkwy i, Escondido, CA 92029",Nail salon,escondido,,http://www.sunflowernailsandspa.com/,,,/contact,,"
Contact
",1
Nails By Kim Chau,"430 N Cedar St #B, Escondido, CA 92025",Nail salon,escondido,,http://nailsbykimchau.com/,,,#contact,,CONTACT,1
Gold Coast Hair Co,"316 W Mission Ave # 112, Escondido, CA 92025",Hair salon,escondido,,http://goldcoasthairco.com/,,,/contact-us,,Contact Us,1
De Cache Salon & Skin Care,"1500 E Valley Pkwy UNIT E, Escondido, CA 92027",Nail salon,escondido,,,,,,,,1
Pretty Nails,"132 E Grand Ave, Escondido, CA 92025",Nail salon,escondido,,,,,,,,1
Luxury Nails,"358 W El Norte Pkwy Suite D, Escondido, CA 92026",Nail salon,escondido,,http://luxurynailandspas.com/,,,,,,1
Mai's Nails,"306 W El Norte Pkwy # M, Escondido, CA 92026",Nail salon,escondido,,,,,,,,1
Paradigm Shift,"1356 W Valley Pkwy #204, Escondido, CA 92029",Beauty salon,escondido,,http://paradigmshiftbeauty.com/,,,https://www.paradigmshiftbeauty.com,,Contact,1
Top Threading Salon,"126 N Kalmia St suite a, Escondido, CA 92025",Hair removal service,escondido,,https://top-threading-salon.business.site/?utm_source=gmb&utm_medium=referral,,,,,Contact,1
Selebrity Nails & Spa,"978 W Valley Pkwy, Escondido, CA 92025",Nail salon,escondido,,https://selebritynails.com/,,,tel:7607379229,,760-737-9229,1
Rafaela's Salon,"1025 E Valley Pkwy, Escondido, CA 92025",Hair salon,escondido,,,,,,,,1
Holiday Nails,"2413 E Valley Pkwy, Escondido, CA 92027",Nail salon,escondido,,http://www.holidaynailspa.com/,,,https://www.holidaynailspa.com,,CONTACT,1
Brows by Danica,"840 W Valley Pkwy suite a, Escondido, CA 92025",Beauty salon,escondido,,http://www.browsbydanica.com/,,,https://browsbydanica.com/contact/,,Contact,1
Hair Haven Salon,"341 W 2nd Ave, Escondido, CA 92025",Hair salon,escondido,,,,,,,,1
Perfection Nails,"311 N Ash St, Escondido, CA 92027",Nail salon,escondido,,,,,,,,1
Q Nails,"353 W Mission Ave, Escondido, CA 92025",Nail salon,escondido,,,,,,,,1
Ten Perfect Nails,"1210 Auto Park Way, Escondido, CA 92029",Nail salon,escondido,,http://www.tenperfectnailsalons.com/,,,http://www.tenperfectnailsalons.com/contact-us/,,,1
Cindy Nail Salon,"2335 E Valley Pkwy B, Escondido, CA 92027",Nail salon,escondido,,,,,,,,1
Sport Clips Haircuts of Escondido,"1036 W Valley Pkwy, Escondido, CA 92025",Hair salon,escondido,,https://haircutmenescondidoca.com/?utm_source=Rio&utm_medium=GMB,,,https://www.sportclips.com/about-us/contact-us,,Contact Us,1
Cherry Nails,"242 W Mission Ave # F, Escondido, CA 92025",Nail salon,escondido,,,,,,,,1
DaVi Nails,"732 Center Dr, San Marcos, CA 92069",Beauty salon,escondido,,http://davinails.com/,,,http://davinails.com/contact-us/,,Contact Us,1
Benefit Cosmetics BrowBar Beauty Counter,"Ulta Beauty, 1266-A, Auto Park Way, Escondido, CA 92029",Beauty salon,escondido,,https://www.ulta.com/beautyservices/benefitbrowbar/,,,,,,1
