name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,state,zipcode,store_type
Seabird Coffee & Co,"24 S Main St, Cohasset, MA 02025",Coffee shop,Cohasset,,http://seabirdcoffee.com/,,,http://seabirdcoffee.com/contact,,"
                Contact
              ",MA,02025,restaurant
Nantasket Flatts Kitchen and Bar,"145 Nantasket Ave, Hull, MA 02045",American,Hull,,http://www.nantasketflatts-hull.com/,http://places.singleplatform.com/nantasket-flatts-kitchen-and-bar/menu?ref=google,,http://www.nantasketflatts-hull.com/#Contact,,Contact,MA,02045,restaurant
Paragon Grill,"45 Hull Shore Dr, Hull, MA 02045",Seafood,Hull,"Seafood & American fare in a stately, beachy building with an upstairs lounge & beach views.",http://www.paragongrill.com/,https://www.paragongrill.com/menu/,,https://restaurantengine.com/contact,,Contact Us,MA,02045,restaurant
Satuit Tavern,"39 Jericho Rd, Scituate, MA 02066",Seafood,Scituate,"Casual eatery serving steak, seafood, pizza & pub grub in a contemporary space with TVs.",http://satuittavern.com/,http://www.satuittavern.com/menu.html,,http://satuittavern.com/contact,,Contact,MA,02066,restaurant
Sofia's Pizza,"228 Federal St, Greenfield, MA 01301",Pizza,Greenfield,,http://www.sofiaspizzagreenfieldmass.com/,http://sofiaspizzagreenfieldmass.com/menu.pdf,,https://sofias.foodtecsolutions.com/contact,,Contact us,MA,01301,restaurant
BridgeSide Grille,"9 Amherst Rd, Sunderland, MA 01375",American,Sunderland,"Burgers, seafood, pasta & cocktails offered in a comfy roadside tavern with an outdoor patio.",http://www.bridgesidegrille.com/,https://www.bridgesidegrille.com/breakfast-menu,,http://www.bridgesidegrille.com/contact,,Contact Us,MA,01375,restaurant
Delicatesse,"8 Bridge St, Shelburne Falls, MA 01370",Cafe,Shelburne Falls,,http://delicatessema.com/,,,http://delicatessema.com/contact,,"
            Contact
          ",MA,01370,restaurant
Superfresh Organic Cafe,"30 Main St, Brattleboro, VT 05301",Restaurant,Brattleboro,Vegetarian cuisine has Tex-Mex leanings in this colorful storefront with poetry readings & BYOB.,http://www.superfreshcafe.com/,http://places.singleplatform.com/superfresh-organic-cafe/menu?ref=google,,https://superfreshcafe.com/about/contact/,,Contact,VT,05301,restaurant
Chang An,"10 Concord Crossing, Concord, MA 01742",Chinese,Concord,Straightforward eatery offering simple Chinese fare plus drinks & a lunch buffet option.,http://www.changanrestaurantandbar.com/,http://www.changanrestaurantandbar.com/,,http://www.changanrestaurantandbar.com/contact,,Contact,MA,01742,restaurant
Nashoba Brook Bakery,"152 Commonwealth Ave # 3, Concord, MA 01742",Bakery,Concord,Bakery & cafe specializing in artisan breads & sandwiches in a cozy space with a waterside patio.,http://www.slowrise.com/,https://slowrise.com/catering,,http://www.slowrise.com/contact-us,,,MA,01742,restaurant
Concord Teacakes,"3003, 59 Commonwealth Ave, Concord, MA 01742",Caterer,Concord,,http://www.concordteacakes.com/,https://www.concordteacakes.com/menu,,https://www.concordteacakes.com/contact,,Contact,MA,01742,restaurant
Kobe Hibachi Sushi and Bar,"254 Mohawk Trail, Greenfield, MA 01301",Japanese steakhouse,Greenfield,,http://www.kobegreenfield.com/,http://www.kobemass.com/menu.html,,https://www.kobegreenfield.com/contact,,Contact,MA,01301,restaurant
Tom's Hot Dog,"61 State Rd, Whately, MA 01093",Hot Dog,Whately,,https://tomslongdog.com/,http://places.singleplatform.com/toms-famous-long-hot-dog-and-grill/menu?ref=google,,https://tomslongdog.com/contact,,  Contact  ,MA,01093,restaurant
Gianni Fig's Ristorante,"6 Elm St, South Deerfield, MA 01373",Italian,South Deerfield,,http://www.giannifigs.com/,https://www.giannifigs.com/eat,,http://www.giannifigs.com/visit-us,,Contact,MA,01373,restaurant
Alice's Kitchen at Honey Hill,"48 Trouble St, Cummington, MA 01026",Caterer,Cummington,,https://aliceskitchenathoneyhill.com/,,,https://aliceskitchenathoneyhill.com/contact-us/,,Contact Us,MA,01026,restaurant
Bass Water Grill,"287 S State Rd, Cheshire, MA 01225",American,Cheshire,,https://www.basswatergrill.com/,,,https://www.basswatergrill.com/blank,,Contact & Reservations,MA,01225,restaurant
Paul and Elizabeth's,"150 Main St, Northampton, MA 01060",Vegetarian,Northampton,Longtime family-run eatery plates vegetarian & fish-focused fare with a Japanese bent in warm digs.,http://paulandelizabeths.com/,http://places.singleplatform.com/paul-and-elizabeths/menu?ref=google,,http://paulandelizabeths.com/contact.html,,Contact,MA,01060,restaurant
Shire Village Camp,"36 Mellor Rd, Cummington, MA 01026",Summer camp,Cummington,,http://shirevillage.org/,,,http://shirevillage.org/contact,,"
            Contact
          ",MA,01026,restaurant
Zucco's Family Restaurant,"451 Dalton Ave, Pittsfield, MA 01201",Restaurant,Pittsfield,,http://zuccosrestaurant.com/,http://places.singleplatform.com/zuccos-family-restaurant/menu?ref=google,,http://zuccosrestaurant.com/contact/4504246,,CONTACT,MA,01201,restaurant
La Fogata Restaurante,"770 Tyler St, Pittsfield, MA 01201",Colombian,Pittsfield,Informal eatery offering traditional Colombian & Latin American platters & a global beer list.,http://lafogatarestaurante.com/,http://lafogatarestaurante.com/menu,,http://lafogatarestaurante.com/contact-us/,,Contact Us,MA,01201,restaurant
District Kitchen & Bar,"40 West St, Pittsfield, MA 01201",American,Pittsfield,"Intimate tavern featuring seasonal American fare in a modern setting, plus craft brews & cocktails.",http://www.district.kitchen/,,,http://district.kitchen/contact/,,Contact,MA,01201,restaurant
Eat on North,"297 North St, Pittsfield, MA 01201",American,Pittsfield,Relaxed restaurant at a boutique hotel serving a breakfast buffet & meals by an ex-White House chef.,http://hotelonnorth.com/,https://hotelonnorth.com/eat-drink/eat/,,https://hotelonnorth.com/contact-us/,,Contact Us,MA,01201,restaurant
Mission,"438 North St, Pittsfield, MA 01201",Restaurant,Pittsfield,"Rustic-chic tapas bar with loungy vibe features Spanish small plates, Iberian wines & musicians.",http://www.missionberkshires.com/,https://www.missionberkshires.com/kitchen-offerings,,https://www.missionberkshires.com/contact-us,,CONTACT US,MA,01201,restaurant
Calitri's Italian Cuisine,"126 Newbury St, Danvers, MA 01923",Italian,Danvers,Longtime eatery offering old-school Italian dishes & American favorites in a comfortable atmosphere.,http://www.calitris.com/,http://www.calitris.com/special_events/Mothers_Day_2016.pdf,,http://www.calitris.com/home/contact.html,,Contact Us,MA,01923,restaurant
Iron Chef,"435 Newbury St # 107, Danvers, MA 01923",Asian,Danvers,,http://www.ironcheftogo.com/,,,http://www.ironcheftogo.com/#about_us,,Find Us.,MA,01923,restaurant
Cape Quality Seafood Market,"657 Dartmouth St, South Dartmouth, MA 02748",Seafood,South Dartmouth,,http://capequalityseafood.com/,http://places.singleplatform.com/cape-quality-seafood-market-and-restaurant/menu?ref=google,,https://capequalityseafood.com/contact-us/,,Contact Us,MA,02748,restaurant
Little Moss,"6 Bridge St, South Dartmouth, MA 02748",American,South Dartmouth,,http://littlemoss.com/,http://places.singleplatform.com/little-moss/menu?ref=google,,http://littlemoss.com/restaurant,,"
                Contact & Info
              ",MA,02748,restaurant
Max's,"405 State Rd, North Dartmouth, MA 02747",Hamburger,North Dartmouth,"Family-owned restaurant specializing in burgers, wings, hot dogs & fries.",http://www.maxsdartmouth.com/,,,http://maxsdartmouth.com/contact/,,Contact,MA,02747,restaurant
Sail Loft,"246 Elm St, South Dartmouth, MA 02748",American,South Dartmouth,"Beachy restaurant & bar offering pizza, seafood & New American fare, plus live music.",http://thesailloftdartmouth.com/,,,https://thesailloftdartmouth.com/contact/,,Contact,MA,02748,restaurant
Ayur Shri  Indian Cuisine,"387 State Rd, Dartmouth, MA 02747",Indian,Dartmouth,"Lamb, seafood & vegetarian dishes, plus beer & wine served in a relaxed setting with a lunch buffet.",http://ayurshriindiancuisine.com/,http://ayurshriindiancuisine.com/menu/,,https://ayurshriindiancuisine.com/contact-us/,,Contact Us,MA,02747,restaurant
The 9th Monarch,"634 State Rd unit g, Dartmouth, MA 02747",Thai,Dartmouth,,http://the9thmonarch.com/,,,https://the9thmonarch.com/contact/,,Contact,MA,02747,restaurant
Gumbo Restaurant,"411 State Rd, Dartmouth, MA 02747",Chinese,Dartmouth,,http://www.gumborestaurant.com/,http://www.gumborestaurant.com/menu.asp,,http://www.gumborestaurant.com/contact.asp,,Contact Us,MA,02747,restaurant
Caffe Tremezzo,"566 High St, Dedham, MA 02026",Italian,Dedham,"Intimate, stylish eatery boasting a seasonal menu of New American cuisine plus a wine list & bar.",http://www.caffetremezzo.com/,http://places.singleplatform.com/isabella-restaurant/menu?ref=google,,http://caffetremezzo.com/contact,,Contact Us,MA,02026,restaurant
Vincenzo's Italian Deli Inc,"29 Bryant St, Dedham, MA 02026",Italian,Dedham,,https://www.vincenzosdeli.com/,,,https://www.vincenzosdeli.com/contact,,Contact,MA,02026,restaurant
Eggs and Thai Cafe,"2 Kings Ct, Dedham, MA 02026",Thai,Dedham,"Casual, all-day dining room with a mostly Thai menu peppered with other Asian & American dishes.",http://eggandthai.com/,http://places.singleplatform.com/eggs--thai-cafe/menu?ref=google,,https://www.eggandthai.com/contact-us,,CONTACT US,MA,02026,restaurant
Pancho's Taqueria,"551 High St, Dedham, MA 02026",Mexican,Dedham,Colorful cantina offering traditional Mexican fare including breakfast plus a variety of margaritas.,http://www.panchostaqueria.com/,https://www.panchostaqueria.com/menu,,https://www.panchostaqueria.com,,Contact Us,MA,02026,restaurant
The Village Manor,"427 Sprague St, Dedham, MA 02026",American,Dedham,"Chill restaurant/bar featuring a varied menu with American & Italian options, plus draft beer & TVs.",http://www.thevillagemanor.com/,http://www.thevillagemanor.com/menu/,,http://www.thevillagemanor.com/contact-us/,,Contact Us,MA,02026,restaurant
Genki,"202 Legacy Pl, Dedham, MA 02026",Sushi,Dedham,A variety of creative sushi rolls & cooked entrees round out the menu at this tiny Japanese outpost.,http://genkiyasushi.com/,https://www.mealage.com/2foodmenu8.jsp?sessionid=1523383741184A7112351831193zdtsbecmmkgibluhjvmxzsxacqjo&restaurantId=9581&categoryId=null,,http://genkiyasushi.com/tel:781-461-8889,,contact@genkiyasushi.com,MA,02026,restaurant
The New Deli After Dark,"545 High St, Dedham, MA 02026",Sandwich,Dedham,"Daytime delicatessen & nighttime tavern offering American eats, a full bar & live music.",https://www.thedeliafterdark.com/,https://www.thedeliafterdark.com/,,https://www.thedeliafterdark.com/contact,,About Us & Contact,MA,02026,restaurant
Midway,"269 Washington St, Dedham, MA 02026",Restaurant,Dedham,,https://www.midwaydistinctivecatering.com/,,,https://www.midwaydistinctivecatering.com/catering-inquiry,,Contact ,MA,02026,restaurant
Pizzadoro's,"33 River St, Dedham, MA 02026",Pizza,Dedham,"Cheery pizza parlor serving thin-crust & Greek-style pan pizza, plus subs, Italian entrees & more.",http://www.pizzadorosonline.com/,http://places.singleplatform.com/pizzadoros/menu?ref=google,,https://pizzadoros.foodtecsolutions.com/contact,,Contact us,MA,02026,restaurant
Waterford's Restaurant & Pub,"2 Bridge St, Dedham, MA 02026",Irish pub,Dedham,Riverfront eatery featuring a variety of classic American dishes & cocktails in a laid-back setting.,http://www.waterfordsdedham.weebly.com/,,,http://www.waterfordsdedham.weebly.com/contact-us.html,,"
				Contact Us
			",MA,02026,restaurant
The Wok,"23737 Greenfield Rd, Southfield, MI 48075",Chinese,Southfield,,https://www.flamingwokexpress.com/,https://www.flamingwokexpress.com/#menu,,https://www.flamingwokexpress.com/#/Home/ContactUs,,"
 23737 Greenfield Rd, Southfield, MI 48075
				",MI,48075,restaurant
Mesa Verde,"10 Fiske Ave, Greenfield, MA 01301",Burritos,Greenfield,"Colorful decor sets the lively tone at this hot spot for Mexican bites, craft beer & margaritas.",http://mesaverdegreenfield.com/,,,https://mesaverdegreenfield.com/contact/,,Contact,MA,01301,restaurant
Green Acres Bar & Grill,"398 Deerfield St, Greenfield, MA 01301",Restaurant,Greenfield,,http://www.greenacresbarandgrill.com/,http://places.singleplatform.com/green-acres-bar-and-grill/menu?ref=google,,http://www.greenacresbarandgrill.com/contact,,Contact,MA,01301,restaurant
Beijing House Restaurant,"45 Main St, Greenfield, MA 01301",Chinese,Greenfield,,https://beijinghousetogo.com/,https://beijinghousetogo.com/,,https://beijinghousetogo.com/#contact,,Contact Us,MA,01301,restaurant
Good Friends Cafe,"83 School St, West Dennis, MA 02670",American,West Dennis,"Simple breakfast diner with a traditional American menu of omelets, waffles & grilled breads.",http://www.goodfriendscafe.com/,,,http://www.goodfriendscafe.com/contact-us/,,Contact Us,MA,02670,restaurant
Wee Packet,"79 Depot St, Dennis Port, MA 02639",Familyfriendly,Dennis Port,Casual family-friendly pick for traditional Irish  & American breakfasts & classic clam-shack eats.,http://www.weepacketrestaurant.com/,http://weepacketrestaurant.com/menus/,,http://weepacketrestaurant.com/location,,"

Location

Where we are, and how to find us.
More Info ...
",MA,02639,restaurant
Harvest Gallery Wine Bar,"776 Main Street, Rte. 6A, Dennis, MA 02638",Grill,Dennis,"Creative types hit this charming hangout for art shows & live music, plus wine bar & local fare.",http://www.harvestgallerywinebar.com/,http://places.singleplatform.com/harvest-gallery-wine-bar/menu?ref=google,,https://www.harvestgallerywinebar.com/contact,,CONTACT,MA,02638,restaurant
The Sailing Cow Cafe,"170 Old Wharf Rd, Dennis Port, MA 02639",American,Dennis Port,,http://www.sailingcow.com/,http://www.sailingcow.com/catering/catering-menu/,,http://www.sailingcow.com/contact,,Contact,MA,02639,restaurant
Sundancer's Cape Cod,"116 Main St, West Dennis, MA 02670",Seafood,West Dennis,"Riverside seafood eatery by day that morphs into a club for karaoke, live tunes & dancing at night.",http://www.sundancerscapecod.com/,,,http://sundancerscapecod.com/contact/,,Contact,MA,02670,restaurant
Joey's Pizzeria,"197 Lower County Rd, Dennis Port, MA 02639",Pizza,Dennis Port,"Casual old-school joint known for thin-crust pizza, pasta & oysters from the owner's farm.",http://joeyspizzas.com/,,,http://joeyspizzas.com/contact.cfm,,Contact Us,MA,02639,restaurant
R C's Cape Cod Pizza,"918 MA-6A, Yarmouth Port, MA 02675",Pizza,Yarmouth Port,,http://petersonsmarket.com/,http://places.singleplatform.com/rcs-cape-cod-pizza/menu?ref=google,,http://petersonsmarket.com/contact,,CONTACT,MA,02675,restaurant
Doyle's Restaurant,"1329 MA-28, South Yarmouth, MA 02664",Restaurant,South Yarmouth,,http://doylesrestaurantandbar.com/,,,http://doylesrestaurantandbar.com/contact-us,," Contact Us

",MA,02664,restaurant
Sapori d'Italia,"1900, 766 MA-6A, Dennis, MA 02638",Grocery store,Dennis,,http://www.saporicapecod.com/,,,https://www.saporicapecod.com/contact,,Contact,MA,02638,restaurant
What's The Scoop,"193 Shad Hole Rd, Dennis Port, MA 02639",Restaurant,Dennis Port,,http://www.capecone.com/,,,http://www.capecone.com/Contact-Us,,Contact Us,MA,02639,restaurant
Piccadilly Cafe & Deli,"1105 MA-28, South Yarmouth, MA 02664",Restaurant,South Yarmouth,,http://www.piccadillydeli.com/,http://www.piccadillydeli.com/menu.php?type=Lunch,,http://www.piccadillydeli.com/contact.php,,Contact,MA,02664,restaurant
J Bar,"537 MA-28 #1E, Harwich Port, MA 02646",Health Food,Harwich Port,"Easygoing, quick-serve option for smoothies, healthy vegan fare, salads, sandwiches & coffee drinks.",http://www.capecodjuicebar.com/,http://www.capecodjuicebar.com/menu/,,http://www.capecodjuicebar.com/location-contact/,,Contact,MA,02646,restaurant
Mike's Roast Beef & Pizzeria,"459 MA-28, West Yarmouth, MA 02673",Pizza,West Yarmouth,"Fast-food eatery featuring a menu of pizza, pasta, rice plates & more, plus a drive-thru window.",http://www.mikesroastbeefyarmouth.com/,http://mikesroastbeefyarmouth.com/menu/,,https://mikesroastbeefyarmouth.com/contact/,,Contact,MA,02673,restaurant
Giardino's Family Restaurant,"242 Main St, West Yarmouth, MA 02673",Familyfriendly,West Yarmouth,"Fans flock to this tavernlike sports bar for made-to-order pizzas, pints & the game on big TVs.",http://www.giardinosfamilyrestaurant.com/,,,https://giardinosfamilyrestaurant.com/contact-us/,,Contact Us,MA,02673,restaurant
The Sea View,"76 Chase Ave, Dennis Port, MA 02639",Wedding venue,Dennis Port,,http://www.seaviewcapecod.com/,,,http://seaviewcapecod.com/contact-us/,,Contact Us,MA,02639,restaurant
Willow st Tavern,"477 Yarmouth Rd, Hyannis, MA 02601",Grill,Hyannis,,https://willowstreettavern.com/,,,https://willowstreettavern.com/tel:7744705834,,774-470-5834,MA,02601,restaurant
The Otherside,"12 Bridge St, Dennis, MA 02638",Cafe,Dennis,,https://www.theothersidepizza.com/,,,https://theothersidepizza.com/contact/,,Contact,MA,02638,restaurant
Taste of Siam Cape Cod,"304 Main St, Hyannis, MA 02601",Thai,Hyannis,,http://www.tasteofsiamcapecod.com/,http://www.tasteofsiamcapecod.com/menu.html,,http://www.tasteofsiamcapecod.com/contact.html,,"
				Contact
			
			",MA,02601,restaurant
Bar 88 & Grille,"88 Wales St, Taunton, MA 02780",Restaurant,Taunton,,http://www.barandgrill88.com/,http://places.singleplatform.com/bar-88/menu?ref=google,,http://www.barandgrill88.com/contact-us.html,,Contact Us,MA,02780,restaurant
BK's Beacon Tavern,"320 Airport Rd, Fall River, MA 02720",Grill,Fall River,,http://www.bksbeacontavern.com/,http://places.singleplatform.com/bks-tavern/menu?ref=google,,https://www.bksbeacontavern.com/contact/,,Contact,MA,02720,restaurant
Kyrdino's Pizza,"73 Winthrop St #4227, Taunton, MA 02780",Pizza,Taunton,,http://www.kyrdinos.com/,http://places.singleplatform.com/kyrdinos-pizza/menu?ref=google,,http://www.kyrdinos.com/contact,," Contact

",MA,02780,restaurant
Joe's Diner,"51 Broadway, Taunton, MA 02780",Diner,Taunton,,https://www.joesdinerma.com/,http://places.singleplatform.com/joes-diner-7/menu?ref=google,,https://www.joesdinerma.com/a/locations/contact/21909?return_to=%2F,,"

                Email
",MA,02780,restaurant
Fusion Kitchen,"75 Franklin St, Quincy, MA 02169",Sushi,Quincy,,https://www.fusionkitchenquincyma.com/,https://www.fusionkitchenquincyma.com/menu,,https://www.fusionkitchenquincyma.com/contact,,Contact,MA,02169,restaurant
Hong Kong City Restaurant,"174 Broadway, Taunton, MA 02780",Chinese,Taunton,"Expansive, ornate spot featuring a large menu of Chinese standards, a sushi bar & lunch specials.",http://www.hongkongcityrestaurant.com/,http://www.hongkongcityrestaurant.com/,,http://www.hongkongcityrestaurant.com/#contact,,Contact,MA,02780,restaurant
Off Broadway Diner,"19 Taunton Green, Taunton, MA 02780",Diner,Taunton,,https://www.offbroadwaydiner.net/,http://places.singleplatform.com/off-broadway-diner/menu?ref=google,,https://www.offbroadwaydiner.net/contact,,Contact,MA,02780,restaurant
Simply Simons Restaurant & Pub,"481 Wilbur Ave, Swansea, MA 02777",Familyfriendly,Swansea,,http://www.simplysimonsrestaurant.com/,,,https://simplysimonsrestaurant.com/contact-us/,,Contact Us,MA,02777,restaurant
Grille on Main Restaurant & Bar,"306 Main St, Douglas, MA 01516",Grill,Douglas,,http://www.grilleonmainpub.com/,http://www.grilleonmainpub.com/Lunch-Menu.html,,http://www.grilleonmainpub.com/Contact-Us.html,,Contact Us,MA,01516,restaurant
Picket Fence Restaurant,"338 NE Main St, Douglas, MA 01516",Breakfast,Douglas,,http://www.picket-fence-douglas.com/,http://places.singleplatform.com/the-picket-fence-restaurant/menu?ref=google,,http://www.picket-fence-douglas.com/conhours.html,,Contact & Hours,MA,01516,restaurant
Gregory's,"303 NE Main St, Douglas, MA 01516",Pizza,Douglas,,http://gregorys-restaurant.com/,,,http://gregorys-restaurant.com/contact.html,,Contact,MA,01516,restaurant
New Hot Wok,"319 Main St, Douglas, MA 01516",Chinese,Douglas,,https://hotwokdouglastogo.com/,https://hotwokdouglastogo.com/,,https://hotwokdouglastogo.com/#contact,,Contact Us,MA,01516,restaurant
The UXLocale,"510 Hartford Ave W, Uxbridge, MA 01569",New American,Uxbridge,,http://www.theuxlocale.com/,,,https://theuxlocale.com/location/,,Find Us,MA,01569,restaurant
The Lodge Restaurant,"148 Gore Rd, Webster, MA 01570",Grill,Webster,,http://www.restaurantlodge.com/,https://www.restaurantlodge.com/menu,,http://www.restaurantlodge.com/contact-us,," CONTACT

",MA,01570,restaurant
Burger Grille,"316 N Main St, Uxbridge, MA 01569",Hamburger,Uxbridge,,https://www.theburgergrille.com/,,,https://www.theburgergrille.com/find-us,,FIND US,MA,01569,restaurant
Pirate's Cove,"74 Providence Rd, Linwood, MA 01525",Seafood,Linwood,,http://www.piratescovema.com/,http://www.piratescovema.com/menu.php,,http://www.piratescovema.com/hours.php,,Hours & Contact,MA,01525,restaurant
The Little Coffee Bean,"299 NE Main St, Douglas, MA 01516",Coffee shop,Douglas,,http://www.coffeebeandouglas.com/,http://places.singleplatform.com/little-coffee-bean-0/menu?ref=google,,//www.hugedomains.com/contact.cfm,,Contact Us,MA,01516,restaurant
Thai Lemongrass,"2216 First St, Livermore, CA 94550",Thai,Livermore,"Casual Thai bistro with a warm vibe offering traditional entrees, along with beer & wine.",http://lemongrasslivermore.com/,,,http://lemongrasslivermore.com/?page_id=6255,,Contact Us,CA,94550,restaurant
Uxbridge House of Pizza,"11 S Main St, Uxbridge, MA 01569",Pizza,Uxbridge,,http://www.uxbridgepizza.com/,http://places.singleplatform.com/uxbridge-house-of-pizza/menu?ref=google,,http://www.uxbridgepizza.com/contact.html,,Contact,MA,01569,restaurant
Himalaya Wok,"68 E Main St, Webster, MA 01570",Chinese,Webster,,http://www.himalayawok.com/,http://www.himalayawok.com/menus/Webster_Menu.pdf,,http://www.himalayawok.com/Contact.html,,,MA,01570,restaurant
Cafe Mangal,"555 Washington St #1, Wellesley, MA 02482",Turkish,Wellesley,Quaint BYOB luring locals with a menu of Turkish-inspired Mediterranean fare & homemade desserts.,http://www.cafemangal.com/,,,http://cafemangal.com/contact/,,Contact Us,MA,02482,restaurant
Dover Cafe & Deli Delivery,"60 Centre St, Dover, MA 02030",Delivery Restaurant,Dover,,http://www.dovercafeanddeli.com/,http://dovercafeanddeli.com/sandwiches/,,https://www.dovercafeanddeli.com/contact-us/,,Contact Us,MA,02030,restaurant
Old School Italian Pizzeria,"552 Washington St, Wellesley, MA 02482",Pizza,Wellesley,"Cheery storefront serving classic & modern pizzas, plus wings & pasta, amid Americana & old photos.",https://www.ospizza.com/,,,https://www.ospizza.com/contact.html,,Contact,MA,02482,restaurant
The Linden Store,"162 Linden St, Wellesley, MA 02482",Deli,Wellesley,"Enduring family-run deli boasting hot & cold sandwiches, soups & salads, plus breakfast specials.",http://www.lindenstore.com/,http://lindenstore.com/wp-content/uploads/2017/11/Linden_Store_Menu-2017.pdf,,http://lindenstore.com/contact-us/,,Contact Us,MA,02482,restaurant
THE VILLAGE INN,"544 Broadway Rd, Dracut, MA 01826",Steak,Dracut,,http://www.villageinndracut.com/,http://places.singleplatform.com/the-village-inn-2/menu?ref=google,,http://www.villageinndracut.com/tel:9784594114,,(978) 459-4114,MA,01826,restaurant
Scola's Restaurant,"101 Broadway Rd, Dracut, MA 01826",Italian,Dracut,"Casual, enduring, family-owned bar/eatery in a strip mall with folksy decor & an ample Italian menu.",http://www.scolasrestaurant.com/,http://www.scolasrestaurant.com/dinner.html,,http://www.scolasrestaurant.com/contact.html,,Contact,MA,01826,restaurant
Mama's Italian Restaurant,"1140 Lakeview Ave, Dracut, MA 01826",Italian,Dracut,Veteran eatery serving large portions of pizza & other Italian specialties in vibrant digs.,http://www.mamasitalian.com/,http://mamasitalian.com/menus/,,http://www.mamasitalian.com/contact,,Contact,MA,01826,restaurant
Owen & Ollie's Restaurant & Pub,"91 Mill St, Dracut, MA 01826",American,Dracut,"A brewpub housed in an old mill featuring homestyle American plates, plus fireplaces, TVs & a patio.",http://www.owenandollies.com/,,,https://www.owenandollies.com/contact-us,,Contact Us,MA,01826,restaurant
Tony & Ann's Pizza,"11 Broadway Rd, Dracut, MA 01826",Pizza,Dracut,,http://www.tonyandannspizza.com/,,,http://www.tonyandannspizza.com/contact,," Contact

",MA,01826,restaurant
Lanxang Star Restaurant,"1734 Lakeview Ave, Dracut, MA 01826",Laotian,Dracut,,https://lanxangstardracut.com/,https://lanxangstardracut.com/,,https://lanxangstardracut.com/#contact,,Contact Us,MA,01826,restaurant
Bobola's Family Restaurant,"1420 Lakeview Ave, Dracut, MA 01826",Familyfriendly,Dracut,,https://www.bobolasrestaurants.com/,,,https://www.bobolasrestaurants.com/contact,,Contact ,MA,01826,restaurant
J & J House of Pizza,"1480 Broadway Rd, Dracut, MA 01826",Pizza,Dracut,,http://jjhouseofpizza.com/,http://places.singleplatform.com/j--j-house-of-pizza/menu?ref=google,,http://jjhouseofpizza.com/contact-us.shtml,,Menu,MA,01826,restaurant
Village House of Roast Beef & Pizza,"14 Broadway Rd, Dracut, MA 01826",Pizza,Dracut,,http://www.villagehouseofpizzadracut.com/,https://villagehouseofpizzadracut.com/menu-1#ea09a8c9-39bb-46f7-a239-f78b7aa5feaf,,http://www.villagehouseofpizzadracut.com/contact-us,,Contact Us,MA,01826,restaurant
Abrews Tap and Grill,"1794 Bridge St, Dracut, MA 01826",Grill,Dracut,,https://www.abrews.com/,,,https://abrews.com/contact/,,Contact,MA,01826,restaurant
Brothers Sports Bar & Grille,"101 Broadway Rd #1, Dracut, MA 01826",Pizza,Dracut,,http://www.thebestpizzaaround.com/,,,https://www.thebestpizzaaround.com/contact,,CONTACT,MA,01826,restaurant
It's A Wrap,"22 Pleasant St, Dracut, MA 01826",Caribbean,Dracut,,https://www.itsawrap.restaurant/,https://www.itsawrap.restaurant/menu,,https://www.itsawrap.restaurant/home,,CONTACT,MA,01826,restaurant
Brothers Pizza,"1734 Lakeview Ave, Dracut, MA 01826",Pizza,Dracut,"Open since 1979, laid-back pizzeria also offers calzones, seafood & wings, plus trivia nights.",http://brothersdracut.com/,https://www.ediningexpress.com/live20/677/1232/,,http://brothersdracut.com/contact.html,,Contact,MA,01826,restaurant
Dragon Kitchen,"24 Pleasant St, Dracut, MA 01826",Chinese,Dracut,,https://www.dragonkitchenchinese.com/,https://www.dragonkitchenchinese.com/#menu,,https://www.dragonkitchenchinese.com/#/Home/ContactUs,,"
 24 Pleasant St, Dracut, MA 01826
				",MA,01826,restaurant
Palace Pizza,"1217 Mammoth Rd, Dracut, MA 01826",Pizza,Dracut,,http://www.palacepizzadracut.com/,,,http://www.palacepizzadracut.com/index.php?link=contact,,,MA,01826,restaurant
Jimmys Restaurant Pizza,"282 Pleasant St, Dracut, MA 01826",Pizza,Dracut,,http://www.jimmysdracut.com/,http://jimmysdracut.com/pizza/2822542,,https://jimmysdracut.com/contact-us/,,Contact us,MA,01826,restaurant
G & G Quick Bite,"1086 Lakeview Ave, Dracut, MA 01826",Pizza,Dracut,,https://www.gandgquickbite.co/,http://gandgquickbite.net/index.php?link=menu,,https://www.gandgquickbite.co/contact.html,,Contact,MA,01826,restaurant
978 Cafe,"5 Hampson St, Dracut, MA 01826",Restaurant,Dracut,,https://978cafe.com/,https://978cafe.com/menu/,,https://978cafe.com/contact/,,CONTACT,MA,01826,restaurant
The Boat,"294 Tyngsboro Rd, Dracut, MA 01826",Bar,Dracut,,https://www.boathousedracut.com/,,,https://www.boathousedracut.com/contact,,CONTACT,MA,01826,restaurant
Mill City BBQ and Brew,"11 Kearney Square, Lowell, MA 01852",Barbecue,Lowell,,https://www.millcitybarbecue.com/,https://www.millcitybarbecue.com/,,https://www.millcitybarbecue.com,,CONTACT,MA,01852,restaurant
Fabiano's Pizzeria and Cafe,"127 Merrimack St, Lowell, MA 01852",Pizza,Lowell,,https://www.fabianospizzeriaandcafema.com/,http://www.fabianospizzeriacafe.com/menu.aspx,,https://www.fabianospizzeriaandcafema.com/#/Home/ContactUs,,"
 127 Merrimack St, Lowell, MA 01852
				",MA,01852,restaurant
