name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,state,zipcode,store_type
Aroma Nails & Spa,"420 Turnpike St, South Easton, MA 02375",Nail salon,South Easton,http://www.aromanailsspa.com/,,,,,http://www.aromanailsspa.com/contact.php,Contact Us,MA,02375,beauty_salon
New Concepts Hair Salon,"44 Manchester Ave # C, Forked River, NJ 08731",Beauty salon,Forked River,http://www.newconcepts-hairsalon.com/,,,,,https://newconcepts-hairsalon.com/contact-us/,Contact Us,NJ,08731,beauty_salon
Metamorphosis Hair Design,"419 Main St, Sturbridge, MA 01566",Hair salon,Sturbridge,http://www.metamorphosishairdesign.com/,,,,,http://www.metamorphosishairdesign.com/contact-us/,Contact Us,MA,01566,beauty_salon
Studio 538,"538 Main St, Fiskdale, MA 01518",Beauty salon,Fiskdale,http://www.538sturbridge.com/,,,,,http://www.538sturbridge.com/#sectionContact,CONTACT,MA,01518,beauty_salon
Yetzaly Beauty Salon,"Fiske Hill Road, 71 Main St, Sturbridge, MA 01566",Hair salon,Sturbridge,http://www.yetzalysalon.com/,,,,,http://www.yetzalysalon.com/tel:+1(413)531-4022,+1 (413) 531-4022,MA,01566,beauty_salon
Carrie And Company,"54 Main St, Sturbridge, MA 01566",Beauty salon,Sturbridge,http://carrieandcompany.com/,,,,,https://carrieandcompany.com/contact-us/,Contact Us,MA,01566,beauty_salon
Allure Hair Design,"135 Main St, Sturbridge, MA 01566",Beauty salon,Sturbridge,http://www.alluresturbridge.com/,,,,,http://www.alluresturbridge.com/contact-us.html,Contact Us,MA,01566,beauty_salon
First Impression,"870 Ralston Ave, Belmont, CA 94002",Beauty salon,Belmont,http://www.firstimpressionbelmont.com/,,,,,https://www.firstimpressionbelmont.com/contact,Contact,CA,94002,beauty_salon
Top Nail Spa,"179 Main St, Sturbridge, MA 01566",Nail salon,Sturbridge,http://topnailspasturbridge.com/,,,,,http://topnailspasturbridge.com/#contact,"
Contact
",MA,01566,beauty_salon
Nail's by Delia,"1317 Park St, Alameda, CA 94501",Nail salon,Alameda,http://classynailspaalameda.com/,,,,,http://classynailspaalameda.com/contact,Contact US,CA,94501,beauty_salon
Elegant Edge Hair Salon & Co,"11 Phelps Way, Willington, CT 06279",Beauty salon,Willington,https://www.elegantedgehairsalonanddayspa.com/,,,,,https://www.elegantedgehairsalonanddayspa.com/contact," Contact

",CT,06279,beauty_salon
Plumbhunneez Naturalistic Unisex Hair Care Salon,"80 Franklin St, Brockton, MA 02301",Hair salon,Brockton,http://plumbhunneez.com/,,,,,http://plumbhunneez.com/#contact,Appointment,MA,02301,beauty_salon
Butu's Hair Salon & African Gift Shop,"2025 south main st Brockton Realty Plaza (Near Big K-Mart, 6865, Brockton, MA 02301",Hair salon,Brockton,http://www.butuinter.com/,,,,,https://butuinter.com/contact-us/,CONTACT US,MA,02301,beauty_salon
Simply Perfection Modern Hair Spa,"500 Belmont St, Brockton, MA 02301",Hair salon,Brockton,http://www.simplyperfectionhairspa.com/,,,,,https://deliverygoodstrategy.com/destiny?tt=2&/contact/,    Contact   ,MA,02301,beauty_salon
Revelation Hair Salon,"4 Mazzeo Dr, Randolph, MA 02368",Beauty salon,Randolph,http://www.revelationhair.com/,,,,,https://www.revelationhair.com,CONTACT,MA,02368,beauty_salon
Beauty by Neysa,"15 Ash St #2, Brockton, MA 02301",Makeup artist,Brockton,http://beautybyneysa.com/,,,,,http://beautybyneysa.com/lets-eat-contact,"
            Contact
          ",MA,02301,beauty_salon
Salon Sundara,"2 Canton St Suite 112, Stoughton, MA 02072",Beauty salon,Stoughton,http://salonsundara.com/,,,,,http://salonsundara.com/contact.html,Contact,MA,02072,beauty_salon
Station 34 Salon,"55 Pond Ave #101E, Brookline, MA 02445",Beauty salon,Brookline,http://www.station34salon.com/,,,,,http://www.station34salon.com/services,Contact,MA,02445,beauty_salon
Brookline Beauty Nails & Spa,"12 Cypress St, Brookline, MA 02445",Nail salon,Brookline,http://www.brooklinebeauty.com/,,,,,https://www.brooklinebeauty.com,CONTACT,MA,02445,beauty_salon
First Class Beauty Center,"199 Harvard St, Brookline, MA 02446",Beauty salon,Brookline,http://www.firstclassbeautycenter.com/,,,,,https://www.firstclassbeautycenter.com/contact,Contact,MA,02446,beauty_salon
Sharper Image Hair Design,"36 Winn St, Burlington, MA 01803",Beauty salon,Burlington,http://sharperimagehairdesign.com/,,,,,http://sharperimagehairdesign.com/contact.html,Contact,MA,01803,beauty_salon
Gliss Gloss Nails Spa,"34 Cambridge St, Burlington, MA 01803",Nail salon,Burlington,http://glissglossnailsspaburlington.com/,,,,,http://glissglossnailsspaburlington.com/contact,Contact Us,MA,01803,beauty_salon
Liz's Lash and Skin Care Studio,"101 Cambridge St Suite 200, Burlington, MA 01803",Beauty salon,Burlington,https://www.lizslashandskincare.com/,,,,,https://www.lizslashandskincare.com/contact,"
            Contact
          ",MA,01803,beauty_salon
Flawless MedSpa,"11 Cambridge St, Burlington, MA 01803",Medical spa,Burlington,http://www.flawlessmed.net/,,,,,https://www.flawlessmed.net/contact-medical-spa-burlington/,Contact Us,MA,01803,beauty_salon
Cloud Nine Hair Studio,"Salons by JC:, 675 Lowell St UNIT 19, Lexington, MA 02420",Hair salon,Lexington,http://www.cloudninehairstudio.net/,,,,,https://www.cloudninehairstudio.net,CONTACT,MA,02420,beauty_salon
Posh Nails,"186 Cambridge Rd, Woburn, MA 01801",Nail salon,Woburn,https://www.woburnposhnails.com/,,,,,https://www.woburnposhnails.com/contact,CONTACT,MA,01801,beauty_salon
Katie Shaw Hair Studio,"675 Lowell St, Lexington, MA 02420",Hair salon,Lexington,https://www.katieshawhairstudio.com/,,,,,https://www.katieshawhairstudio.com/contact-us,CONTACT,MA,02420,beauty_salon
Michelle At Vincent's,"125 Cambridge St, Burlington, MA 01803",Hair salon,Burlington,http://michelleatvincents.wixsite.com/,,,,,https://michelleatvincents.wixsite.com/michelleatvincents/contact-us,CONTACT US,MA,01803,beauty_salon
Beauty Spa,"1766 Massachusetts Ave, Cambridge, MA 02140",Beauty salon,Cambridge,http://www.beautyspacambridge.com/,,,,,https://www.beautyspacambridge.com/contact,,MA,02140,beauty_salon
Salon Bellamar,"1105 Massachusetts Ave # B, Cambridge, MA 02138",Beauty salon,Cambridge,http://www.salonbellamar.net/,,,,,http://www.salonbellamar.net/Contact-Us.html,Contact Us   ,MA,02138,beauty_salon
Thazar Hair Studio,"962 Cambridge St, Cambridge, MA 02141",Hair salon,Cambridge,http://thazarhairstudio.com/,,,,,http://thazarhairstudio.com/contact/,Contact,MA,02141,beauty_salon
Nails by Porter,"7 Upland Rd, Cambridge, MA 02140",Nail salon,Cambridge,http://nailsbyporter.com/,,,,,https://nailsbyporter7.wixsite.com/nails/contact-us-1,CONTACT US,MA,02140,beauty_salon
Coco Nail & Spa,"CambridgeSide Galleria Mall, 100 Cambridgeside Pl # 230, Cambridge, MA 02141",Nail salon,Cambridge,http://www.coconail-spa.com/,,,,,https://www.coconail-spa.com/contact,Contact,MA,02141,beauty_salon
Clipmates Hair Studio,"141 Hampshire St, Cambridge, MA 02139",Hair salon,Cambridge,https://www.clipmateshairstudio.com/,,,,,https://www.clipmateshairstudio.com,Contact,MA,02139,beauty_salon
Cambridge Laser Studio,"2464 Massachusetts Ave STE 129, Cambridge, MA 02140",Laser hair removal service,Cambridge,http://www.lasercambridge.com/,,,,,http://www.lasercambridge.com/#,Contact,MA,02140,beauty_salon
MaxiLash Boutique (r),"270 Babcock St C-102, Boston, MA 02215",Beauty salon,Boston,http://www.maxilashboston.com/,,,,,https://www.maxilashboston.com/contact/,Contact,MA,02215,beauty_salon
Floyd's 99 Barbershop,"1672 Massachusetts Ave, Cambridge, MA 02138",Hair salon,Cambridge,http://floydsbarbershop.com/,,,,,http://floydsbarbershop.com/service/contact/,CONTACT,MA,02138,beauty_salon
Elle Hair Studio,"655 Washington St, Canton, MA 02021",Hair salon,Canton,http://www.ellehairstudiocanton.com/,,,,,http://www.ellehairstudiocanton.com/contact.html,"
				Contact
			",MA,02021,beauty_salon
Salon 401,"401 Neponset St # 2, Canton, MA 02021",Beauty salon,Canton,http://www.salon401canton.com/,,,,,https://www.salon401canton.com/contact,CONTACT,MA,02021,beauty_salon
Inej Studio Salon,"95 Washington St & (Studio 110, Inside the Gallery Salons), Canton, MA 02021",Beauty salon,Canton,http://inejstudiosalon.com/,,"Fashionable, precise cuts are the focus at this hip salon, also offering makeup & bridal services.",,,http://inejstudiosalon.com/contact.html,contact,MA,02021,beauty_salon
Ligia Salon,"95 Washington St, Canton, MA 02021",Beauty salon,Canton,https://www.ligiasalon.com/,,,,,https://www.ligiasalon.com/contact,Contact,MA,02021,beauty_salon
New England Beauty Salon,"635 Washington St, Canton, MA 02021",Facial spa,Canton,https://nebs.qrd.by/,,,,,https://nebs.qrd.by/l/businesscard/template/vCard.vcf?id=nebs-bc&d=1&addvcard=,"

Add to contacts
",MA,02021,beauty_salon
Henri's Hair Salon,"12 Welch Ave #2, Stoughton, MA 02072",Beauty salon,Stoughton,http://www.henrishairsalon.com/,,,,,https://www.henrishairsalon.com/contact-us/,Contact,MA,02072,beauty_salon
Cut To The Chase Salon,"37 Central Square, Chelmsford, MA 01824",Beauty salon,Chelmsford,http://www.cuttothechasesalon.com/,,,,,https://www.cuttothechasesalon.com/contact-us,Contact Us,MA,01824,beauty_salon
Skin Nail Delight Plymouth,"91 Carver Rd, Plymouth, MA 02360",Nail salon,Plymouth,http://skinnaildelight.com/,,,,,http://skinnaildelight.com/contact,Contact,MA,02360,beauty_salon
Studio 210 Salon LLC,"160 Benmont Ave Suite R1-31B, Bennington, VT 05201",Beauty salon,Bennington,http://www.studio210salonllc.com/,,,,,http://www.studio210salonllc.com/#contact,Contact Us,VT,05201,beauty_salon
Fusion Salon and Spa,"131 E Taylor St, San Jose, CA 95112",Beauty salon,San Jose,http://www.kaizen-salon.com/,,,,,http://www.kaizen-salon.com/contact-us,Contact Us,CA,95112,beauty_salon
Karma & Company Salon,"16 MA-28, West Harwich, MA 02671",Hair salon,West Harwich,http://karmaandcompanysalon.com/,,,,,http://www.karmaandcompanysalon.com/contact-us/,Contact Us,MA,02671,beauty_salon
Emily Michael Too Skin CarePureVitelle Clinic,"35 MA-134 STE 12, South Dennis, MA 02660",Skin care clinic,South Dennis,http://www.emilymichaeltoo.com/,,,,,http://www.emilymichaeltoo.com/contact.html,"
								Contact
							",MA,02660,beauty_salon
Mr Robert's Hairstyling,"1051 MA-28, South Yarmouth, MA 02664",Beauty salon,South Yarmouth,http://www.mrrobertshairstyling.com/,,,,,http://www.mrrobertshairstyling.com/contact," Contact

",MA,02664,beauty_salon
Creative Styles of Westford,"2 Groton Rd, North Chelmsford, MA 01863",Beauty salon,North Chelmsford,http://creativestylesofwestford.com/,,,,,http://creativestylesofwestford.com/#contact-us,Contact Us,MA,01863,beauty_salon
Labella Hair Studio,"290 Littleton Rd, Chelmsford, MA 01824",Beauty salon,Chelmsford,http://www.labellahairstudio.biz/,,,,,http://labellahairstudio.biz/contact/,Contact,MA,01824,beauty_salon
Comfort Zone Ltd,"40 Vinal Square, North Chelmsford, MA 01863",Beauty salon,North Chelmsford,http://www.comfortzone-salon.com/,,,,,http://www.comfortzone-salon.com/contactus.html,Contact,MA,01863,beauty_salon
Unique Nails & Spa,"23 Vinal Square, North Chelmsford, MA 01863",Nail salon,North Chelmsford,https://uniquenailschelmsford.com/,,,,,https://uniquenailschelmsford.com/contact-us,Every 5th Visit Save 10%,MA,01863,beauty_salon
Scotty Hollow Condominums,"51 Scotty Hollow Dr, North Chelmsford, MA 01863",Beauty salon,North Chelmsford,http://scottyhollowcondos.com/,,,,,http://scottyhollowcondos.com/sub_category_list.asp?category=5&title=Contact+Us,Contact Us,MA,01863,beauty_salon
Infinity Nails & Spa,"2747 Countryside Dr, Turlock, CA 95380",Nail salon,Turlock,https://infinitynailspa.net/,,,,,https://infinitynailspa.net/contact,Contact Us,CA,95380,beauty_salon
Ten Perfect Nails,"1280 Westford St, Lowell, MA 01851",Nail salon,Lowell,https://tenperfectnailsspa.com/,,,,,https://tenperfectnailsspa.com/contact-us/,Contact us,MA,01851,beauty_salon
Beyond Day Spa,"13 Alpine Ln, Chelmsford, MA 01824",Day spa,Chelmsford,http://beyonddayspa.net/,,,,,http://beyonddayspa.net/contact-us,"
        
        Contact Us
      ",MA,01824,beauty_salon
Highlights Studio,"60 Chelmsford St, Chelmsford, MA 01824",Hair salon,Chelmsford,http://www.highlightsofchelmsford.com/,,,,,http://www.highlightsofchelmsford.com/pages/contact.html,Contact,MA,01824,beauty_salon
Tangerine Organic Salon,"313 Littleton Rd, Chelmsford, MA 01824",Hair salon,Chelmsford,http://www.tangerineorganicsalon.com/,,,,,http://www.tangerineorganicsalon.com/contact/,Schedule Your Appointment,MA,01824,beauty_salon
Divine Lash Bar,"290 Littleton Rd, Chelmsford, MA 01824",Beauty salon,Chelmsford,http://www.divinelashbar.com/,,,,,https://divinelashbar.com/contact/,Contact,MA,01824,beauty_salon
Executive Cryo Cryotherapy,"26 Alpine Ln, Chelmsford, MA 01824",Beauty salon,Chelmsford,http://www.executivecryo.com/,,,,,http://www.executivecryo.com/contact,CONTACT,MA,01824,beauty_salon
Skin & Laser Surgery Center of New England,"6 Courthouse Ln #7, Chelmsford, MA 01824",Skin care clinic,Chelmsford,https://www.skinlaseronline.com/,,,,,https://www.skinlaseronline.com/contact/,Contact Us Today!,MA,01824,beauty_salon
LaserHairRemovalStudio,"6 Boston Rd Suit #204, Chelmsford, MA 01824",Laser hair removal service,Chelmsford,http://www.laserhairremoval.studio/,,,,,https://laserhairremoval.studio/contact-us/,Contact Us,MA,01824,beauty_salon
Body & Mind Therapeutic Massage & Day Spa,"116 Chelmsford St #4, Chelmsford, MA 01824",Day spa,Chelmsford,http://www.body-mindmassage.com/,,,,,http://www.body-mindmassage.com/contact-us/,Contact Us,MA,01824,beauty_salon
SHE By SoCap New England,"207 Chelmsford St, Chelmsford, MA 01824",Hair salon,Chelmsford,http://yourextensions.com/,,,,,http://www.yourextensions.com/contactus.html,CONTACT SHE,MA,01824,beauty_salon
Allura Salon & Spa,"173 Market St, Lowell, MA 01852",Beauty salon,Lowell,http://www.allurasalonandspa.com/,,,,,http://www.allurasalonandspa.com/contact-us/,Contact Us,MA,01852,beauty_salon
Happy Nails & Spa,"175 Littleton Rd, Westford, MA 01886",Beauty salon,Westford,http://westfordhappynails.com/,,,,,http://westfordhappynails.com/contact-us/,"
Contact Us
",MA,01886,beauty_salon
Cindy's nails & spa,"296 Bennington St, Boston, MA 02128",Nail salon,Boston,http://cindysnailsandspa.com/,,,,,http://cindysnailsandspa.com/#contact,Contact,MA,02128,beauty_salon
Beautique Salon & Beauty Supply,"255 Meridian St, East Boston, MA 02128",Beauty salon,East Boston,http://www.beautiqueboston.com/,,,,,http://www.beautiqueboston.com/#contact,Contact,MA,02128,beauty_salon
Mega Hair Elite,"517 Broadway, Everett, MA 02149",Beauty salon,Everett,https://www.megahairelite.com/,,,,,https://megahairelite.com/contact/,Contact Us,MA,02149,beauty_salon
Luz Beauty Salon,"321 E Martin Luther king Jr, Stockton, CA 95206",Beauty salon,Stockton,http://aluzbeautysalon.com/,,,,,http://aluzbeautysalon.com/contact-contactenos,          Contact Contáctenos     ,CA,95206,beauty_salon
Star Hair Design,"103 W Middle St, Chelsea, MI 48118",Beauty salon,Chelsea,http://inchelseahairdesign.com/,,,,,http://inchelseahairdesign.com/contact-us/,Contact Us,MI,48118,beauty_salon
Jaze' Hair Extensions,"350 Broadway, Chelsea, MA 02150",Hair salon,Chelsea,https://www.jazehairextensions.com/,,,,,https://www.jazehairextensions.com/contact-us,Contact,MA,02150,beauty_salon
Nova Estetica II,"200 S 1st St #70, San Jose, CA 95113",Beauty salon,San Jose,http://www.bedlambeautyandbarber.com/,,,,,http://www.bedlambeautyandbarber.com/contact,Contact,CA,95113,beauty_salon
Boston Cosmetic and Laser Center,"317 Broadway, Revere, MA 02151",Laser hair removal service,Revere,http://www.bostonclc.com/,,,,,https://www.bostonclc.com/contact-us/,Contact Us,MA,02151,beauty_salon
Beauty Lounge by Lex,"163 Eastern Ave, Malden, MA 02148",Beauty salon,Malden,https://www.beautyloungebylex.com/,,,,,https://www.beautyloungebylex.com,CONTACT,MA,02148,beauty_salon
AP Laser Center,"231 Border St, Boston, MA 02128",Beauty salon,Boston,http://apdentalcenter.com/,,,,,http://apdentalcenter.com/contact-us," Contact Us

",MA,02128,beauty_salon
The Clip Shop  Pittsfield,"60 Elm St, Pittsfield, MA 01201",Beauty salon,Pittsfield,http://theclipshop.com/,,,,,http://theclipshop.com/contact.html,CONTACT,MA,01201,beauty_salon
Hair Studio,"10026 Orange Ave, Cupertino, CA 95014",Hair salon,Cupertino,http://www.eprishairstudio.com/,,,,,http://www.eprishairstudio.com/mapcontact.html,Map&Contact,CA,95014,beauty_salon
Seven Salon Spa,"7 South St, Stockbridge, MA 01262",Beauty salon,Stockbridge,http://sevensalonspa.com/,,,,,//sevensalonspa.com/contact,Contact,MA,01262,beauty_salon
David Gavin Salon,"274 Main St, Great Barrington, MA 01230",Beauty salon,Great Barrington,http://www.davidgavinberkshires.com/,,,,,https://www.davidgavinberkshires.com/contact,Contact,MA,01230,beauty_salon
Elle Salon & Spa,"471 W Main St, Cheshire, CT 06410",Beauty salon,Cheshire,http://www.ellebeauty.com/,,,,,https://www.ellebeauty.com/contact-us,,CT,06410,beauty_salon
Rituals Salon and SpaLeominster,"646 Central St, Leominster, MA 01453",Hair salon,Leominster,http://ritualsspa.com/,,,,,https://ritualsspa.com/hours-directions-contact/,Hours/Directions/Contact,MA,01453,beauty_salon
Mani Pedi come 2 U LLC,"158 Willow St, Cheshire, CT 06410",Nail salon,Cheshire,http://manipedicome2u.com/,,,,,http://manipedicome2u.com/#contact,Contact,CT,06410,beauty_salon
Deka Lash,"715 W Hamilton Ave Suite 1100, Campbell, CA 95130",Beauty salon,Campbell,http://www.dekalash.com/,,,,,http://www.dekalash.com/contact/,"
									Contact us
								",CA,95130,beauty_salon
Indique Virgin Hair Extensions,"3972 Piedmont Ave, Oakland, CA 94611",Beauty supply store,Oakland,http://www.indiquehair.com/,,,,,http://www.indiquehair.com/shop/find-us/find-an-indique-boutique.html,FIND A BOUTIQUE,CA,94611,beauty_salon
Cookie Cutters Haircuts for Kids  San Jose,"4750 Almaden Expy suite 128 suite 128, San Jose, CA 95118",Hair salon,San Jose,http://www.haircutsarefun.com/,,,,,http://www.haircutsarefun.com/sanjose-ca/contact,Contact,CA,95118,beauty_salon
M J Nails,"2825 S Harlem Ave, Berwyn, IL 60402",Nail salon,Berwyn,http://mjnailsalon.com/,,,,,http://mjnailsalon.com/contact-us/,Contact us,IL,60402,beauty_salon
Muse Salon & Spa,"16 Main St, South Hadley, MA 01075",Beauty salon,South Hadley,http://www.musesalonandspa.org/,,,,,http://www.musesalonandspa.org/contact,Contact,MA,01075,beauty_salon
Elizabeth Skin,"12 Mariners Way, Edgartown, MA 02539",Beauty salon,Edgartown,https://www.elizabethskin.com/,,,,,https://www.elizabethskin.com/pages/contact-elizabeth-skin,"
                Contact Us
            ",MA,02539,beauty_salon
A Hair Affair,"10 Chambers Way, Edgartown, MA 02539",Hair salon,Edgartown,https://ahairaffairmv.wixsite.com/,,,,,https://ahairaffairmv.wixsite.com/mysite/contact-us,CONTACT US,MA,02539,beauty_salon
Artisan Salon,"2245 Grant Rd, Los Altos, CA 94024",Beauty salon,Los Altos,http://www.saloncraftlosaltos.com/,,,,,http://www.saloncraftlosaltos.com/contact,"
            Contact
          ",CA,94024,beauty_salon
Purity Nails,"723 E Falmouth Hwy, East Falmouth, MA 02536",Nail salon,East Falmouth,http://www.nailsaloneastfalmouth.com/,,,,,http://www.nailsaloneastfalmouth.com/contact,Contact Us,MA,02536,beauty_salon
The Keep Salon,"13 Falmouth Heights Rd, Falmouth, MA 02540",Hair salon,Falmouth,http://thekeepsalon.com/,,,,,http://thekeepsalon.com/contact,Contact,MA,02540,beauty_salon
Euphoria Organic Hair Salon,"305 Main St, Falmouth, MA 02540",Hair salon,Falmouth,http://www.euphoriaorganicsalon.com/,,,,,http://www.euphoriaorganicsalon.com/Hair-Stylist-Contact.html,Contact,MA,02540,beauty_salon
Salon Gigi,"42 Hathaway Rd, Dartmouth, MA 02747",Hair salon,Dartmouth,http://www.hairgigi.com/,,,,,https://www.hairgigi.com,CONTACT,MA,02747,beauty_salon
Island Aesthetics MV,"8 Union St, Vineyard Haven, MA 02568",Medical spa,Vineyard Haven,http://islandaestheticsmv.com/,,,,,http://islandaestheticsmv.com/contact,          Contact      ,MA,02568,beauty_salon
Oksana Salon & Spa,"702 Bliss Rd, Longmeadow, MA 01106",Beauty salon,Longmeadow,http://www.oksanasalonspa.com/,,,,,http://oksanasalonspa.com/contact/,Contact,MA,01106,beauty_salon
Salon Reve,"11911 Kigger Jack Ln, Clarksburg, MD 20871",Beauty salon,Clarksburg,http://www.salonreve.com/,,,,,//www.hugedomains.com/contact.cfm,Contact Us,MD,20871,beauty_salon
Spa Policano,"608 Rosebud Ave, Clarksburg, WV 26301",Beauty salon,Clarksburg,http://www.spapolicano.com/,,,,,http://www.spapolicano.com/contact.aspx,Contact Us,WV,26301,beauty_salon
Be Waxed,"50 Leominster Rd, Sterling, MA 01564",Waxing hair removal service,Sterling,http://bewaxed.net/,,,,,http://bewaxed.net/waxing2.html,Contact,MA,01564,beauty_salon
Anthonys Barber Shop,"2408 21st St, Sacramento, CA 95818",Barber shop,Sacramento,http://sacramentobarbershop.com/,,,,,http://sacramentobarbershop.com/#contact,Contact,CA,95818,beauty_salon
Sun In the City Tanning Salon,"36 Central St, Leominster, MA 01453",Beauty salon,Leominster,http://www.suninthecityinc.com/,,,,,http://www.suninthecityinc.com/contact.html,"





CONTACT


",MA,01453,beauty_salon
Walsh Styling Beauty Bar,"394 Gannett Rd, Scituate, MA 02066",Beauty salon,Scituate,http://www.walshstylingbeautybar.com/,,,,,http://www.walshstylingbeautybar.com/contact.html,"
										Contact
									",MA,02066,beauty_salon
Texture & Gloss,"109 Ripley Rd, Cohasset, MA 02025",Hair salon,Cohasset,http://www.textureandgloss.com/,,,,,http://textureandgloss.com/contact-us/,Contact Us,MA,02025,beauty_salon
Salon TAJ,"340 Gannett Rd, Scituate, MA 02066",Beauty salon,Scituate,http://www.salontaj.net/,,,,,http://www.salontaj.net/contact-us,Contact Us,MA,02066,beauty_salon
Luxury Nails & Spa,"361 Gannett Rd, Scituate, MA 02066",Nail salon,Scituate,http://luxurynailsandspascituate.com/,,,,,http://luxurynailsandspascituate.com/contact-us/,Contact us,MA,02066,beauty_salon
Bisou Beauty Lab,"57 Water St, Hingham, MA 02043",Beauty salon,Hingham,https://www.bisoubeautylab.com/,,,,,https://www.bisoubeautylab.com/contact,Contact,MA,02043,beauty_salon
Jules Lashes,"20 Central St, Hingham, MA 02043",Beauty salon,Hingham,http://www.hinghameyelashextensions.com/,,,,,http://www.hinghameyelashextensions.com/contact,"

                                Contact Us
                            
",MA,02043,beauty_salon
Glossy Nail  Beauty Spa,"184 Lincoln St, Hingham, MA 02043",Beauty salon,Hingham,http://glossynailbeautyspahingham.com/,,,,,http://glossynailbeautyspahingham.com/contact,Contact Us,MA,02043,beauty_salon
Shear Designs Hair Studio & Tanning,"735 Putney Rd, Brattleboro, VT 05301",Beauty salon,Brattleboro,http://www.sheardesignshairstudio.com/,,,,,http://www.sheardesignshairstudio.com/Contact-Us.html,Contact Us,VT,05301,beauty_salon
FunFancyNails Studio,"131 W Main St, Orange, MA 01364",Nail salon,Orange,http://www.funfancynails.com/,,,,,http://www.funfancynails.com/contact-info,Contact Info,MA,01364,beauty_salon
Salon Nouve,"1484 Park Ave, Orange Park, FL 32073",Hair salon,Orange Park,http://www.salonnouveauop.com/,,,,,https://www.salonnouveauop.com/contact,Contact,FL,32073,beauty_salon
L'Equipe Personalized Hairdressing,"276 Franklin Village Drive, Franklin, MA 02038",Beauty salon,Franklin,http://lequipesalon.com/,,,,,http://lequipesalon.com/contact-us.html,"
				Contact
			",MA,02038,beauty_salon
Lisa James Salon,"573 Washington St, Wellesley, MA 02482",Beauty salon,Wellesley,https://www.lisajamessalon.com/,,,,,https://www.lisajamessalon.com/contact," Contact

",MA,02482,beauty_salon
Gino of Italy,"403 Waltham St, Lexington, MA 02421",Beauty salon,Lexington,http://www.gino-of-italy.com/,,,,,https://gino-of-italy.com/contact-us/,Contact Us,MA,02421,beauty_salon
lisa ken studio lisa ken studio,"969 Concord St, Framingham, MA 01701",Beauty salon,Framingham,https://www.lisakenstudio.com/,,,,,https://lisakenstudio.com/contact-us/,Contact,MA,01701,beauty_salon
Polish Party with Shannon,"2093 Salvio St, Concord, CA 94520",Nail salon,Concord,http://bollingernailsalon.com/,,,,,http://bollingernailsalon.com/contact,contact,CA,94520,beauty_salon
Benjamin Salon West Hollywood,"8910 Melrose Ave, West Hollywood, CA 90069",Beauty salon,West Hollywood,https://www.benjaminsalon.com/,,,,,https://www.benjaminsalon.com/west-hollywood/#contact,Contact,CA,90069,beauty_salon
Julie's Salon,"7012 N Western Ave, Chicago, IL 60645",Beauty salon,Chicago,http://www.juliessalononwestern.com/,,,,,http://www.juliessalononwestern.com/contact-us.html,Contact Us,IL,60645,beauty_salon
K2K Salon Spa,"936 Faulkner St, Conway, AR 72034",Beauty salon,Conway,https://k2ksalon.com/,,,,,https://k2ksalon.com/#about,Contact,AR,72034,beauty_salon
Galaxy Beauty Salon,"14028 NE, Bel-Red Rd #208, Bellevue, WA 98007",Beauty salon,Bellevue,http://www.galaxybeautysalon.net/,,,,,http://www.galaxybeautysalon.net/contact.php,Contact Us,WA,98007,beauty_salon
Suzie Serrano,"1500 E Oak St, Conway, AR 72032",Beauty salon,Conway,http://www.suzieserrano.com/,,,,,http://www.suzieserrano.com/contacto,Contacto,AR,72032,beauty_salon
Armstrong McCall Beauty Supply,"3720 N Main St, Baytown, TX 77521",Beauty supply store,Baytown,https://www.armstrongmccall.com/,,,,,https://www.armstrongmccall.com/contact-us,ContactUs,TX,77521,beauty_salon
Styles By Matina,"1768 S Winchester Blvd, Campbell, CA 95008",Beauty salon,Campbell,http://bellohairsalon.com/,,,,,http://bellohairsalon.com/contact/,Make an appointment,CA,95008,beauty_salon
New Wave Salon,"1776 E Jefferson St #111, Rockville, MD 20852",Hair salon,Rockville,http://newwavesalon.com/,,,,,https://www.newwavesalon.com/contact/,CONTACT US,MD,20852,beauty_salon
Paris Nails & Tanning,"18603 Wedge Pkwy I, Reno, NV 89511",Nail salon,Reno,http://www.parisnailsreno.com/,,,,,http://www.parisnailsreno.com/mailto:info@parisnailsreno.com,"
                        CONTACT US                    ",NV,89511,beauty_salon
Nargelle Salon,"6A Bourbon St, Peabody, MA 01960",Beauty salon,Peabody,https://nargelle.com/,,,,,https://nargelle.com/contact,Contact,MA,01960,beauty_salon
Hair Idea,"7 Elm St, Danvers, MA 01923",Hair salon,Danvers,http://www.hairideasalon.com/,,,,,http://www.hairideasalon.com/#,Contact Form,MA,01923,beauty_salon
Curled 'n Contoured,"75 High St, Danvers, MA 01923",Beauty salon,Danvers,http://curledncontoured.com/,,,,,http://curledncontoured.com/contact,"
            Contact
          ",MA,01923,beauty_salon
KimV Nails & Spa,"29 Andover St #3w, Danvers, MA 01923",Nail salon,Danvers,https://www.danversnailsalon.com/,,,,,https://www.danversnailsalon.com/contact,"

                                Contact Us
                            
",MA,01923,beauty_salon
Toni's Hair Company,"80 Holten St, Danvers, MA 01923",Hair salon,Danvers,http://www.tonidhair.com/,,,,,https://tonidhair.com/contact-toni/,Contact Toni/Book Online,MA,01923,beauty_salon
