name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
ReCreateU,"8 S Park Ave, Rockville Centre, NY 11570",Gift shop,Rockville Centre,,http://www.recreateu.com/,,http://www.recreateu.com/gift-certificate,,"
            Gift Certificates
          ",,1,NY,11570,book_store
Comic Shop,"112 E Bridge St, Oswego, NY 13126",Toy store,Oswego,,https://www.oswegocomicshop.com/,,https://oswegocomicshop.com/product/gift-certificate/,,Gift Certificate,,1,NY,13126,book_store
Hobby House Toys LLC,"7 Jordan St, Skaneateles, NY 13152",Toy store,Skaneateles,,http://hobbyhousetoys.com/,,https://www.hobbyhousetoys.com/gift-cards-1,https://www.hobbyhousetoys.com/contact," GIFT CARDS 




",C o n t a c t,1,NY,13152,book_store
HABA Toy Outlet Store,"4407 Jordan Rd, Skaneateles, NY 13152",Toy store,Skaneateles,,https://www.habausa.com/,,https://www.habausa.com/giftcertificates.php,https://www.habausa.com/contact-us/,Gift Certificates,Contact Us,1,NY,13152,book_store
Bookmarc,"400 Bleecker St, New York, NY 10014",Book store,New York,"Quaint shop with an eclectic collection of mostly coffee-table books, plus Marc Jacobs trinkets.",http://marcjacobs.com/,,http://marcjacobs.com/help#faq-general-gift-card-sweepstakes,https://www.marcjacobs.com/corporate,Terms and Conditions,Corporate Contact,1,NY,10014,book_store
Book Club,"197 E 3rd St, New York, NY 10009",Book store,New York,Cozy bookstore with comfy chairs for reading plus a bar serving handcrafted drinks.,http://www.bookclubbar.com/,,https://bookclubbar.com/?q=h.cart.gcfuncs,,gift card,,1,NY,10009,book_store
MoMA Design Store,"81 Spring St A, New York, NY 10012",Book store,New York,"Museum of Modern Art shop selling hip, modern-design objects, gifts, housewares & art books.",https://store.moma.org/,,https://store.moma.org/gifts/gift-cards,https://store.moma.org/contact-customer-service,"
Gift Cards
",Contact Us,1,NY,10012,book_store
University of Arizona BookStores,"1209 E University Blvd, Tucson, AZ 85721",Book store,Tucson,,http://shop.arizona.edu/,,http://shop.uabookstore.arizona.edu/wildcats/holiday/gift-card/arizona-bookstores-gift-card,http://shop.uabookstore.arizona.edu/contact,UA BookStores Gift Card,Contact Us,1,AZ,85721,book_store
Wakefield Books,"160 Old Tower Hill Rd # L, Wakefield, RI 02879",Book store,Wakefield,,http://wakefieldbooks.com/,,http://wakefieldbooks.com/wakefield-books-store-gift-certificate,http://wakefieldbooks.com/contact, ,Contact Us,1,RI,02879,book_store
Riverdale Judaica,"3706 Riverdale Ave, The Bronx, NY 10463",Book store,The Bronx,,http://riverdalejudaica.com/,,http://riverdalejudaica.com/collections/gift-cards,http://riverdalejudaica.com/pages/contact-us,Gift Cards,Contact Us,1,NY,10463,book_store
