name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched
Bromfield Pen Shop,"5 Bromfield St, Boston, MA 02108",Pen store,boston,http://www.bromfieldpenshop.com/,,"Emporium specializing in everyday, rare & collectible pens, plus engraving & repair services.",Gift Certificates,https://bromfieldpenshop.com/product-category/categories/gifts/gift-certificates/,https://bromfieldpenshop.com/contact/,Contact,1
St Anne Shrine Gift Shop,"Fiskdale, MA 01518",Gift shop,brimfield,https://stannestpatrickparish.com/,,,,,/contact-us,Contact Us,1
OboeAbode,,Book store,brookline,,,,,,,,1
Secondhand Prose Bookshop,,Book store,canton,,,,,,,,1
Kern's Christian Book and Supply Store,"2438 Canton Rd, Akron, OH 44312",Book store,canton,http://www.kernschristianbookandsupply.com/about.asp,,,Gift Certificates,http://www.kernschristianbookandsupply.com/GC_Splash.asp,http://www.kernschristianbookandsupply.com//ContactUsForm.asp,Customer Service,1
BooksAMillion,"82 Providence Hwy, East Walpole, MA 02032",Book store,canton,https://stores.barnesandnoble.com/store/2935,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,,1
Barnes & Noble,"555 Hubbard Ave, Pittsfield, MA 01201",Book store,dalton,https://stores.barnesandnoble.com/store/2661,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,,1
Writer's Block Bookstore,"316 N Park Ave, Winter Park, FL 32789",Book store,douglas,http://writersblockbookstore.com/,,"Unpretentious, local bookseller offering titles for adults & kids, plus literary-themed novelties.",,https://www.writersblockbookstore.com/giftcard,mailto:info@writersblockbookstore.com?subject=Contact%20Us,info@writersblockbookstore.com ,1
Al's Old and New Book Store,"360 E William St #102, Wichita, KS 67202",Used book store,douglas,http://www.alsoldbooks.com/,,,,,/contact_us,Contact Us,1
Brazos Bookstore,"2421 Bissonnet St, Houston, TX 77005",Book store,douglas,http://www.brazosbookstore.com/,,"Veteran bookshop stocking fiction, poetry, history, crime, children's, education & indie titles.",,,/about/contact,Contact,1
Barnes & Noble,"Creekside Town Center 1256, Galleria Blvd, Roseville, CA 95678",Book store,douglas,https://stores.barnesandnoble.com/store/2031,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,,1
The Book Company Ltd,"27-31 Castle Street, Douglas, Isle of Man IM1 2EU, Isle of Man",Book store,douglas,http://www.facebook.com/TheBookCompanyLtd/,,,,,#,Contact The Book Company Ltd on Messenger,1
Volume One Books,"8910 Taft St, Pembroke Pines, FL 33024",Used book store,douglas,http://www.volumeonebooks.com/,,Densely packed storefront with used books ranging from science fiction to kids' selections.,,,/contact-us," Contact Us

",1
Churches Bookshop,,Book store,douglas,,,,,,,,1
Classical Conversations,"255 Air Tool Dr #2164, Southern Pines, NC 28387",Christian book store,florida,http://www.classicalconversations.com/,,,,,https://cta-redirect.hubspot.com/cta/redirect/2204908/af063885-460a-42c7-b4b8-3ba3231d6067,,1
Saint Paul Religious Articles Shop,"1330 Sunshine Ave, Leesburg, FL 34748",Gift shop,florida,http://ccstpaul.com/gift-shop/,,,,,http://ccstpaul.com/contact-us/,Staff Directory,1
The Juilliard Store,"144 W 66th St, New York, NY 10023",Book store,florida,http://www.thejuilliardstore.com/,,"Official bookstore for the Juilliard School, stocking sheet music & books, T-shirts & gifts.",,,http://www.thejuilliardstore.com/about-us#block-nodeblock-14,Contact,1
FYE,"1700 W International Speedway Blvd, Daytona Beach, FL 32114",Book store,florida,https://stores.fye.com/fl/daytona-beach/1700-west-international-speedway-blvd.html?utm_source=local-publisher&utm_medium=local-listings&utm_campaign=yext&utm_term=fye&utm_content=1678,,"Entertainment retail chain selling new & pre-owned music, movies & video games, plus T-shirts.",,,https://www.fye.com/contactus,Email Us,1
Libreria Florida,,Book store,florida,,,,,,,,1
Reformed Theological Seminary Jackson,"5422 Clinton Blvd, Jackson, MS 39209",Book store,florida,http://www.rts.edu/jackson,,,,,/about/contact/,Contact,1
Goodwill Retail & Donation Center,,Thrift store,florida,,,,,,,,1
Jay's Hallmark Shop,"105 Bennington Square, Bennington, VT 05201",Greeting card shop,florida,,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,,,1
Veritas Catholic Books & Gifts,"30 Farnham Gate Rd, Halifax, NS B3M 4R8, Canada",Religious book store,halifax,https://www.veritasbookstore.ca/,,,Gift Cards,/products/gift-card,/pages/contact-us,Contact Us ,1
Tattered Cover LoDo,"1628 16th St Mall, Denver, CO 80206",Book store,halifax,http://www.tatteredcover.com/,,,Gift Cards,http://www.tatteredcover.com/tattered-cover-giftcard,/contact-us,Contact Us,1
Open Door Bookstore,"128 Jay St, Schenectady, NY 12305",Book store,halifax,http://www.opendoor-bookstore.com/,,,,,mailto:general-info@opendoor-bookstore.com,Contact Us,1
R&B Used Books,"12830 Saginaw Rd # F, Grand Blanc, MI 48439",Used book store,halifax,http://www.randbusedbooks.com/,,,,,/contact.html,"
				Contact
			",1
Librairie Anarchiste L'Insoumise,"2033 St Laurent Blvd, Montreal, Quebec H2X 2T3, Canada",Book store,halifax,http://insoumise.wordpress.com/,,,,,https://insoumise.wordpress.com/heures-douverture/,Heures d’ouverture / Contact,1
Root and Press LLC,"623 Chandler St, Worcester, MA 01602",Book store,halifax,https://rootandpress.com/,https://rootandpress.com/breakfast-and-lunch/,,Gift Cards and Gear,https://rootandpress.com/online-gift-cards/,https://rootandpress.com/contact/,Contact,1
Christ Church Thrift Shoppe,"6 Lothrop St, Plymouth, MA 02360",Thrift store,halifax,,,,,,,,1
Toy Box,"1376 Washington St, Hanover, MA 02339",Toy store,hanover,http://www.thetoyboxhanover.com/,,,,,https://www.thetoyboxhanover.com/contact,Send us a message,1
The Salvation Army Family Store & Donation Center,"936 Washington St, Hanover, MA 02339",Thrift store,hanover,https://satruck.org/,,,,,#,Contact,1
Christ Church Thrift Shop,"17 Farwell Pl, Cambridge, MA 02138",Thrift store,harvard,,,,,,,,1
Cheap Chic,"116 Harvard Ave, Allston, MA 02134",Thrift store,harvard,,,"Thrift shop filled with secondhand furniture, home decor, electronics, clothes & accessories.",,,,,1
Joie De Vivre,"1792 Massachusetts Ave, Cambridge, MA 02140",Gift shop,harvard,http://www.joiedevivre.net/,,"Compact quirky shop sells a range of whimsical toys, jewelry, books & gifts in an upbeat atmosphere.",,,mailto:info@joiedevivre.net?subject=I%20was%20on%20your%20website%20and%20wanted%20to%20ask%20you, contact ,1
Boomerangs,"563 Massachusetts Ave, Cambridge, MA 02139",Thrift store,harvard,http://www.shopboomerangs.org/,,Outpost of local thrift store chain operated by AIDS Action Committee of MA for clothes & lots more.,,,/donations/,  Donate,1
Black Ink,"101 Charles St, Boston, MA 02114",Gift shop,harvard,http://www.blackinkboston.com/,,"Greeting cards, wrapping paper & a range of unique gifts fill this charming, pint-sized shop.",,,,,1
DanaFarber Gift Shop,"450 Brookline Ave, Boston, MA 02215",Gift shop,harvard,http://www.dana-farber.org/for-patients-and-families/care-and-treatment/support-services-and-amenities/gift-shop/,,,,,/contact-us/,Contact Us,1
Follett Higher Education Group,,Book store,haverhill,,,,,,,,1
Book Store Dominicanen,"Dominicanerkerkstraat 1, 6211 CZ Maastricht, Netherlands",Book store,holland,http://www.boekhandeldominicanen.nl/,,Indie bookstore selling diverse Dutch & English titles amid the stone vaults of a medieval church.,,,/dominicanen/service-contact/,Service & Contact,1
Times Jelita,,Book store,holland,,,,,,,,1
NAI Booksellers  Booksellers,"Museumpark 25, 3015 CB Rotterdam, Netherlands",Book store,holland,https://www.naibooksellers.nl/,,,,,https://www.naibooksellers.nl/contacts/,Contact,1
Borders,,Used book store,mansfield,,,,,,,,1
Strange Machine Comics,,Comic book store,mattapoisett,,,,,,,,1
Bunch of Grapes Bookstore,"23 Main St, Vineyard Haven, MA 02568",Book store,medford,http://www.bunchofgrapes.com/,,,,/gift-card,/contact,Contact Us,1
Tokai,"1815 Massachusetts Ave, Cambridge, MA 02140",Gift shop,medford,http://www.tokaigifts.com/,,"Relaxed shop features traditional Japanese housewares, clothing & gifts in an intimate interior.",,,/contact,Contact,1
Cheapo Records,"538 Massachusetts Ave, Cambridge, MA 02139",Record store,medford,http://www.cheaporecords.com/,,"Veteran music store stocking a vast range of used vinyl, cassettes & CDs in an array of genres.",,,/contact/,Contact,1
Artist & Craftsman Supply Cambridge,"580 Massachusetts Ave, Cambridge, MA 02139",Art supply store,medford,http://www.artistcraftsman.com/,,"Creative supplies for artists & crafters, from painting & sculpting to bookbinding & origami.","

",https://www.artistcraftsman.com/a-c-gift-cards.html,https://www.artistcraftsman.com/contacts/,Contact Us,1
Preparation Breeds Success,,Book store,milford,http://www.preparationbreedssuccess.com/,,,,,/Contact.md,Contact,1
Let's Eat Together,,Book store,milford,,,,,,,,1
Boomerangs,"1407 Washington St, Boston, MA 02118",Thrift store,nahant,http://www.shopboomerangs.org/,,Secondhand clothing & furniture shop with proceeds going toward AIDS treatment & prevention.,,,/donations/,  Donate,1
Books & More,"775 Washington St #2, Hanover, MA 02339",Book store,norwell,https://www.storybookcove.com/,,,,/gift-cards,,,1
The Comic Shop,,Comic book store,randolph,,,,,,,,1
Black Swan Books,"3310-C, Rosedale Ave, Richmond, VA 23230",Book store,richmond,http://www.blackswanbooks.com/,,"Quaint, indie bookseller with a large selection of used & rare titles, plus maps & printed ephemera.",,,https://www.blackswanbooks.com/contact.php,Contact,1
Barnes & Noble,"5501 W Broad St, Richmond, VA 23230",Book store,richmond,https://stores.barnesandnoble.com/store/2995,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,,1
Barnes & Noble,,Book store,richmond,,,,,,,,1
Virginia Book Company,"900 W Franklin St, Richmond, VA 23284",Book store,richmond,http://www.vabookco.com/,,,,,https://www.vabookco.com/ePOS?this_category=124&store=351&form=shared3%2fgm%2fmain.html&design=351,Contact Us,1
Redemption Books,,Book store,richmond,,,,,,,,1
UR Spider Shop and University Bookstore,"270 Richmond Way, Richmond, VA 23173",Book store,richmond,https://www.urspidershop.com/site_about_us.asp,,,Gift Cards,shop_product_list.asp?catalog_name=VVIgQk9PS1NUT1JFIEdJRlQgQ0FSRFM&catalog_id=1335,tel:804.289.8491,804.289.8491,1
Campus Bookstore,,Book store,richmond,,,,,,,,1
Richmond CC Bookstore,,Book store,richmond,,,,,,,,1
Gospel Book Store,"4842 S Laburnum Ave, Henrico, VA 23231",Book store,richmond,https://thegospelbookstore.com/,,,,,https://thegospelbookstore.com/contact-us/,Contact Us,1
Austin Book Shop,"104-29 Jamaica Ave, Richmond Hill, NY 11418",Used book store,richmond,,,,,,,,1
The Book Store on the Hill,"2481 US-17, Richmond Hill, GA 31324",Used book store,richmond,http://facebook.com/bookstoreonthehill,,,,,,,1
Small Friend Records & Books,"1 N Lombardy St, Richmond, VA 23220",Book store,richmond,https://www.smallfriend.org/,,,,,https://www.smallfriend.org/contact,Contact,1
Brain Lair Books,"714 E Jefferson Blvd, South Bend, IN 46617",Book store,richmond,https://www.brainlairbooks.com/,,,,http://shop.brainlairbooks.com/brain-lair-bookstore-e-gift-card,https://www.brainlairbooks.com/contact,CONTACT,1
University Bookstore,,Book store,richmond,,,,,,,,1
St Benedict Center,"95 Fay Martin Rd, Richmond, NH 03470",Book store,richmond,http://catholicism.org/,,,,,https://catholicism.org/contactus,Contact/Visit,1
RenaudBray,"3050 Boulevard De Portland, Sherbrooke, Quebec J1L 1K1, Canada",Book store,rockland,https://www.renaud-bray.com/accueil.aspx?utm_source=google&utm_medium=gmb&utm_campaign=GR_AlwaysOn2020_Brand_GMB_Clics_SEO_QC_FR&utm_content=RB-Sherbrooke,,,,,Nous_contacter_par_courriel.aspx, ,1
RenaudBray,"2305 Rockland Rd Local 5209, Mount Royal, Quebec H3P 3E9, Canada",Book store,rockland,https://www.renaud-bray.com/accueil.aspx?utm_source=google&utm_medium=gmb&utm_campaign=GR_AlwaysOn2020_Brand_GMB_Clics_SEO_QC_FR&utm_content=RB-MontRoyal,,,,,Nous_contacter_par_courriel.aspx, ,1
RenaudBray,"7999 Boulevard des Galeries d'Anjou E - 002C, Anjou, Quebec H1M 1W9, Canada",Book store,rockland,https://www.renaud-bray.com/accueil.aspx?utm_source=google&utm_medium=gmb&utm_campaign=GR_AlwaysOn2020_Brand_GMB_Clics_SEO_QC_FR&utm_content=RB-Anjou,,,,,Nous_contacter_par_courriel.aspx, ,1
RenaudBray,"2305 Rockland Rd Local 5209, Mount Royal, Quebec H3P 3E9, Canada",Book store,rockland,https://www.renaud-bray.com/accueil.aspx?utm_source=google&utm_medium=gmb&utm_campaign=GR_AlwaysOn2020_Brand_GMB_Clics_SEO_QC_FR&utm_content=RB-MontRoyal,,,,,Nous_contacter_par_courriel.aspx, ,1
La Provence,"4 Main St, Rockport, MA 01966",Gift shop,rockport,http://www.laprov.com/,,,,,/contact,Contact,1
Tuscan Designs,,Gift shop,rockport,http://www.tuscan-designs.com/,,,,,https://tuscan-designs.com/contact/,Contact,1
Parnassus Books,"3900 Hillsboro Pike #14, Nashville, TN 37215",Book store,russell,http://www.parnassusbooks.net/,,,,,http://www.parnassusbooks.net/contact,Contact Us,1
Atticus Bookstore Cafe,"1082 Chapel St, New Haven, CT 06510",Book store,russell,http://atticusbookstorecafe.com/,http://www.atticusbookstorecafe.com/menu/,"Bright, glass-fronted bookstore serving coffee, breakfast, sandwiches & a few dinner options.","
        Gift Cards
      ",https://www.toasttab.com/atticus-bookstore-cafe-1082-chapel-st/giftcards,,,1
Malaprop's PopUp Bookstore,"125 S Main St, Hendersonville, NC 28792",Book store,russell,http://www.malaprops.com/,,,Great Reads & More,/malaprops-101-best-books-2018,/authors,Contact Us/FAQs,1
McKay's Knoxville,"230 Papermill Pl Way, Knoxville, TN 37919",Used book store,russell,http://www.mckaybooks.com/,,,Gift Cards,http://www.mckaybooks.com/form,http://www.mckaybooks.com/contact,Contact,1
Jarndyce,"46 Great Russell St, Holborn, London WC1B 3PA, United Kingdom",Book store,russell,http://www.jarndyce.co.uk/,,,,,contact.php,Contact us,1
York University Bookstore,"4700 Keele St, North York, ON M3J 1P3, Canada",Book store,russell,http://bookstore.yorku.ca/,,,,,https://www.bookstore.yorku.ca/site_about_us.asp?,Contact Us,1
McKay's Greensboro,"1607 Battleground Ave, Greensboro, NC 27408",Used book store,russell,http://www.mckaybooks.com/,,,Gift Cards,http://www.mckaybooks.com/form,http://www.mckaybooks.com/contact,Contact,1
The Golden Notebook,"29 Tinker St, Woodstock, NY 12498",Book store,russell,http://www.goldennotebook.com/,,,,,/contact,CONTACT US,1
McKay's WinstonSalem,"745 Jonestown Rd, Winston-Salem, NC 27103",Used book store,russell,http://www.mckaybooks.com/,,,Gift Cards,http://www.mckaybooks.com/form,http://www.mckaybooks.com/contact,Contact,1
Whip City Music,"126 Elm St, Westfield, MA 01085",Music store,russell,http://www.whipcitymusic.com/,,,,,,,1
GameStop,"431 E Main St b, Westfield, MA 01085",Video game store,russell,https://www.gamestop.com/store/us/ma/westfield/5817/westfield-shops-gamestop?utm_source=gmblisting&utm_medium=organic,,"Chain retailer offering new & used video games, plus consoles, controllers & related gear.",,,,,1
Barnes & Noble,,Book store,salisbury,,,,,,,,1
Newbury Comics,"Providence Place Mall, 74 Providence Pl, Providence, RI 02903",Comic book store,seekonk,http://www.newburycomics.com/,,"Source for music, movies, comics & other pop culture goods, with an emphasis on independent artists.",Store Gift Cards,/collections/gift-card,/pages/contact-us/,"              
              Contact Us
            ",1
Barrington Books,"Garden City Center, 176 Hillside Rd, Cranston, RI 02920",Book store,seekonk,http://www.barringtonbooks.com/,,,,,/contact.html,"
										Contact
									",1
OutLash,"999 Main St, Pawtucket, RI 02860",Book store,seekonk,,,,,,,,1
Rhode Island College Bookstore,"600 Mt Pleasant Ave, Providence, RI 02911",Book store,seekonk,http://ric.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=88366,Contact Us,1
East Bay Comics,"654 Metacom Ave, Warren, RI 02885",Comic book store,seekonk,https://ebcomix.com/,,,,,,,1
Dark Star Comics,"1234 Broad St, Central Falls, RI 02863",Comic book store,seekonk,https://facebook.com/DarkstarComicsCF/,,,,,,,1
The Book Nerd,"70 Maple Ave, Barrington, RI 02806",Used book store,seekonk,,,,,,,,1
Barnes & Noble at Roger Williams University Bookstore,"The Commons, 1 Old Ferry Rd, Bristol, RI 02809",Book store,seekonk,http://rwu.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=31552,Contact Us,1
Twice Told Tales,"2145 Broad St, Cranston, RI 02905",Used book store,seekonk,http://www.twicetoldtalesri.com/,,,,,ContactUs.html,Contact Us â¢ Find Us,1
The Time Capsule,"1732 Fall River Ave, Seekonk, MA 02771",Comic book store,seekonk,http://timecapsulecomics.com/,,,,,/contact/,Contact,1
White Light Books,"1464 Park Ave, Cranston, RI 02920",Book store,seekonk,,,,,,,,1
Allsport Collectibles,"1448 Fall River Ave #2, Seekonk, MA 02771",Game store,seekonk,https://www.facebook.com/AllsportCollectibles/timeline,,,,,#,Contact Allsport Collectibles on Messenger,1
Libreria Histana Fronteras,"320 Pocasset Ave, Providence, RI 02909",Book store,seekonk,,,,,,,,1
Best Buy,"41 Commerce Way, Seekonk, MA 02771",Music store,seekonk,https://stores.bestbuy.com/ma/seekonk/41-commerce-way-806.html/?ref=NS&loc=ns100,,"Chain retailer with a large array of brand-name electronics, computers, appliances & more.",,,mailto:S-000806-Leaders@bestbuy.com,E-mail Us,1
Browser Books,"20 Commerce Way #10A, Seekonk, MA 02771",Used book store,seekonk,http://www.browserbooksma.com/,,,,,,,1
Berkshire Book Co,"227 Sharrow Vale Rd, Sharrow, Sheffield S11 8ZE, United Kingdom",Used book store,sheffield,http://sharrowvale.co.uk/businesses/porter-book-books/,,,,,https://sharrowvale.co.uk/contact-us/,Contact,1
Retired Books,,Book store,sherborn,,,,,,,,1
Thalia Hilden,"Mittelstraße 69, 40721 Hilden, Germany",Book store,ware,https://www.thalia.de/shop/home/filialen/showDetails/5055?utm_source=google&utm_medium=gmb&utm_campaign=website&utm_content=hilden,,,"Geschenkkarte
                        
",/geschenkkarte/,tel:+492515309330,"
Fragen zum Einkauf
+49 (0) 251 / 5 30 93 30
",1
Artisana,,Book store,wareham,,,,,,,,1
Danielle Lynn Reads,,Books wholesaler,warwick,http://www.daniellelynnreads.com/,,,,,http://www.facebook.com/daniellelynnreads,,1
Hermitage Bookshop,"290 Fillmore St, Denver, CO 80206",Rare book store,washington,http://www.hermitagebooks.com/,,"Long-standing bookstore offering rare & vintage books, 1st editions & Victorian yellowbacks.",,,contact.html,Contact Us,1
US Government Publishing Office Bookstore,"E-270, 15 Sudbury St, Boston, MA 02203",Book store,washington,http://www.gpo.gov/,,,,,how-to-work-with-us/agency/contact-your-team,Contact Your Team,1
Sister's Uptown Bookstore,"1942 Amsterdam Ave, New York, NY 10032",Book store,washington,http://www.sistersuptownbookstore.com/,,Indie bookshop & community hub spotlighting a range of tiles & events by & about African Americans.,E-Gift Cards,https://squareup.com/gift/GS7QK4JJ7FNXP/order?external_source=postoffice-egift-widget&external_token=Zrm27dSh6jtQQFsi,#contact-us,Contact Us,1
Catholic Information Center,,Religious book store,washington,,,,,,,,1
Loyalty Bookstore,,Book store,washington,,,,,,,,1
Loyalty Books,"823 Ellsworth Dr, Silver Spring, MD 20910",Book store,washington,http://www.loyaltybookstores.com/,,,Gift Cards,/loyalty-gift-card,/contact,Contact,1
Busboys and Poets,,Book store,washington,,,,,,,,1
Rathfarnham Shopping Centre,"Butterfield Ave, Rathfarnham, Dublin, Ireland",Book store,washington,http://www.rathfarnhamshoppingcentre.com/,,,,,https://www.rathfarnhamshoppingcentre.com/contact-us/,Contact Us,1
Green Aura Shop,"45 A Main St, Williamsburg, MA 01096",Gift shop,williamsburg,http://www.greenaurashop.com/,,,,,mailto:greenaurashop@gmail.com,greenaurashop@gmail.com,1
