name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched
JJill,"796 Iyannough Rd, Hyannis, MA 02601",Women's clothing store,barnstable town,http://locations.jjill.com/ma/hyannis/406/,,"Womenswear chain for stylish, casual clothing in a wide range of sizes, plus accessories & shoes.",E-Gift Cards,https://www.jjill.com/e-gift-card,https://www.jjill.com/jjill-contact-us,Contact Us,1
Bridal Corner,"720 Memorial Dr #5065, Chicopee, MA 01020",Bridal shop,barre,http://bridal-corner.com/,,"Three-floor bridal boutique with a selection of dresses, gowns & accessories, plus tuxedos.",,,/about-us,Contact Us,1
refind boutique,"72 Washington St, Salem, MA 01970",Women's clothing store,barre,http://www.refindstore.com/,,,,/collections/womens-dresses/products/gift-card-1,/pages/contact-us,"
          Contact
        ",1
Lacoste,"17 Premium Outlet Blvd Suite B080, Lee, MA 01238",Clothing store,becket,http://www.lacoste.com/ca/en/homepage,,"Chain known for polo shirts sells men's & women's apparel, accessories, leather goods & sportswear.",,,/ca/en/FAQ.html,"




Help & Support

",1
Under Armour Factory House,"Premium Oultets, 320 Premium Outlet Blvd, Lee, MA 01238",Clothing store,becket,http://store-locations.underarmour.com/ma/lee/29/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Activewear brand known for its apparel, shoes & accessories designed for sports & fitness.",Gift Cards,https://www.underarmour.com/en-us/gift-card-landing,//underarmour.custhelp.com,Contact Us,1
Jockey Outlet,"520 Premium Outlets Blvd, Lee, MA 01238",Clothing store,becket,http://www.jockey.com/location?store=106&utm_source=yext&utm_medium=directory&utm_campaign=jockey%20local,,,,,,,1
American Eagle Outlet,"150 Prime Outlets Bouleva, Suite C150, Lee, MA 01238",Clothing store,becket,http://storelocations.ae.com/us/ma/lee/150-premium-outlets-boulevard.html,,"Chain selling trendy casualwear, shoes, accessories & loungewear for guys & girls.",,,,,1
Chico's Outlets,"470 Premium Outlets Blvd, Suite 470, Lee, MA 01238",Women's clothing store,becket,https://stores.chicosofftherack.com/s/lee-premium-outlets,,"Clothing chain offering women's fashions including careerwear, dressy separates & more.",Gift Cards,//www.chicosofftherack.com/store/page.jsp?id=80,//www.chicosofftherack.com/store/page.jsp?id=70,Contact Us,1
K's Kloset,"239 Otis Stage Rd, Blandford, MA 01008",Clothing store,becket,http://www.kskloset.org/contact.html,,,,,contact.html, Contact Us ,1
Hanesbrands,"400 Premium Outlet Blvd Suite 400, Lee, MA 01238",Clothing store,becket,https://outlets.onehanesplace.com/ma/lee/400-premium-outlet-blvd.html?utm_source=yext&utm_medium=cpv&utm_campaign=stores,,,,,,,1
GUESS Factory,"17 Premium Outlet Blvd Suite B055, Lee, MA 01238",Clothing store,becket,https://stores.guess.com/en/guessfactory/ma/lee/17-premium-outlet-blvd/3028/?cmp=maps+-+google+places&utm_medium=maps&utm_source=google+places&utm_content=guessfactory_3028,,"Clothing retailer known for its house-brand designer jeans, clothing & accessories for men & women.",Gift Cards,https://shop.guess.com/GiftCard/,https://shop.guess.com/CustomerCare/ContactUs/,Contact Us,1
Tommy Hilfiger Store,"200 Water St D200-210, Lee, MA 01238",Clothing store,becket,https://stores.tommy.com/ma/lee/49/,,Chain featuring the designer's classic sportswear & accessories. Some stores carry childrenswear.,,,https://usa.tommy.com/en/help-contact-us, CUSTOMER SERVICE ,1
Aeropostale,"250 Premium Outlet Blvd, Lee, MA 01238",Clothing store,becket,https://www.aeropostale.com/storedetails/?StoreID=935&utm_source=gmb&utm_medium=organic,,Trendy retail chain selling casualwear & accessories for young adults (some focus on kids' apparel).,Gift Cards,/gift-card-main/egift-card-lp.html/?content=footer,https://www.aeropostale.com/customer-service/contact-us/contact-us-main.html,Contact Us,1
Nike Factory Store,"50 Water St Suite H530, Lee, MA 01238",Sportswear store,becket,https://www.nike.com/retail/s/nike-factory-store-lee?cp=84620811901_seo_,,,,,,,1
PacSun,,Clothing store,becket,,,,,,,,1
Tommy Hilfiger,"200 Water St D200-210, Lee, MA 01238",Clothing store,becket,https://stores.tommy.com/ma/lee/49/,,Chain featuring the designer's classic sportswear & accessories. Some stores carry childrenswear.,,,https://usa.tommy.com/en/help-contact-us, CUSTOMER SERVICE ,1
Izod,"50 Water St, Lee, MA 01238",Clothing store,becket,http://www.izod.com/,,"Chain selling men's & women's sportswear, such as sweaters, polos & dress shirts, plus accessories.",,,https://help.izod.partnerbrands.com/s/brand-form,Contact Us,1
Marshalls,"489 Pittsfield Rd, Lenox, MA 01240",Clothing store,becket,https://www.marshalls.com/,,"Retail chain offering brand-name clothing, accessories, shoes & housewares.",,https://marshalls.cashstar.com/store/recipient?locale=en-us,https://www.marshalls.com/us/store/jump/topic/Contact-Us/3200004,Contact Us,1
Steven Valenti Clothing for Men,"157 North St, Pittsfield, MA 01201",Clothing store,becket,http://www.stevenvalenticlothing.com/,,,,,./contact.htm,,1
The Black Squirrel,"75 Blair Rd, Blandford, MA 01008",Clothing store,becket,http://theblacksquirrel.com/,,,,,/contact.html,"
				Contact
			",1
AccessoryCore Corporation,"625 Chapel St #1a, Lee, MA 01238",Uniform store,becket,http://accessorycore.com/,,,,,/contact.htm,Contact Us,1
Brazabra Corporation,"8 Run Way, Lee, MA 01238",Fashion designer,becket,https://braza-bra.com/,,,,,https://www.braza-bra.com/where-to-find-us,Where to Find Us,1
rue21,"131 Colonie Center Suite 407, Albany, NY 12205",Clothing store,becket,https://stores.rue21.com/ny/albany/131-colonie-center.html/?utm_source=gmb&utm_medium=localsearch&utm_campaign=1154,,Retail brand offering fashion-forward clothing & accessories for young men & women., Gift Cards,https://www.rue21.com/store/gift-cards?ici=footer_global&icn=GiftCardsEGiftCards,https://www.rue21.com/store/jump/static/Contact-Us/contact?ici=footer_global&icn=ContactUs,Contact Us,1
Eddie Bauer,"75 Middlesex Turnpike, Burlington, MA 01803",Clothing store,bedford,http://www.eddiebauer.com/,,"Retail mainstay for house-brand outerwear, clothing, footwear & accessories for outdoor recreation.",Gift Cards,/custserv/customer-service-gift-cards.jsp,/custserv/ask-eddie-email.jsp,contact us,1
Police Survival Equipment,"700 Boston Rd, Billerica, MA 01821",Clothing store,bedford,http://www.blaueruniformsbostonma.com/,,,,,http://www.blaueruniformsbostonma.com/contact/,Contact,1
Tory Burch,"75 Middlesex Turnpike Room 1089, Burlington, MA 01803",Women's clothing store,bedford,http://www.toryburch.com/,,"Namesake chain highlighting the designer's chic, upscale women's clothing, shoes & accessories.",,,,,1
Grasshopper Shop,"36 Main St, Concord, MA 01742",Clothing store,bedford,http://www.grasshoppershopconcord.com/,,,,,/contact,Contact,1
kate spade new york,"75 Middlesex Turnpike, Burlington, MA 01803",Clothing store,bedford,https://www.katespade.com/stores/s/kate-spade-burlington-mall,,"Namesake retailer showcasing the designer's chic, upbeat handbags, womenswear & accessories.","
                            gift cards
                          ",https://katespade.com/gift-cards/,https://katespade.com/katespade-customer-service-ks-help/ks_contact_us.html,"contact
                     us",1
EILEEN FISHER,"6 Wayside Rd Suite C1, Burlington, MA 01803",Clothing store,bedford,https://locations.eileenfisher.com/us/ma/burlington/womens-clothing-eus901.html?utm_source=google&utm_medium=organicsearch&utm_campaign=rio&utm_term=US&utm_content=EUS901,,"Retail chain selling designer womenswear & accessories, with an emphasis on natural materials.",Gift Cards,https://www.eileenfisher.com/giftcard,https://www.eileenfisher.com/contact-us,Contact us,1
Intimissimi,"75 Middlesex Turnpike, Burlington, MA 01803",Clothing store,bedford,https://www.intimissimi.com/US/stores/?showMap=true&horizontalView=true&radius=15&utm_medium=organic&utm_source=google&utm_campaign=local&utm_term=US-IV91,,,,,/ch/stores/?showMap=true&radius=15,Geschäft finden,1
Ostuni Affordable Men's Clothing,"21 Cambridge Street(Across from Cafe Escadrille) Exit 33A(US 95), Burlington, MA 01803",Men's clothing store,bedford,,,,,,,,1
Justice,"75 Middlesex Turnpike Space 1100A, Burlington, MA 01803",Children's clothing store,bedford,https://stores.shopjustice.com/ma/burlington/75-middlesex-turnpike,,"Apparel chain supplying on-trend clothing, accessories & more for tweens.",Gift Cards,#Footer-giftCardsLinks,,,1
abercrombie kids,"75 Middlesex Turnpike Ste 1003, Burlington, MA 01803",Children's clothing store,bedford,https://www.abercrombie.com/shop/us/clothing-stores/US/Burlington/MA/20167,,"Trendy chain selling its own preppy & logoed apparel, accessories, shoes & more for kids/tweens.",,,,,1
French Lessons,,Women's clothing store,bedford,,,,,,,,1
Nordstrom Rack Middlesex Commons,"43 Middlesex Turnpike Ste 5, Burlington, MA 01803",Clothing store,bedford,https://stores.nordstromrack.com/us/ma/burlington/43-middlesex-turnpike?utm_source=google&utm_medium=organic&utm_campaign=rack&utm_content=543&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=rack,,,Gift Cards,https://rack.giftcard.nordstrom.com/,https://www.nordstromrack.com/contactus,Contact Us,1
Sara Campbell,,Women's clothing store,bedford,,,,,,,,1
Marshalls,"34 Cambridge St, Burlington, MA 01803",Clothing store,bedford,https://www.marshalls.com/,,"Retail chain offering brand-name clothing, accessories, shoes & housewares.",,https://marshalls.cashstar.com/store/recipient?locale=en-us,https://www.marshalls.com/us/store/jump/topic/Contact-Us/3200004,Contact Us,1
Maurices,"233 Mohawk Trail, Greenfield, MA 01301",Women's clothing store,belchertown,https://locations.maurices.com/us/ma/greenfield/233-mohawk-trail,,"Women's clothing chain for current fashions in a range of sizes, plus footwear & accessories.",Gift Cards,https://www.maurices.com/account/giftcard-landing-page.jsp,,,1
Sew Special by Joan,"2442 Boston Rd, Wilbraham, MA 01095",Dressmaker,belchertown,,,,,,,,1
Sunshine's Reflections Hand Crafted Jewelry,"16 Joy St, Ludlow, MA 01056",Clothing store,belchertown,,,,,,,,1
Discount Bridal Shoppecom,"3518 Greenwich Rd, Ware, MA 01082",Bridal shop,belchertown,,,,,,,,1
Modern Bridal Shop Inc,"536 Main St, Indian Orchard, MA 01151",Bridal shop,belchertown,,,"Longtime store featuring wedding gowns, bridal party, prom & pageant dresses & formal accessories.",,,,,1
Family Dollar,"354 Main St, Indian Orchard, MA 01151",Clothing store,belchertown,https://www.familydollar.com/locations/ma/indian-orchard-(spri/31061/,,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",Gift Cards,//www.familydollar.com/party-supplies-gift-wrap/gift-cards-fd,//www.familydollar.com/contact-family-dollar,Contact Us,1
Journeys,"Eastfield Mall, 1655 Boston Rd, Springfield, MA 01129",Clothing store,belchertown,https://www.journeys.com/store/JOURNEYS-Eastfield-Mall?utm_source=local&utm_medium=local&utm_campaign=Google-1280,,"Teen-oriented chain supplying casual, surf-&-skate-inspired clothes, shoes & accessories.",Gift Cards,/gift_cards,https://gcoi.force.com/journeys/s/,Contact Us,1
Blakes School Uniform Co,"1205 Parker St, Springfield, MA 01129",Uniform store,belchertown,https://www.blakesschooluniform.com/,,,,,/t-contact.aspx,Contact Us,1
Margie's Wedding Shop,"16 Temby St, Springfield, MA 01119",Bridal shop,belchertown,http://www.margiesfashions.com/,,,,,,,1
Family Dollar,"125 N Main St, Belchertown, MA 01007",Clothing store,belchertown,https://www.familydollar.com/locations/ma/belchertown/29262/,,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",Gift Cards,//www.familydollar.com/party-supplies-gift-wrap/gift-cards-fd,//www.familydollar.com/contact-family-dollar,Contact Us,1
Baby Depot,"380 Cooley St, Springfield, MA 01128",Baby store,belchertown,http://www.burlingtoncoatfactory.com/babydepot/Default.aspx,,," 
buy gift cards
",/gift-cards,,,1
Ocean State Job Lot,"Fairview Shopping Plaza, 1451 Memorial Dr, Chicopee, MA 01020",Clothing store,belchertown,https://www.oceanstatejoblot.com/store-details?storeid=237,,"Retail chain for home goods, apparel, grocery items & more at closeout prices.",,,,,1
Maria Fili Dressmaker,"1433 Wilbraham Rd, Springfield, MA 01119",Custom tailor,belchertown,https://www.mariafilidressmaker.com/,,,,,https://www.mariafilidressmaker.com/contact,Contact,1
Competitive Edge SkiBike Inc,"19 North St, Easthampton, MA 01027",Clothing store,belchertown,http://compedgeskibike.com/,,,,,https://www.compedgeskibike.com/storelocator/,Contact,1
Victoria's Secret & PINK,"50 Holyoke St H-310, Holyoke, MA 01040",Lingerie store,belchertown,https://www.victoriassecret.com/store-locator#/store/111,,"Chain retailer known for housebrand women’s lingerie, plus pajamas, loungewear & beauty products.",,,,,1
House of Hoops by Foot Locker,"50 Holyoke St, Holyoke, MA 01040",Clothing store,belchertown,https://stores.footlocker.com/us/ma/holyoke/50-holyoke-street.html,,"Retail chain with brand-name athletic shoes, clothing & related accessories for men, women & kids.",Gift Cards,https://www.footlocker.com/giftcards.html,https://www.footlocker.com/feedback,Contact Us,1
Kali Rose,"15 N Main St, Bellingham, MA 02019",Boutique,bellingham,,,,,,,,1
Mendon Woodcraft,"70 Cape Rd, Mendon, MA 01756",Hat shop,bellingham,,,,,,,,1
TriValley Sports & Apparel,"106 Main St, Medway, MA 02053",Sporting goods store,bellingham,http://tri-valleysports.com/,,,,,http://tri-valleysports.com/info/contact/,Contact,1
Walt's Clothing Inc,"837 Cumberland Hill Rd, Woonsocket, RI 02895",Clothing store,bellingham,http://www.waltsclothing.com/,,,,,tel:4017657582,(401) 765-7582,1
Baby Depot,"2000 Diamond Hill Rd, Woonsocket, RI 02895",Baby store,bellingham,http://burlingtoncoatfactory.com/,,," 
buy gift cards
",/gift-cards,,,1
The Costume Kitty,,Costume store,bellingham,https://www.thecostumekitty.com/,,,,,/pages/contact-us,Contact Us,1
Ocean State Job Lot,"114 Main St, Medway, MA 02053",Clothing store,bellingham,https://www.oceanstatejoblot.com/store-details?storeid=207,,"Retail chain for home goods, apparel, grocery items & more at closeout prices.",,,,,1
Bonardi's Formalwear Inc,"156 Main St, Milford, MA 01757",Tuxedo shop,bellingham,http://www.bonardis.com/,,,,,https://bonardis.com/class-advisors-contact/,Class Advisors Contact,1
TJ Maxx & HomeGoods,"126 &, 128 Medway Rd, Milford, MA 01757",Clothing store,bellingham,https://tjmaxx.tjx.com/store/index.jsp,,"Retail chain featuring stylish brand-name apparel, shoes & accessories, plus housewares.",,,,,1
Theory Wrentham Outlet,"1 Premium Outlet Blvd Suite 230, Colonial Court, Wrentham, MA 02093",Clothing store,bellingham,https://stores.theory.com/1159560-theory-wrentham,,"Retailer selling the brand's own line of trendy, tailored apparel, plus accessories.",Gift Cards,https://theory.cashstar.com/,https://www.theory.com/contact/,Contact Us,1
Baby Monitor,,Baby store,bellingham,,,,,,,,1
Resellables,"163 Mendon St, Bellingham, MA 02019",Thrift store,bellingham,http://www.myresellables.com/,,,,,,,1
Hugo Boss Factory Outlet,,Clothing store,bellingham,,,,,,,,1
LOFT Outlet,"1 Premium, Outlet Blvd, Wrentham, MA 02093",Women's clothing store,bellingham,https://stores.loft.com/outlet/us/ma/wrentham/1-premium-outlet-blvd.html,,"Women's apparel brand known for its careerwear, dresses & separates in contemporary styles.",,,,,1
Lulu's Krazy Daisy Fashion Consignment,"706 St Paul St A, North Smithfield, RI 02896",Clothing store,bellingham,,,,,,,,1
Tommy Bahama Outlet,"1 Outlet Blvd Space 575, Wrentham, MA 02093",Clothing store,bellingham,http://www.tommybahama.com/en/store/Wrentham%20(Outlet)?lat=42.0484051&long=-71.3468091,,,"



Gift Cards
",/en/gift-cards,/en/guest-services/contact-us,"



Contact Us
",1
Cutie Green Nursery,,Baby store,bellingham,http://www.cutiegreennursery.com/,,,Gift Certificates,https://peekabooavenue.com/index.php?route=account/voucher,https://peekabooavenue.com/index.php?route=information/contact, Contact Us ,1
Columbia Factory Store,"1 Premium Outlet Blvd Ste 299, Tinton Falls, NJ 07753",Clothing store,bellingham,https://stores.columbia.com/tinton-falls-factory-store,,,,https://www.columbia.com/giftcards,,,1
Hanna Andersson,"1 Outlet Blvd, Wrentham, MA 02093",Clothing store,bellingham,http://www.hannaandersson.com/,,"Clothing chain with Swedish roots, outfitting babies & children, with a focus on organic cotton.",Gift Cards,https://www.hannaandersson.com/gift-card/,tel:1.800.222.0544,6 am to 8 pm PT,1
TEAL Apparel Inc,,Men's clothing store,belmont,http://www.tealapparel.com/,,,,,,,1
Tess,"52 Brattle St, Cambridge, MA 02138",Women's clothing store,belmont,http://tesscambridge.com/,,Trendy boutique stocks a range of high-end designer clothing & accessories in a minimalist interior.,,,https://www.tesscambridge.com/contact,Contact,1
C'est Privee Lingerie,"612 Washington St, Newton, MA 02458",Clothing store,belmont,,,,,,,,1
J Hilburn  Boston,,Men's clothing store,belmont,,,,,,,,1
Looks,"2 Arrow St, Cambridge, MA 02138",Women's clothing store,belmont,http://lookslove.com/,,"Cozy boutique offering contemporary women's clothing, bags, shoes, & handmade fine jewelry.",,,tel:6174914251,(617) 491-4251,1
Monella,"29 Brattle St, Cambridge, MA 02138",Women's clothing store,belmont,http://www.monellaboutique.com/,,,,,https://www.monellaboutique.com/contact,Contact,1
Gap Factory,"118 Arsenal Yards Blvd, Watertown, MA 02472",Clothing store,belmont,https://www.gap.com/stores/ma/watertown/gap-7986.html,,,,,,,1
Anthropologie,"48 Brattle St, Cambridge, MA 02138",Women's clothing store,belmont,https://www.anthropologie.com/stores/harvard-square-cambridge,,"Chain selling boho-chic womenswear, shoes, accessories & home decor (some feature wedding attire).","


                                        Gift Cards & E-Gift Cards

                                    
",/gift-cards,/help/contact-us,Contact Us,1
Designers Circus Corporation,"1 Braintree St, Allston, MA 01234",Women's clothing store,belmont,http://www.designerscircus.com/,,,,,contact.html,IN STORE SERVICES,1
Jason Anthony's Formal Wear,"145 Main St, Medford, MA 02155",Clothing store,belmont,https://www.jimsformalwear.com/stores/ma/medford/jason-anthony-formal-wear,,,,,/support/contact,Contact,1
The Harvard Shop,"34 John F. Kennedy St, Cambridge, MA 02138",Clothing store,belmont,https://www.theharvardshop.com/,,,Gift Cards,https://www.theharvardshop.com/products/gift-card-online-only?_pos=1&_sid=2a092630a&_ss=r,/pages/contact-us,Contact Us,1
Wedding Trunk Show  Bridal Shop Accessories & Jewelry,"316 Mt Auburn St, Watertown, MA 02472",Bridal shop,belmont,,,,,,,,1
Thanks Mama Cloth Diapers Online Stor,"Boston, MA 02135",Children's clothing store,belmont,,,,,,,,1
Buffalo Exchange,"180 Harvard Ave, Boston, MA 02134",Used clothing store,belmont,https://www.buffaloexchange.com/locations/boston/allston/,,"Hip chain that buys, sells, trades trendy vintage & used clothing & accessories for men & women.",Gift Cards,https://www.buffaloexchange.com/gift-cards/,https://www.buffaloexchange.com/contact/,Email,1
Champions Sporting Goods,"53 Leonard St, Belmont, MA 02478",Sporting goods store,belmont,http://www.championsofbelmont.com/,,,,,/contact-us.php,Contact Us,1
The Harvard Shop,"52 John F. Kennedy St, Cambridge, MA 02138",Clothing store,belmont,http://www.theharvardshop.com/,,"Harvard University apparel, gifts & accessories are sold at this store run entirely by students.",Gift Cards,https://www.theharvardshop.com/products/gift-card-online-only?_pos=1&_sid=2a092630a&_ss=r,/pages/contact-us,Contact Us,1
Free People,"63 Church St, Cambridge, MA 02138",Women's clothing store,belmont,https://www.freepeople.com/,,"Women's clothing chain with a bohemian-inspired collection of dresses, jackets, shoes & accessories.","


                                        Gift Cards

                                    
",/fp-gift-cards/,/help/contact/,Contact Us,1
Urban Outfitters,"226 Harvard Ave, Allston, MA 02134",Clothing store,belmont,https://www.urbanoutfitters.com/stores/allston,,"Chain with a hipster vibe known for on-trend fashions, accessories & quirky home-decor items.",Gift Cards,/gift-cards,/help/contact-us,Contact Us,1
alphabroder,"154 Campanelli Dr, Middleborough, MA 02346",Clothing store,berkley,http://www.alphabroder.com/,,,,,#,E-Mail & Fax Signup,1
Halloween City,"82 Taunton Depot Dr, Taunton, MA 02780",Costume store,berkley,,,,,,,,1
Professional Image Men's Fine Clothing,"Massachusetts 81, Interstate 195, Plymouth Ave, Fall River, MA 02721",Clothing store,berkley,http://professionalimageclothing.com/,,,,,,,1
WoolPRO  Merino Wool Clothing,"4844, 502 Bedford St #7, Fall River, MA 02720",Clothing store,berkley,,,,,,,,1
Irene's Fashions,"253 Columbia St, Fall River, MA 02721",Children's clothing store,berkley,http://www.irenes-fashions.com/,,,,,https://www.irenes-fashions.com/copy-of-contact,CUSTOMER CARE,1
Aura Boutique,"88 S Main St, Fall River, MA 02721",Women's clothing store,berkley,,,,,,,,1
TJ Maxx,"374 William S Canning Blvd, Fall River, MA 02721",Clothing store,berkley,https://tjmaxx.tjx.com/store/index.jsp,,"Retail chain featuring stylish brand-name apparel, shoes & accessories, plus housewares.",,,,,1
Davids Laundry Palace,"1700 President Ave, Fall River, MA 02720",Clothing store,berkley,,,,,,,,1
Lincoln Quality Clothing,,Clothing store,berkley,,,,,,,,1
Burlington,"181 Mariano S Biship Boulevard, Fall River, MA 02721",Clothing store,berkley,https://www.burlington.com/,,," 
buy gift cards
",/gift-cards,,,1
RagzFashion repeating itself,"23 S Main St, Middleborough, MA 02346",Women's clothing store,berkley,,,,,,,,1
River Falls Manufacturing Corporation,"40 County St, Fall River, MA 02723",Children's clothing store,berkley,,,,,,,,1
Goodale Custom Apparel,"10 Sumner Ave, Middleborough, MA 02346",Western apparel store,berkley,,,,,,,,1
Just Looking Consignment Shop,"575 S St W #5, Raynham, MA 02767",Clothing store,berkley,http://www.justlookingconsignmentshop.com/,,,,,http://www.justlookingconsignmentshop.com/contact-us/,Contact Us,1
snell St fall river Ma,"Carver St, Fall River, MA 02721",Clothing store,berkley,,,,,,,,1
Anarchy Outfitters Clothing,,Clothing store,berkley,https://www.apliiq.com/anarchyoutfittersclothing,,,,,/site/contact-us,contact us,1
New York Lace Store Ltd,"89 Main St, Taunton, MA 02780",Bridal shop,berkley,http://newyorklacecouture.com/,,"Established retailer offering designer wedding gowns, plus bridesmaid, cocktail & prom dresses.",,,contact-us,"

                                        CONTACT
                                    


",1
EbLens,"500 William S Canning Blvd, Fall River, MA 02721",Clothing store,berkley,http://www.eblens.com/,,Retail chain stocking brand-name streetwear & footwear for men & women.,,,,,1
Dots Fashions,,Women's clothing store,berkley,,,,,,,,1
Old Navy,"520 William S Canning Blvd, Fall River, MA 02721",Clothing store,berkley,https://oldnavy.gap.com/stores/ma/fallriver/oldnavy-389.html,,"Chain with a wide range of clothing for the family from jeans to loungewear, plus fun accessories.",,,,,1
Tux Towne By Bejarano,"40 Main St, Taunton, MA 02780",Tuxedo shop,berkley,http://tux-towne.com/,,,,,http://tux-towne.com/contact/,Contact,1
TJ Maxx,"55 Commerce Way, Seekonk, MA 02771",Clothing store,berkley,https://tjmaxx.tjx.com/store/index.jsp,,"Retail chain featuring stylish brand-name apparel, shoes & accessories, plus housewares.",,,,,1
Isabella's,"4 Cohannet St, Taunton, MA 02780",Bridal shop,berkley,http://isabellasbridalmass.com/,,,,,,,1
Love Walk Boutique,,Women's clothing store,berkley,,,,,,,,1
Family Dollar,"1 Tremont St, Taunton, MA 02780",Clothing store,berkley,https://www.familydollar.com/locations/ma/taunton/31833/,,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",Gift Cards,//www.familydollar.com/party-supplies-gift-wrap/gift-cards-fd,//www.familydollar.com/contact-family-dollar,Contact Us,1
Sadie's Children's Consignment Shop,"356 Sanford Rd, Westport, MA 02790",Children's clothing store,berkley,,,,,,,,1
Party Dress Express,"657 Quarry St, Fall River, MA 02723",Bridal shop,berkley,http://www.partydressexpress.com/,,"Venerable store carrying a vast selection of designer bridal, prom & other special-occasion dresses.",,,./t8/contact-us.html,Contact Us,1
Target,"41 Robert Dr, South Easton, MA 02375",Clothing store,berkley,https://www.target.com/sl/easton/2267,,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.",Gift Cards,/c/gift-cards/-/N-5xsxu,,,1
American Eagle Store,"106 N Dartmouth Mall, North Dartmouth, MA 02747",Clothing store,berkley,http://storelocations.ae.com/us/ma/north-dartmouth/106-north-dartmouth-mall.html,,"Chain selling trendy casualwear, shoes, accessories & loungewear for guys & girls.",,,,,1
Big Girls Playcloset,,Lingerie store,berkley,,,,,,,,1
Simple Pleasures Apparel & More,"1 Main St, Plymouth, MA 02360",Women's clothing store,berkley,,,,,,,,1
Frugal Fannie's Fashion and Shoe Warehouse,"24 Wilson Way, Westwood, MA 02090",Women's clothing store,berkley,http://www.frugalfannies.com/,,"Sprawling, low-key store selling women's casual wear, formal gowns, shoes & jewelry since 1983.",GIFT CARDS,https://frugal-fannies-fashion-warehouse.myshopify.com/,/contact-us,Contact Us,1
TJ Maxx,"234 Colony Pl Rd, Plymouth, MA 02360",Clothing store,berkley,https://www.tjmaxx.com/,,"Retail chain featuring stylish brand-name apparel, shoes & accessories, plus housewares.",,,,,1
Irish Specialty Shoppe,"158 President Ave, Fall River, MA 02720",Clothing store,berkley,http://www.irishspecialtyshoppefr.com/,,,,,,,1
Rose Fashion Boutique,"566 Forest Ave, Brockton, MA 02301",Women's clothing store,berkley,http://www.rosefashionboutique.com/,,,,,,,1
The Paper Store,"855 Grand Army of the Republic Hwy, Somerset, MA 02726",Clothing store,berkley,https://locations.thepaperstore.com/somerset-855-grand-army-highway-02726,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us,1
Style Unlimited,"62 Court St #1, Plymouth, MA 02360",Clothing store,berkley,https://styleunltd.com/,,,,,/contact,CONTACT & LOCATION INFORMATION,1
Bliss Lifestyle Boutique,"150 Main St, North Easton, MA 02356",Clothing store,berkley,http://blisseaston.com/,,,,,/contact,"
                contact
              ",1
Hot Topic,"999 S Washington St, North Attleborough, MA 02760",Clothing store,berkley,http://www.hottopic.com/store-details?StoreID=0036,,"Teen-oriented chain known for rock/pop-culture-inspired T-shirts, plus accessories & body jewelry.",Gift Cards,https://www.hottopic.com/giftcertpurchase,https://www.hottopic.com/contactus,"



Customer Service
",1
East Bay Scout Shop,"79 Swansea Mall Dr, Swansea, MA 02777",Uniform store,berkley,http://www.narragansettbsa.org/scout-shops/general-information/39801,,,,,/about-us/contact-us/39794,Contact Us,1
GapKids,"1 Outlet Blvd STE 310, Wrentham, MA 02093",Children's clothing store,berkley,https://www.gap.com/stores/ma/wrentham/gap-1669.html,,,Check Gift Card Balances,"/customerService/info.do?cid=2116&mlink=39813,8846349,GiftCard&clink=8846349",,,1
Chico's,"601 Donald Lynch Blvd N111, Marlborough, MA 01752",Clothing store,berlin,https://stores.chicos.com/s/chico-s-solomon-pond-mall,,"Clothing chain offering women's fashions including careerwear, dressy separates & more.",Gift Cards,https://www.chicos.com/store/page.jsp?id=114109276,https://www.chicos.com/store/page.jsp?id=37,Contact Us,1
The Children's Place,"580 Donald Lynch Blvd, Marlborough, MA 01752",Children's clothing store,berlin,https://www.childrensplace.com/us/store/solomonpond-marlborough-MA-110727,,"Upbeat retail chain carrying a range of trendy clothing, accessories & footwear for babies & kids.",,,,,1
American Eagle Store,"601 Donald Lynch Blvd Space N211A, Marlborough, MA 01752",Clothing store,berlin,http://storelocations.ae.com/us/ma/marlborough/601-donald-lynch-boulevard.html,,"Chain selling trendy casualwear, shoes, accessories & loungewear for guys & girls.",,,,,1
Suitmen,"solomon pond mall, 601 Donald Lynch Blvd # 137, Marlborough, MA 01752",Men's clothing store,berlin,http://www.suitmen.com/,,,,,,,1
Paisley Boutique,"45 Main St, Hudson, MA 01749",Women's clothing store,berlin,http://www.paisleyboutique.shop/,,,,,,,1
The Haberdash,"77 Main St, Hudson, MA 01749",Clothing store,berlin,http://haberdashhudson.com/,,,,,/contact-1,"
                  Contact
                ",1
Chichi Mary Boutique,,Children's clothing store,berlin,,,,,,,,1
Sunrise Boutique,"62 High St, Clinton, MA 01510",Women's clothing store,berlin,http://www.sunriseboutique.com/,,,,,https://www.sunriseboutique.com/contact,CONTACT,1
