name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched
Pura Vida Salon,"347 Washington St, Braintree, MA 02184",Hair salon,becket,http://www.puravidahairsalon.com/,,,,,contact.htm,Contact,1
STUDIO 27 Hair Salon,"780 Tremont St, Boston, MA 02118",Hair salon,becket,http://studio27hairsalon.com/,,,,,https://www.studio27hairsalon.com/contact/,Contact,1
Jupiter Beauty Academy,"95 Freeport St, Boston, MA 02122",Beauty salon,becket,http://www.jupiterbeautyacademy.com/,,,,,http://www.jupiterbeautyacademy.com/contact-us/,Contact us,1
Essencials Skin Science,"75 North St, Pittsfield, MA 01201",Skin care clinic,becket,,,,,,,,1
DiGrigoli School of Cosmetology,"1578 Riverdale St, West Springfield, MA 01089",Beauty school,becket,http://www.digrigoli.com/school,,,,,/school/contact,Contact School,1
Advanced Image Artistry Inc,,Permanent makeup clinic,becket,http://www.advancedimageart.com/,,,,,https://advancedimageart.com/contact/,Contact,1
Nicholas Michaels Spa,"422 W Main St, Northborough, MA 01532",Massage spa,becket,http://nmspa.com/,,,Gift Cards,/gift-cards,/contact,Contact,1
New Image Salon,"264 W Housatonic St # 4, Pittsfield, MA 01201",beauty_salons,becket,,,,,,,,1
Trendcuts,"587 Boston Rd, Billerica, MA 01821",Beauty salon,bedford,,,,,,,,1
188 Fine Men's Salons  Burlington,"62 Second Ave, Burlington, MA 01803",Hair salon,bedford,https://eighteeneight.com/burlington-ma/,,,Purchase E-Gift Cards,https://eighteeneight.zenoti.com/webstore?CenterId=aa5cc681-c74d-4355-8bcd-0e43fc0153f2,https://eighteeneight.com/burlington-ma/contact/,CONTACT,1
Indulgence Day Spa,"189 Bedford St, Lexington, MA 02420",Day spa,bedford,http://www.indulgencedayspa.com/,,,Gift Certificates,http://indulgencedayspa.com/gift-certificates/,,,1
Hair By Nicole,"382 Cambridge St, Burlington, MA 01803",Beauty salon,bedford,,,,,,,,1
Shear Art Hair Styling,"622 Boston Rd, Billerica, MA 01821",Beauty salon,bedford,http://sheararthairstyling.com/,,,,,,,1
Hair By Terri,"761 Boston Rd, Billerica, MA 01821",Beauty salon,bedford,,,,,,,,1
Pyara Spa and Salon,"101 Middlesex Turnpike, Burlington, MA 01803",Hair salon,bedford,https://pyaraspasalon.com/,,, GIFT CARDS,https://na1.meevo.com/EgiftApp/home?tenantId=200221,https://pyaraspasalon.com/contact-us.php,CONTACT,1
Salon Execution,"3 Revere St, Lexington, MA 02420",Beauty salon,bedford,http://salonexecution.com/contact-us/,,,,,http://salonexecution.com/contact-us/,Contact US,1
Superior Styles,"791 Boston Rd, Billerica, MA 01821",Beauty salon,bedford,http://www.superiorstyles.org/,,,,,https://www.salonbuilder.com/website/167713/contact.asp,Contact,1
Blue a complete hair salon,"10 Muzzey St, Lexington, MA 02421",Beauty salon,bedford,http://blueacompletehairsalon.com/,,,,,,,1
Paul Mammola Salon and Spa,"1787 Massachusetts Ave, Lexington, MA 02420",Beauty salon,bedford,https://www.paulmammolasalonandspa.com/,,,,,/contact,"
            Contact Us
          ",1
Dellaria Salon,"The Burlington Mall, 75 Middlesex Turnpike, Burlington, MA 01803",Beauty salon,bedford,http://www.dellaria.com/,,,Gift Cards,https://dellaria-egiftcards.salontarget.com/egift/?guestonly=guestonly,https://www.dellaria.com/contacts/,Contact Corporate Office,1
Socias Hair Salon,"264 Cambridge St #1, Burlington, MA 01803",Beauty salon,bedford,http://sociashairsalon.com/,,,,,https://sociashairsalon.com/contact/,Contact,1
New Image Hair Salon,"187 Cambridge St, Burlington, MA 01803",Beauty salon,bedford,http://newimagesalonburlington.com/,,"Long-running, down-to-earth salon for haircuts & coloring services, plus texturing treatments.",,,https://www.salonbuilder.com/website/169655/contact.asp,Contact,1
Guy Williams Hair Design,"279 Cambridge St # 1, Burlington, MA 01803",Beauty salon,bedford,,,,,,,,1
The Polished Loft,"884 Boston Rd, Billerica, MA 01821",Nail salon,bedford,http://www.thepolishedloft.com/,,,,,https://www.thepolishedloft.com,Contact,1
Liatris Hair Design,"6 Muzzey St, Lexington, MA 02421",Beauty salon,bedford,https://liatrishair.com/,,,,,https://liatrishair.com/contact-us-2/,Contact Us,1
DCsamuel salon,"1707 Massachusetts Ave # 3, Lexington, MA 02420",Beauty salon,bedford,https://www.dcsamuel.com/,,,,,,,1
TEASE HAIR STUDIO,"506 Boston Rd, Billerica, MA 01821",Beauty salon,bedford,,,,,,,,1
J P's Hair & Sun Inc,"574 Boston Rd, Billerica, MA 01821",Beauty salon,bedford,https://sites.google.com/site/jpshairsalonbillerica/,,,,,/site/jpshairsalonbillerica/contact,Staff,1
Supercuts Burlington,"112 Burlington Mall Road, Burlington, MA 01803",Beauty salon,bedford,https://www.supercuts.com/locations/ma/burlington/vinebrook-plaza-haircuts-8295.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number,1
Stephanie Louis Salon,"1740 Massachusetts Ave, Lexington, MA 02420",Beauty salon,bedford,http://www.stephanielouissalon.com/,,,,,Contact.htm,Contact Us,1
Leone's Hair Design Inc,"279 Cambridge St, Burlington, MA 01803",Beauty salon,bedford,http://www.leoneshairdesign.com/,,,,,,,1
The Threading Spa,"75 Middlesex Turnpike, Burlington, MA 01803",Beauty salon,bedford,http://www.thethreadingspa.com/,,,,,/contact-us,"
              Contact
            ",1
A Beauty In Bloom,"5 Fred St, Burlington, MA 01803",Beauty salon,bedford,http://www.abeautyinbloom.com/,,,,,http://abeautyinbloom.com/contact/,Contact,1
Copoli Salon,"11 Waltham St, Lexington, MA 02421",Beauty salon,bedford,http://vagaro.com/copolisalon,,,,,,,1
Salons by JC,"43 Middlesex Turnpike, Burlington, MA 01803",Beauty salon,bedford,http://salonsbyjc.com/burlington-middlesex-commons/contact-us/,,,,,https://salonsbyjc.com/contact/,Contact,1
Natural Salon,"75 Middlesex Turnpike, Burlington, MA 01803",Nail salon,bedford,,,,,,,,1
Couture Day Spa,"884 Boston Rd, Billerica, MA 01821",Nail salon,bedford,,,,,,,,1
Anthony David Salon,"120 Cambridge St, Burlington, MA 01803",Beauty salon,bedford,https://anthonydavidburlington.com/,,,,,/contact.html," CONTACT

",1
MANE & MANI,"200 District Ave, Burlington, MA 01803",Beauty salon,bedford,http://www.maneandmani.com/,,,,,,,1
Hair by Kaitlyn Rose,"Bella Mia Hair Salon, 446 Boston Road, Billerica, MA 01821",Beauty salon,bedford,http://bellamiahairsalon.com/,,,,,/bella-mia-salon-boston-road-billerica-contact-us.html,,1
Top Nails and Spa,"700 Boston Rd, Billerica, MA 01821",Nail salon,bedford,,,,,,,,1
Beleza Studio,"420 Boston Rd, Billerica, MA 01821",Beauty salon,bedford,http://www.beleza-studio.com/,,,,,https://beleza-studio.com/contact-us/,Contact Us,1
Beaute & Ink,"6 Muzzey St 2nd Fl, Lexington, MA 02420",Beauty salon,bedford,https://www.facebook.com/beauteink/,,,,,#,Contact Beauté & Ink on Messenger,1
880 Boston Rd Billerica MA 01821,"880 Boston Rd, Billerica, MA 01821",Nail salon,bedford,http://my-gorgeous-nails-nail-salon.business.site/,,,,,,Contact,1
Laura's Hair Designs,"330 Boston Rd # 1, North Billerica, MA 01862",Beauty salon,bedford,http://laurashairdesign.com/,,,,,,,1
JVincent Salon,"675 Lowell St UNIT 3, Lexington, MA 02420",Beauty salon,bedford,,,,,,,,1
Salon Nova,"331 Boston Rd, Billerica, MA 01821",Beauty salon,bedford,https://www.facebook.com/SalonNovaBillerica/,,,,,,,1
TUTTI Spa & Nails,"75 Middlesex Turnpike Suite 1022, Burlington, MA 01803",Nail salon,bedford,http://www.tuttispa.com/,,,,,,,1
Headzz Up Hair Salon,"120 Cambridge St, Burlington, MA 01803",Beauty salon,bedford,http://www.headzzupsalon.com/,,,,,,,1
Happy Nail Spa,,Beauty salon,bedford,,,,,,,,1
Great Clips,"319 Great Rd, Bedford, MA 01730",Beauty salon,bedford,https://www.greatclips.com/salons/1189?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Casual salon offering haircuts for adults & kids along with professional styling products for sale.,Gift Card Balance,https://www.greatclips.com/gift-card-balance,https://www.greatclips.com/about-us/contact-us,Contact Us,1
Mobile Nails,,Nail salon,belchertown,,,,,,,,1
Shear Beauty,"3 Main St # D, Blackstone, MA 01504",Beauty salon,bellingham,,,,,,,,1
Elizabeth Grady,"130 Franklin Village Drive #4004, Franklin, MA 02038",Beauty salon,bellingham,http://www.elizabethgrady.com/,,,Gift Cards,https://www.elizabethgrady.com/product-category/gift-cards/,https://www.elizabethgrady.com/contact-us/,Contact Us,1
Kimmy Fashion Nails,"456 W Central St #7, Franklin, MA 02038",Nail salon,bellingham,,,,,,,,1
Salon T Daigle,"64-66 Dilla St, Milford, MA 01757",Beauty salon,bellingham,http://www.salontdaigle.com/,,,,,http://salontdaigle.com/contact/,Contact,1
Avanti Hair Salon,"9 Western Ave, Milford, MA 01757",Beauty salon,bellingham,,,,,,,,1
Bella Dawna Salon,"1800, 116 Main St #3, Medway, MA 02053",Beauty salon,bellingham,https://belladawnasalon.business.site/,,,,,,Contact,1
Franklin Hair Salon  Shear Excellence by Karen at Hair For U,"330 Union St, Franklin, MA 02038",Beauty salon,bellingham,,,,,,,,1
Salon Elan,"9 Summer St Suite 102, Franklin, MA 02038",Beauty salon,bellingham,http://www.salonelan.com/,,,,,,,1
MG Salon & Spa,"114 Main St, Medway, MA 02053",Beauty salon,bellingham,http://mgsalonspa.com/,,,,,,,1
Debora's Hair Gallery,"6 Williams St, Hopedale, MA 01747",Beauty salon,bellingham,,,,,,,,1
Maven Hair Company,"56 E Central St, Franklin, MA 02038",Beauty salon,bellingham,http://www.mavenhaircompany.com/,,"Modern salon with an upscale vibe for hairstyling & coloring, makeup, waxing & bridal services.",,,,,1
Lux Nails,"9 Medway Rd, Milford, MA 01757",Nail salon,bellingham,http://luxnailsmilford.com/,,,,,,,1
Diva's Hair Style,"153 Main St, Milford, MA 01757",Beauty salon,bellingham,,,,,,,,1
A Cut Above Hair & Nails,"20 Main St, Franklin, MA 02038",Beauty salon,bellingham,http://www.acutabovehairandnails.com/,,,,,contact-a-cut-above-hair-and-nails-franklin-ma.html,Contact,1
Veda Eyebrow Threading Salon,"196 E Main St #28, Milford, MA 01757",Beauty salon,bellingham,http://www.salonveda.com/,,,,,,,1
Roses Salon,"154 West St, Milford, MA 01757",Beauty salon,bellingham,,,,,,,,1
Head Shed,"14 Hastings St, Mendon, MA 01756",Beauty salon,bellingham,,,,,,,,1
Sue's Cutting Edge,"264 Union St, Franklin, MA 02038",Beauty salon,bellingham,,,,,,,,1
Forever French Nail,"323 W Central St, Franklin, MA 02038",Nail salon,bellingham,http://forever-french.com/,,,,,,,1
Chat Noir Nail Studio,"165 Main St, Medway, MA 02053",Nail salon,bellingham,,,,,,,,1
Hannah Nail & Spa,"2 Cape Rd, Milford, MA 01757",Spa,bellingham,,,,,,,,1
MZ Marca Zampieri Beauty Fashion,"Milford, MA 01757",Beauty salon,bellingham,,,,,,,,1
Hair  Nail It,"20 Main St, Franklin, MA 02038",Nail salon,bellingham,,,,,,,,1
Lovely Nails,"227 Main St, Milford, MA 01757",Nail salon,bellingham,http://dannyandthoan.com/,,,,,contact-us.html,  Contact us  ,1
Meraki Hair Studio,"13 Main St #6a, Franklin, MA 02038",Beauty salon,bellingham,https://beautyatmeraki.com/,,,GIFT CARDS,https://squareup.com/gift/ZFJD9BD8Y79YS/order,tel:5085280702,(508) 528-0702,1
Wicked Sick Cuts,"80 1/2 Main St # 2B, Milford, MA 01757",Beauty salon,bellingham,,,,,,,,1
Christine's Nails Spa,"206 E Main St # 3, Milford, MA 01757",Nail salon,bellingham,,,,,,,,1
LA Nails,"196 E Main St # 46A, Milford, MA 01757",Nail salon,bellingham,http://www.lanailsmilford.com/,,,,,,,1
CiaoBella Beauty Bar,"178 E Main St, Milford, MA 01757",Beauty salon,bellingham,http://www.theciaobellabeautybar.com/,,,,,http://theciaobellabeautybar.com/contact-us/,Contact,1
Hair Designs By Helene & Co,"137 E Central St, Franklin, MA 02038",Hair salon,bellingham,,,,,,,,1
Rainbow Eyebrow Threading,"Depot Plaza, 13 Main St, Franklin, MA 02038",Beauty salon,bellingham,https://m.facebook.com/RainbowEyebrowThreading/,,,,,,,1
Salon Fox,"157 Main St # 3, Blackstone, MA 01504",Beauty salon,bellingham,,,,,,,,1
Guys 'n Dolls Creative Hair,"19 Dean Ave, Franklin, MA 02038",Beauty salon,bellingham,,,,,,,,1
The Lash Lounge Milford - Milford Crossing,"124 Medway Rd Unit 2, Milford, MA 01757",Beauty salon,bellingham,https://www.thelashlounge.com/ma-milford-crossing/,,,"
									Purchase A Gift Card
								",https://clients.mindbodyonline.com/classic/ws?studioid=687775&stype=42,,,1
Fringe Studio,"178 Dutcher St, Hopedale, MA 01747",Beauty salon,bellingham,,,,,,,,1
Bellezza Day Spa Inc,"72 Grove St, Franklin, MA 02038",Day spa,bellingham,http://bellezzaspafranklin.com/,,,Gift Certificates,Online_Gift_Certificates.html,Contact_Us.html,Contact Us,1
Style & Cut Boutique,"35 Driftway St, Hopedale, MA 01747",Beauty salon,bellingham,,,,,,,,1
Linda's Nails,"4 Main St, Franklin, MA 02038",Nail salon,bellingham,,,,,,,,1
Divine Nails & Spa,"475 W Central St, Franklin, MA 02038",Nail salon,bellingham,https://m.facebook.com/divine.nails.2019/,,,,,,,1
Aakruthi Beauty Services,"7 Penny Ln, Franklin, MA 02038",Beauty salon,bellingham,,,,,,,,1
California nails,"1 Mechanic St, Bellingham, MA 02019",Nail salon,bellingham,,,,,,,,1
California Nails & Spa,"67 Main St, Medway, MA 02053",Beauty salon,bellingham,https://m.facebook.com/pages/California-Nails/155564481154573,,,,,,,1
Lavender Nails Milford,"340 E Main St, Milford, MA 01757",Nail salon,bellingham,https://lavander-nails-and-spa.business.site/?utm_source=gmb&utm_medium=referral,,,,,,Contact,1
Cost Cutters,"67 C Main St, Medway, MA 02053",Beauty salon,bellingham,https://www.signaturestyle.com/locations/ma/medway/cost-cutters-medway-commons-shopping-center-haircuts-18506.html,,,Gift Cards ,/gift-cards.html,/about-signature-style/contact-us.html,Contact Us,1
Cost Cutters,"Horace Mann Plaza, 277 E Central St, Franklin, MA 02038",Beauty salon,bellingham,https://www.signaturestyle.com/locations/ma/franklin/cost-cutters-horace-mann-plaza-haircuts-11112.html,,,Gift Cards ,/gift-cards.html,/about-signature-style/contact-us.html,Contact Us,1
Shannon L O'Neil Electrolysis,"94 Pleasant St, Arlington, MA 02476",Hair removal service,belmont,,,,,,,,1
Corbu Spa & Salon,"5 Bennett St, Cambridge, MA 02138",Spa,belmont,https://corbuspa.com/,,,"
        Gift Cards
      ",https://corbu.salonultimate.com/checkout/giftCard?store_id=8,/contact-us,"
            Contact Us
          ",1
La Moon Thai Spa,"220 Concord Ave f1, Cambridge, MA 02138",Day spa,belmont,http://www.lamoonthaicambridge.com/,,"Contemporary office offering massage therapy, skincare treatments & waxing in a peaceful atmosphere.",Gift,https://squareup.com/store/la-moon-thai-spa-cambridge/item/gift-certificates,https://www.lamoonthaicambridge.com,Contact,1
Elegant Nails & Spa,"199 Mystic Ave, Medford, MA 02155",Spa,belmont,,,,,,,,1
Barber's Den,"115 Trapelo Rd, Belmont, MA 02478",Barber shop,belmont,http://thebarbersden.com/,,,"

",https://www.instagram.com/p/B-7cahwhC_4/,/contact,"
            Contact
          ",1
Smile & Skin Aesthetics,"131 Main St, Waltham, MA 02453",Spa,belmont,http://www.smileandskin.com/,,,,,/contact/,Contact Us,1
Eyebrow Threading Somerville,,Hair removal service,belmont,,,,,,,,1
Liquid Glow Spray Tanning,"416 Trapelo Rd, Belmont, MA 02478",Tanning salon,belmont,,,,,,,,1
Mandy's Beauty Skincare Center,"31 Salem St, Medford, MA 02155",Facial spa,belmont,https://www.mandysbeauty.com/,,,GIFT CARDS,GiftCards.php,#contact,CONTACT,1
Gervasi & Co,"646 Adams St, Quincy, MA 02169",Hair salon,belmont,http://www.gco-milton.com/,,,,,#contact,Contact,1
Vibrant Beauty Salon,"585 Massachusetts Ave, Boston, MA 02118",Nail salon,belmont,http://vibrantbeautysalon.com/,,,,,https://vibrantbeautysalon.com/contact-us/,Contact Us,1
Rafys Barber Shop,"400 Trapelo Rd, Belmont, MA 02478",Barber shop,belmont,http://rafys-barber-shop.business.site/,,,,,,Contact,1
Santarpio's Hair Care,"35 Belmont St, Cambridge, MA 02138",Barber shop,belmont,,,,,,,,1
Barbershop603,"603 School St, Belmont, MA 02478",Barber shop,belmont,http://barbershop603.com/,,,,,,,1
Jerry's Hair CuttingStyle,"460 Common St, Belmont, MA 02478",Barber shop,belmont,,,,,,,,1
Belmont Barbershop,"470 Trapelo Rd, Belmont, MA 02478",Barber shop,belmont,,,,,,,,1
Positive Image Hair Design,"726 Belmont St, Brockton, MA 02301",Beauty salon,belmont,,,,,,,,1
Supercuts Belmont Plaza,"1285 Belmont St #5a, Brockton, MA 02301",Beauty salon,belmont,https://www.supercuts.com/locations/ma/brockton/belmont-plaza-haircuts-80633.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number,1
Sunflower Massage,"398 Trapelo Rd, Belmont, MA 02478",Massage therapist,belmont,,,,,,,,1
European Wax Center,"1311 Belmont St, Brockton, MA 02301",Waxing hair removal service,belmont,https://locations.waxcenter.com/ma/brockton/brockton-0777.html,,,,,https://www.waxcenter.com/pages/contact,"
          Contact Us",1
Valentina Day Spa LLC,"93 Concord Ave Suite 2, Belmont, MA 02478",Spa,belmont,http://valentinadayspa.com/,,,,,https://www.valentinadayspa.com/contact-us,Contact Us,1
Belmont Wellness Massage,"258 Blanchard Rd, Belmont, MA 02478",Massage therapist,belmont,https://belmontwellnessmassage.business.site/?utm_source=gmb&utm_medium=referral,,,,,,Contact,1
Fantastic Sams Cut & Color,"390 Rhode Island Ave #1, Fall River, MA 02721",Hair salon,berkley,https://www.fantasticsams.com/about/regions/providence-ri-new-bedford-ma/fantastic-sams-fall-river-ma,,,Gift Cards,/gift-card,/contact, Contact Us,1
Sun Kissed Spray Tanning,"407 New State Hwy, Raynham, MA 02767",Beauty salon,berkley,https://www.facebook.com/Sunkis5edspraytans?ref=hl,,,,,,,1
Supercuts Fall River,"4171 N Main St #80B, Fall River, MA 02720",Beauty salon,berkley,https://www.supercuts.com/locations/ma/fall-river/riverview-marketplace-haircuts-82938.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number,1
Michael Scott Salon,"660 East St #2, Mansfield, MA 02048",Beauty salon,berkley,http://www.michaelscottsalon.com/,,,,,http://www.michaelscottsalon.com/contact/,Contact,1
Michael's Hair Salon,"473 S St W #7, Raynham, MA 02767",Hair salon,berkley,http://michaelshairsalonplus.com/,,,,,/contact-us,CONTACT US,1
Vanity Hair,"160 N Main St, Carver, MA 02330",Beauty salon,berkley,http://www.vanityhairinc.com/,,,,,/contact,Contact,1
The Haircut Store,"69 S Main St, Assonet, MA 02702",Barber shop,berkley,,,,,,,,1
Savanna Nails and Spa Inc,"100 N Main St, Mansfield, MA 02048",Nail salon,berkley,,,,,,,,1
Jennerations Salon,"112 N Main St, Mansfield, MA 02048",Beauty salon,berkley,http://www.jennerationssalon.com/,,,,,http://www.jennerationssalon.com/contact/,Contact,1
Supercuts Ann & Hope Plaza,"83 Faunce Corner Mall Rd, North Dartmouth, MA 02747",Beauty salon,berkley,https://www.supercuts.com/locations/ma/north-dartmouth/ann-hope-plaza-haircuts-82939.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number,1
Raquels Beauty Salon,"539 Berkley St, Berkley, MA 02779",Beauty salon,berkley,http://www.alteregosalonandspa.com/,,,,,https://www.alteregosalonandspa.com/contact,Contact,1
Shangri La Salon & Day Spa Inc,"156 Main St, North Easton, MA 02356",Beauty salon,berkley,http://www.shangrilasalonanddayspa.com/,,,,,,,1
Great Clips,"23 Faunce Corner Rd Unit C, Dartmouth, MA 02747",Beauty salon,berkley,https://www.greatclips.com/salons/7105?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Casual salon offering haircuts for adults & kids along with professional styling products for sale.,Gift Card Balance,https://www.greatclips.com/gift-card-balance,https://www.greatclips.com/about-us/contact-us,Contact Us,1
CosmoProf,"600 S St W #11, Raynham, MA 02767",Beauty supply store,berkley,https://stores.cosmoprofbeauty.com/ma/raynham/salon-supply-raynham-ma-6681.html?utm_source=GMBlisting&utm_medium=organic,,,,,/contact-us,ContactUs,1
JCP Salon,"120 N Dartmouth Mall, North Dartmouth, MA 02747",Beauty salon,berkley,https://stores.jcpenney.com/ma/northdartmouth/salon-northdartmouth-ma-2165.html,,,Gift Cards,https://www.jcpenney.com/m/gift-card-m2?pageId=pg40053400007&cm_re=S1-_-M2-_-GIFTCARDS_DESKTOP,https://www.jcpenney.com/m/customer-service?pageId=pg100053,Contact Us,1
Maven Hair Company,"56 E Central St, Franklin, MA 02038",Beauty salon,berkley,http://www.mavenhaircompany.com/,,"Modern salon with an upscale vibe for hairstyling & coloring, makeup, waxing & bridal services.",,,,,1
Supercuts Foxborough,"121 Main St Unit 430, Foxborough, MA 02035",Beauty salon,berkley,https://www.supercuts.com/locations/ma/foxborough/shops-at-chestnut-green-haircuts-80616.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number,1
European Wax Center,"810 El Paseo de Saratoga, San Jose, CA 95130",Waxing hair removal service,berlin,https://locations.waxcenter.com/ca/westsanjose/san-jose-west-0056.html,,,,,https://www.waxcenter.com/pages/contact,"
          Contact Us",1
Drybar San Jose  Santana Row,"377 Olin Ave Suite 1050, San Jose, CA 95128",Beauty salon,berlin,https://www.thedrybar.com/locations/san-jose-santana-row/?utm_source=gbm&utm_medium=organic&utm_campaign=ca_san-jose&utm_content=h,,,Gift Cards,/gift-cards,https://www.thedrybar.com/help-info/,"

HELP & INFO
",1
La Migliore Aveda Concept Salon,"644 Santa Cruz Ave, Menlo Park, CA 94025",Beauty salon,berlin,http://lamiglioresalon.com/wordpress/,,,,,http://lamiglioresalon.com/contact/,Contact,1
Drybar Palo Alto,"180 El Camino Real Suite 385A, Palo Alto, CA 94304",Beauty salon,berlin,https://www.thedrybar.com/locations/palo-alto/?utm_source=gbm&utm_medium=organic&utm_campaign=ca_palo-alto&utm_content=h,,,Gift Cards,/gift-cards,https://www.thedrybar.com/help-info/,"

HELP & INFO
",1
European Wax Center,"136 E El Camino Real, Sunnyvale, CA 94087",Waxing hair removal service,berlin,https://locations.waxcenter.com/ca/sunnyvale/sunnyvale-0281.html,,,,,https://www.waxcenter.com/pages/contact,"
          Contact Us",1
European Wax Center,,Waxing hair removal service,berlin,,,,,,,,1
European Wax Center,"1039 El Monte Ave, Mountain View, CA 94040",Waxing hair removal service,berlin,https://locations.waxcenter.com/ca/mountainview/mountain-view-0277.html,,,,,https://www.waxcenter.com/pages/contact,"
          Contact Us",1
European Wax Center,"567 Coleman Ave, San Jose, CA 95110",Waxing hair removal service,berlin,https://locations.waxcenter.com/ca/sanjose/san-jose-coleman-0058.html,,,,,https://www.waxcenter.com/pages/contact,"
          Contact Us",1
Drybar Burlingame,"245 Primrose Rd, Burlingame, CA 94010",Beauty salon,berlin,https://www.thedrybar.com/locations/burlingame/?utm_source=gbm&utm_medium=organic&utm_campaign=ca_burlingame&utm_content=h,,,Gift Cards,/gift-cards,https://www.thedrybar.com/help-info/,"

HELP & INFO
",1
Hair Club,"2540 N 1st St Suite 220, San Jose, CA 95131",Hair salon,berlin,https://www.hairclub.com/locations/ca/san-jose/hair-loss-clinic-271/?pub=loclisting&utm_source=yext&utm_medium=loclisting&utm_campaign=YX_271,,,,,,,1
SalonCentric,"860 N Winchester Blvd, San Jose, CA 95128",Beauty supply store,berlin,http://www.saloncentric.com/,,,,,/requestsalesconsultant,Request a sales consultant,1
Drybar Union Square,"123 Kearny St, San Francisco, CA 94108",Beauty salon,berlin,http://www.thedrybar.com/locations/union-square-san-francisco/?utm_source=gbm&utm_medium=organic&utm_campaign=ca_union-square&utm_content=h,,,Gift Cards,/gift-cards,https://www.thedrybar.com/help-info/,"

HELP & INFO
",1
SalonCentric,"15545 Los Gatos Blvd Suite C, Los Gatos, CA 95032",Beauty supply store,berlin,http://www.saloncentric.com/,,,,,/requestsalesconsultant,Request a sales consultant,1
SalonCentric,"125-B E El Camino Real, Mountain View, CA 94040",Beauty supply store,berlin,http://www.saloncentric.com/,,,,,/requestsalesconsultant,Request a sales consultant,1
Aveda,"2855 Stevens Creek Blvd Suite 1045, Santa Clara, CA 95050",Cosmetics store,berlin,http://www.aveda.com/,,,egift card,/gift-cards,/customer-service-contact-us-page,EMAIL US,1
SalonCentric,"1956 Tully Road Suite A0F, San Jose, CA 95122",Beauty supply store,berlin,http://www.saloncentric.com/,,,,,/requestsalesconsultant,Request a sales consultant,1
Drybar San Francisco at the Embarcadero,"3 Embarcadero Center, San Francisco, CA 94111",Hair salon,berlin,https://www.thedrybar.com/locations/embarcadero-ca/?utm_source=gbm&utm_medium=organic&utm_campaign=ca_sf-embarcadero&utm_content=h,,,Gift Cards,/gift-cards,https://www.thedrybar.com/help-info/,"

HELP & INFO
",1
Kevin's Haircuts,"55 Damon Rd, Northampton, MA 01060",Barber shop,bernardston,,,,,,,,1
Nancy's Cosmetology,"1070 Bernardston Rd, Greenfield, MA 01301",Beauty salon,bernardston,,,,,,,,1
P J's Hair Care,"663A Leyden Rd, Greenfield, MA 01301",Beauty salon,bernardston,,,,,,,,1
Jan's StyleAway,,Beauty salon,bernardston,,,,,,,,1
Sally's Skin Care,"138 Dodge St, Beverly, MA 01915",Beauty salon,beverly,https://www.sallybeauty.com/beauty/skin-care-and-lotion/,,,Gift Cards,/hair/gift-cards/,https://www.sallybeauty.com/customer-service/email-sally/,Contact Us,1
a'mie Nail Studio,"38R Enon St, Beverly, MA 01915",Nail salon,beverly,,,,,,,,1
Hawaii Nails & Spa,"3 Dodge St, Beverly, MA 01915",Nail salon,beverly,,,,,,,,1
Collagenesis,,Beauty salon,beverly,,,,,,,,1
THE NAIL STUDIO,"23 Enon St, Beverly, MA 01915",Nail salon,beverly,http://www.thenailstudio23.com/,,,,,,,1
Cindy's Nails,"283 Cabot St # A, Beverly, MA 01915",Nail salon,beverly,,,,,,,,1
Beverly Nails & Spa Boutique,"2 Enon St, Beverly, MA 01915",Nail salon,beverly,http://beverlynailspa.com/,,,,,https://www.beverlynailspa.com/contact,CONTACT,1
Nails & Co Spa,"45 Enon St, Beverly, MA 01915",Nail salon,beverly,https://www.nailsandcospa.com/,,,,,https://www.nailsandcospa.com/contact/,Contact,1
Lien Nails and Spa,"203 Cabot St, Beverly, MA 01915",Nail salon,beverly,,,,,,,,1
Jenny S Nails,"244 Elliott St, Beverly, MA 01915",Nail salon,beverly,,,,,,,,1
Modern Nails Spa,"Inside North Beverly Plaza, 55 Dodge St, Beverly, MA 01915",Nail salon,beverly,http://www.modernnailsspabeverly.com/,,,,,https://www.modernnailsspabeverly.com/contact-us,CONTACT US,1
Classic Touch Hair Salon,"173 Elliott St, Danvers, MA 01923",Beauty salon,beverly,http://www.classictouchhairstudio.com/,,,,,https://www.salonbuilder.com/website/172618/contact.asp,Contact,1
KARMA HAIR STUDIO,"418 Rantoul St, Beverly, MA 01915",Hair salon,beverly,,,,,,,,1
LiShay Hair Design,"70 Herrick St, Beverly, MA 01915",Hair salon,beverly,http://lishayhairdesign.com/,,,,,,,1
Buff Face and Body,"29 Bridge St, Salem, MA 01970",Beauty salon,beverly,,,,,,,,1
Empower Beauty Co,"283B Cabot St, Beverly, MA 01915",Beauty salon,beverly,http://empowerbeautyco.com/contact-us/,,,,,/contact,"
            Contact
          ",1
