name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,state,zipcode,store_type
Pizzaioli,"3920 Grand Ave, Chino, CA 91710",Italian,Chino,"Tucked within Chino Spectrum Marketplace, this casual Italian bistro offers an extensive menu.",https://www.pizzaioli.com/,https://www.pizzaioli.com/menu/,,https://www.pizzaioli.com/contact-us/,,Contact Us,CA,91710,restaurant
The Boiler Steam Kettle Cooking,"4665 Chino Hills Pkwy ste i, Chino Hills, CA 91709",Seafood,Chino Hills,"Gumbo, jambalaya & other Cajun dishes at an expansive, comfortable Southern outpost with a full bar.",http://www.theboilerskc.com/,http://theboilerskc.com/images/the-boiler-web-menu.pdf,,http://bettercontactform.com,,,CA,91709,restaurant
Centro Basco,"13432 Central Ave, Chino, CA 91710",Basque,Chino,Family-owned restaurant serves Basque-inspired dishes including weekly specials in a rustic setting.,http://www.centrobasco.net/,http://www.centrobasco.net/menu.html,,http://www.centrobasco.net/contact.html,, ,CA,91710,restaurant
Papachino's Grill and Greens,"14501 Ramona Ave, Chino, CA 91710",Mexican,Chino,"Casual eatery & a tiki-style patio offering health-focused options, such as salads, seafood & tacos.",http://papachino.com/,http://papachino.com/menucat/from-the-grill/,,http://papachino.com/contact-us/,,Contact Us,CA,91710,restaurant
CockADoodle Restaurant,"12940 Central Ave, Chino, CA 91710",American,Chino,Casual spot with red booths & a bar whipping up American comfort food from pancakes to steak.,http://cockadoodlerestaurant.com/,http://places.singleplatform.com/cock-a-doddle-restaurant/menu?ref=google,,http://cockadoodlerestaurant.com/contact-us/,,Contact Us,CA,91710,restaurant
Tony's Spunky Steer,"11979 Central Ave, Chino, CA 91710",Steak,Chino,"Carnivore-centric eats, plus seafood & bar bites whipped up in this roomy local steakhouse.",https://www.tonysspunkysteer.com/,http://places.singleplatform.com/tonys-spunky-steer-3/menu?ref=google,,https://www.tonysspunkysteer.com/contact,," Contact

",CA,91710,restaurant
Roscoe's Famous Deli,"14700 Pipeline Ave, Chino Hills, CA 91709",Restaurant,Chino Hills,"Laid-back bar & grill with many beers on tap, Americana on the walls & peanut shells on the floor.",http://roscoeschinohills.net/,,,http://roscoeschinohills.net/contact,,Contact,CA,91709,restaurant
SHABU WARA Japanese Fusion & Hot Pot,"13788 Roswell Ave #188, Chino, CA 91710",Hot Pot,Chino,,http://www.shabuwara.com/,https://shabuwara.menufy.com/#menu,,https://shabuwara.com/contact/,,Contact Us,CA,91710,restaurant
Thaitwist,"13065 Peyton Dr A, Chino Hills, CA 91709",Thai,Chino Hills,Minimal-chic mall eatery doing modern twists on classic fare with adjustable spice levels.,http://thaitwistrestaurant.com/,,,http://thaitwistrestaurant.com/contact.html,,Contact,CA,91709,restaurant
Shima,"13700 Roswell Ave, Chino, CA 91710",Japanese,Chino,"Japanese sushi house with a variety of raw fish offerings, plus steak & seafood entrees.",http://www.shimachino.com/,http://places.singleplatform.com/shima-12/menu?ref=google,,http://www.shimachino.com/#about_us,,Find Us.,CA,91710,restaurant
The Vintner's Tavern,"13788 Roswell Ave #186, Chino, CA 91710",Restaurant,Chino,,http://www.thevintnerstavern.com/,,,http://www.thevintnerstavern.com/contact.html,,Contact,CA,91710,restaurant
PHO N MOR,"3233 Grand Ave A, Chino Hills, CA 91709",Vietnamese,Chino Hills,"Informal, contemporary eatery offering meat-based & vegetarian pho & other Vietnamese standards.",http://phonmor.com/,http://places.singleplatform.com/pho-n-mor/menu?ref=google,,https://phonmor.com/contact/,,Contact,CA,91709,restaurant
Kiku Sushi Restaurant,"3090 Chino Ave, Chino Hills, CA 91709",Japanese,Chino Hills,À la carte or all-you-can-eat sushi & other Japanese fare plus sake & wine served in a modern space.,http://kikusushirestaurants.com/,,,http://kikusushirestaurants.com/contacts,,Contacts,CA,91709,restaurant
Pizzita Circle,"4047 Grand Ave, Chino, CA 91710",Pizza,Chino,"Classic & creative pizzas alongside Mediterranean platters, pitas, & salads in a modern setting.",http://www.pizzitacircle.com/,http://www.pizzitacircle.com/pizza-falafel-salad-menu.html,,http://www.pizzitacircle.com/contact.html,,Contact,CA,91710,restaurant
Tina's Symphony Bakery,"14681 Ramona Ave, Chino, CA 91710",Australian,Chino,,http://www.tinasymphonybakery.com/,,,http://www.tinasymphonybakery.com/contact_us.html,,,CA,91710,restaurant
Tamarind,"4047 Grand Ave, Chino, CA 91710",Pakistani,Chino,"Loftlike eatery offering Indian & Pakistani meals, including a wide selection of curries.",http://tamarindrestaurantchino.com/,http://tamarindrestaurantchino.com/menu.html,,http://tamarindrestaurantchino.com/contact.html,,Contact,CA,91710,restaurant
Shoboo Kitchen,"3626 Grand Ave # M, Chino Hills, CA 91709",Sushi,Chino Hills,,https://shobookitchen.com/,https://shobookitchen.com/menu,,https://shobookitchen.com/contact,,Contact us,CA,91709,restaurant
Ichi Kawa,"4665 Chino Hills Pkwy, Chino Hills, CA 91709",Japanese,Chino Hills,Spacious Japanese eatery with an open kitchen & contemporary decor offers hot pot soups & sushi.,http://ichikawashabu.com/,http://places.singleplatform.com/ichikawa-shabu-fondue--sushi/menu?ref=google,,http://ichikawashabu.com/contact,,Contact & Info,CA,91709,restaurant
JJ Noodle House Wei Xiang ,"1115 Tasman Dr #2228, Sunnyvale, CA 94089",Noodle Shop,Sunnyvale,Simply appointed restaurant in a strip mall serving traditional Chinese noodle dishes & soups.,https://xiangxiangnoodletogo.com/,https://xiangxiangnoodletogo.com/,,https://xiangxiangnoodletogo.com/#contact,,Contact Us,CA,94089,restaurant
Italianissimo Trattoria,"323 3rd Ave, Chula Vista, CA 91910",Italian,Chula Vista,Charming eatery featuring a menu of familiar Italian dishes backed by a robust wine list.,http://italianissimotrat.com/,https://italianissimotrat.com/special,,http://italianissimotrat.com/contact,,Contact,CA,91910,restaurant
Savoie Italian Eatery,"2015 Birch Rd #720, Chula Vista, CA 91915",Italian,Chula Vista,An over-the-top ambiance sets the stage for a fusion menu of French & Italian favorites.,http://www.savoieeatery.com/,http://savoieeatery.com/menu/,,http://savoieeatery.com/contact-us/,,CONTACT US,CA,91915,restaurant
Galley At the Marina,"550 Marina Pkwy, Chula Vista, CA 91910",Grill,Chula Vista,"Eatery/bar with bayside patio has seafood, fish 'n' chips, pasta, happy hour, live music & dancing.",http://www.thegalleyatthemarina.com/,http://thegalleyatthemarina.com/dinner/,,http://thegalleyatthemarina.com/contact-us/,, Contact Us,CA,91910,restaurant
El Tapatio Mexican Restaurant,"5637 Sunrise Blvd, Citrus Heights, CA 95610",Mexican,Citrus Heights,"Longtime family-owned spot for familiar Mexican fare & margaritas amid colorful, traditional decor.",https://www.eltapatiocitrusheights.com/,https://www.eltapatiocitrusheights.com/menu,,https://www.eltapatiocitrusheights.com/contact,,Contact us,CA,95610,restaurant
Crepes & Burgers,"8000 Auburn Blvd, Citrus Heights, CA 95610",American,Citrus Heights,"Casual, cafeteria-style spot for the namesake favorites plus Benedicts, omelettes & sandwiches.",http://www.crepesandburgers.com/,https://crepesandburgersch.com/menu,,https://www.crepesandburgers.com/contact,,CONTACT,CA,95610,restaurant
Extreme Hummus,"7820 Zenith Dr, Citrus Heights, CA 95621",Mediterranean,Citrus Heights,"Counter-serve Greek-Mediterranean eatery offering kosher/halal kebabs, hummus, gyros & more.",https://www.extreme-hummus.com/,https://www.extreme-hummus.com/menu,,https://www.extreme-hummus.com/contact,,Contact us,CA,95621,restaurant
India Oven Citrus Heights,"6105 Sunrise Vista Dr, Citrus Heights, CA 95610",Indian,Citrus Heights,"Familiar Indian fare such as tandoori & biryani dishes served in a relaxed, spacious dining room.",https://www.indiaoven.com/,https://orders.indiaoven.com/local/citrus-heights,,https://www.indiaoven.com/#,,Contact,CA,95610,restaurant
Panchito Mexican Restaurant,"7683 Auburn Blvd, Citrus Heights, CA 95610",Mexican,Citrus Heights,,https://www.panchitomexicanrestaurant.com/,https://www.panchitomexicanrestaurant.com/,,https://www.panchitomexicanrestaurant.com/support/,,Contact Us,CA,95610,restaurant
Pho Saigon Palace,"6029 Greenback Ln, Citrus Heights, CA 95621",Vietnamese,Citrus Heights,"Serene, mural-lined cafe serving a variety of Vietnamese dishes, including pho & banh mi.",http://phosaigonpalaces.com/,http://phosaigonpalaces.com/menu,,http://phosaigonpalaces.com/contact,,Contact us,CA,95621,restaurant
Felipes Mexican Restaurant,"7959 Auburn Blvd, Citrus Heights, CA 95610",Mexican,Citrus Heights,"Enduring family-owned outpost for classic Mexican cuisine served in a warm, art-adorned setting.",http://felipesmexicanrestaurant.com/,http://places.singleplatform.com/felipes-mexican-restaurant-2/menu?ref=google,,https://felipesmexicanrestaurant.com/contact-felipes-mexican-restaurant/,,Contact Us,CA,95610,restaurant
Thai Orchid,"Copperwood Square Shopping Center, 6974 Sunrise Blvd, Citrus Heights, CA 95610",Thai,Citrus Heights,"Comfortable eatery serving traditional Thai noodle, meat & veggie dishes, plus lunch specials.",https://thaiorchidtogo.com/,https://thaiorchidtogo.com/,,https://thaiorchidtogo.com/#contact,,Contact Us,CA,95610,restaurant
Taqueria Tres Hermanos,"7815 Greenback Ln, Citrus Heights, CA 95610",Mexican,Citrus Heights,,http://taqueriatreshermanos.com/,,,http://taqueriatreshermanos.com/contact-taqueria-tres-hermanos-citrus-heights,," Contact

",CA,95610,restaurant
Mi Lindo Jalisco,"8215 Auburn Blvd, Citrus Heights, CA 95610",Mexican,Citrus Heights,,http://www.milindojalisco.com/,,,https://www.milindojalisco.com/#contact,,Contacto,CA,95610,restaurant
Fabian's Italian Bistro & Bar,"11755 Fair Oaks Blvd, Fair Oaks, CA 95628",Italian,Fair Oaks,This cozy Italian place with patio seating serves locally sourced fare with wine & cocktails.,http://www.fabiansitalianbistro.com/,http://www.fabiansitalianbistro.com/ewExternalFiles/Brunch%20Menu%20Spring%2041517.pdf,,http://www.fabiansitalianbistro.com/fabians-italian-bistro-website-new/mobile/fabians-mobile-contacthours-new.html,,,CA,95628,restaurant
Rosie's Country Kitchen,"6233 Auburn Blvd, Citrus Heights, CA 95621",Familyfriendly,Citrus Heights,Down-home diner offering American comfort food & all-day breakfast along with beer & wine.,http://www.rosiescountrykitchen.net/,,,https://www.rosiescountrykitchen.net/contact/,,Contact,CA,95621,restaurant
Uno Tre Otto,"114 N Indian Hill Blvd suit p, Claremont, CA 91711",Organic,Claremont,"Snug, wood-paneled haunt for Italian cuisine with locally sourced ingredients & craft cocktails.",http://www.unotreotto.com/,,,http://www.unotreotto.com/contact-us,,Reservations,CA,91711,restaurant
Walter's Restaurant Bar and Lounge,"310 Yale Ave, Claremont, CA 91711",Restaurant,Claremont,Eclectic fare from Mexican omelets to pastas & Afghan dishes in a relaxed space with a patio.,http://www.waltersrestaurant.com/,http://www.waltersrestaurant.com/our-full-menus.html,,http://www.waltersrestaurant.com/#,,Contact Us,CA,91711,restaurant
Saca's Mediterranean Cuisine,"248 W 2nd St, Claremont, CA 91711",Mediterranean,Claremont,"Simple counter-serve spot for Mediterranean eats, from falafels to shawarma & pita sandwiches.",http://www.gotosacas.com/,http://www.gotosacas.com/menu-claremont,,//instagram.com/p/B_IhzsIhpOH/,,,CA,91711,restaurant
The Press Restaurant,"129 Harvard Ave N, Claremont, CA 91711",Grill,Claremont,"Casual yet elegant spot for creative New American fare, wines by the bottle & occasional live music.",http://www.thepressrestaurant.com/,,,http://www.thepressrestaurant.com/c-o-n-t-a-c-t,,c o n t a c t,CA,91711,restaurant
Elvira's Grill  Claremont,"415 W Foothill Blvd #100, Claremont, CA 91711",Mexican,Claremont,Classic Mexican breakfast to dinner dishes with rustic Southwestern interiors & catering options.,http://www.elvirasmexicangrill.com/,https://www.elvirasmexicangrill.com/pages/claremont-menu,,http://www.elvirasmexicangrill.com/contact-claremont,,Contact & Location,CA,91711,restaurant
Kazama Sushi,"101 N Indian Hill Bl # C1-104a, Claremont, CA 91711",Sushi,Claremont,"Japanese restaurant providing a variety of sushi, some kitchen fare & sake in a casual environment.",https://www.kazamasushirestaurant.com/,,,https://www.kazamasushirestaurant.com/contact,," CONTACT

",CA,91711,restaurant
The Quarter Creole Cuisine,"201 N Indian Hill Blvd, Claremont, CA 91711",Creole,Claremont,,https://www.thequartercreole.com/,,,https://www.thequartercreole.com/contact-us,,Location & Hours,CA,91711,restaurant
Trelio Restaurant,"438 Clovis Ave #4, Clovis, CA 93612",American,Clovis,Relaxed yet upscale dining room features carefully prepared American dishes that change seasonally.,http://www.treliorestaurant.com/,,,http://www.treliorestaurant.com/#contact,,Contact,CA,93612,restaurant
Luna Pizzeria & Italian Restaurant,"349 Pollasky Ave, Clovis, CA 93612",Italian,Clovis,Spaghetti pizza with scratch-made sauce is a favorite at this unpretentious family-run Italian spot.,http://lunasclovis.com/,http://www.lunasclovis.com/menu.html,,http://lunasclovis.com/contact.html,,"
        					Contact
        				",CA,93612,restaurant
House of JuJu,"565 Pollasky Ave #101, Clovis, CA 93612",Hamburger,Clovis,"Unassuming American choice featuring clever burgers & made-to-order flatbreads, plus wine & beer.",http://houseofjuju.com/,,,http://houseofjuju.com/contact/,,Contact,CA,93612,restaurant
Andiamo Ristorante Italiano,"1275 Shaw Ave #120, Clovis, CA 93612",Italian,Clovis,A mural of an Italian vista adorns the walls at this Italian restaurant with a laid-back vibe & bar.,http://andiamoclovis.com/,http://andiamoclovis.com/dinner/4676383,,http://andiamoclovis.com/contact/4676292,,CONTACT,CA,93612,restaurant
Salsa's Cantina,"410 Clovis Ave, Clovis, CA 93612",Mexican,Clovis,,http://salsascantina.net/,,,http://salsascantina.net/contact/,,Contact,CA,93612,restaurant
Thai Country,"151 W Bullard Ave, Clovis, CA 93612",Thai,Clovis,"Family-style Thai meals are served at this simple strip-small locale, with imported & domestic beer.",http://www.thaicountry.us/,http://places.singleplatform.com/thai-country-restaurant-3/menu?ref=google,,http://www.thaicountry.us/contact_us,,Contact Us,CA,93612,restaurant
I Love Sushi,"465 W Shaw Ave, Clovis, CA 93612",Sushi,Clovis,Guests can sit in cushioned booths & at a large sushi bar at this relaxed Japanese eatery.,http://ilovesushi559.com/,,,https://www.ilovesushi559.com/contact,,Contact,CA,93612,restaurant
Michelangelo's Pizzeria,"619 Woodworth Ave, Clovis, CA 93612",Pizza,Clovis,Relaxed Italian eatery with pizza & a full menu & more than 130 whiskeys amid retro sports-bar digs.,http://www.mclovis.com/,http://mclovis.com/menu-sect.php,,http://www.mclovis.com/javascript:void(0),,contact us,CA,93612,restaurant
Doy Grill,"1845 Herndon Ave, Clovis, CA 93611",Mediterranean,Clovis,,http://www.doygrill.com/,http://places.singleplatform.com/doy-grill/menu?ref=google,,http://www.doygrill.com/#contact,,Contact Us,CA,93611,restaurant
13 Prime Steak,"1345 N Willow Ave #190, Clovis, CA 93619",Steak,Clovis,,http://www.13primesteak.com/,https://13primesteak.com/our-menu/,,https://13primesteak.com/contact-us/,,Contact,CA,93619,restaurant
Slice Of India,"1345 N Willow Ave #110, Clovis, CA 93619",Indian,Clovis,,http://www.sliceofindiaclovis.com/,,,http://www.sliceofindiaclovis.com/contact/,,CONTACT US,CA,93619,restaurant
B C's Pizza & Beer,"1315 Shaw Ave, Clovis, CA 93612",Pizza,Clovis,"Basic pizzas, as well as a few creative options, served along with a huge selection of global beers.",http://bcspizzaandbeer.com/,http://bcspizzaandbeer.com/menus/,,http://bcspizzaandbeer.com/contact/,,Contact,CA,93612,restaurant
The Local,"401 Clovis Ave #102, Clovis, CA 93612",Restaurant,Clovis,,http://thelocalotc.com/,,,https://thelocalotc.com/contact/,,Contact,CA,93612,restaurant
Japanese Kitchen,"711 W Shaw Ave Ste 107, Clovis, CA 93612",Restaurant,Clovis,Showmanship by Japanese chefs is a hallmark of this teppanyaki spot also serving sushi.,http://www.japanesekitchenrestaurant.com/,http://places.singleplatform.com/japanese-kitchen-steak-and-seafood-house/menu?ref=google,,http://www.japanesekitchenrestaurant.com/location-contact/,,Location & Contact,CA,93612,restaurant
Rio Grill Brazilian Steakhouse,"1240 Shaw Ave Suite 101, Clovis, CA 93612",Restaurant,Clovis,"Lively, open venue in a shopping center with servers in gaucho attire & ample Brazilian BBQ options.",http://www.riogrillbrazil.com/,http://riogrillbrazil.com/,,http://www.riogrillbrazil.com/contact/,,Contact,CA,93612,restaurant
Haveli  Indian Bistro & Banquet,"80 W Shaw Ave, Clovis, CA 93612",Indian,Clovis,"Inviting eatery offering an eclectic menu of Indian dishes, plus pasta, burgers & American eats.",http://haveliclovis.site/,https://www.mealhi5.com/Haveli-Indian-Restaurant/,,http://haveliclovis.site/#contact,,Contact,CA,93612,restaurant
Taqueria Allende,"49715 Harrison St, Coachella, CA 92236",Mexican,Coachella,,http://www.taqueriaallendecoachella.com/,https://allendecoachella.wixsite.com/taqueriaallende/menus,,http://www.taqueriaallendecoachella.com/tel:7603985252,,CONTACT US,CA,92236,restaurant
Mariscos El Capitan,"52565 Harrison St, Coachella, CA 92236",Mexican,Coachella,,https://mariscoselcapitancoachella.com/,,,https://mariscoselcapitancoachella.com/#contact,,Contact Us,CA,92236,restaurant
El Tranvia,"1221 6th St, Coachella, CA 92236",Restaurant,Coachella,,http://tranviarestaurant.com/,,,http://tranviarestaurant.com/contact/,,Order Now,CA,92236,restaurant
Capitata Buffet,"46200 Harrison Pl, Coachella, CA 92236",Buffet,Coachella,,https://www.spotlight29.com/,,,https://www.spotlight29.com/contact/,,"Contact
Contacto",CA,92236,restaurant
Lighthouse dispensary,"84160 Ave 48, Coachella, CA 92236",Restaurant,Coachella,,https://www.lighthousedispensary.com/,,,https://www.lighthousedispensary.com/contact,,"
            Contact
          ",CA,92236,restaurant
PizzaQ,"1231 E Washington St c, Colton, CA 92324",Barbecue,Colton,"A counter service menu of American-style pizzas & BBQ sandwiches & platters, in a casual setting.",http://www.eatpizzaq.com/,http://places.singleplatform.com/pizza-q/menu?ref=google,,https://www.eatpizzaq.com/contact,,CONTACT US,CA,92324,restaurant
Island Breeze Jamaican Cuisine,"1063 S Mt Vernon Ave, Colton, CA 92324",Jamaican,Colton,,http://www.ibjamaicancuisine.com/,http://places.singleplatform.com/island-breeze-jamaican-cuisine/menu?ref=google,,https://www.ibjamaicancuisine.com/contact,,CONTACT,CA,92324,restaurant
Jasmine Thai Cuisine,"1091 S Mt Vernon Ave Unit K, Colton, CA 92324",Thai,Colton,,http://www.jasminethaicuisinecolton.com/,https://order.jasminethaicuisinecolton.com/,,http://www.jasminethaicuisinecolton.com/#findus,,Find Us,CA,92324,restaurant
Flor's Diner,"821 W Valley Blvd, Colton, CA 92324",Diner,Colton,,https://www.florsdinercafe.com/,,,https://www.florsdinercafe.com/contactus/,,Contact,CA,92324,restaurant
Chapala Restaurant,"837 W Valley Blvd, Colton, CA 92324",Mexican,Colton,,https://www.chapalarestaurant.com/,,,https://www.chapalarestaurant.com,,"Where to find us, check our locations >>>",CA,92324,restaurant
Woody's Classic Grill,"22400 Barton Rd Suite #1, Grand Terrace, CA 92313",American,Grand Terrace,,https://www.woodysclassicgrill.com/,http://places.singleplatform.com/woodys-classic-grill/menu?ref=google,,https://www.woodysclassicgrill.com/contact/,,Contact,CA,92313,restaurant
Culichis & Beer Colton,"1462 N La Cadena Dr, Colton, CA 92324",Mexican,Colton,"Casual, eclectic spot for sushi, Mexican seafood platters & more in a basic space with booth seats.",http://culichisandbeer.com/,http://culichisandbeer.com/prueba/,,http://culichisandbeer.com/contact/,,Contacto,CA,92324,restaurant
Thai Kitchen,"22411 Barton Rd, Grand Terrace, CA 92313",Thai,Grand Terrace,"Intimate space for an extensive menu of Thai fare including noodle soups, curries & spicy classics.",https://thaikitchengrandterrace.com/,http://places.singleplatform.com/thai-kitchen-64/menu?ref=google,,https://thaikitchengrandterrace.com/contact,,Contact,CA,92313,restaurant
Ferraro's On The Hill,"901 W Victoria St a1, Compton, CA 90220",Italian,Compton,"Locally owned eatery serving up hearty pasta dishes, pizza & other Italian eats in a casual setting.",http://eatatferraros.com/,http://eatatferraros.com/menu.html,,http://eatatferraros.com/contact.html,,CONTACT,CA,90220,restaurant
Everytable,"253 E Compton Blvd, Compton, CA 90220",Restaurant,Compton,,http://www.everytable.com/,http://www.everytable.com/menu,,https://www.everytable.com/contact-us/,,Contact Us,CA,90220,restaurant
La Quinta Real Nightclub & Restaurant,"400 E Compton Blvd #3207, Compton, CA 90221",Night club,Compton,Latin bands come to the stage of this lively restaurant & nightclub with a familiar menu.,http://www.laquintareal.com/,,,https://www.laquintareal.com/contact,,CONTACT,CA,90221,restaurant
Restaurante Y Pupuseria La Ceiba,"4606 E Alondra Blvd, Compton, CA 90221",Salvadoran,Compton,Pupusas & other traditional Salvadoran eats served in a low-key strip-mall eatery with sports on TV.,http://www.restaurantelaceiba.com/,,,http://www.restaurantelaceiba.com/contacto.html,,Contacto,CA,90221,restaurant
Hana Teppanyaki,"#15 2251 West, Rosecrans Ave, Compton, CA 90222",Japanese,Compton,,http://www.hanateppanyaki.com/,http://www.hanateppanyaki.com/menu,,https://www.hanateppanyaki.com/contact,,Contact,CA,90222,restaurant
Pizza King,"2500 Alondra Blvd, Compton, CA 90221",Pizza,Compton,"Neighborhood pizzeria offering pies with a variety of toppings, plus wings & salads.",http://pizzakingincompton.com/,http://www.pizzakingincompton.com/menu.php,,http://pizzakingincompton.com/pk-contact.php,,Contact Us,CA,90221,restaurant
Brasas Do Brasil,"1631 Willow Pass Rd, Concord, CA 94520",Restaurant,Concord,"Upscale, stone-accented Brazilian steakhouse with grilled meats served tableside & a salad bar.",http://brasasbrazil.com/,http://brasasbrazil.com/our_menu.html,,http://brasasbrazil.com/mailto:contact@brasasbrazil.com,,  ,CA,94520,restaurant
Lima,"2151 Salvio St suite i, Concord, CA 94520",American,Concord,"Casual bistro for Californian-Peruvian snacks, seafood & mains in an artsy space with outdoor seats.",http://www.limaconcord.com/,http://www.limaconcord.com/Peruvian-Cuisine.html,,http://www.limaconcord.com/Contact.html,,Contact,CA,94520,restaurant
Naan n Curry,"2068 Salvio St, Concord, CA 94520",Indian,Concord,Relaxed but welcoming eatery known for traditional plates of Indian & Pakistani cuisine.,http://www.naancurryconcord.com/,http://naancurryconcord.com/,,http://naancurryconcord.com/contact,,Contact,CA,94520,restaurant
Luigi's Italian Delicatessen,"2709 Clayton Rd, Concord, CA 94519",Italian,Concord,Mom-&-pop deli offers a range of hearty sandwiches & takeaway specialty foods in a no-frills shop.,http://luigisitaliandeli.com/,,,http://luigisitaliandeli.com/contact-us.html,,"
										Contact Us
									",CA,94519,restaurant
Luna Modern Mexican Kitchen,"980 Montecito Dr #110, Corona, CA 92879",Mexican,Corona,"Splashy Mexican eatery features a steel & glass bar, refined menu & vibrant tequila display.",http://www.lunammk.com/,,,http://www.lunammk.com/contact/,,Contact Us,CA,92879,restaurant
con amore ristorante,"2630 Tuscany St #103, Corona, CA 92881",Italian,Corona,"Elevated Italian cuisine & wine offered in a charming, airy space with a patio & lunch specials.",http://www.conamoreincorona.com/,,,http://www.conamoreincorona.com/contact/,,Contact,CA,92881,restaurant
Goodfellas Cafe,"1090 Pomona Rd, Corona, CA 92882",American,Corona,"American breakfast, lunch & dinner in a family-friendly setting lined with photos of Italian celebs.",http://goodfellascafecorona.com/,,,http://goodfellascafecorona.com/contact-and-jobs/,,Contact & Jobs,CA,92882,restaurant
Catalina Fish Kitchen,"670 W 17th St, Costa Mesa, CA 92627",Seafood,Costa Mesa,"Beach-themed seafood joint offering a variety of fish tacos, plus grilled options & veggie bowls.",http://catalinafishkitchen.co/,http://www.catalinafishkitchen.co/wp-content/uploads/2016/08/Go-Big-Menu_6-16.pdf,,http://catalinafishkitchen.co/contact/,,Contact,CA,92627,restaurant
House of Benny,"624 Shoppers Ln, Covina, CA 91723",Chinese,Covina,Venerable stop offering an ample lineup of Chinese stir-fries & noodles in a casual setting.,http://houseofbenny.com/,,,https://www.houseofbenny.com/contact-us/,,Contact Us,CA,91723,restaurant
The Artist Pizzeria,"113 N Citrus Ave, Covina, CA 91723",Pizza,Covina,"Modern counter-serve restaurant featuring build-your-own pies, rotating craft brews, a patio & TVs.",http://theartistpizzeria.com/,https://www.theartistpizzeria.com/menu,,https://www.theartistpizzeria.com,,Contact Us,CA,91723,restaurant
Casa Moreno,"223 N Citrus Ave, Covina, CA 91723",Mexican,Covina,"Mexican bar & grill serving traditional meals in a classy, relaxed setting with a patio.",http://casamorenogrill.com/,http://places.singleplatform.com/casa-moreno/menu?ref=google,,http://casamorenogrill.com/contact-us,,Contact Form,CA,91723,restaurant
Old World Delicatessens,"126 Shoppers Ln, Covina, CA 91723",Eclectic,Covina,"Homey delicatessen offering sandwiches, prepared foods & an all-you-can-eat salad bar.",https://oldworlddeli.com/,,,https://oldworlddeli.com/contact-us/,,"

Contact Us  
",CA,91723,restaurant
Giovanni's Restaurant,"114 E Italia St, Covina, CA 91723",Italian,Covina,,http://www.giovanniscovina.com/,http://www.urbanspoon.com/cities/5-los-angeles/restaurants/774200-giovanni-restaurant/menu,,http://www.giovanniscovina.com/contact.html,,"
				Contact
			",CA,91723,restaurant
Osteria Pane e Vino,"143 N Citrus Ave, Covina, CA 91723",Italian,Covina,,http://panevino.us/,http://panevino.us/menu/,,http://www.panevino.us/contact/,,Contact,CA,91723,restaurant
Misky Misky Cocina Peruana,"125 N Fairway Ln, West Covina, CA 91791",Peruvian,West Covina,"Functional, storefront setting for down-home Peruvian cuisine, such as ceviche & lomo saltados.",http://miskymisky.com/,http://places.singleplatform.com/misky-misky/menu?ref=google,,http://miskymisky.com/contact/,,Contact,CA,91791,restaurant
Szechwan Kitchen,"625 S Barranca Ave, Covina, CA 91723",Sichuan,Covina,,https://szechwankitchentogo.com/,https://szechwankitchentogo.com/,,https://szechwankitchentogo.com/#contact,,Contact Us,CA,91723,restaurant
Hamilton's Steak House,"1211 E Garvey St, Covina, CA 91724",French steakhouse restaurant,Covina,Refined restaurant at the Park Inn offering a familiar steakhouse menu plus a large wine list.,http://www.hamiltons-steakhouse.com/,http://www.hamiltons-steakhouse.com/menu.html,,http://www.hamiltons-steakhouse.com/find-us.html,,Find Us,CA,91724,restaurant
El Camichin Authentic Mexican & Seafood,"307 N Citrus Ave, Covina, CA 91723",Mexican,Covina,,https://www.elcamichincovina.com/,https://www.elcamichincovina.com/menu-1,,https://www.elcamichincovina.com/contact-us-1,,Contact Us,CA,91723,restaurant
Covina Tasty,"1063 N Citrus Ave, Covina, CA 91722",Vegetarian,Covina,"Old-fashioned neighborhood standby serving vegetarian versions of burgers, hot dogs & ice cream.",http://www.covinatasty.com/,,,https://covinatasty.com/contact/,,Contact,CA,91722,restaurant
Lisa's Coffee Shop,"1530 W San Bernardino Rd, Covina, CA 91722",Cafe,Covina,Cheerful throwback diner providing homespun American standards for breakfast & lunch.,http://www.lisascoffeshop.net/,,,https://www.lisascoffeshop.net/contact-lisas-coffee-shop/,,Contact,CA,91722,restaurant
Yours and Mine Cafe and Bakery,"132 E College St #2104, Covina, CA 91723",Familyfriendly,Covina,,http://yoursandminecafeandbakery.com/,https://www.yoursandminecafeandbakery.com/menu/,,http://yoursandminecafeandbakery.com/contact,,Contact Us,CA,91723,restaurant
Vincenzo's Terrazza,"232 S Citrus St #2144, West Covina, CA 91791",Italian,West Covina,Italian plates & wine are presented in a romantic setting with Mediterranean murals & archways.,http://www.vincenzosterrazza.com/,http://www.vincenzosterrazza.com/,,http://www.vincenzosterrazza.com/contact/,,Contact,CA,91791,restaurant
Maple Block Meat Co,"3973 Sepulveda Blvd, Culver City, CA 90230",Barbecue,Culver City,"Sleek, stylish eatery for classic BBQ, upgraded sides & counter seats to watch chefs in action.",http://www.mapleblockmeat.com/,http://www.mapleblockmeat.com/#fixmenus,,http://www.mapleblockmeat.com/#fixcontact,,CONNECT,CA,90230,restaurant
