name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,state,zipcode,store_type
Lukshon,"3239 Helms Ave, Culver City, CA 90232",South East Asian,Culver City,Destination for fine renderings of Southeast Asian eats in sleek environs of teak & stainless metal.,http://lukshon.com/,http://lukshon.com/menus/,https://www.itson.me/widget/74-1933-lukshon,http://lukshon.com/contact/,,contact,CA,90232,restaurant
Destroyer,"3578 Hayden Ave, Culver City, CA 90232",New American,Culver City,"Jordan Kahn's minimalist, daytime-only spot for inventive Scandinavian-style breakfast & lunch fare.",http://destroyer.la/,http://places.singleplatform.com/destroyer/menu?ref=google,https://squareup.com/gift/CRWQRJRV9J3P5/order,,GIFT CARD,,CA,90232,restaurant
Loqui,"8830 Washington Blvd #104, Culver City, CA 90232",Mexican,Culver City,"Casual & rustic spot for mesquite-grilled meats & vegetables, handmade tortillas & more.",http://www.eatloqui.com/,http://places.singleplatform.com/loqui-0/menu?ref=google,https://squareup.com/gift/657H6W6ZF2NSD/order,http://www.eatloqui.com/contact/,Gift Cards,Contact,CA,90232,restaurant
Margot,"8820 Washington Blvd General Chemistry Lab, Culver City, CA 90232",Mediterranean,Culver City,"Italian cuisine gets a modern California twist, with many plant-based dishes, pasta & proteins.",https://www.margot.la/,https://www.margot.la/menu-1/#menus,https://www.giftrocker.com/secure/Order/?h=28bf0532,https://www.margot.la/#location,"
        gift cards
      ","

contact
",CA,90232,restaurant
Arya Global Cuisine,"19930 Stevens Creek Blvd, Cupertino, CA 95014",Persian,Cupertino,Chic space for Mediterranean & Persian fare that's served up with occasional live entertainment.,http://www.aryarestaurant.com/,http://www.aryarestaurant.com/s/menu_dinner_redwoodcity.pdf,https://secure.treatful.com/buy/Arya-Global-Cuisine?ref=1,,buy a gift certificate,,CA,95014,restaurant
Original Joe's Westlake,"11 Glenwood Ave, Daly City, CA 94015",Italian,Daly City,"Neighborhood fixture serving traditional, old-school Italian entrees in spacious environs.",https://originaljoes.com/,https://originaljoes.com/westlake/menu/,https://originaljoes.com/westlake/gift-cards/,https://originaljoes.com/westlake/contact/,Gift Cards,Contact,CA,94015,restaurant
Boulevard Cafe,"2 Poncetta Dr, Daly City, CA 94015",Restaurant,Daly City,"Diner with a bar cooking up comfort-food favorites like cheddar grits, mac 'n' cheese & meatloaf.",https://theboulevardcafe.com/,,https://www.toasttab.com/boulevard-cafe/giftcards,https://theboulevardcafe.com/location/,Gift Card,Contact Us,CA,94015,restaurant
Harbor Grill Restaurant at Dana Point,"34499 Golden Lantern, Dana Point, CA 92629",Seafood,Dana Point,Harborside go-to for mesquite-grilled seafood featuring an enclosed patio & marina views.,http://www.harborgrill.com/,http://www.harborgrill.com/menus/,http://www.harborgrill.com/gift-cards/,https://harborgrill.com/contact,Gift Cards,Contact,CA,92629,restaurant
Luciana's Ristorante,"24312 Del Prado Ave, Dana Point, CA 92629",Italian,Dana Point,Go-to for housemade pastas & other Italian fare in a villa-style setting with a fireplace & patio.,https://www.lucianas.com/,https://lucianas.ecwid.com/,https://www.lucianas.com/gift-cards#!/Gift-Card-Click-to-pick-your-amount/p/160735225/category=42339044,https://www.lucianas.com/pages/contact-us,Gift Cards,Contact Us,CA,92629,restaurant
Salt Creek Grille,"32802 CA-1, Dana Point, CA 92629",Steak,Dana Point,Cozy spot for modern American fare with Craftsman-style architecture & outdoor patio with fire pit.,http://www.saltcreekgrille.com/,http://places.singleplatform.com/salt-creek-grille-5/menu?ref=google,http://saltcreek.securetree.com/Products/Gift-Cards/,,Gift Cards,,CA,92629,restaurant
Jimmy's Famous American Tavern,"25001 Dana Point Harbor Dr, Dana Point, CA 92629",New American,Dana Point,Casual counter-serve seafood restaurant on Dana wharf is known for fish & chips & paper plates.,https://www.j-fat.com/,https://j-fat.com/menus/,https://www.j-fat.com/gift-cards/,,Gift Cards,,CA,92629,restaurant
Danville Harvest,"500 Hartz Ave, Danville, CA 94526",Californian,Danville,"Chic farm-to-table bistro with New American offerings presented in stylish, contemporary quarters.",http://www.danvilleharvest.com/,https://www.danvilleharvest.com/,https://www.toasttab.com/danville-harvest/giftcards,https://www.danvilleharvest.com,Online Gift Card,About Us / Contact,CA,94526,restaurant
Esin Restaurant & Bar,"750 Camino Ramon, Danville, CA 94526",Mediterranean,Danville,"Market-driven New American-Mediterranean plates served in an upscale, airy bistro with a patio.",http://www.esinrestaurant.com/,,https://www.toasttab.com/esin-restaurant-bar/giftcards,http://www.esinrestaurant.com/contact.html," 
               
                     
                   
                   
                   
                     GIFT CARDS 
                      
               
             "," 
               
                     
                   
                   
                   
                     CONTACT 
                      
               
             ",CA,94526,restaurant
Revel Kitchen & Bar,"331 Hartz Ave, Danville, CA 94526",American,Danville,"New American bistro offering small plates, entrees & craft cocktails in a casual yet refined space.",http://www.revelkitchenandbar.com/,http://www.revelkitchenandbar.com/food-drink_1.html,https://www.toasttab.com/revel-kitchen-bar-jaiyb/giftcards,http://www.revelkitchenandbar.com/contact.html," 
               
                     
                   
                   
                   
                     GIFT CARD 
                      
               
             "," 
               
                     
                   
                   
                   
                     CONTACT 
                      
               
             ",CA,94526,restaurant
The Peasant & The Pear,"267 Hartz Ave, Danville, CA 94526",Californian,Danville,"Californian-Med comfort food served in a warm, intimate cafe with sunny yellow walls & a cozy patio.",http://rodneyworth.com/,http://rodneyworth.com/peasant-pear/,https://gifts.opentable.com/buy/The-Peasant-and-The-Pear?ref=1,http://rodneyworth.com/#hours,Gift Certificates,CONTACT,CA,94526,restaurant
Bridges,"44 Church St, Danville, CA 94526",Restaurant,Danville,Lively standby with a lounge & patio serving Asian-influenced Californian fare in contemporary digs.,http://www.bridgesdanville.com/,http://bridgesdanville.com/dinner.php,https://bridgesdanville.cardfoundry.com/giftcards.php,http://www.bridgesdanville.com/contact.php,Gift Certificates,CONTACT US,CA,94526,restaurant
Woodstock's Pizza Davis,"219 G St, Davis, CA 95616",Pizza,Davis,"Lively, student-oriented pizza joint offering inventive gourmet pies, salads & sandwiches.",https://woodstocksdavis.com/,https://woodstocks-pizza-davis.securebrygid.com/zgrid/proc/site/sitep.jsp,https://woodstocksdavis.com/gift-cards/,https://woodstocksdavis.com/contact/,"GIVE THEM
SOME DOUGH

WOODSTOCK'S
GIFTCARDS
GET THEM NOW
",Contact,CA,95616,restaurant
Seasons,"102 F St, Davis, CA 95616",American,Davis,"Relaxed, classy eatery offering a rotating menu of locally sourced American fare & craft cocktails.",https://www.seasonskitchenandbar.com/,,https://www.seasonskitchenandbar.com/gift-cards/,https://www.seasonskitchenandbar.com/about/,Gift Cards,About & Contact,CA,95616,restaurant
Osteria Fasulo,"2657 Portage Bay E #8, Davis, CA 95616",Italian,Davis,"Comfortable, family-owned Italian restaurant featuring a spacious patio strung with lights.",http://www.osteriafasulo.com/,http://www.osteriafasulo.com/menu-c13wx,https://www.osteriafasulo.com/about1,https://www.osteriafasulo.com/contact,Gift Certificates,CONTACT,CA,95616,restaurant
Tempo Cantina,"12056 Paramount Blvd, Downey, CA 90242",Mexican,Downey,,https://tempocantina.com/,http://places.singleplatform.com/tempo-cantina/menu?ref=google,https://www.toasttab.com/king-and-queen-cantina/giftcards,https://tempocantina.com/contact-us/,Gift Cards,Contact Us,CA,90242,restaurant
Lock & Key Social Drinkery  Kitchen,"11033 Downey Ave, Downey, CA 90241",American,Downey,"Burgers, steaks & other American eats are offered at this cool bar with a variety of craft brews.",http://www.lksddowney.com/,https://www.lksdkitchen.com/food,https://www.toasttab.com/lock-key-social-drinkery-and-kitchen/giftcards,http://www.lksddowney.com/contact-us,Gift Cards,"
        Contact Us
      ",CA,90241,restaurant
Pacific Catch,"5251 Martinelli Way, Dublin, CA 94568",Seafood,Dublin,"Seafood inspired by flavors from the Pacific Rim, served in a casual eatery & bar with sports TV.",http://pacificcatch.com/,https://pacificcatch.com/core-menu/,https://pacificcatch.securetree.com/,http://pacificcatch.com/contact-us/,Gift Cards,Contact Us,CA,94568,restaurant
URBN El Cajon,"110 N Magnolia Ave, El Cajon, CA 92020",Pizza,El Cajon,Casual gastropub serves beers brewed on-site plus pizza & bites from sister eateries.,http://www.urbnelcajon.com/,http://places.singleplatform.com/urbn-el-cajon/menu?ref=google,http://www.urbnelcajon.com/urbn-group,http://www.urbnelcajon.com/hours-contact#hours-of-operation,    Give a Gift Grab an URBN gift card at any of our locations.  ,  Hours ,CA,92020,restaurant
Italia Pizza,"401 Main St, Half Moon Bay, CA 94019",Italian,Half Moon Bay,"Inventive pizzas, a full bar & a Tuscan-style courtyard add to a vibrant scene at this Italian spot.",http://www.itsitaliarestaurant.com/,http://places.singleplatform.com/its-italia-pizzeria-trattoria-2/menu?ref=google,http://www.itsitaliarestaurant.com/giftCard.html,http://www.itsitaliarestaurant.com/contact.php,Buy a Gift Card,Contact Us,CA,94019,restaurant
Thomas Hill Organics Bistro & Wine Bar,"1313 Park St, Paso Robles, CA 93446",Bistro,Paso Robles,"Bistro with a changing menu featuring ingredients grown on a local farm, served with regional wines.",http://www.thomashillorganics.com/,http://places.singleplatform.com/thomas-hill-organics-0/menu?ref=google,https://onelink.quickgifts.com/merchant/thomas-hill-organics/,http://www.thomashillorganics.com/contact,"
        Buy Gift Card
      ","
            Contact
          ",CA,93446,restaurant
The Steakhouse at the Paso Robles Inn,"1103 Spring St, Paso Robles, CA 93446",Steak,Paso Robles,,https://www.pasoroblesinn.com/,https://www.pasoroblesinn.com/steakhouse#menus-section,http://www.martinresorts.com/giftcards,https://www.pasoroblesinn.com/steakhouse/contact,eGift card,Contact Us,CA,93446,restaurant
Fuji  Sushi Buffet,"8473 Elk Grove Blvd, Elk Grove, CA 95758",Sushi,Elk Grove,"Busy sushi joint featuring all-you-can-eat rolls & Chinese fare in a snug, casual interior.",http://fuji-sushi-buffet.local-cafes.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,95758,restaurant
Le Papagayo,"1002 N Coast Hwy 101, Encinitas, CA 92024",Restaurant,Encinitas,"Cozy, upscale restaurant serving Mediterranean & Latin fusion fare including paella & kalua pork.",http://lepapagayoleucadia.com/,http://lepapagayoleucadia.com/#breakfast,https://lepapagayoleucadia.cardfoundry.com,http://lepapagayoleucadia.com/#contactform,GIFT CARDS,CONTACT,CA,92024,restaurant
Trattoria I Trulli Restaurant,"830 S Coast Hwy 101 A, Encinitas, CA 92024",Italian,Encinitas,Bustling servers zip around a cozy dining room carrying Italian eats including homemade ravioli.,http://www.trattoriaitrullisd.com/,http://www.trattoriaitrullisd.com/dinner-menu/,https://www.toasttab.com/trattoria-i-trulli/giftcards,http://www.trattoriaitrullisd.com/contact,GIFT CARDS,Contact Us,CA,92024,restaurant
Lobster West,"765 S Coast Hwy 101, Encinitas, CA 92024",Restaurant,Encinitas,Seafood sandwich specialist serving casual fare plus beer & wine in easygoing surrounds.,http://lobsterwest.com/,http://places.singleplatform.com/lobster-west/menu?ref=google,https://squareup.com/gift/DHWBNRRCCNK3G/order,https://www.lobsterwest.com/contact/,Gift Cards,Contact,CA,92024,restaurant
Q'ero Restaurant,"564 S Coast Hwy 101, Encinitas, CA 92024",Peruvian,Encinitas,Cozy & intimate space serving traditional South-American & Peruvian delicacies such as papa rellena.,http://www.qerorestaurant.com/,https://www.qerorestaurant.com/,https://www.qerorestaurant.com/product-page/aji-panca,https://www.qerorestaurant.com/contact-us,Gift Cards & Shop,Reach Out to Us,CA,92024,restaurant
The 3rd Corner Wine Shop & Bistro,"897 S Coast Hwy 101 ste f-104, Encinitas, CA 92024",Restaurant,Encinitas,Chic bistro & wine shop offers Californian small plates in a variety of bustling seating areas.,http://www.the3rdcorner.com/,,https://www.the3rdcorner.com/gift-cards/,https://www.the3rdcorner.com/contact/,Gift Cards,Contact,CA,92024,restaurant
Burger Bench,"237 E Grand Ave, Escondido, CA 92025",Hamburger,Escondido,"Breakfast, gourmet burgers & other casual fare with a local focus in an industrial-chic setting.",http://www.burgerbench.com/,http://www.burgerbench.com/menu/,http://www.burgerbench.com/buy-gift-cards,http://www.burgerbench.com/contact,"
                Buy Gift Cards
              ","
                Contact Us
              ",CA,92025,restaurant
Sutter Street Steakhouse,"604 Sutter St, Folsom, CA 95630",Steak,Folsom,"Classy, unfussy American steakhouse preparing chops, seafood & cocktails, with patio seating.",http://www.sutterstreetsteakhouse.com/,http://www.sutterstreetsteakhouse.com/menu,http://www.sutterstreetsteakhouse.com/#gift-cards,http://www.sutterstreetsteakhouse.com/#contact,Gift Cards,Get in Touch,CA,95630,restaurant
Land Ocean LO Restaurant Folsom,"2720 E Bidwell St, Folsom, CA 95630",Steak,Folsom,"Modern, stylish eatery offering cocktails & upscale American fare, including steaks & seafood.",https://landoceanrestaurants.com/,https://landoceanrestaurants.com/curbside-takeout//?utm_source=gmb&utm_medium=organic&utm_campaign=GMB_menu_folsom,https://landocean.securetree.com/,https://landoceanrestaurants.com/contact/,Gift Cards,CONTACT,CA,95630,restaurant
Mystique Dining,"611 Sutter St, Folsom, CA 95630",Fine Dining,Folsom,"Plush, crimson-hued fine-dining eatery offering a multi-course dinner followed by a magic show.",http://mystiquedining.com/,,http://mystiquedining.com/Gift-Cards,,Gift Cards,,CA,95630,restaurant
Chicago Fire,"614 Sutter St, Folsom, CA 95630",Pizza,Folsom,"Casual pizzeria with a full bar specializing in Chicago-style pies, plus wings, pastas & more.",http://www.chicagofire.com/,https://chicagofire.com/menu/,http://chicagofire.securetree.com/Products/Gift-Cards/,http://www.chicagofire.com/en/contact-us,Gift Card,"

Contact Us
                ",CA,95630,restaurant
Fat's Asia Bistro Folsom,"2585 Iron Point Rd, Folsom, CA 95630",Asian Fusion,Folsom,,https://fatsasiabistro.com/,https://fatsasiabistro.com/menu/folsom-menu/,https://fatsasiabistro.com/gift-cards/,https://fatsasiabistro.com/contact-us/,Gift Cards,Contact Us,CA,95630,restaurant
Fg Restaurant Mexican American,"1770 Walnut Village Pkwy A, Fontana, CA 92336",Mexican,Fontana,"Vibrant diner with tables & booths, serving familiar Mexican & American grub, including breakfast.",http://fg-restaurant-mexican-american.cafes-nearby.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,92336,restaurant
Starbird Chicken,"1141 Triton Dr, Foster City, CA 94404",Chicken,Foster City,,http://www.starbirdchicken.com/,http://www.starbirdchicken.com/menu,http://www.starbirdchicken.com/giftcards,http://www.starbirdchicken.com/contact,Gift Cards,Contact,CA,94404,restaurant
Shabuya,"18279 Brookhurst St #8, Fountain Valley, CA 92708",Shabu Shabu,Fountain Valley,,https://www.shabuyarestaurant.com/,,https://www.instagram.com/p/B7wViXNl7KE/,,"

",,CA,92708,restaurant
Fortune Cookies Restaurant,"18774 Brookhurst St, Fountain Valley, CA 92708",Asian,Fountain Valley,"Chinese outpost offering basic eats with low-fat & gluten-free choices, plus sushi, in modern digs.",http://www.fortunecookiesrestaurant.com/,https://fortunecookiesrestaurant.com/allmenu/,http://fortunecookiesrestaurant.com/gift-cards/,http://fortunecookiesrestaurant.com/contact/,Gift Cards,Contact,CA,92708,restaurant
Massimo's,"5200 Mowry Ave Ste M, Fremont, CA 94538",Restaurant,Fremont,Italian fine-dining establishment serving in a white-tablecloth setting since 1976.,http://www.massimos.com/,http://places.singleplatform.com/massimos/menu?ref=google,https://massimos.cardfoundry.com/giftcards.php,http://www.massimos.com/contact/,Gift Cards,Contact,CA,94538,restaurant
Pismo's Coastal Grill,"7937 N Blackstone Ave, Fresno, CA 93711",Seafood,Fresno,American seafood menu is served in a lodgelike eatery with a bar & separate seafood deli counter.,http://www.pismos.com/,https://www.pismos.com/takeout-menus/?utm_source=google&utm_medium=local&utm_campaign=gmb_listing,https://www.pismos.com/gift-cards/,https://www.pismos.com/contact/,Gift Cards,Contact Us,CA,93711,restaurant
The Annex Kitchen,"2257 W Shaw Ave, Fresno, CA 93711",Italian,Fresno,"Rustic Italian dishes like wood-fired pizza in a contemporary, open-timbered space with a full bar.",http://www.annexkitchenfresno.com/,http://annexkitchenfresno.com/wp-content/uploads/annex-private-dining-menus-1.pdf,https://ecommerce.custcon.com/Selection.aspx?c=f44cb397-8753-4699-9d5d-5b63936f0265,http://www.annexkitchenfresno.com/#contact,Gift Cards,Contact,CA,93711,restaurant
Westwoods BBQ & Spice Co,"8042 N Blackstone Ave, Fresno, CA 93720",Barbecue,Fresno,Locally sourced BBQ fare plus draft microbrews & wine served in a casual reclaimed-wood setting.,http://westwoodsbbq.com/,http://westwoodsbbq.com/menu/lunch/starters/,http://westwoodsbbq.com/store/gift-cards/,http://westwoodsbbq.com/contact/,Gift Cards,Contact,CA,93720,restaurant
Elbow Room Bar & Grill,"731 W San Jose Ave, Fresno, CA 93704",Grill,Fresno,Restaurant serving casual American fare with a covered patio for outdoor dining & a full bar.,http://www.elbowroomfresno.com/,https://elbowroomfresno.com/menus/,https://elbowrooom.myguestaccount.com/guest/card-sales,https://elbowroomfresno.com/contact/,GIFT CARDS,CONTACT,CA,93704,restaurant
Hong Kong Express,"930 W Orangethorpe Ave, Fullerton, CA 92832",Ethnic restaurant,Fullerton,,http://hong-kong-express.cafes-usa.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,92832,restaurant
Veronese Gallery & Cafe,"419 W Commonwealth Ave, Fullerton, CA 92832",Eclectic,Fullerton,"Serving Italian fare, ramen, crêpes & crafty drinks in a funky cafe space with art gallery & garden.",http://veronese-gallery-cafe.local-cafes.com/,http://places.singleplatform.com/veronese-gallery-cafe/menu?ref=google,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,92832,restaurant
Basil's Restaurant & Bar,"12015 Harbor Blvd, Garden Grove, CA 92840",American,Garden Grove,"A causal eatery in the Marriott Hotel with breakfast buffet, American lunch & dinner, & a full bar.",http://www.anaheimcamarriottsuites.com/,,https://gifts.marriott.com,http://www.anaheimcamarriottsuites.com/tel:+1 714-750-1000, Gift Cards ,  +1 714-750-1000  ,CA,92840,restaurant
Kyotori Japanese Restaurant,"9787 Chapman Ave, Garden Grove, CA 92841",Japanese,Garden Grove,"Petite, casual eatery offering sushi & Japanese kitchen entrees such as teriyaki chicken.",http://kyotori.cafes-nearby.com/,http://places.singleplatform.com/kyotori/menu?ref=google,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,92841,restaurant
Henry's Bar and Grill,"10549 Stanford Ave, Garden Grove, CA 92840",Grill,Garden Grove,"Enduring hideaway with classic bar decor, simple American pub grub, sports on TV & a pool table.",https://henrysgardengrove.com/,http://places.singleplatform.com/henrys-89/menu?ref=google,https://www.toasttab.com/henrys-garden-grove/giftcards,https://henrysgardengrove.com/contact-us/,Buy Gift Cards,Contact Us,CA,92840,restaurant
Sushi Omakase,"6905 Camino Arroyo #50, Gilroy, CA 95020",Japanese,Gilroy,Basic setting for Japanese cuisine including innovative specialty rolls & sushi boats for groups.,http://www.sushiomakase.com/,https://app.upserve.com/s/sushi-omakase-gilroy,http://onelink.quickgifts.com/merchant/sushi-omakase/,http://www.sushiomakase.com/contact-us,"
                  Gilroy Gift Cards
                ","
                  Contact Us
                ",CA,95020,restaurant
Bourbon Steak,"237 S Brand Blvd, Glendale, CA 91210",Steak,Glendale,Stylish steakhouse pairing organic meats with an extensive wine list & cocktails in a modern space.,http://www.michaelmina.net/,https://www.michaelmina.net/restaurants/southern-california/bourbon-steak-los-angeles/#menus,https://www.michaelmina.net/gift-cards/,,Gift Cards,,CA,91210,restaurant
Carousel Restaurant Glendale,"304 N Brand Blvd, Glendale, CA 91203",Middle Eastern,Glendale,Middle Eastern fare is served at this no-frills spot that has dancing & live music on weekends.,http://www.carouselrestaurant.com/,https://www.carouselrestaurant.com/view-menu/glendale,https://www.toasttab.com/carousel-restaurant-glendale/giftcards,http://www.carouselrestaurant.com/contact.php,GIFT CARD,CONTACT,CA,91203,restaurant
Dumpling Monster,"7318 Santa Monica Blvd Suite 60, West Hollywood, CA 90046",Restaurant,West Hollywood,,https://www.eatdumplingmonster.com/,https://ordering.chownow.com/order/16313/locations/23186,https://squareup.com/gift/8XSYA03GZJCFJ/order,,"
BUY GIFT CARDS
",,CA,90046,restaurant
Cajun Kitchen,"6831 Hollister Ave A, Goleta, CA 93117",Cajun,Goleta,"Quick-serve spot featuring traditional Cajun-Creole fare in a bustling, no-frills setting.",http://www.cajunkitchencafe.com/,http://places.singleplatform.com/cajun-kitchen-6/menu?ref=google,http://www.cajunkitchencafe.com/gift-cards,,"
                Gift Cards
              ",,CA,93117,restaurant
Beachside BarCafe,"5905 Sandspit Rd, Goleta, CA 93117",Seafood,Goleta,Ocean views & a relaxed setting set the stage for fresh seafood & a lively happy hour.,http://www.beachside-barcafe.com/,https://www.beachside-barcafe.com/,https://loyalty.focuspos.com/base/?C=1036,,Gift Card Balance,,CA,93117,restaurant
Kyle's Kitchen,"5723 Calle Real, Goleta, CA 93117",American,Goleta,"Relaxed eatery serving burgers, fries & craft beer while supporting special-needs organizations.",http://www.kyleskitchen.com/,http://www.kyleskitchen.com/locations.html,https://www.toasttab.com/kyleskitchen-chapala/giftcards,https://www.kyleskitchen.com/contact-us,Buy Gift Card,CONNECT,CA,93117,restaurant
Los Agaves,"7024 Market Pl Dr, Goleta, CA 93117",Mexican,Goleta,,http://www.los-agaves.com/,http://www.los-agaves.com/menu,https://los-agaves.com/store/gift-cards,,"
        Gift Cards
      ",,CA,93117,restaurant
Backyard Bowls,"Shopping Center, 5668 Calle Real, Goleta, CA 93117",Organic,Goleta,"Eco-friendly eatery offering acai bowls, smoothies & more using all-natural & organic ingredients.",http://backyardbowls.com/,http://places.singleplatform.com/backyard-bowls-7/menu?ref=google,https://squareup.com/gift/DEV1ADZQSZGHY/order,,Gift Cards,,CA,93117,restaurant
Los Arroyos Goleta Mexican Restaurant & Take Out,"5764 Calle Real, Goleta, CA 93117",Mexican,Goleta,,http://losarroyos.net/,http://losarroyos.net/,http://losarroyos.net/gift-card,http://losarroyos.net/contact,Gift Card,Contact Us ,CA,93117,restaurant
Hummus House,"12211 Hawthorne Blvd, Hawthorne, CA 90250",Mediterranean,Hawthorne,"Halal eatery offering Mediterranean fare such as falafel, kebabs & an array of hummuses.",http://www.hummus-house.com/,,https://www.toasttab.com/hummus-house/giftcards,,https://www.toasttab.com/hummus-house/giftcard,,CA,90250,restaurant
Pollo Inka Express,"14146 Hawthorne Blvd, Hawthorne, CA 90250",Fast Food,Hawthorne,"Fast Peruvian food, including chicken, lomo saltado, fries & plantains, with drive-thru service.",http://polloinkaexpress.com/,,http://polloinkaexpress.com/gift-cards/,http://polloinkaexpress.com/locations/,GIFT CARDS,Contact Us,CA,90250,restaurant
Bossa Nova Brazilian Cuisine Restaurant & Gourmet Market,"4460 W, Rosecrans Ave, Hawthorne, CA 90250",Brazilian,Hawthorne,,http://www.bossanovafood.com/,http://www.bossanovafood.com/view-menu.html,http://www.bossanovafood.com/gift-cards.html,http://www.bossanovafood.com/Contact.html,GIFT CARDS,LOCATIONS,CA,90250,restaurant
Wakamatsu,"22724 Foothill Blvd, Hayward, CA 94541",Japanese,Hayward,Snug space with a cozy sushi bar serving maki & Japanese entrees such as tempura & teriyaki.,http://wakamatsu.cafes-world.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,94541,restaurant
The Mexican Restaurant & Bar,"19950 Hesperian Blvd, Hayward, CA 94541",Mexican,Hayward,Family-style Mexican eatery & tequila bar serving classic & creative dishes with a seasonal focus.,http://www.themexicanhayward.com/,http://www.themexicanhayward.com/menu/appetizers,http://www.themexicanhayward.com/gift-cards,http://www.themexicanhayward.com/contact,Gift Cards,Contact,CA,94541,restaurant
Rigatoni's Fresh Italian Grill Hayward,"20501 Hesperian Blvd, Hayward, CA 94541",Italian,Hayward,"Relaxed Italian restaurant with familiar pastas, soups & salads, plus a bread bar.",http://www.rigatonis.com/,http://rigatonis.com/menus/menu-hayward.html,http://www.rigatonis.com/../giftcards.html,http://www.rigatonis.com/contact.html,Gift Cards,Contact Us,CA,94541,restaurant
Sizzler  Delivery or Takeout Available,"16988 Main St, Hesperia, CA 92345",Restaurant,Hesperia,,http://www.sizzler.com/,http://www.sizzler.com/menu,https://sizzler.egifter.com,https://www.sizzler.com/contact-us,Gift Cards,Contact Us,CA,92345,restaurant
Bluegold,"21016 CA-1 d200, Huntington Beach, CA 92648",New American,Huntington Beach,"Roomy, contemporary, oceanfront restaurant presenting refined, globally-inspired seafood plates.",http://dinebluegold.com/,http://dinebluegold.com/,https://swipeit.com/product/1609/bluegold,,"
            GIFT CARDS
          ",,CA,92648,restaurant
The Hangout Restaurant & Beach Bar,"16490 Bolsa Chica St, Huntington Beach, CA 92649",American,Huntington Beach,Neighborhood restaurant & bar serving New American dishes in a casual setting with patio seating.,https://www.thehangoutrestaurant.com/,http://www.thehangoutrestaurant.com/huntington-beach-menu/,https://www.thehangoutrestaurant.com/gift-cards,https://www.thehangoutrestaurant.com/contact-the-hangout,"
            Gift Cards
          ","
            Contact Us
          ",CA,92649,restaurant
Basilico's Pasta e Vino,"21501 Brookhurst St, Huntington Beach, CA 92646",Italian,Huntington Beach,Lively establishment features Italian cooking including chicken parmesan with specialty pink sauce.,https://www.basilicospastavino.com/,https://www.basilicospastavino.com/pdfs/Basilicosprintdigital-compressed.pdf,https://www.basilicospastavino.com/all-day-menu,http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Basilico%27s+Pasta+e+Vino%2c+21501+Brookhurst+Street%2c+Huntington+Beach%2c+CA+92646&z=17,"    Our Menu / Gift Certificates Available Basilico's serves freshly made comfort food only an Italian grandmother would serve her family, friends and guests. Pasta, Seafood, Salads, Poultry and Meat dishes are available. Enjoy a nice glass of Vino too with our very generous food portions.  More  ","  Huntington Beach,  CA ",CA,92646,restaurant
Mama's on 39,"21022 Beach Blvd, Huntington Beach, CA 92648",American,Huntington Beach,Diner features a full bar & diverse menu of modern-day twists on homestyle staples.,http://www.mamason39.com/,http://www.mamason39.com/,https://mamason39.cardfoundry.com/giftcards.php,https://www.mamason39.com/contact/,Gift Cards,Contact Us,CA,92648,restaurant
Jackalope Ranch,"80400 CA-111, Indio, CA 92201",Barbecue,Indio,Sprawling stone lodge offering Californian fare & BBQ meats as well as an outdoor bar & happy hour.,http://www.thejackaloperanch.com/,http://places.singleplatform.com/jackalope-ranch/menu?ref=google,https://www.restaurantsofpalmsprings.com/online-store,https://www.thejackaloperanch.com,Gift Cards,Find Us,CA,92201,restaurant
Cucina Enoteca Irvine,"532 Spectrum Center Dr, Irvine, CA 92618",Italian,Irvine,Casual yet elegant Italian restaurant offers traditional plates & sells wine from around the world.,http://www.urbankitchengroup.com/,https://www.urbankitchengroup.com/cucina-enoteca-irvine/menu/,https://www.toasttab.com/cucina-enoteca-irvine/giftcards,https://www.urbankitchengroup.com/cucina-enoteca-irvine/contact/,Gift Cards,Contact,CA,92618,restaurant
Andrei's Conscious Cuisine & Cocktails,"2607 Main St, Irvine, CA 92614",American,Irvine,"Carefully sourced American fare comes in a chic, modern space with loungelike seating & a hip vibe.",http://andreisrestaurant.com/,http://places.singleplatform.com/andreis-conscious-cuisine--cocktails-0/menu?ref=google,https://app.yiftee.com/gifts/egift_and_gift_cards/andreis-restaurant-irvine,,Gift Cards,,CA,92614,restaurant
The Lone Ranger Cafe,"9085 Mission Boulevard F, Riverside, CA 92509",Restaurant,Riverside,,http://the-lone-ranger-cafe.local-cafes.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,92509,restaurant
